Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MTN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MTN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MTN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MTN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MTN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MTN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MTN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MTN_M_R
1030,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
1031,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
1032,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
1033,Water,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
1034,Water,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Forest
1035,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1036,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1037,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
1038,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1039,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1040,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
1041,Water,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
1042,Water,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
1043,Water,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1044,Water,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1045,Water,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
1046,Water,NULL,Wetland,NULL,Wetland,Grassland,Water,Water
1047,Water,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
1048,Water,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
1049,Water,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1050,Water,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
1051,Water,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
1052,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
1053,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Wetland
1054,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Bareland
1055,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Water
1056,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
1057,Water,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
1058,Water,NULL,Wetland,NULL,Wetland,Water,Water,Bareland
1059,Water,NULL,Wetland,NULL,Wetland,Water,Water,Water
1060,Water,NULL,Wetland,NULL,Wetland,Water,Water,Forest
1061,Water,NULL,Wetland,NULL,Wetland,Water,Forest,Forest
1062,Water,NULL,Wetland,NULL,Wetland,Forest,Water,Forest
1063,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
1064,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
1065,Water,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
1066,Water,NULL,Wetland,Water,Wetland,Grassland,Grassland,Forest
1067,Water,NULL,Wetland,Water,Wetland,Grassland,Water,Forest
1068,Water,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
1069,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Bareland
1070,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Forest
1071,Water,NULL,Wetland,Water,Wetland,Water,Water,Grassland
1072,Water,NULL,Wetland,Water,Wetland,Water,Water,Forest
1073,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1074,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
1075,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
1076,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
1077,Water,NULL,Bareland,NULL,Non_Wetland,Water,Water,Grassland
1078,Water,NULL,Bareland,NULL,Non_Wetland,Water,Water,Bareland
1079,Water,NULL,Bareland,NULL,Non_Wetland,Water,Water,Water
1080,Water,NULL,Bareland,NULL,Non_Wetland,Water,Water,Forest
1081,Water,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
1082,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
1083,Water,NULL,Water,NULL,Water,Grassland,Grassland,Forest
1084,Water,NULL,Water,NULL,Water,Water,Water,Forest
1085,Water,NULL,Water,Non_Water,Water,Water,Grassland,Grassland
1086,Water,NULL,Water,Water,Water,Water,Water,Forest
1087,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1088,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1089,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1090,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
1091,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1092,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1093,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1094,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1095,Water,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
1096,Water,NULL,Forest,Water,Non_Wetland,Water,Grassland,Forest
1097,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1098,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1099,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1100,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1101,Water,Cropland,Wetland,NULL,Wetland,Water,Grassland,Forest
1102,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1103,Water,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
1104,Water,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1105,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
1106,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1107,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
1108,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1109,Water,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Water
1110,Water,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1111,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
1112,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,Water
1113,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
1114,Water,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1115,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1116,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
1117,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
1118,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
1119,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1120,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
1121,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
1122,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Bareland
1123,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Water
1124,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
1125,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Grassland
1126,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
1127,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
1128,Water,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1129,Water,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Water
1130,Water,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
1131,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
1132,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1133,Water,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
1134,Water,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
1135,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
1136,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
1137,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
1138,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
1139,Water,Water,NULL,Water,Non_Wetland,NULL,Wetland,Forest
1140,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Water
1141,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
1142,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Forest
1143,Water,Water,NULL,Water,Non_Wetland,Water,Water,Water
1144,Water,Water,NULL,Water,Non_Wetland,Water,Water,Forest
1145,Water,Water,NULL,Water,Non_Wetland,Water,Forest,Water
1146,Water,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
1147,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
1148,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
1149,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1150,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1151,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
1152,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
1153,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
1154,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
1155,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1156,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1157,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
1158,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
1159,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
1160,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
1161,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
1162,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
1163,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
1164,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
1165,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
1166,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
1167,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
1168,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
1169,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
1170,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
1171,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
1172,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1173,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1174,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
1175,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1176,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1177,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
1178,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1179,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
1180,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Water
1181,Water,Water,Cropland,NULL,Non_Wetland,Water,Forest,Forest
1182,Water,Water,Wetland,NULL,Wetland,NULL,Grassland,Water
1183,Water,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
1184,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
1185,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
1186,Water,Water,Wetland,NULL,Wetland,NULL,Water,Water
1187,Water,Water,Wetland,NULL,Wetland,NULL,Water,Forest
1188,Water,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
1189,Water,Water,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
1190,Water,Water,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
1191,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1192,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Water
1193,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1194,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1195,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
1196,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Water
1197,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
1198,Water,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
1199,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
1200,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
1201,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Bareland
1202,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Water
1203,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
1204,Water,Water,Wetland,NULL,Wetland,Water,Shrubland,Water
1205,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
1206,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Wetland
1207,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Bareland
1208,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Water
1209,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
1210,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Water
1211,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
1212,Water,Water,Wetland,NULL,Wetland,Water,Water,Grassland
1213,Water,Water,Wetland,NULL,Wetland,Water,Water,Bareland
1214,Water,Water,Wetland,NULL,Wetland,Water,Water,Water
1215,Water,Water,Wetland,NULL,Wetland,Water,Water,Forest
1216,Water,Water,Wetland,NULL,Wetland,Water,Forest,Grassland
1217,Water,Water,Wetland,NULL,Wetland,Water,Forest,Wetland
1218,Water,Water,Wetland,NULL,Wetland,Water,Forest,Water
1219,Water,Water,Wetland,NULL,Wetland,Water,Forest,Forest
1220,Water,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
1221,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
1222,Water,Water,Wetland,NULL,Wetland,Forest,Water,Forest
1223,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Water
1224,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
1225,Water,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
1226,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
1227,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
1228,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
1229,Water,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
1230,Water,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
1231,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
1232,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
1233,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
1234,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Bareland
1235,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Water
1236,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Water
1237,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Forest
1238,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
1239,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
1240,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1241,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
1242,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
1243,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Water
1244,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
1245,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Wetland
1246,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
1247,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
1248,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
1249,Water,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
1250,Water,Water,Wetland,Water,Wetland,NULL,Water,Water
1251,Water,Water,Wetland,Water,Wetland,NULL,Water,Forest
1252,Water,Water,Wetland,Water,Wetland,Grassland,Grassland,Grassland
1253,Water,Water,Wetland,Water,Wetland,Grassland,Wetland,Grassland
1254,Water,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
1255,Water,Water,Wetland,Water,Wetland,Grassland,Water,Water
1256,Water,Water,Wetland,Water,Wetland,Grassland,Water,Forest
1257,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1258,Water,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
1259,Water,Water,Wetland,Water,Wetland,Wetland,Water,Water
1260,Water,Water,Wetland,Water,Wetland,Wetland,Forest,Grassland
1261,Water,Water,Wetland,Water,Wetland,Water,NULL,Water
1262,Water,Water,Wetland,Water,Wetland,Water,Grassland,Grassland
1263,Water,Water,Wetland,Water,Wetland,Water,Grassland,Bareland
1264,Water,Water,Wetland,Water,Wetland,Water,Grassland,Water
1265,Water,Water,Wetland,Water,Wetland,Water,Grassland,Forest
1266,Water,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
1267,Water,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
1268,Water,Water,Wetland,Water,Wetland,Water,Wetland,Water
1269,Water,Water,Wetland,Water,Wetland,Water,Wetland,Forest
1270,Water,Water,Wetland,Water,Wetland,Water,Water,Grassland
1271,Water,Water,Wetland,Water,Wetland,Water,Water,Wetland
1272,Water,Water,Wetland,Water,Wetland,Water,Water,Bareland
1273,Water,Water,Wetland,Water,Wetland,Water,Water,Water
1274,Water,Water,Wetland,Water,Wetland,Water,Water,Forest
1275,Water,Water,Wetland,Water,Wetland,Water,Forest,Water
1276,Water,Water,Wetland,Water,Wetland,Water,Forest,Forest
1277,Water,Water,Wetland,Water,Wetland,Forest,Water,Forest
1278,Water,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
1279,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
1280,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Water
1281,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1282,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1283,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Water
1284,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
1285,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
1286,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
1287,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
1288,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Wetland
1289,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
1290,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
1291,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Wetland
1292,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
1293,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
1294,Water,Water,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
1295,Water,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
1296,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1297,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
1298,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Grassland,Forest
1299,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
1300,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
1301,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
1302,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
1303,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
1304,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
1305,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
1306,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
1307,Water,Water,Bareland,Non_Water,Non_Wetland,Forest,Grassland,Forest
1308,Water,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
1309,Water,Water,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
1310,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
1311,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Water
1312,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
1313,Water,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
1314,Water,Water,Bareland,Water,Non_Wetland,Water,Forest,Forest
1315,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
1316,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1317,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Bareland
1318,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Forest
1319,Water,Water,Water,NULL,Water,NULL,Grassland,Forest
1320,Water,Water,Water,NULL,Water,NULL,Wetland,Forest
1321,Water,Water,Water,NULL,Water,NULL,Water,Water
1322,Water,Water,Water,NULL,Water,NULL,Water,Forest
1323,Water,Water,Water,NULL,Water,NULL,Forest,Forest
1324,Water,Water,Water,NULL,Water,Grassland,Water,Water
1325,Water,Water,Water,NULL,Water,Grassland,Water,Forest
1326,Water,Water,Water,NULL,Water,Water,Grassland,Water
1327,Water,Water,Water,NULL,Water,Water,Wetland,Water
1328,Water,Water,Water,NULL,Water,Water,Wetland,Forest
1329,Water,Water,Water,NULL,Water,Water,Water,Wetland
1330,Water,Water,Water,NULL,Water,Water,Water,Water
1331,Water,Water,Water,NULL,Water,Water,Water,Forest
1332,Water,Water,Water,NULL,Water,Water,Forest,Grassland
1333,Water,Water,Water,NULL,Water,Water,Forest,Wetland
1334,Water,Water,Water,NULL,Water,Water,Forest,Water
1335,Water,Water,Water,NULL,Water,Water,Forest,Forest
1336,Water,Water,Water,NULL,Water,Forest,Grassland,Forest
1337,Water,Water,Water,NULL,Water,Forest,Water,Forest
1338,Water,Water,Water,Non_Water,Water,NULL,Water,Water
1339,Water,Water,Water,Non_Water,Water,NULL,Water,Forest
1340,Water,Water,Water,Non_Water,Water,Water,Grassland,Forest
1341,Water,Water,Water,Non_Water,Water,Water,Wetland,Water
1342,Water,Water,Water,Non_Water,Water,Water,Wetland,Forest
1343,Water,Water,Water,Non_Water,Water,Water,Water,Wetland
1344,Water,Water,Water,Non_Water,Water,Water,Water,Water
1345,Water,Water,Water,Non_Water,Water,Water,Water,Forest
1346,Water,Water,Water,Non_Water,Water,Water,Forest,Water
1347,Water,Water,Water,Water,Water,NULL,Grassland,Forest
1348,Water,Water,Water,Water,Water,NULL,Water,Water
1349,Water,Water,Water,Water,Water,NULL,Water,Forest
1350,Water,Water,Water,Water,Water,Grassland,Wetland,Grassland
1351,Water,Water,Water,Water,Water,Grassland,Water,Grassland
1352,Water,Water,Water,Water,Water,Grassland,Water,Water
1353,Water,Water,Water,Water,Water,Grassland,Water,Forest
1354,Water,Water,Water,Water,Water,Wetland,Water,Bareland
1355,Water,Water,Water,Water,Water,Wetland,Water,Water
1356,Water,Water,Water,Water,Water,Wetland,Water,Forest
1357,Water,Water,Water,Water,Water,Water,Grassland,Water
1358,Water,Water,Water,Water,Water,Water,Grassland,Forest
1359,Water,Water,Water,Water,Water,Water,Wetland,Water
1360,Water,Water,Water,Water,Water,Water,Wetland,Forest
1361,Water,Water,Water,Water,Water,Water,Water,Grassland
1362,Water,Water,Water,Water,Water,Water,Water,Wetland
1363,Water,Water,Water,Water,Water,Water,Water,Bareland
1364,Water,Water,Water,Water,Water,Water,Water,Water
1365,Water,Water,Water,Water,Water,Water,Water,Forest
1366,Water,Water,Water,Water,Water,Water,Forest,Water
1367,Water,Water,Water,Water,Water,Water,Forest,Forest
1368,Water,Water,Water,Water,Water,Forest,Water,Water
1369,Water,Water,Water,Water,Water,Forest,Water,Forest
1370,Water,Water,Water,Water,Water,Forest,Forest,Forest
1371,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Water
1372,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1373,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
1374,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1375,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
1376,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
1377,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1378,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
