Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LCJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LCJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LCJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LCJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LCJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LCJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LCJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LCJ_M_R
5034,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
5035,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
5036,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
5037,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
5038,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
5039,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
5040,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
5041,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
5042,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
5043,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
5044,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5045,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5046,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
5047,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5048,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
5049,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5050,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
5051,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
5052,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
5053,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
5054,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
5055,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
5056,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
5057,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
5058,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
5059,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
5060,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
5061,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5062,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Wetland
5063,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
5064,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
5065,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5066,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
5067,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5068,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
5069,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
5070,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
5071,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
5072,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
5073,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
5074,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
5075,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
5076,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
5077,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
5078,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
5079,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
5080,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
5081,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
5082,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
5083,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
5084,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
5085,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
5086,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
5087,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
5088,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
5089,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
5090,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
5091,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
5092,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
5093,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5094,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Wetland
5095,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
5096,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
5097,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
5098,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
5099,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
5100,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
5101,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
5102,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
5103,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
5104,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
5105,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
5106,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,NULL
5107,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
5108,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
5109,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5110,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
5111,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
5112,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
5113,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
5114,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
5115,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Water,Grassland
5116,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
5117,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
5118,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5119,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5120,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
5121,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
5122,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
5123,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
5124,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
5125,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
5126,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5127,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Wetland
5128,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
5129,Grassland,Cropland,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
5130,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5131,Grassland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5132,Grassland,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
5133,Grassland,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
5134,Grassland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
5135,Grassland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
5136,Grassland,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
5137,Grassland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
5138,Grassland,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
5139,Grassland,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Wetland
5140,Grassland,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
5141,Grassland,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
5142,Grassland,Wetland,Water,Non_Water,Water,Water,Water,Wetland
5143,Grassland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5144,Grassland,Bareland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5145,Grassland,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5146,Grassland,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5147,Grassland,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5148,Grassland,Bareland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
5149,Grassland,Bareland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
5150,Grassland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5151,Grassland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5152,Grassland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5153,Grassland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5154,Grassland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5155,Grassland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
5156,Grassland,Bareland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
5157,Grassland,Bareland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
5158,Grassland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5159,Grassland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5160,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
5161,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
5162,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5163,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5164,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
5165,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
5166,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5167,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
5168,Grassland,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5169,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
5170,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
5171,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
5172,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
5173,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
5174,Grassland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5175,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5176,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5177,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
5178,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5179,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5180,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5181,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
5182,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
5183,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
5184,Grassland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
5185,Grassland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
5186,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
5187,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
5188,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5189,Grassland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5190,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
5191,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
5192,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
5193,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
5194,Grassland,Built-up,Water,NULL,Water,Grassland,NULL,Grassland
5195,Grassland,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
5196,Grassland,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
5197,Grassland,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5198,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5199,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5200,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
5201,Grassland,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
5202,Grassland,Water,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
5203,Grassland,Water,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
5204,Grassland,Water,NULL,Water,Non_Wetland,Bareland,Water,Grassland
5205,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
5206,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
5207,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
5208,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
5209,Grassland,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
5210,Grassland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5211,Grassland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5212,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5213,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5214,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
5215,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
5216,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
5217,Grassland,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
5218,Grassland,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
5219,Grassland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5220,Grassland,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5221,Grassland,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
5222,Grassland,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5223,Grassland,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
5224,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
5225,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
5226,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
5227,Grassland,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
5228,Grassland,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
5229,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5230,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
5231,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
5232,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5233,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5234,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
5235,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
5236,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5237,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
5238,Grassland,Water,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
5239,Grassland,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5240,Grassland,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
5241,Grassland,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5242,Grassland,Water,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
5243,Grassland,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
5244,Grassland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5245,Grassland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
5246,Grassland,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
5247,Grassland,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
5248,Grassland,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
5249,Grassland,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
5250,Grassland,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
5251,Grassland,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
5252,Grassland,Water,Wetland,Water,Wetland,Grassland,Grassland,Grassland
5253,Grassland,Water,Water,NULL,Water,NULL,NULL,Grassland
5254,Grassland,Water,Water,NULL,Water,NULL,Water,Water
5255,Grassland,Water,Water,NULL,Water,Shrubland,NULL,Grassland
5256,Grassland,Water,Water,NULL,Water,Shrubland,Shrubland,Grassland
5257,Grassland,Water,Water,NULL,Water,Shrubland,Shrubland,Water
5258,Grassland,Water,Water,NULL,Water,Shrubland,Grassland,Grassland
5259,Grassland,Water,Water,NULL,Water,Shrubland,Water,Grassland
5260,Grassland,Water,Water,NULL,Water,Grassland,Grassland,Grassland
5261,Grassland,Water,Water,NULL,Water,Grassland,Forest,Grassland
5262,Grassland,Water,Water,NULL,Water,Wetland,Water,Water
5263,Grassland,Water,Water,NULL,Water,Bareland,Water,Grassland
5264,Grassland,Water,Water,Water,Water,Bareland,Water,Wetland
5265,Grassland,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5266,Grassland,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
5267,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5268,Grassland,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
5269,Grassland,Water,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
5270,Grassland,Water,Forest,Water,Non_Wetland,NULL,Water,Grassland
5271,Grassland,Water,Forest,Water,Non_Wetland,Bareland,Water,Wetland
5272,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
5273,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
5274,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
5275,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Wetland
5276,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
5277,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
5278,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
5279,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
5280,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
5281,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
5282,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5283,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5284,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5285,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5286,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
5287,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
5288,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
5289,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Water,NULL
5290,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
5291,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
5292,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
5293,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
5294,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
5295,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5296,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
5297,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5298,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5299,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
5300,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
5301,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
5302,Grassland,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
5303,Grassland,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
5304,Grassland,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
5305,Grassland,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Wetland
5306,Grassland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
5307,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
5308,Grassland,Forest,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
5309,Grassland,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5310,Grassland,Forest,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
5311,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
5312,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
5313,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
5314,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
5315,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
5316,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
5317,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
5318,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
5319,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
5320,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
5321,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
5322,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
5323,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
5324,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
5325,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5326,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
