Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LQJ_M_R
7325,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Forest
7326,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,NULL
7327,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
7328,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
7329,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
7330,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Forest,Grassland
7331,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Forest,Wetland
7332,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
7333,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Cropland
7334,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Wetland
7335,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Shrubland,Wetland
7336,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
7337,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Cropland
7338,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
7339,Grassland,NULL,Wetland,Non_Water,Wetland,Cropland,NULL,Grassland
7340,Grassland,NULL,Wetland,Non_Water,Wetland,Cropland,NULL,Cropland
7341,Grassland,NULL,Wetland,Non_Water,Wetland,Cropland,NULL,Wetland
7342,Grassland,NULL,Wetland,Non_Water,Wetland,Cropland,Grassland,Wetland
7343,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
7344,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Cropland
7345,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Wetland
7346,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Forest
7347,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,Shrubland,Wetland
7348,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
7349,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Cropland
7350,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Wetland
7351,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
7352,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
7353,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,Forest,Wetland
7354,Grassland,NULL,Wetland,Non_Water,Wetland,Water,NULL,NULL
7355,Grassland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Grassland
7356,Grassland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Cropland
7357,Grassland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Wetland
7358,Grassland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Water
7359,Grassland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Forest
7360,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,NULL
7361,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,Grassland
7362,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,Cropland
7363,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,Wetland
7364,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,Forest
7365,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,NULL
7366,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
7367,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Cropland
7368,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
7369,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Water
7370,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Forest
7371,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Water,NULL
7372,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
7373,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Water,Cropland
7374,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
7375,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
7376,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
7377,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Forest,Wetland
7378,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,NULL,NULL
7379,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Grassland
7380,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Cropland
7381,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Wetland
7382,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Forest
7383,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Shrubland,NULL
7384,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Shrubland,Grassland
7385,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Shrubland,Cropland
7386,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Shrubland,Wetland
7387,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Shrubland,Forest
7388,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Grassland,NULL
7389,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Grassland,Grassland
7390,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Grassland,Cropland
7391,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Grassland,Wetland
7392,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
7393,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Water,Grassland
7394,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Water,Cropland
7395,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Water,Wetland
7396,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Water,Forest
7397,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
7398,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
7399,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
7400,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
7401,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
7402,Grassland,NULL,Wetland,Water,Wetland,NULL,Shrubland,NULL
7403,Grassland,NULL,Wetland,Water,Wetland,NULL,Shrubland,Grassland
7404,Grassland,NULL,Wetland,Water,Wetland,NULL,Shrubland,Wetland
7405,Grassland,NULL,Wetland,Water,Wetland,NULL,Grassland,NULL
7406,Grassland,NULL,Wetland,Water,Wetland,NULL,Grassland,Grassland
7407,Grassland,NULL,Wetland,Water,Wetland,NULL,Grassland,Cropland
7408,Grassland,NULL,Wetland,Water,Wetland,NULL,Grassland,Wetland
7409,Grassland,NULL,Wetland,Water,Wetland,NULL,Grassland,Forest
7410,Grassland,NULL,Wetland,Water,Wetland,NULL,Water,Grassland
7411,Grassland,NULL,Wetland,Water,Wetland,NULL,Water,Cropland
7412,Grassland,NULL,Wetland,Water,Wetland,NULL,Water,Wetland
7413,Grassland,NULL,Wetland,Water,Wetland,NULL,Water,Forest
7414,Grassland,NULL,Wetland,Water,Wetland,Shrubland,NULL,Grassland
7415,Grassland,NULL,Wetland,Water,Wetland,Shrubland,NULL,Cropland
7416,Grassland,NULL,Wetland,Water,Wetland,Shrubland,NULL,Wetland
7417,Grassland,NULL,Wetland,Water,Wetland,Shrubland,NULL,Water
7418,Grassland,NULL,Wetland,Water,Wetland,Shrubland,NULL,Forest
7419,Grassland,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
7420,Grassland,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Cropland
7421,Grassland,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Wetland
7422,Grassland,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Water
7423,Grassland,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
7424,Grassland,NULL,Wetland,Water,Wetland,Shrubland,Grassland,NULL
7425,Grassland,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Grassland
7426,Grassland,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Cropland
7427,Grassland,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Wetland
7428,Grassland,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Water
7429,Grassland,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Forest
7430,Grassland,NULL,Wetland,Water,Wetland,Shrubland,Water,Grassland
7431,Grassland,NULL,Wetland,Water,Wetland,Shrubland,Water,Cropland
7432,Grassland,NULL,Wetland,Water,Wetland,Shrubland,Water,Wetland
7433,Grassland,NULL,Wetland,Water,Wetland,Shrubland,Water,Forest
7434,Grassland,NULL,Wetland,Water,Wetland,Grassland,NULL,Cropland
7435,Grassland,NULL,Wetland,Water,Wetland,Grassland,NULL,Wetland
7436,Grassland,NULL,Wetland,Water,Wetland,Grassland,Grassland,NULL
7437,Grassland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
7438,Grassland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Cropland
7439,Grassland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Wetland
7440,Grassland,NULL,Wetland,Water,Wetland,Cropland,NULL,Grassland
7441,Grassland,NULL,Wetland,Water,Wetland,Cropland,NULL,Wetland
7442,Grassland,NULL,Wetland,Water,Wetland,Bareland,NULL,Grassland
7443,Grassland,NULL,Wetland,Water,Wetland,Bareland,NULL,Wetland
7444,Grassland,NULL,Wetland,Water,Wetland,Bareland,Shrubland,Wetland
7445,Grassland,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
7446,Grassland,NULL,Wetland,Water,Wetland,Bareland,Grassland,Cropland
7447,Grassland,NULL,Wetland,Water,Wetland,Bareland,Grassland,Wetland
7448,Grassland,NULL,Wetland,Water,Wetland,Bareland,Grassland,Forest
7449,Grassland,NULL,Wetland,Water,Wetland,Bareland,Water,Wetland
7450,Grassland,NULL,Wetland,Water,Wetland,Water,NULL,NULL
7451,Grassland,NULL,Wetland,Water,Wetland,Water,NULL,Grassland
7452,Grassland,NULL,Wetland,Water,Wetland,Water,NULL,Cropland
7453,Grassland,NULL,Wetland,Water,Wetland,Water,NULL,Wetland
7454,Grassland,NULL,Wetland,Water,Wetland,Water,NULL,Water
7455,Grassland,NULL,Wetland,Water,Wetland,Water,NULL,Forest
7456,Grassland,NULL,Wetland,Water,Wetland,Water,Shrubland,Grassland
7457,Grassland,NULL,Wetland,Water,Wetland,Water,Shrubland,Wetland
7458,Grassland,NULL,Wetland,Water,Wetland,Water,Shrubland,Water
7459,Grassland,NULL,Wetland,Water,Wetland,Water,Grassland,NULL
7460,Grassland,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
7461,Grassland,NULL,Wetland,Water,Wetland,Water,Grassland,Cropland
7462,Grassland,NULL,Wetland,Water,Wetland,Water,Grassland,Wetland
7463,Grassland,NULL,Wetland,Water,Wetland,Water,Grassland,Forest
7464,Grassland,NULL,Wetland,Water,Wetland,Water,Bareland,Grassland
7465,Grassland,NULL,Wetland,Water,Wetland,Water,Bareland,Wetland
7466,Grassland,NULL,Wetland,Water,Wetland,Water,Water,Grassland
7467,Grassland,NULL,Wetland,Water,Wetland,Water,Water,Cropland
7468,Grassland,NULL,Wetland,Water,Wetland,Water,Water,Wetland
7469,Grassland,NULL,Wetland,Water,Wetland,Water,Water,Water
7470,Grassland,NULL,Wetland,Water,Wetland,Water,Water,Forest
7471,Grassland,NULL,Wetland,Water,Wetland,Forest,NULL,Grassland
7472,Grassland,NULL,Wetland,Water,Wetland,Forest,NULL,Cropland
7473,Grassland,NULL,Wetland,Water,Wetland,Forest,NULL,Wetland
7474,Grassland,NULL,Wetland,Water,Wetland,Forest,Shrubland,Wetland
7475,Grassland,NULL,Wetland,Water,Wetland,Forest,Grassland,Cropland
7476,Grassland,NULL,Wetland,Water,Wetland,Forest,Grassland,Wetland
7477,Grassland,NULL,Wetland,Water,Wetland,Forest,Water,Wetland
7478,Grassland,NULL,Wetland,Water,Wetland,Forest,Water,Forest
7479,Grassland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Water
7480,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
7481,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
7482,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
7483,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
7484,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
7485,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
7486,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
7487,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
7488,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
7489,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Water,NULL,Grassland
7490,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Water,NULL,Wetland
7491,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Cropland
7492,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
7493,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
7494,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,Grassland,Cropland
7495,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,Water,Grassland
7496,Grassland,NULL,Bareland,Water,Non_Wetland,Shrubland,NULL,Wetland
7497,Grassland,NULL,Bareland,Water,Non_Wetland,Shrubland,Grassland,Wetland
7498,Grassland,NULL,Bareland,Water,Non_Wetland,Grassland,NULL,Wetland
7499,Grassland,NULL,Bareland,Water,Non_Wetland,Bareland,NULL,Wetland
7500,Grassland,NULL,Bareland,Water,Non_Wetland,Water,NULL,Wetland
7501,Grassland,NULL,Bareland,Water,Non_Wetland,Water,NULL,Water
7502,Grassland,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Wetland
7503,Grassland,NULL,Bareland,Water,Non_Wetland,Water,Water,Wetland
7504,Grassland,NULL,Bareland,Water,Non_Wetland,Forest,NULL,Wetland
7505,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
7506,Grassland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7507,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
7508,Grassland,NULL,Built-up,Water,Non_Wetland,NULL,Grassland,Forest
7509,Grassland,NULL,Built-up,Water,Non_Wetland,Grassland,Grassland,Cropland
7510,Grassland,NULL,Water,NULL,Water,NULL,Grassland,Grassland
7511,Grassland,NULL,Water,Non_Water,Water,NULL,Shrubland,Forest
7512,Grassland,NULL,Water,Non_Water,Water,NULL,Water,Grassland
7513,Grassland,NULL,Water,Non_Water,Water,Shrubland,Shrubland,Wetland
7514,Grassland,NULL,Water,Non_Water,Water,Shrubland,Grassland,Water
7515,Grassland,NULL,Water,Non_Water,Water,Bareland,Water,Grassland
7516,Grassland,NULL,Water,Non_Water,Water,Water,NULL,Wetland
7517,Grassland,NULL,Water,Non_Water,Water,Water,NULL,Water
7518,Grassland,NULL,Water,Non_Water,Water,Water,NULL,Forest
7519,Grassland,NULL,Water,Non_Water,Water,Water,Grassland,Wetland
7520,Grassland,NULL,Water,Non_Water,Water,Water,Grassland,Water
7521,Grassland,NULL,Water,Non_Water,Water,Water,Water,Grassland
7522,Grassland,NULL,Water,Non_Water,Water,Water,Water,Cropland
7523,Grassland,NULL,Water,Non_Water,Water,Water,Water,Wetland
7524,Grassland,NULL,Water,Non_Water,Water,Water,Water,Water
7525,Grassland,NULL,Water,Non_Water,Water,Forest,NULL,Grassland
7526,Grassland,NULL,Water,Non_Water,Water,Forest,NULL,Wetland
7527,Grassland,NULL,Water,Water,Water,NULL,NULL,Wetland
7528,Grassland,NULL,Water,Water,Water,NULL,Shrubland,Wetland
7529,Grassland,NULL,Water,Water,Water,NULL,Grassland,Forest
7530,Grassland,NULL,Water,Water,Water,NULL,Water,Grassland
7531,Grassland,NULL,Water,Water,Water,NULL,Water,Wetland
7532,Grassland,NULL,Water,Water,Water,NULL,Water,Forest
7533,Grassland,NULL,Water,Water,Water,Shrubland,NULL,Wetland
7534,Grassland,NULL,Water,Water,Water,Shrubland,Shrubland,Wetland
7535,Grassland,NULL,Water,Water,Water,Shrubland,Grassland,Wetland
7536,Grassland,NULL,Water,Water,Water,Shrubland,Water,Wetland
7537,Grassland,NULL,Water,Water,Water,Bareland,NULL,Wetland
7538,Grassland,NULL,Water,Water,Water,Water,NULL,Grassland
7539,Grassland,NULL,Water,Water,Water,Water,NULL,Cropland
7540,Grassland,NULL,Water,Water,Water,Water,NULL,Wetland
7541,Grassland,NULL,Water,Water,Water,Water,NULL,Water
7542,Grassland,NULL,Water,Water,Water,Water,Grassland,Wetland
7543,Grassland,NULL,Water,Water,Water,Water,Water,Wetland
7544,Grassland,NULL,Water,Water,Water,Water,Water,Water
7545,Grassland,NULL,Water,Water,Water,Water,Water,Forest
7546,Grassland,NULL,Water,Water,Water,Forest,NULL,Wetland
7547,Grassland,NULL,Water,Water,Water,Forest,Shrubland,Wetland
7548,Grassland,NULL,Water,Water,Water,Forest,Water,Forest
7549,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
7550,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
7551,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
7552,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
7553,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
7554,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
7555,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
7556,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
7557,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
7558,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
7559,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
7560,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
7561,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
7562,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
7563,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
7564,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
7565,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
7566,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
7567,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7568,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7569,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
7570,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7571,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
7572,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7573,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
7574,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
7575,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
7576,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
7577,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7578,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
7579,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7580,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
7581,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
7582,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
7583,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
7584,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
7585,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Cropland
7586,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Wetland
7587,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
7588,Grassland,NULL,Forest,NULL,Non_Wetland,Water,NULL,Wetland
7589,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,NULL
7590,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
7591,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Wetland
7592,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
7593,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,NULL
7594,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
7595,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
7596,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
7597,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
7598,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Wetland
7599,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
7600,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
7601,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Wetland
7602,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
7603,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
7604,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
7605,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
7606,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
7607,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
7608,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,NULL
7609,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
7610,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
7611,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
7612,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,NULL
7613,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
7614,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Cropland
7615,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Wetland
7616,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
7617,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
7618,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,NULL
7619,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
7620,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
7621,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
7622,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
7623,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
7624,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
7625,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
7626,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
7627,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
7628,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
7629,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
7630,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
7631,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
7632,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
7633,Grassland,NULL,Forest,Non_Water,Non_Wetland,Cropland,NULL,Grassland
7634,Grassland,NULL,Forest,Non_Water,Non_Wetland,Cropland,NULL,Wetland
7635,Grassland,NULL,Forest,Non_Water,Non_Wetland,Bareland,NULL,Grassland
7636,Grassland,NULL,Forest,Non_Water,Non_Wetland,Bareland,NULL,Wetland
7637,Grassland,NULL,Forest,Non_Water,Non_Wetland,Bareland,NULL,Bareland
7638,Grassland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
7639,Grassland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Wetland
7640,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,NULL
7641,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
7642,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Cropland
7643,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Wetland
7644,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,NULL
7645,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,Grassland
7646,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,Wetland
7647,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
7648,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Wetland
7649,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
7650,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
7651,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Forest
7652,Grassland,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,NULL
7653,Grassland,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
