Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21NTJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NTJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NTJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NTJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NTJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21NTJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21NTJ_M_R
1563,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland
1564,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland
1565,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water
1566,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest
1567,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,Grassland
1568,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest
1569,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland
1570,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest
1571,Forest,Cropland,Wetland,NULL,Wetland,NULL,Grassland
1572,Forest,Cropland,Wetland,NULL,Wetland,NULL,Wetland
1573,Forest,Cropland,Wetland,NULL,Wetland,NULL,Water
1574,Forest,Cropland,Wetland,NULL,Wetland,NULL,Forest
1575,Forest,Cropland,Wetland,Water,Wetland,NULL,Grassland
1576,Forest,Cropland,Wetland,Water,Wetland,NULL,Wetland
1577,Forest,Cropland,Wetland,Water,Wetland,NULL,Water
1578,Forest,Cropland,Water,NULL,Water,NULL,Wetland
1579,Forest,Cropland,Water,Water,Water,NULL,Water
1580,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland
1581,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland
1582,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Water
1583,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest
1584,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland
1585,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland
1586,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Bareland
1587,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland
1588,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland
1589,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Bareland
1590,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Forest
1591,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1592,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1593,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
1594,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1595,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,Wetland
1596,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Grassland
1597,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Forest
1598,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland
1599,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Wetland
1600,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Bareland
1601,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Forest
1602,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Grassland
1603,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Wetland
1604,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL
1605,Forest,Wetland,Wetland,NULL,Wetland,NULL,Grassland
1606,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland
1607,Forest,Wetland,Wetland,NULL,Wetland,NULL,Bareland
1608,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water
1609,Forest,Wetland,Wetland,NULL,Wetland,NULL,Forest
1610,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Grassland
1611,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland
1612,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Bareland
1613,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water
1614,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Forest
1615,Forest,Wetland,Wetland,Water,Wetland,NULL,Grassland
1616,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland
1617,Forest,Wetland,Wetland,Water,Wetland,NULL,Bareland
1618,Forest,Wetland,Wetland,Water,Wetland,NULL,Water
1619,Forest,Wetland,Wetland,Water,Wetland,NULL,Forest
1620,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,Grassland
1621,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,Bareland
1622,Forest,Wetland,Water,NULL,Water,NULL,Grassland
1623,Forest,Wetland,Water,NULL,Water,NULL,Wetland
1624,Forest,Wetland,Water,NULL,Water,NULL,Water
1625,Forest,Wetland,Water,NULL,Water,NULL,Forest
1626,Forest,Wetland,Water,Non_Water,Water,NULL,Wetland
1627,Forest,Wetland,Water,Water,Water,NULL,Wetland
1628,Forest,Wetland,Water,Water,Water,NULL,Water
1629,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland
1630,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland
1631,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Bareland
1632,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Water
1633,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest
1634,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Grassland
1635,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland
1636,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water
1637,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest
1638,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Grassland
1639,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,Wetland
1640,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,Bareland
1641,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,Water
1642,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,Forest
1643,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,Grassland
1644,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,Forest
1645,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,Grassland
1646,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,Wetland
1647,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,Forest
1648,Forest,Bareland,Wetland,NULL,Wetland,NULL,Grassland
1649,Forest,Bareland,Wetland,NULL,Wetland,NULL,Cropland
1650,Forest,Bareland,Wetland,NULL,Wetland,NULL,Wetland
1651,Forest,Bareland,Wetland,NULL,Wetland,NULL,Water
1652,Forest,Bareland,Wetland,NULL,Wetland,NULL,Forest
1653,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,Grassland
1654,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,Wetland
1655,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,Forest
1656,Forest,Bareland,Wetland,Water,Wetland,NULL,Grassland
1657,Forest,Bareland,Wetland,Water,Wetland,NULL,Wetland
1658,Forest,Bareland,Water,NULL,Water,NULL,Water
1659,Forest,Bareland,Water,Water,Water,NULL,Wetland
1660,Forest,Bareland,Water,Water,Water,NULL,Water
1661,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,Grassland
1662,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,Cropland
1663,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,Wetland
1664,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,Forest
1665,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,Forest
1666,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland
1667,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland
1668,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland
1669,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Water
1670,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest
1671,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1672,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland
1673,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest
1674,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland
1675,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Wetland
1676,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest
1677,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Grassland
1678,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Bareland
1679,Forest,Built-up,Wetland,NULL,Wetland,NULL,Grassland
1680,Forest,Built-up,Wetland,NULL,Wetland,NULL,Wetland
1681,Forest,Built-up,Wetland,NULL,Wetland,NULL,Water
1682,Forest,Built-up,Wetland,NULL,Wetland,NULL,Forest
1683,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Water
1684,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Forest
1685,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland
1686,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest
1687,Forest,Built-up,Water,NULL,Water,NULL,Forest
1688,Forest,Built-up,Water,Non_Water,Water,NULL,Forest
1689,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland
1690,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland
1691,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland
1692,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up
1693,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest
1694,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland
1695,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest
1696,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water
1697,Forest,Water,NULL,Water,Non_Wetland,NULL,Water
1698,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland
1699,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland
1700,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland
1701,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water
1702,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest
1703,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1704,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water
1705,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1706,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water
1707,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Forest
1708,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland
1709,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Wetland
1710,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Bareland
1711,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water
1712,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Forest
1713,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Water
1714,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Forest
1715,Forest,Water,Cropland,Water,Non_Wetland,NULL,Bareland
1716,Forest,Water,Cropland,Water,Non_Wetland,NULL,Forest
1717,Forest,Water,Wetland,NULL,NULL,NULL,Wetland
1718,Forest,Water,Wetland,NULL,Wetland,NULL,NULL
1719,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland
1720,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland
1721,Forest,Water,Wetland,NULL,Wetland,NULL,Bareland
1722,Forest,Water,Wetland,NULL,Wetland,NULL,Water
1723,Forest,Water,Wetland,NULL,Wetland,NULL,Forest
1724,Forest,Water,Wetland,Non_Water,NULL,NULL,Wetland
1725,Forest,Water,Wetland,Non_Water,Wetland,NULL,Grassland
1726,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland
1727,Forest,Water,Wetland,Non_Water,Wetland,NULL,Bareland
1728,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water
1729,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest
1730,Forest,Water,Wetland,Water,Wetland,NULL,Wetland
1731,Forest,Water,Wetland,Water,Wetland,NULL,Water
1732,Forest,Water,Wetland,Water,Wetland,NULL,Forest
1733,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest
1734,Forest,Water,Water,NULL,Water,NULL,Grassland
1735,Forest,Water,Water,NULL,Water,NULL,Wetland
1736,Forest,Water,Water,NULL,Water,NULL,Bareland
1737,Forest,Water,Water,NULL,Water,NULL,Water
1738,Forest,Water,Water,NULL,Water,NULL,Forest
1739,Forest,Water,Water,Non_Water,Water,NULL,Grassland
1740,Forest,Water,Water,Non_Water,Water,NULL,Wetland
1741,Forest,Water,Water,Non_Water,Water,NULL,Water
1742,Forest,Water,Water,Non_Water,Water,NULL,Forest
1743,Forest,Water,Water,Water,Water,NULL,Grassland
1744,Forest,Water,Water,Water,Water,NULL,Wetland
1745,Forest,Water,Water,Water,Water,NULL,Bareland
1746,Forest,Water,Water,Water,Water,NULL,Water
1747,Forest,Water,Water,Water,Water,NULL,Forest
1748,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland
1749,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland
1750,Forest,Water,Forest,NULL,Non_Wetland,NULL,Bareland
1751,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water
1752,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest
1753,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland
1754,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland
1755,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water
1756,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest
1757,Forest,Water,Forest,Water,Non_Wetland,NULL,Grassland
1758,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland
1759,Forest,Water,Forest,Water,Non_Wetland,NULL,Bareland
1760,Forest,Water,Forest,Water,Non_Wetland,NULL,Water
1761,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest
1762,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland
1763,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest
1764,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest
1765,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland
1766,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland
1767,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland
1768,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water
1769,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest
1770,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1771,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1772,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water
1773,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1774,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Grassland
1775,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland
1776,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Forest
1777,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland
1778,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland
1779,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Built-up
1780,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest
1781,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland
1782,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Cropland
1783,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland
1784,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland
1785,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water
1786,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest
1787,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland
1788,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland
1789,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water
1790,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest
1791,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Grassland
1792,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Forest
1793,Forest,Forest,Wetland,NULL,NULL,NULL,Wetland
1794,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL
1795,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland
1796,Forest,Forest,Wetland,NULL,Wetland,NULL,Cropland
1797,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland
1798,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland
1799,Forest,Forest,Wetland,NULL,Wetland,NULL,Water
1800,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest
1801,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland
1802,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland
1803,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Bareland
1804,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water
1805,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest
1806,Forest,Forest,Wetland,Water,Wetland,NULL,Grassland
1807,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland
1808,Forest,Forest,Wetland,Water,Wetland,NULL,Water
1809,Forest,Forest,Wetland,Water,Wetland,NULL,Forest
1810,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest
1811,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest
1812,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland
1813,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest
1814,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Forest
1815,Forest,Forest,Water,NULL,Water,NULL,Grassland
1816,Forest,Forest,Water,NULL,Water,NULL,Wetland
1817,Forest,Forest,Water,NULL,Water,NULL,Water
1818,Forest,Forest,Water,NULL,Water,NULL,Forest
1819,Forest,Forest,Water,Non_Water,Water,NULL,Grassland
1820,Forest,Forest,Water,Non_Water,Water,NULL,Wetland
1821,Forest,Forest,Water,Non_Water,Water,NULL,Water
1822,Forest,Forest,Water,Non_Water,Water,NULL,Forest
1823,Forest,Forest,Water,Water,Water,NULL,Grassland
1824,Forest,Forest,Water,Water,Water,NULL,Wetland
1825,Forest,Forest,Water,Water,Water,NULL,Water
1826,Forest,Forest,Water,Water,Water,NULL,Forest
1827,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL
1828,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland
1829,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Cropland
1830,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland
1831,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland
1832,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water
1833,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest
1834,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland
1835,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland
1836,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Bareland
1837,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water
1838,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest
1839,Forest,Forest,Forest,Water,Non_Wetland,NULL,Grassland
1840,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland
1841,Forest,Forest,Forest,Water,Non_Wetland,NULL,Bareland
1842,Forest,Forest,Forest,Water,Non_Wetland,NULL,Water
1843,Forest,Forest,Forest,Water,Non_Wetland,NULL,Forest
