Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KWT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KWT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KWT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KWT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KWT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KWT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KWT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KWT_M_R
1251,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
1252,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1253,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
1254,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
1255,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Wetland
1256,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
1257,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Built-up
1258,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1259,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
1260,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Wetland
1261,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
1262,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
1263,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Wetland
1264,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
1265,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1266,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
1267,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
1268,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Shrubland,Forest
1269,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
1270,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Wetland
1271,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Built-up
1272,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
1273,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
1274,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
1275,NULL,NULL,Forest,NULL,Non_Wetland,Water,NULL,Wetland
1276,NULL,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Wetland
1277,NULL,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
1278,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1279,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
1280,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Water
1281,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1282,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
1283,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
1284,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Water
1285,NULL,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
1286,NULL,NULL,Forest,NULL,Non_Wetland,Water,Water,Wetland
1287,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,NULL
1288,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
1289,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
1290,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Water
1291,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1292,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
1293,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
1294,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Wetland
1295,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
1296,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
1297,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1298,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Wetland
1299,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Water
1300,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1301,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
1302,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
1303,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
1304,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1305,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
1306,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Water,Wetland
1307,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Water,Forest
1308,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
1309,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
1310,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
1311,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1312,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1313,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1314,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1315,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1316,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,NULL
1317,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
1318,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Wetland
1319,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
1320,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,NULL
1321,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
1322,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
1323,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Wetland
1324,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Water
1325,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,NULL
1326,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Wetland
1327,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
1328,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
1329,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
1330,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
1331,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Wetland
1332,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
1333,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Wetland
1334,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,NULL
1335,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1336,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
1337,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1338,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
1339,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Wetland
1340,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Water
1341,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,NULL
1342,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Wetland
1343,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
1344,NULL,NULL,Forest,Non_Water,Non_Wetland,Cropland,Shrubland,Wetland
1345,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
1346,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
1347,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
1348,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
1349,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
1350,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
1351,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
1352,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1353,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Wetland
1354,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
1355,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,NULL,Wetland
1356,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,NULL,Forest
1357,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Wetland
1358,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,NULL
1359,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Wetland
1360,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Wetland
1361,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Forest,Wetland
1362,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Wetland
1363,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,NULL
1364,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
1365,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Wetland
1366,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
1367,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,NULL
1368,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
1369,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Wetland
1370,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Water
1371,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
1372,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Wetland,Wetland
1373,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Water,Wetland
1374,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Wetland
1375,NULL,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
1376,NULL,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1377,NULL,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1378,NULL,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1379,NULL,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Wetland
1380,NULL,NULL,Forest,Water,Non_Wetland,NULL,Wetland,Grassland
1381,NULL,NULL,Forest,Water,Non_Wetland,NULL,Wetland,Forest
1382,NULL,NULL,Forest,Water,Non_Wetland,NULL,Forest,Wetland
1383,NULL,NULL,Forest,Water,Non_Wetland,NULL,Forest,Forest
1384,NULL,NULL,Forest,Water,Non_Wetland,Shrubland,Grassland,Wetland
1385,NULL,NULL,Forest,Water,Non_Wetland,Shrubland,Forest,NULL
1386,NULL,NULL,Forest,Water,Non_Wetland,Shrubland,Forest,Wetland
1387,NULL,NULL,Forest,Water,Non_Wetland,Grassland,NULL,NULL
1388,NULL,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Grassland
1389,NULL,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Wetland
1390,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Shrubland,Wetland
1391,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
1392,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Wetland
1393,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
1394,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,NULL
1395,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
1396,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Wetland
1397,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Water,Wetland
1398,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Forest,NULL
1399,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Forest,Grassland
1400,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Forest,Wetland
1401,NULL,NULL,Forest,Water,Non_Wetland,Wetland,NULL,Wetland
1402,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
1403,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Wetland
1404,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Water
1405,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Forest
1406,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
1407,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Forest,Wetland
1408,NULL,NULL,Forest,Water,Non_Wetland,Bareland,NULL,Wetland
1409,NULL,NULL,Forest,Water,Non_Wetland,Bareland,NULL,Forest
1410,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Grassland
1411,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Wetland
1412,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Forest
1413,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Wetland,Wetland
1414,NULL,NULL,Forest,Water,Non_Wetland,Water,NULL,Grassland
1415,NULL,NULL,Forest,Water,Non_Wetland,Water,Grassland,Grassland
1416,NULL,NULL,Forest,Water,Non_Wetland,Water,Grassland,Wetland
1417,NULL,NULL,Forest,Water,Non_Wetland,Water,Grassland,Water
1418,NULL,NULL,Forest,Water,Non_Wetland,Water,Wetland,Wetland
1419,NULL,NULL,Forest,Water,Non_Wetland,Forest,NULL,Wetland
1420,NULL,NULL,Forest,Water,Non_Wetland,Forest,Grassland,Water
1421,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1422,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1423,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1424,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1425,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1426,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
1427,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Wetland
1428,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
1429,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
1430,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
1431,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
1432,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
1433,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
1434,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Wetland
1435,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
1436,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
1437,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1438,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Wetland
1439,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
1440,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
1441,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
1442,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
1443,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
1444,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
1445,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
1446,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1447,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
1448,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
1449,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1450,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
1451,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
1452,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
1453,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1454,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1455,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
1456,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
1457,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1458,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Wetland
1459,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1460,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
1461,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
1462,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Wetland
1463,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
1464,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Wetland
1465,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
1466,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Wetland
1467,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
1468,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Shrubland,Wetland
1469,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1470,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
1471,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
1472,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
1473,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
1474,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1475,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Wetland
1476,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
1477,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1478,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
1479,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
1480,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Wetland
1481,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
1482,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Bareland
1483,NULL,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
1484,NULL,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Wetland
1485,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
1486,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Wetland
1487,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
1488,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
1489,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Wetland
1490,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1491,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Wetland,NULL
1492,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1493,NULL,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
1494,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1495,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1496,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1497,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1498,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1499,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
1500,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
1501,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
1502,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
1503,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
1504,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
1505,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
1506,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
1507,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
1508,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
1509,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Wetland
1510,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
1511,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
1512,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
1513,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1514,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
1515,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1516,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
1517,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
1518,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
1519,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1520,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
1521,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
1522,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
1523,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1524,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
1525,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
1526,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1527,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
1528,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1529,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1530,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
1531,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1532,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1533,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1534,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
1535,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1536,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1537,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
1538,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1539,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Wetland
1540,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1541,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
1542,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
1543,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Wetland
1544,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
1545,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
1546,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
1547,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Wetland
1548,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1549,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
1550,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Wetland
1551,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
1552,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Wetland
1553,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
1554,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
1555,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
1556,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
1557,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
1558,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1559,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
1560,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1561,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
1562,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
1563,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Built-up
1564,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1565,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1566,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1567,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1568,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1569,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
1570,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
1571,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
1572,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
1573,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
1574,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1575,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
