Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MYU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MYU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MYU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MYU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MYU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MYU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MYU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MYU_M_R
1642,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1643,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
1644,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1645,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
1646,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
1647,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1648,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
1649,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
1650,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
1651,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
1652,Grassland,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
1653,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
1654,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
1655,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Forest
1656,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
1657,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1658,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
1659,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
1660,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
1661,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1662,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1663,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1664,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
1665,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
1666,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1667,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
1668,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1669,Grassland,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
1670,Grassland,NULL,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
1671,Grassland,NULL,NULL,Water,Non_Wetland,NULL,Wetland,Grassland
1672,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
1673,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Wetland
1674,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
1675,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Wetland,Wetland
1676,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Wetland,Forest
1677,Grassland,NULL,NULL,Water,Non_Wetland,Wetland,Grassland,Grassland
1678,Grassland,NULL,NULL,Water,Non_Wetland,Wetland,Grassland,Wetland
1679,Grassland,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
1680,Grassland,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
1681,Grassland,NULL,NULL,Water,Non_Wetland,Water,Grassland,Grassland
1682,Grassland,NULL,NULL,Water,Non_Wetland,Water,Wetland,Grassland
1683,Grassland,NULL,NULL,Water,Non_Wetland,Water,Wetland,Wetland
1684,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
1685,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
1686,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
1687,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
1688,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
1689,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
1690,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1691,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
1692,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
1693,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1694,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
1695,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1696,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1697,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
1698,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1699,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1700,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
1701,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1702,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1703,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
1704,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
1705,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
1706,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1707,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1708,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
1709,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1710,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Built-up
1711,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
1712,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
1713,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Wetland
1714,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
1715,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
1716,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
1717,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1718,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
1719,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
1720,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1721,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1722,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1723,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1724,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
1725,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Bareland
1726,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
1727,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
1728,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
1729,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1730,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1731,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
1732,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1733,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1734,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1735,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1736,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1737,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1738,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
1739,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
1740,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
1741,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
1742,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
1743,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
1744,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
1745,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
1746,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
1747,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
1748,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
1749,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
1750,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
1751,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
1752,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1753,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1754,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1755,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
1756,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
1757,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
1758,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
1759,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1760,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
1761,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1762,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1763,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
1764,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
1765,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
1766,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
1767,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Wetland
1768,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
1769,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Wetland
1770,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
1771,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Wetland
1772,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
1773,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
1774,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Bareland,Grassland
1775,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Bareland,Forest
1776,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
1777,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
1778,Grassland,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
1779,Grassland,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Wetland
1780,Grassland,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
1781,Grassland,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
1782,Grassland,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
1783,Grassland,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
1784,Grassland,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
1785,Grassland,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
1786,Grassland,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Wetland
1787,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
1788,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
1789,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
1790,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
1791,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
1792,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
1793,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
1794,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
1795,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
1796,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
1797,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1798,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1799,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
1800,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1801,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1802,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1803,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1804,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
1805,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1806,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1807,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
1808,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1809,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
1810,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
1811,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
1812,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1813,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1814,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
1815,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,NULL
1816,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1817,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Built-up
1818,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
1819,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Wetland,Grassland
1820,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Wetland,Forest
1821,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Bareland,Grassland
1822,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
1823,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
1824,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
1825,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1826,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
1827,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Bareland
1828,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Built-up
1829,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1830,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1831,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1832,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1833,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
1834,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
1835,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
1836,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
1837,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
1838,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
1839,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
1840,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
1841,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
1842,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
1843,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1844,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1845,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1846,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1847,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1848,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
1849,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1850,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
1851,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
1852,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
1853,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
1854,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
1855,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1856,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
1857,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1858,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
1859,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
1860,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
1861,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1862,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
1863,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
1864,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Bareland,Grassland
1865,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
1866,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
1867,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
1868,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1869,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1870,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
1871,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1872,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1873,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
1874,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1875,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
1876,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
1877,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
1878,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
1879,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
1880,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
1881,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1882,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
1883,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1884,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
1885,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1886,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
1887,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
1888,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
1889,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Water,Grassland,Wetland
1890,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
1891,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Water,Wetland,Wetland
1892,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
1893,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
1894,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
1895,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Wetland
1896,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
1897,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Bareland,Grassland
1898,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
1899,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Water,Forest
1900,Grassland,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
1901,Grassland,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Wetland
1902,Grassland,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Forest
1903,Grassland,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
1904,Grassland,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Cropland
1905,Grassland,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
1906,Grassland,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
1907,Grassland,NULL,Grassland,Water,Non_Wetland,Wetland,Bareland,Grassland
1908,Grassland,NULL,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
1909,Grassland,NULL,Grassland,Water,Non_Wetland,Wetland,Water,Forest
1910,Grassland,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
1911,Grassland,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Forest
1912,Grassland,NULL,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
1913,Grassland,NULL,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
1914,Grassland,NULL,Grassland,Water,Non_Wetland,Water,Wetland,Wetland
1915,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1916,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1917,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
1918,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1919,Grassland,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
1920,Grassland,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
1921,Grassland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
1922,Grassland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Wetland
1923,Grassland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
1924,Grassland,NULL,Wetland,NULL,Wetland,NULL,Forest,Grassland
1925,Grassland,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
1926,Grassland,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
1927,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1928,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
1929,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1930,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1931,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
1932,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1933,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
1934,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
1935,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Water,Wetland
1936,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
1937,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
1938,Grassland,NULL,Wetland,NULL,Wetland,Cropland,Grassland,Grassland
1939,Grassland,NULL,Wetland,NULL,Wetland,Cropland,Grassland,Forest
1940,Grassland,NULL,Wetland,NULL,Wetland,Cropland,Wetland,Grassland
1941,Grassland,NULL,Wetland,NULL,Wetland,Cropland,Wetland,Wetland
1942,Grassland,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
1943,Grassland,NULL,Wetland,NULL,Wetland,Wetland,NULL,Wetland
1944,Grassland,NULL,Wetland,NULL,Wetland,Wetland,NULL,Forest
1945,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1946,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Cropland
1947,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
1948,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Bareland
1949,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Water
1950,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
1951,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1952,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Cropland
1953,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1954,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Water
1955,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1956,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
1957,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
