Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LGH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LGH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LGH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LGH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LGH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LGH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LGH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LGH_M_R
1752,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1753,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1754,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1755,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1756,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1757,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1758,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1759,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1760,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1761,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1762,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1763,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1764,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1765,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1766,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1767,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1768,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
1769,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1770,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1771,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1772,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1773,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1774,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1775,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
1776,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
1777,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1778,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1779,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1780,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1781,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1782,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Water
1783,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1784,Forest,Forest,Water,NULL,Water,NULL,NULL,NULL
1785,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
1786,Forest,Forest,Water,NULL,Water,NULL,NULL,Wetland
1787,Forest,Forest,Water,NULL,Water,NULL,NULL,Bareland
1788,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
1789,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
1790,Forest,Forest,Water,Non_Water,Water,NULL,NULL,NULL
1791,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
1792,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Cropland
1793,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
1794,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Bareland
1795,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
1796,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1797,Forest,Forest,Water,Water,Water,NULL,NULL,NULL
1798,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
1799,Forest,Forest,Water,Water,Water,NULL,NULL,Cropland
1800,Forest,Forest,Water,Water,Water,NULL,NULL,Wetland
1801,Forest,Forest,Water,Water,Water,NULL,NULL,Bareland
1802,Forest,Forest,Water,Water,Water,NULL,NULL,Water
1803,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
1804,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1805,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1806,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1807,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1808,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1809,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1810,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1811,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1812,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1813,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1814,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1815,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1816,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1817,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1818,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1819,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,NULL
1820,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1821,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1822,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1823,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1824,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1825,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
