Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LXL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LXL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LXL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LXL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LXL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LXL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LXL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LXL_M_R
1677,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1678,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1679,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1680,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1681,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1682,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1683,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1684,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1685,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,NULL
1686,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1687,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1688,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1689,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1690,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1691,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1692,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1693,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1694,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1695,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1696,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1697,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1698,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1699,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1700,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1701,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1702,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1703,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1704,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1705,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
1706,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1707,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1708,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1709,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1710,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
1711,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1712,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1713,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1714,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1715,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1716,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1717,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1718,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1719,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1720,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1721,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1722,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1723,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1724,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1725,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1726,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1727,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1728,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1729,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1730,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1731,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1732,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1733,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1734,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1735,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1736,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1737,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1738,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1739,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
1740,Water,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
1741,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1742,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1743,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1744,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1745,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1746,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1747,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1748,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1749,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1750,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1751,Water,Water,Wetland,Water,Wetland,NULL,NULL,NULL
1752,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1753,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1754,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1755,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
1756,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1757,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
1758,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1759,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1760,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
1761,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1762,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
1763,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
1764,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1765,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Forest
1766,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1767,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1768,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1769,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1770,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1771,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1772,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1773,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1774,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1775,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1776,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1777,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1778,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1779,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,NULL
1780,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1781,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1782,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1783,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1784,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1785,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1786,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1787,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1788,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1789,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1790,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1791,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1792,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
1793,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1794,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1795,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1796,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1797,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1798,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1799,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1800,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1801,Water,Water,Water,NULL,Water,NULL,NULL,NULL
1802,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
1803,Water,Water,Water,NULL,Water,NULL,NULL,Cropland
1804,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
1805,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
1806,Water,Water,Water,NULL,Water,NULL,NULL,Water
1807,Water,Water,Water,NULL,Water,NULL,NULL,Forest
1808,Water,Water,Water,Non_Water,Water,NULL,NULL,NULL
1809,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1810,Water,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1811,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
1812,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
1813,Water,Water,Water,Water,Water,NULL,NULL,Grassland
1814,Water,Water,Water,Water,Water,NULL,NULL,Wetland
1815,Water,Water,Water,Water,Water,NULL,NULL,Bareland
1816,Water,Water,Water,Water,Water,NULL,NULL,Water
1817,Water,Water,Water,Water,Water,NULL,NULL,Forest
1818,Water,Water,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1819,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1820,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1821,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1822,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1823,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1824,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1825,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1826,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1827,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1828,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1829,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1830,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1831,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1832,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1833,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1834,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1835,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1836,Water,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1837,Water,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1838,Water,Permanent_ice_and_snow,Wetland,NULL,Wetland,NULL,NULL,Permanent_ice_and_snow
1839,Water,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1840,Water,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Grassland
1841,Water,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Bareland
1842,Water,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
1843,Water,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Grassland
1844,Water,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
1845,Water,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Water
1846,Water,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1847,Water,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1848,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1849,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1850,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1851,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1852,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1853,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
1854,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1855,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1856,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
1857,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1858,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1859,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1860,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1861,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1862,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1863,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1864,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1865,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1866,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1867,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1868,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1869,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1870,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1871,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1872,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1873,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1874,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
1875,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1876,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1877,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1878,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1879,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1880,Water,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1881,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
1882,Water,Forest,Water,Water,Water,NULL,NULL,Water
1883,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1884,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1885,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1886,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1887,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1888,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1889,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1890,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
1891,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1892,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1893,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1894,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1895,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1896,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1897,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1898,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1899,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1900,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1901,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1902,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1903,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1904,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1905,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1906,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1907,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1908,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1909,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1910,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1911,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1912,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1913,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1914,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1915,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1916,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1917,Permanent_ice_and_snow,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1918,Permanent_ice_and_snow,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1919,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1920,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1921,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1922,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1923,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1924,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1925,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1926,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1927,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1928,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Grassland
1929,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Bareland
1930,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Water
1931,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
1932,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Forest
1933,Permanent_ice_and_snow,NULL,Water,Water,Water,NULL,NULL,Grassland
1934,Permanent_ice_and_snow,NULL,Water,Water,Water,NULL,NULL,Bareland
1935,Permanent_ice_and_snow,NULL,Water,Water,Water,NULL,NULL,Forest
1936,Permanent_ice_and_snow,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Grassland
1937,Permanent_ice_and_snow,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
1938,Permanent_ice_and_snow,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1939,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1940,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1941,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1942,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1943,Permanent_ice_and_snow,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1944,Permanent_ice_and_snow,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Built-up
1945,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1946,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1947,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1948,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1949,Permanent_ice_and_snow,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1950,Permanent_ice_and_snow,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1951,Permanent_ice_and_snow,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1952,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1953,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1954,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1955,Permanent_ice_and_snow,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1956,Permanent_ice_and_snow,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1957,Permanent_ice_and_snow,Bareland,Water,NULL,Water,NULL,NULL,Grassland
1958,Permanent_ice_and_snow,Bareland,Water,NULL,Water,NULL,NULL,Bareland
1959,Permanent_ice_and_snow,Bareland,Water,NULL,Water,NULL,NULL,Water
1960,Permanent_ice_and_snow,Bareland,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
1961,Permanent_ice_and_snow,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Grassland
1962,Permanent_ice_and_snow,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
1963,Permanent_ice_and_snow,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1964,Permanent_ice_and_snow,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Forest
1965,Permanent_ice_and_snow,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1966,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1967,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1968,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1969,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1970,Permanent_ice_and_snow,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1971,Permanent_ice_and_snow,Water,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1972,Permanent_ice_and_snow,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1973,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1974,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1975,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1976,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1977,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1978,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1979,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1980,Permanent_ice_and_snow,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1981,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1982,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1983,Permanent_ice_and_snow,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1984,Permanent_ice_and_snow,Water,Water,NULL,Water,NULL,NULL,Water
1985,Permanent_ice_and_snow,Water,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
1986,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Bareland
1987,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Water
1988,Permanent_ice_and_snow,Water,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1989,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1990,Permanent_ice_and_snow,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1991,Permanent_ice_and_snow,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1992,Permanent_ice_and_snow,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1993,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Grassland
1994,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Bareland
1995,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
