Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21NWG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NWG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NWG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NWG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NWG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21NWG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21NWG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21NWG_M_R
1373,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1374,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1375,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1376,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1377,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1378,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1379,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1380,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1381,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1382,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1383,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1384,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1385,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1386,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1387,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1388,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1389,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1390,Water,Bareland,Wetland,Water,NULL,NULL,NULL,Water
1391,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Wetland
1392,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1393,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Wetland
1394,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Water
1395,Water,Bareland,Water,Water,NULL,NULL,NULL,Water
1396,Water,Bareland,Water,Water,Water,NULL,NULL,Wetland
1397,Water,Bareland,Water,Water,Water,NULL,NULL,Water
1398,Water,Bareland,Water,Water,Water,NULL,NULL,Forest
1399,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1400,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1401,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
1402,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1403,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1404,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1405,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1406,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1407,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1408,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1409,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1410,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1411,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1412,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1413,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1414,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1415,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1416,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1417,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1418,Water,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1419,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
1420,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Wetland
1421,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
1422,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1423,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1424,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Water
1425,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1426,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
1427,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1428,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1429,Water,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1430,Water,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
1431,Water,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1432,Water,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Wetland
1433,Water,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1434,Water,Built-up,Water,NULL,Water,NULL,NULL,Wetland
1435,Water,Built-up,Water,Non_Water,Water,NULL,NULL,Wetland
1436,Water,Built-up,Water,Water,Water,NULL,NULL,Grassland
1437,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1438,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1439,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
1440,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1441,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1442,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1443,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1444,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1445,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1446,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1447,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1448,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1449,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1450,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1451,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1452,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1453,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1454,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1455,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1456,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1457,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1458,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1459,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1460,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1461,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1462,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1463,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1464,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1465,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1466,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1467,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1468,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1469,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1470,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1471,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1472,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1473,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1474,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1475,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1476,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1477,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1478,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1479,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1480,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1481,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1482,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1483,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1484,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1485,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1486,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1487,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1488,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1489,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
1490,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1491,Water,Water,Wetland,NULL,NULL,NULL,NULL,Wetland
1492,Water,Water,Wetland,NULL,NULL,NULL,NULL,Forest
1493,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1494,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
1495,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1496,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1497,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1498,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1499,Water,Water,Wetland,Non_Water,NULL,NULL,NULL,Wetland
1500,Water,Water,Wetland,Non_Water,NULL,NULL,NULL,Bareland
1501,Water,Water,Wetland,Non_Water,NULL,NULL,NULL,Water
1502,Water,Water,Wetland,Non_Water,NULL,NULL,NULL,Forest
1503,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1504,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1505,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1506,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1507,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1508,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1509,Water,Water,Wetland,Water,NULL,NULL,NULL,Wetland
1510,Water,Water,Wetland,Water,NULL,NULL,NULL,Bareland
1511,Water,Water,Wetland,Water,NULL,NULL,NULL,Water
1512,Water,Water,Wetland,Water,NULL,NULL,NULL,Forest
1513,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1514,Water,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
1515,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1516,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1517,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
1518,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1519,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1520,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1521,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1522,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1523,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
1524,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1525,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1526,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1527,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1528,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
1529,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1530,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1531,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Wetland
1532,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1533,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1534,Water,Water,Water,NULL,NULL,NULL,NULL,Wetland
1535,Water,Water,Water,NULL,NULL,NULL,NULL,Forest
1536,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
1537,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
1538,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
1539,Water,Water,Water,NULL,Water,NULL,NULL,Water
1540,Water,Water,Water,NULL,Water,NULL,NULL,Forest
1541,Water,Water,Water,Non_Water,NULL,NULL,NULL,Wetland
1542,Water,Water,Water,Non_Water,NULL,NULL,NULL,Water
1543,Water,Water,Water,Non_Water,NULL,NULL,NULL,Forest
1544,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1545,Water,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1546,Water,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1547,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
1548,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
1549,Water,Water,Water,Water,NULL,NULL,NULL,Grassland
1550,Water,Water,Water,Water,NULL,NULL,NULL,Wetland
1551,Water,Water,Water,Water,NULL,NULL,NULL,Bareland
1552,Water,Water,Water,Water,NULL,NULL,NULL,Water
1553,Water,Water,Water,Water,NULL,NULL,NULL,Forest
1554,Water,Water,Water,Water,Water,NULL,NULL,Grassland
1555,Water,Water,Water,Water,Water,NULL,NULL,Cropland
1556,Water,Water,Water,Water,Water,NULL,NULL,Wetland
1557,Water,Water,Water,Water,Water,NULL,NULL,Bareland
1558,Water,Water,Water,Water,Water,NULL,NULL,Water
1559,Water,Water,Water,Water,Water,NULL,NULL,Forest
1560,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1561,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1562,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1563,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1564,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1565,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1566,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1567,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1568,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1569,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1570,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1571,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1572,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1573,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1574,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1575,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1576,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1577,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1578,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1579,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1580,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1581,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1582,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1583,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1584,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1585,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1586,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1587,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1588,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1589,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1590,Water,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1591,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1592,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
1593,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1594,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1595,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1596,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1597,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1598,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1599,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
1600,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1601,Water,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1602,Water,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
1603,Water,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1604,Water,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
1605,Water,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1606,Water,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1607,Water,Forest,Water,NULL,Water,NULL,NULL,Wetland
1608,Water,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1609,Water,Forest,Water,Water,Water,NULL,NULL,Wetland
1610,Water,Forest,Water,Water,Water,NULL,NULL,Water
1611,Water,Forest,Water,Water,Water,NULL,NULL,Forest
1612,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1613,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1614,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1615,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1616,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1617,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1618,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1619,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1620,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1621,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1622,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1623,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1624,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1625,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1626,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1627,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1628,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Wetland
1629,Permanent_ice_and_snow,NULL,Water,Water,Water,NULL,NULL,Wetland
1630,Permanent_ice_and_snow,NULL,Water,Water,Water,NULL,NULL,Water
1631,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1632,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1633,Permanent_ice_and_snow,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1634,Permanent_ice_and_snow,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1635,Permanent_ice_and_snow,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1636,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1637,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1638,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1639,Permanent_ice_and_snow,Wetland,Water,Water,Water,NULL,NULL,Wetland
1640,Permanent_ice_and_snow,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1641,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1642,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Water
1643,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1644,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1645,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1646,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1647,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1648,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1649,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1650,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1651,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1652,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1653,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1654,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1655,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1656,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1657,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1658,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1659,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1660,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1661,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1662,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1663,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1664,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1665,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1666,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1667,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1668,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1669,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1670,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1671,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1672,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1673,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1674,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1675,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1676,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1677,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1678,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1679,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1680,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1681,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
1682,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1683,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1684,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
1685,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1686,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1687,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1688,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1689,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1690,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1691,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1692,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1693,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1694,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1695,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1696,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1697,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1698,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1699,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1700,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1701,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1702,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
1703,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
1704,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
1705,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
1706,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
1707,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1708,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
1709,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
1710,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
1711,Forest,NULL,Water,Water,Water,NULL,NULL,Water
1712,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
1713,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1714,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1715,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1716,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1717,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1718,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1719,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1720,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1721,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1722,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1723,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1724,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1725,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1726,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
