Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LWN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LWN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LWN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LWN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LWN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LWN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LWN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LWN_M_R
1092,Cropland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1093,Cropland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1094,Cropland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1095,Cropland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1096,Cropland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1097,Cropland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1098,Cropland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1099,Cropland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1100,Cropland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1101,Cropland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1102,Cropland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1103,Cropland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1104,Cropland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1105,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1106,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1107,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1108,Cropland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1109,Cropland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1110,Cropland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1111,Cropland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1112,Cropland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1113,Cropland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1114,Cropland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1115,Cropland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1116,Cropland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1117,Cropland,Water,Water,Non_Water,Water,NULL,NULL,Water
1118,Cropland,Water,Water,Water,Water,NULL,NULL,Forest
1119,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1120,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1121,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1122,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1123,Cropland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1124,Cropland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1125,Cropland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1126,Cropland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1127,Cropland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1128,Cropland,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1129,Cropland,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1130,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1131,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1132,Cropland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1133,Cropland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1134,Cropland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1135,Cropland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1136,Cropland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
1137,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1138,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1139,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1140,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1141,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1142,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1143,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1144,Cropland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1145,Cropland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1146,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1147,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1148,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1149,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1150,Cropland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1151,Cropland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1152,Cropland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1153,Cropland,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1154,Cropland,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
1155,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1156,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1157,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1158,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1159,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1160,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1161,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1162,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1163,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1164,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
1165,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1166,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1167,Cropland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1168,Cropland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1169,Cropland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
1170,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1171,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1172,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1173,Cropland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1174,Cropland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1175,Cropland,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1176,Cropland,Forest,Water,Water,Water,NULL,NULL,Forest
1177,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1178,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1179,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1180,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1181,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1182,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1183,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1184,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1185,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1186,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1187,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1188,Cropland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1189,Cropland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1190,Cropland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1191,Cropland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
1192,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1193,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1194,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1195,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1196,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1197,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1198,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1199,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1200,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1201,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1202,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1203,Wetland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1204,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1205,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1206,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1207,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1208,Wetland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1209,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1210,Wetland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1211,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1212,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1213,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1214,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1215,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1216,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1217,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1218,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1219,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1220,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1221,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1222,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1223,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1224,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1225,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1226,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1227,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1228,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1229,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1230,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1231,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1232,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1233,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1234,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1235,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1236,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1237,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1238,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1239,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1240,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1241,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1242,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1243,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1244,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1245,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1246,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1247,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1248,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1249,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1250,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1251,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1252,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1253,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1254,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1255,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1256,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1257,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1258,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1259,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1260,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1261,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1262,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1263,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1264,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1265,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1266,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
1267,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1268,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1269,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1270,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1271,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1272,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1273,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1274,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1275,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1276,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1277,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1278,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1279,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1280,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1281,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1282,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1283,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1284,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1285,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1286,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1287,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1288,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1289,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1290,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1291,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1292,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1293,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1294,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1295,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1296,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1297,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1298,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
1299,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1300,Bareland,NULL,Water,NULL,Water,NULL,NULL,Grassland
1301,Bareland,NULL,Water,NULL,Water,NULL,NULL,Bareland
1302,Bareland,NULL,Water,NULL,Water,NULL,NULL,Water
1303,Bareland,NULL,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
1304,Bareland,NULL,Water,NULL,Water,NULL,NULL,Forest
1305,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1306,Bareland,NULL,Water,Water,Water,NULL,NULL,Grassland
1307,Bareland,NULL,Water,Water,Water,NULL,NULL,Bareland
1308,Bareland,NULL,Water,Water,Water,NULL,NULL,Water
1309,Bareland,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
1310,Bareland,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1311,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1312,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1313,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1314,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1315,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1316,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1317,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1318,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1319,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1320,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1321,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1322,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1323,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1324,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1325,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1326,Bareland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1327,Bareland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
1328,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1329,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1330,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1331,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1332,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1333,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1334,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1335,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1336,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1337,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1338,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1339,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1340,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1341,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1342,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1343,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1344,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1345,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1346,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1347,Bareland,Wetland,Water,NULL,Water,NULL,NULL,Bareland
1348,Bareland,Wetland,Water,NULL,Water,NULL,NULL,Water
1349,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1350,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1351,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1352,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1353,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1354,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1355,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1356,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1357,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1358,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1359,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1360,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
1361,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1362,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1363,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1364,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1365,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1366,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1367,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1368,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1369,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1370,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1371,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1372,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1373,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1374,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1375,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1376,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1377,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1378,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1379,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1380,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1381,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1382,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1383,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1384,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1385,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1386,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1387,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1388,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1389,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1390,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1391,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1392,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1393,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1394,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1395,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1396,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1397,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1398,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1399,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1400,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
1401,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1402,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1403,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1404,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1405,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1406,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1407,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1408,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
1409,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1410,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1411,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
1412,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1413,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1414,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1415,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1416,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1417,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1418,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1419,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1420,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
