Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MMT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MMT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MMT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MMT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MMT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MMT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MMT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MMT_M_R
320,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Bareland
321,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
322,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
323,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Wetland,Grassland
324,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Wetland,Built-up
325,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
326,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Built-up
327,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
328,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
329,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Bareland
330,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
331,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
332,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
333,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Forest,Built-up
334,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
335,NULL,NULL,Grassland,NULL,Non_Wetland,Water,NULL,Grassland
336,NULL,NULL,Grassland,NULL,Non_Wetland,Water,NULL,Wetland
337,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Shrubland,Bareland
338,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
339,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
340,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
341,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
342,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
343,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Water,Wetland
344,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
345,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Forest,Forest
346,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
347,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
348,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
349,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
350,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Wetland
351,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
352,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
353,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
354,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Bareland,Grassland
355,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
356,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
357,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
358,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
359,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
360,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
361,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
362,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
363,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
364,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
365,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
366,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
367,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
368,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
369,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
370,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
371,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Wetland
372,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
373,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
374,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
375,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
376,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
377,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
378,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
379,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
380,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
381,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Built-up
382,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
383,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Built-up
384,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
385,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Built-up,Forest
386,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
387,NULL,NULL,Grassland,Non_Water,Non_Wetland,Built-up,Grassland,Grassland
388,NULL,NULL,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
389,NULL,NULL,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Forest
390,NULL,NULL,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Grassland
391,NULL,NULL,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
392,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
393,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
394,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
395,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Wetland
396,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
397,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Forest,Grassland
398,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Forest,Wetland
399,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
400,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
401,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
402,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Forest,Grassland
403,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
404,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
405,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Wetland,Bareland
406,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Wetland,Forest
407,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
408,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Forest,Grassland
409,NULL,NULL,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
410,NULL,NULL,Grassland,Water,Non_Wetland,Water,Wetland,Wetland
411,NULL,NULL,Grassland,Water,Non_Wetland,Water,Water,Wetland
412,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
413,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
414,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
415,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
416,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
417,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
418,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
419,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
420,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
421,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
422,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
423,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
424,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Built-up,Grassland
425,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
426,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
427,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
428,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
429,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
430,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
431,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
432,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
433,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
434,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
435,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
436,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
437,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
438,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
439,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
440,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
441,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
442,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
443,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
444,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
445,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
446,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
447,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
448,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
449,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
450,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Wetland
451,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
452,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,NULL
453,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
454,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Wetland
455,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
456,NULL,NULL,Wetland,NULL,Wetland,NULL,Forest,NULL
457,NULL,NULL,Wetland,NULL,Wetland,NULL,Forest,Grassland
458,NULL,NULL,Wetland,NULL,Wetland,NULL,Forest,Wetland
459,NULL,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
460,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
461,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
462,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
463,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Wetland
464,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
465,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Grassland
466,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Wetland
467,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
468,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Wetland
469,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Forest
470,NULL,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
471,NULL,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Wetland
472,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
473,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Cropland
474,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
475,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Water
476,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
477,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
478,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Cropland
479,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
480,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
481,NULL,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
482,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
483,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Wetland
484,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
485,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
486,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Wetland
487,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
488,NULL,NULL,Wetland,NULL,Wetland,Cropland,NULL,Grassland
489,NULL,NULL,Wetland,NULL,Wetland,Cropland,NULL,Wetland
490,NULL,NULL,Wetland,NULL,Wetland,Cropland,Grassland,Grassland
491,NULL,NULL,Wetland,NULL,Wetland,Cropland,Grassland,Wetland
492,NULL,NULL,Wetland,NULL,Wetland,Cropland,Wetland,Grassland
493,NULL,NULL,Wetland,NULL,Wetland,Cropland,Wetland,Wetland
494,NULL,NULL,Wetland,NULL,Wetland,Cropland,Forest,Grassland
495,NULL,NULL,Wetland,NULL,Wetland,Cropland,Forest,Wetland
496,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
497,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Cropland
498,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Wetland
499,NULL,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
500,NULL,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Wetland
501,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
502,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Cropland
503,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
504,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Bareland
505,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Built-up
506,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
507,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
508,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
509,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Cropland
510,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
511,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
512,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Water
513,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
514,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
515,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
516,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
517,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Wetland
518,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
519,NULL,NULL,Wetland,NULL,Wetland,Bareland,NULL,Grassland
520,NULL,NULL,Wetland,NULL,Wetland,Bareland,Shrubland,Grassland
521,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
522,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Wetland
523,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
524,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Built-up
525,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
526,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
527,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
528,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Bareland
529,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Built-up
530,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
531,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
532,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Wetland
533,NULL,NULL,Wetland,NULL,Wetland,Bareland,Forest,Grassland
534,NULL,NULL,Wetland,NULL,Wetland,Bareland,Forest,Wetland
535,NULL,NULL,Wetland,NULL,Wetland,Bareland,Forest,Forest
536,NULL,NULL,Wetland,NULL,Wetland,Built-up,Forest,Grassland
537,NULL,NULL,Wetland,NULL,Wetland,Water,NULL,Grassland
538,NULL,NULL,Wetland,NULL,Wetland,Water,NULL,Wetland
539,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
540,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Wetland
541,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Bareland
542,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Water
543,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
544,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
545,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Bareland
546,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
547,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
548,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
549,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Water
550,NULL,NULL,Wetland,NULL,Wetland,Water,Forest,Grassland
551,NULL,NULL,Wetland,NULL,Wetland,Water,Forest,Wetland
552,NULL,NULL,Wetland,NULL,Wetland,Water,Forest,Bareland
553,NULL,NULL,Wetland,NULL,Wetland,Water,Forest,Forest
554,NULL,NULL,Wetland,NULL,Wetland,Forest,NULL,Forest
555,NULL,NULL,Wetland,NULL,Wetland,Forest,Grassland,Grassland
556,NULL,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
557,NULL,NULL,Wetland,NULL,Wetland,Forest,Wetland,Grassland
558,NULL,NULL,Wetland,NULL,Wetland,Forest,Wetland,Wetland
559,NULL,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
560,NULL,NULL,Wetland,NULL,Wetland,Forest,Water,Wetland
561,NULL,NULL,Wetland,NULL,Wetland,Forest,Forest,Grassland
562,NULL,NULL,Wetland,NULL,Wetland,Forest,Forest,Wetland
563,NULL,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
564,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Wetland
565,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
566,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Cropland
567,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
568,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Water,Wetland
569,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Water,Forest
570,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Forest,Wetland
571,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Grassland
572,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Wetland,Grassland
573,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Wetland,Cropland
574,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Wetland,Wetland
575,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
576,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Shrubland,Grassland
577,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
578,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
579,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
580,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
581,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
582,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
583,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
584,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
585,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Forest,Wetland
586,NULL,NULL,Wetland,Non_Water,Wetland,Cropland,Wetland,Wetland
587,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
588,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Shrubland,Wetland
589,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
590,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
591,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
592,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
593,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Cropland
594,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
595,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
596,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
597,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
598,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
599,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
600,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
601,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
602,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
603,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
604,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
605,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
606,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
607,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Forest,Grassland
608,NULL,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
609,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
610,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
611,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
612,NULL,NULL,Wetland,Non_Water,Wetland,Forest,Forest,Grassland
613,NULL,NULL,Wetland,Non_Water,Wetland,Forest,Forest,Wetland
614,NULL,NULL,Wetland,Water,Wetland,NULL,Grassland,Wetland
615,NULL,NULL,Wetland,Water,Wetland,NULL,Wetland,Wetland
616,NULL,NULL,Wetland,Water,Wetland,Shrubland,Wetland,Grassland
617,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
618,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Wetland
619,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
620,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Wetland
621,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Forest
622,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
623,NULL,NULL,Wetland,Water,Wetland,Grassland,Forest,Grassland
624,NULL,NULL,Wetland,Water,Wetland,Grassland,Forest,Wetland
625,NULL,NULL,Wetland,Water,Wetland,Grassland,Forest,Forest
626,NULL,NULL,Wetland,Water,Wetland,Cropland,NULL,Wetland
627,NULL,NULL,Wetland,Water,Wetland,Cropland,Water,Wetland
628,NULL,NULL,Wetland,Water,Wetland,Wetland,NULL,Grassland
629,NULL,NULL,Wetland,Water,Wetland,Wetland,NULL,Wetland
630,NULL,NULL,Wetland,Water,Wetland,Wetland,Shrubland,Grassland
631,NULL,NULL,Wetland,Water,Wetland,Wetland,Shrubland,Wetland
632,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
633,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Wetland
634,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Forest
635,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
636,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Cropland
637,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
638,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
639,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
640,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
641,NULL,NULL,Wetland,Water,Wetland,Wetland,Forest,Grassland
642,NULL,NULL,Wetland,Water,Wetland,Wetland,Forest,Wetland
643,NULL,NULL,Wetland,Water,Wetland,Wetland,Forest,Forest
644,NULL,NULL,Wetland,Water,Wetland,Bareland,NULL,Grassland
645,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
646,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Wetland
647,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Forest
648,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
649,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Wetland
650,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Forest
651,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Grassland
652,NULL,NULL,Wetland,Water,Wetland,Bareland,Built-up,Grassland
653,NULL,NULL,Wetland,Water,Wetland,Bareland,Built-up,Wetland
654,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
655,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Wetland
656,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Water
657,NULL,NULL,Wetland,Water,Wetland,Bareland,Forest,Grassland
658,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
659,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Wetland
660,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
661,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
662,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Water
663,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Forest
664,NULL,NULL,Wetland,Water,Wetland,Water,Built-up,Wetland
665,NULL,NULL,Wetland,Water,Wetland,Water,Water,Grassland
666,NULL,NULL,Wetland,Water,Wetland,Water,Water,Wetland
