Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MYT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MYT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MYT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MYT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MYT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MYT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MYT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MYT_M_R
5622,NULL,Water,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Water
5623,NULL,Water,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
5624,NULL,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Water
5625,NULL,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
5626,NULL,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
5627,NULL,Water,Shrubland,NULL,Non_Wetland,Water,Built-up,Water
5628,NULL,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
5629,NULL,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
5630,NULL,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
5631,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
5632,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
5633,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
5634,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
5635,NULL,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
5636,NULL,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
5637,NULL,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
5638,NULL,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
5639,NULL,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
5640,NULL,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
5641,NULL,Water,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,NULL
5642,NULL,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Water
5643,NULL,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
5644,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
5645,NULL,Water,Shrubland,Water,Non_Wetland,NULL,Shrubland,Grassland
5646,NULL,Water,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
5647,NULL,Water,Shrubland,Water,Non_Wetland,NULL,Water,Water
5648,NULL,Water,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
5649,NULL,Water,Shrubland,Water,Non_Wetland,Water,Shrubland,Grassland
5650,NULL,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
5651,NULL,Water,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5652,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5653,NULL,Water,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
5654,NULL,Water,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
5655,NULL,Water,Grassland,Water,Non_Wetland,Water,Grassland,Water
5656,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
5657,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
5658,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
5659,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
5660,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
5661,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
5662,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
5663,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
5664,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
5665,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
5666,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
5667,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
5668,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
5669,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
5670,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Water,NULL
5671,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
5672,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
5673,NULL,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
5674,NULL,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
5675,NULL,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Wetland
5676,NULL,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Bareland
5677,NULL,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Water
5678,NULL,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
5679,NULL,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5680,NULL,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5681,NULL,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Water
5682,NULL,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5683,NULL,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
5684,NULL,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5685,NULL,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Water
5686,NULL,Water,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Water
5687,NULL,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
5688,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
5689,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5690,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
5691,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
5692,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
5693,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5694,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
5695,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5696,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5697,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5698,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
5699,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
5700,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Water,NULL
5701,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
5702,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Water
5703,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
5704,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Water
5705,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5706,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5707,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
5708,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
5709,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
5710,NULL,Water,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5711,NULL,Water,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
5712,NULL,Water,Cropland,NULL,Non_Wetland,Water,NULL,NULL
5713,NULL,Water,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
5714,NULL,Water,Cropland,NULL,Non_Wetland,Water,NULL,Water
5715,NULL,Water,Cropland,NULL,Non_Wetland,Water,NULL,Forest
5716,NULL,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
5717,NULL,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Wetland
5718,NULL,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Water
5719,NULL,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Forest
5720,NULL,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
5721,NULL,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Cropland
5722,NULL,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
5723,NULL,Water,Cropland,NULL,Non_Wetland,Water,Built-up,Grassland
5724,NULL,Water,Cropland,NULL,Non_Wetland,Water,Built-up,Bareland
5725,NULL,Water,Cropland,NULL,Non_Wetland,Water,Built-up,Water
5726,NULL,Water,Cropland,NULL,Non_Wetland,Water,Water,NULL
5727,NULL,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
5728,NULL,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
5729,NULL,Water,Cropland,NULL,Non_Wetland,Water,Water,Forest
5730,NULL,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
5731,NULL,Water,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
5732,NULL,Water,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
5733,NULL,Water,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
5734,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
5735,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
5736,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
5737,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
5738,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,NULL
5739,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
5740,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,NULL
5741,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
5742,NULL,Water,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
5743,NULL,Water,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
5744,NULL,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
5745,NULL,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
5746,NULL,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
5747,NULL,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
5748,NULL,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
5749,NULL,Water,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
5750,NULL,Water,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Bareland
5751,NULL,Water,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Water
5752,NULL,Water,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
5753,NULL,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5754,NULL,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
5755,NULL,Water,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
5756,NULL,Water,Cropland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
5757,NULL,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
5758,NULL,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Bareland
5759,NULL,Water,Cropland,Non_Water,Non_Wetland,Bareland,NULL,NULL
5760,NULL,Water,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Water
5761,NULL,Water,Cropland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
5762,NULL,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
5763,NULL,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Water
5764,NULL,Water,Cropland,Non_Water,Non_Wetland,Water,Shrubland,Water
5765,NULL,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Cropland
5766,NULL,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
5767,NULL,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Water
5768,NULL,Water,Cropland,Non_Water,Non_Wetland,Forest,NULL,Wetland
5769,NULL,Water,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
5770,NULL,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
5771,NULL,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
5772,NULL,Water,Cropland,Water,Non_Wetland,NULL,Shrubland,Grassland
5773,NULL,Water,Cropland,Water,Non_Wetland,NULL,Shrubland,Water
5774,NULL,Water,Cropland,Water,Non_Wetland,NULL,Built-up,Grassland
5775,NULL,Water,Cropland,Water,Non_Wetland,NULL,Water,Grassland
5776,NULL,Water,Cropland,Water,Non_Wetland,NULL,Water,Water
5777,NULL,Water,Cropland,Water,Non_Wetland,Shrubland,NULL,Bareland
5778,NULL,Water,Cropland,Water,Non_Wetland,Shrubland,Grassland,Grassland
5779,NULL,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Grassland
5780,NULL,Water,Cropland,Water,Non_Wetland,Grassland,Shrubland,Grassland
5781,NULL,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
5782,NULL,Water,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
5783,NULL,Water,Cropland,Water,Non_Wetland,Bareland,NULL,Water
5784,NULL,Water,Cropland,Water,Non_Wetland,Bareland,Grassland,Water
5785,NULL,Water,Cropland,Water,Non_Wetland,Water,Shrubland,Grassland
5786,NULL,Water,Cropland,Water,Non_Wetland,Water,Grassland,Water
5787,NULL,Water,Cropland,Water,Non_Wetland,Water,Water,Grassland
5788,NULL,Water,Cropland,Water,Non_Wetland,Water,Water,Water
5789,NULL,Water,Cropland,Water,Non_Wetland,Forest,Shrubland,Wetland
5790,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
5791,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
5792,NULL,Water,Wetland,NULL,Wetland,NULL,Shrubland,NULL
5793,NULL,Water,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
5794,NULL,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
5795,NULL,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
5796,NULL,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Water
5797,NULL,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
5798,NULL,Water,Wetland,NULL,Wetland,Shrubland,Water,NULL
5799,NULL,Water,Wetland,NULL,Wetland,Grassland,NULL,Grassland
5800,NULL,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
5801,NULL,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
5802,NULL,Water,Wetland,NULL,Wetland,Forest,Shrubland,NULL
5803,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
5804,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
5805,NULL,Water,Wetland,Non_Water,Wetland,NULL,Shrubland,Grassland
5806,NULL,Water,Wetland,Non_Water,Wetland,NULL,Shrubland,Water
5807,NULL,Water,Wetland,Non_Water,Wetland,NULL,Water,NULL
5808,NULL,Water,Wetland,Non_Water,Wetland,NULL,Water,Grassland
5809,NULL,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
5810,NULL,Water,Wetland,Non_Water,Wetland,NULL,Forest,NULL
5811,NULL,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,Water
5812,NULL,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Wetland
5813,NULL,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
5814,NULL,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
5815,NULL,Water,Wetland,Non_Water,Wetland,Grassland,Shrubland,Grassland
5816,NULL,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
5817,NULL,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Cropland
5818,NULL,Water,Wetland,Non_Water,Wetland,Water,NULL,Grassland
5819,NULL,Water,Wetland,Non_Water,Wetland,Water,NULL,Cropland
5820,NULL,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Water
5821,NULL,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
5822,NULL,Water,Wetland,Non_Water,Wetland,Water,Water,Water
5823,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
5824,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Water
5825,NULL,Water,Wetland,Water,Wetland,NULL,Water,Grassland
5826,NULL,Water,Wetland,Water,Wetland,NULL,Water,Water
5827,NULL,Water,Wetland,Water,Wetland,Shrubland,NULL,Water
5828,NULL,Water,Wetland,Water,Wetland,Shrubland,Built-up,Bareland
5829,NULL,Water,Wetland,Water,Wetland,Shrubland,Water,Grassland
5830,NULL,Water,Wetland,Water,Wetland,Shrubland,Water,Water
5831,NULL,Water,Wetland,Water,Wetland,Grassland,Water,Water
5832,NULL,Water,Wetland,Water,Wetland,Water,Shrubland,Water
5833,NULL,Water,Wetland,Water,Wetland,Water,Water,Grassland
5834,NULL,Water,Wetland,Water,Wetland,Water,Water,Water
5835,NULL,Water,Wetland,Water,Wetland,Forest,NULL,Water
5836,NULL,Water,Wetland,Water,Wetland,Forest,Shrubland,Water
5837,NULL,Water,Bareland,NULL,Non_Wetland,Bareland,NULL,Water
5838,NULL,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
5839,NULL,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Cropland
5840,NULL,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Water,NULL
5841,NULL,Water,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
5842,NULL,Water,Built-up,NULL,Non_Wetland,NULL,Built-up,Water
5843,NULL,Water,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
5844,NULL,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Water
5845,NULL,Water,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
5846,NULL,Water,Built-up,NULL,Non_Wetland,Water,NULL,Grassland
5847,NULL,Water,Built-up,NULL,Non_Wetland,Water,Grassland,Bareland
5848,NULL,Water,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Cropland
5849,NULL,Water,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Bareland
5850,NULL,Water,Built-up,Water,Non_Wetland,NULL,Water,Water
5851,NULL,Water,Built-up,Water,Non_Wetland,Built-up,Built-up,Water
5852,NULL,Water,Built-up,Water,Non_Wetland,Water,NULL,Grassland
5853,NULL,Water,Water,NULL,Water,NULL,Water,Grassland
5854,NULL,Water,Water,NULL,Water,Shrubland,Water,NULL
5855,NULL,Water,Water,NULL,Water,Water,Shrubland,NULL
5856,NULL,Water,Water,NULL,Water,Water,Water,Grassland
5857,NULL,Water,Water,Non_Water,Water,Water,Water,Water
5858,NULL,Water,Water,Non_Water,Water,Forest,NULL,Grassland
5859,NULL,Water,Water,Water,Water,NULL,NULL,Water
5860,NULL,Water,Water,Water,Water,NULL,Shrubland,NULL
5861,NULL,Water,Water,Water,Water,NULL,Water,Water
5862,NULL,Water,Water,Water,Water,NULL,Forest,Grassland
5863,NULL,Water,Water,Water,Water,Shrubland,Water,Wetland
5864,NULL,Water,Water,Water,Water,Shrubland,Water,Water
5865,NULL,Water,Water,Water,Water,Water,NULL,Grassland
5866,NULL,Water,Water,Water,Water,Water,Shrubland,Grassland
5867,NULL,Water,Water,Water,Water,Water,Shrubland,Wetland
5868,NULL,Water,Water,Water,Water,Water,Water,Water
5869,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
5870,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
5871,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
5872,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
5873,NULL,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
5874,NULL,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
5875,NULL,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
5876,NULL,Water,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
5877,NULL,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
5878,NULL,Water,Forest,NULL,Non_Wetland,NULL,Water,Grassland
5879,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
5880,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
5881,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
5882,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5883,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5884,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5885,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
5886,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
5887,NULL,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
5888,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
5889,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5890,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
5891,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5892,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Water,NULL
5893,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
5894,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
5895,NULL,Water,Forest,NULL,Non_Wetland,Water,NULL,NULL
5896,NULL,Water,Forest,NULL,Non_Wetland,Water,NULL,Grassland
5897,NULL,Water,Forest,NULL,Non_Wetland,Water,Shrubland,NULL
5898,NULL,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
5899,NULL,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
5900,NULL,Water,Forest,NULL,Non_Wetland,Water,Water,NULL
5901,NULL,Water,Forest,NULL,Non_Wetland,Water,Water,Water
5902,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
5903,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
5904,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
5905,NULL,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
5906,NULL,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
5907,NULL,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
5908,NULL,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
5909,NULL,Water,Forest,Non_Water,Non_Wetland,Bareland,NULL,Water
5910,NULL,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
5911,NULL,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Wetland
5912,NULL,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
5913,NULL,Water,Forest,Water,Non_Wetland,Shrubland,NULL,Grassland
5914,NULL,Water,Forest,Water,Non_Wetland,Shrubland,Water,NULL
5915,NULL,Water,Forest,Water,Non_Wetland,Grassland,NULL,Grassland
5916,NULL,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
5917,NULL,Water,Forest,Water,Non_Wetland,Water,Water,Water
5918,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
5919,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
5920,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
5921,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
5922,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
5923,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
5924,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
5925,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
5926,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
5927,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
5928,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,NULL
5929,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
5930,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
5931,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
5932,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
5933,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5934,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5935,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
5936,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
5937,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5938,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
5939,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5940,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
5941,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
5942,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
5943,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
5944,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
5945,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
5946,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
5947,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5948,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Bareland
5949,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Built-up
5950,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
5951,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5952,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
5953,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5954,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
5955,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
5956,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5957,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5958,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
5959,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
5960,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
5961,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
5962,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Built-up,NULL
5963,NULL,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
