Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LZD_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LZD_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LZD_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LZD_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LZD_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LZD_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LZD_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LZD_M_R
4267,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
4268,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
4269,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Cropland
4270,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Cropland
4271,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Water,Cropland
4272,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
4273,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
4274,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
4275,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
4276,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
4277,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
4278,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4279,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
4280,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4281,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
4282,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
4283,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
4284,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
4285,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
4286,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
4287,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
4288,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
4289,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
4290,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
4291,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4292,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
4293,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
4294,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
4295,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
4296,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4297,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
4298,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4299,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4300,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
4301,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
4302,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4303,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4304,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
4305,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
4306,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Cropland
4307,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
4308,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
4309,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
4310,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Cropland
4311,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
4312,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
4313,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
4314,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,NULL
4315,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
4316,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
4317,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
4318,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
4319,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
4320,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
4321,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
4322,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
4323,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Bareland
4324,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4325,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
4326,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
4327,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
4328,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
4329,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
4330,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
4331,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
4332,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Wetland
4333,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
4334,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
4335,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
4336,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
4337,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
4338,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Cropland
4339,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
4340,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
4341,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
4342,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
4343,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4344,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
4345,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
4346,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Cropland
4347,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Wetland
4348,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
4349,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
4350,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Wetland
4351,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,Grassland,Cropland
4352,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
4353,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,Wetland,Wetland
4354,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,Water,Grassland
4355,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,Water,Cropland
4356,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,Water,Wetland
4357,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
4358,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
4359,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
4360,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Cropland
4361,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
4362,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
4363,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
4364,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
4365,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
4366,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
4367,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
4368,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Grassland,NULL
4369,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
4370,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
4371,Grassland,Cropland,Shrubland,Water,Non_Wetland,NULL,Shrubland,Grassland
4372,Grassland,Cropland,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
4373,Grassland,Cropland,Shrubland,Water,Non_Wetland,Shrubland,Water,Wetland
4374,Grassland,Cropland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
4375,Grassland,Cropland,Shrubland,Water,Non_Wetland,Grassland,Water,Wetland
4376,Grassland,Cropland,Shrubland,Water,Non_Wetland,Bareland,Water,NULL
4377,Grassland,Cropland,Shrubland,Water,Non_Wetland,Bareland,Water,Wetland
4378,Grassland,Cropland,Shrubland,Water,Non_Wetland,Water,Water,Wetland
4379,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
4380,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
4381,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
4382,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Cropland
4383,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
4384,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
4385,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
4386,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
4387,Grassland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4388,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
4389,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
4390,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
4391,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4392,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4393,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
4394,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4395,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4396,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4397,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
4398,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
4399,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
4400,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
4401,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
4402,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4403,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
4404,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
4405,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
4406,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
4407,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
4408,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
4409,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
4410,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
4411,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
4412,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
4413,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
4414,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
4415,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
4416,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
4417,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
4418,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
4419,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
4420,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
4421,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
4422,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Cropland
4423,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
4424,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
4425,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
4426,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
4427,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4428,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
4429,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
4430,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4431,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4432,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
4433,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4434,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
4435,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4436,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
4437,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4438,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
4439,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
4440,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
4441,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
4442,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
4443,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
4444,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
4445,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
4446,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
4447,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
4448,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4449,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4450,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
4451,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
4452,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4453,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4454,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
4455,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
4456,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
4457,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
4458,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4459,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
4460,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4461,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
4462,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
4463,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
4464,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Cropland
4465,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
4466,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
4467,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
4468,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
4469,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
4470,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
4471,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
4472,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
4473,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Built-up
4474,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
4475,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
4476,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
4477,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
4478,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
4479,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
4480,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4481,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
4482,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
4483,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Built-up
4484,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
4485,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Grassland
4486,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Cropland
4487,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Bareland
4488,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Water,Cropland
4489,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
4490,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
4491,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
4492,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Shrubland,NULL
4493,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
4494,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4495,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
4496,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
4497,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
4498,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
4499,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
4500,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
4501,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4502,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
4503,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
4504,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
4505,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
4506,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4507,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
4508,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4509,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4510,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
4511,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4512,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4513,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
4514,Grassland,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
4515,Grassland,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Water
4516,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
4517,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
4518,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
4519,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
4520,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
4521,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
4522,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
4523,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
4524,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4525,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
4526,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
4527,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
4528,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
4529,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
4530,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Water,Cropland
4531,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Water,Wetland
4532,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
4533,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
4534,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
4535,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
4536,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
4537,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Cropland
4538,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
4539,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
4540,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
4541,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4542,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
4543,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
4544,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Water,Cropland
4545,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
4546,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
4547,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,Grassland,Cropland
4548,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,Water,Cropland
4549,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,Water,Wetland
4550,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Cropland
4551,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
4552,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
4553,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
4554,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Cropland
4555,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
4556,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
4557,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Water,NULL,Cropland
4558,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
4559,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
4560,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,Water,Bareland
