Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LDK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LDK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LDK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LDK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LDK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LDK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LDK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LDK_M_R
342,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
343,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
344,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
345,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
346,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
347,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
348,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
349,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
350,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
351,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
352,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
353,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
354,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
355,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
356,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
357,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
358,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
359,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
360,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
361,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Forest
362,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
363,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
364,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
365,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
366,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
367,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
368,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
369,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
370,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
371,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
372,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
373,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
374,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
375,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
376,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
377,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
378,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
379,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Water,Grassland
380,Grassland,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
381,Grassland,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Forest
382,Grassland,NULL,NULL,Water,Non_Wetland,Bareland,Water,Grassland
383,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
384,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
385,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
386,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
387,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
388,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
389,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
390,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
391,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
392,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
393,Grassland,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
394,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
395,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
396,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
397,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
398,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
399,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
400,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
401,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
402,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
403,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
404,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
405,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
406,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
407,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
408,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
409,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
410,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
411,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
412,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
413,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
414,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
415,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
416,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
417,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
418,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
419,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
420,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
421,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
422,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
423,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
424,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
425,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
426,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
427,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
428,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
429,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
430,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
431,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
432,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
433,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
434,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
435,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
436,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
437,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
438,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
439,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
440,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
441,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
442,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
443,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
444,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
445,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,Forest,Grassland
446,Grassland,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
447,Grassland,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
448,Grassland,NULL,Cropland,Water,Non_Wetland,Bareland,Forest,Grassland
449,Grassland,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
450,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
451,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
452,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
453,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
454,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
455,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
456,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
457,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
458,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
459,Grassland,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
460,Grassland,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
461,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
462,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
463,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
464,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
465,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
466,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
467,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
468,Grassland,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
469,Grassland,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
470,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
471,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
472,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
473,Grassland,NULL,Bareland,Water,Non_Wetland,Grassland,Bareland,Grassland
474,Grassland,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Forest
475,Grassland,NULL,Bareland,Water,Non_Wetland,Bareland,Grassland,Grassland
476,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
477,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
478,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
479,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
480,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
481,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
482,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
483,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
484,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
485,Grassland,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
486,Grassland,NULL,Built-up,NULL,Non_Wetland,Water,Water,Forest
487,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
488,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Forest
489,Grassland,NULL,Water,NULL,Water,Grassland,Wetland,Forest
490,Grassland,NULL,Water,NULL,Water,Grassland,Bareland,Grassland
491,Grassland,NULL,Water,NULL,Water,Grassland,Water,Grassland
492,Grassland,NULL,Water,NULL,Water,Grassland,Forest,Forest
493,Grassland,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
494,Grassland,NULL,Water,NULL,Water,Bareland,Water,Forest
495,Grassland,NULL,Water,NULL,Water,Water,Grassland,Grassland
496,Grassland,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
497,Grassland,NULL,Water,Non_Water,Water,Water,Grassland,Water
498,Grassland,NULL,Water,Water,Water,Grassland,Grassland,Grassland
499,Grassland,NULL,Water,Water,Water,Grassland,Grassland,Forest
500,Grassland,NULL,Water,Water,Water,Grassland,Water,Grassland
501,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
502,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
503,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
504,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
505,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
506,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
507,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
508,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
509,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
510,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
511,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
512,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
513,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
514,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
515,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
516,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
517,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
518,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
519,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
520,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
521,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
522,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
523,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
524,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
525,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
526,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
527,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
528,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
529,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
530,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
531,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
532,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
533,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
534,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
535,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
536,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
537,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
538,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
539,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
540,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
541,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
542,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
543,Grassland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
544,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
545,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
546,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Bareland,Grassland
547,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Bareland,Forest
548,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Water,Grassland
549,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Forest,Grassland
550,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Forest,Forest
551,Grassland,NULL,Forest,Water,Non_Wetland,Bareland,Water,Grassland
552,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
553,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
554,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
555,Grassland,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
556,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
557,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
558,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
559,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
560,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Water,Forest
561,Grassland,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
562,Grassland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
563,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
564,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
565,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
566,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
567,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
568,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
569,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
570,Grassland,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
571,Grassland,Water,NULL,Water,Non_Wetland,Bareland,Water,Grassland
572,Grassland,Water,NULL,Water,Non_Wetland,Bareland,Forest,Grassland
573,Grassland,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
574,Grassland,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
575,Grassland,Water,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
576,Grassland,Water,Grassland,Water,Non_Wetland,Grassland,Forest,Forest
577,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
578,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
579,Grassland,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
580,Grassland,Water,Cropland,Water,Non_Wetland,Grassland,Wetland,Grassland
581,Grassland,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
582,Grassland,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Forest
583,Grassland,Water,Cropland,Water,Non_Wetland,Water,Water,Forest
584,Grassland,Water,Wetland,NULL,Wetland,NULL,Water,Forest
585,Grassland,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
586,Grassland,Water,Wetland,Water,Wetland,Bareland,Grassland,Grassland
587,Grassland,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
588,Grassland,Water,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
589,Grassland,Water,Built-up,Water,Non_Wetland,Bareland,Grassland,Grassland
590,Grassland,Water,Water,NULL,Water,Grassland,Grassland,Grassland
591,Grassland,Water,Water,NULL,Water,Grassland,Grassland,Forest
592,Grassland,Water,Water,NULL,Water,Bareland,Grassland,Grassland
593,Grassland,Water,Water,Non_Water,Water,Wetland,Water,Grassland
594,Grassland,Water,Water,Water,Water,Water,Wetland,Grassland
595,Grassland,Water,Water,Water,Water,Water,Water,Grassland
596,Grassland,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
597,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
598,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
599,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
600,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
601,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
602,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
603,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
604,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Water,Water
605,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
606,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
607,Grassland,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
608,Grassland,Water,Forest,Water,Non_Wetland,Grassland,Bareland,Forest
609,Grassland,Water,Forest,Water,Non_Wetland,Grassland,Water,Grassland
610,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
611,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
612,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
613,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
614,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
615,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
616,Grassland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
617,Grassland,Forest,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
618,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
619,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
620,Grassland,Forest,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
621,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
622,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
623,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
624,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
625,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
626,Grassland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
627,Grassland,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
628,Grassland,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
629,Grassland,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Water
630,Grassland,Forest,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
631,Grassland,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
632,Grassland,Forest,Water,NULL,Water,Grassland,Grassland,Grassland
633,Grassland,Forest,Water,Water,Water,Water,Wetland,Grassland
634,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
635,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
636,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
637,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
638,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
639,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
640,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
641,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
642,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
643,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
644,Grassland,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
645,Grassland,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
646,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
647,Grassland,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
648,Grassland,Forest,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
649,Grassland,Forest,Forest,Water,Non_Wetland,Grassland,Water,Grassland
650,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
651,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
652,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
653,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
654,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
655,Cropland,NULL,NULL,NULL,Non_Wetland,Water,Forest,Bareland
656,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
657,Cropland,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Water
658,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Water
659,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
660,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
661,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
