Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LKP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LKP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LKP_M_R
1830,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1831,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1832,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1833,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1834,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1835,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1836,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
1837,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
1838,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1839,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1840,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
1841,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
1842,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
1843,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
1844,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1845,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
1846,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1847,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
1848,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
1849,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
1850,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
1851,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1852,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1853,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
1854,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1855,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1856,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
1857,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
1858,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
1859,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Forest
1860,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
1861,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1862,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1863,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
1864,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
1865,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
1866,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
1867,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
1868,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
1869,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1870,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1871,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
1872,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1873,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1874,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1875,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
1876,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
1877,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1878,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
1879,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
1880,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
1881,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1882,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
1883,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
1884,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1885,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
1886,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
1887,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
1888,Grassland,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
1889,Grassland,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
1890,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
1891,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
1892,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1893,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1894,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1895,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1896,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1897,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
1898,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1899,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1900,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,NULL,Grassland
1901,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
1902,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1903,Grassland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Forest
1904,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
1905,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Wetland,Wetland
1906,Grassland,NULL,NULL,Water,Non_Wetland,Wetland,Grassland,Grassland
1907,Grassland,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
1908,Grassland,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
1909,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1910,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1911,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1912,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1913,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
1914,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1915,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1916,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1917,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
1918,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
1919,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1920,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
1921,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1922,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1923,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1924,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1925,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1926,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1927,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1928,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1929,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
1930,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1931,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1932,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
1933,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
1934,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1935,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
1936,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1937,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
1938,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1939,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1940,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
1941,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
1942,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1943,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1944,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
1945,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1946,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1947,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1948,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1949,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1950,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1951,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
1952,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
1953,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1954,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1955,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
1956,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
1957,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
1958,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
1959,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Forest
1960,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
1961,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1962,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
1963,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1964,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1965,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
1966,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1967,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1968,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Bareland,Grassland
1969,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
1970,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
1971,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Wetland
1972,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
1973,Grassland,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
1974,Grassland,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
1975,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1976,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1977,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1978,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1979,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1980,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1981,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1982,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
1983,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1984,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1985,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
1986,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
1987,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
1988,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
1989,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
1990,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
1991,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
1992,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
1993,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1994,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
1995,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1996,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1997,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
1998,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1999,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2000,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2001,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2002,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
2003,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2004,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2005,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Cropland
2006,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
2007,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2008,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2009,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
2010,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
2011,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2012,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2013,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
2014,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
2015,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2016,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
2017,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,NULL
2018,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
2019,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Wetland
2020,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
2021,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2022,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
2023,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2024,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
2025,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Built-up
2026,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2027,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2028,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2029,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
2030,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
2031,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
2032,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
2033,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
2034,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
2035,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
2036,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2037,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2038,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
2039,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2040,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2041,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2042,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2043,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Wetland
2044,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2045,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
2046,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
2047,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
2048,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
2049,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Bareland
2050,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
2051,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
2052,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
2053,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2054,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
2055,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
2056,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
2057,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2058,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
2059,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,NULL,Grassland
2060,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
2061,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Wetland
2062,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
2063,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Water
2064,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
2065,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
2066,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Water,Grassland
2067,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
2068,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2069,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2070,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2071,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2072,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
2073,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
2074,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Forest
2075,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2076,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2077,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2078,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
2079,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2080,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
2081,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
2082,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2083,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2084,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
2085,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2086,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
2087,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
2088,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2089,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
2090,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2091,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
2092,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Water,Bareland,Grassland
2093,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
2094,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Bareland
2095,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
2096,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Wetland
2097,Grassland,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
2098,Grassland,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
2099,Grassland,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
2100,Grassland,NULL,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
2101,Grassland,NULL,Grassland,Water,Non_Wetland,Water,Grassland,Grassland
2102,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2103,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2104,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2105,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2106,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2107,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2108,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2109,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2110,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
2111,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
2112,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2113,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
2114,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2115,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2116,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
2117,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2118,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2119,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2120,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2121,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Wetland
2122,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
2123,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2124,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
2125,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
2126,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2127,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
2128,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
2129,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2130,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Built-up
2131,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
2132,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
2133,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
2134,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2135,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
2136,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
2137,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
2138,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
2139,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2140,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2141,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Cropland
2142,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
2143,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
