Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LHE_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LHE_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LHE_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LHE_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LHE_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LHE_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LHE_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LHE_M_R
1079,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1080,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1081,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1082,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1083,Wetland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1084,Wetland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1085,Wetland,NULL,Water,NULL,Water,NULL,NULL,Grassland
1086,Wetland,NULL,Water,NULL,Water,NULL,NULL,Cropland
1087,Wetland,NULL,Water,NULL,Water,NULL,NULL,Wetland
1088,Wetland,NULL,Water,NULL,Water,NULL,NULL,Bareland
1089,Wetland,NULL,Water,NULL,Water,NULL,NULL,Water
1090,Wetland,NULL,Water,NULL,Water,NULL,NULL,Forest
1091,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1092,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1093,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1094,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Water
1095,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1096,Wetland,NULL,Water,Water,Water,NULL,NULL,Grassland
1097,Wetland,NULL,Water,Water,Water,NULL,NULL,Wetland
1098,Wetland,NULL,Water,Water,Water,NULL,NULL,Water
1099,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1100,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1101,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1102,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1103,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1104,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1105,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1106,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1107,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1108,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1109,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
1110,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1111,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1112,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1113,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1114,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1115,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1116,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1117,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1118,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1119,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1120,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1121,Wetland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1122,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1123,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1124,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1125,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Built-up
1126,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1127,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1128,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1129,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1130,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
1131,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
1132,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1133,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
1134,Wetland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1135,Wetland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1136,Wetland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1137,Wetland,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1138,Wetland,Cropland,Water,Water,Water,NULL,NULL,Grassland
1139,Wetland,Cropland,Water,Water,Water,NULL,NULL,Water
1140,Wetland,Cropland,Water,Water,Water,NULL,NULL,Forest
1141,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1142,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1143,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1144,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1145,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1146,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1147,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1148,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1149,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1150,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1151,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1152,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1153,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1154,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1155,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1156,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1157,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1158,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1159,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1160,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1161,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1162,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1163,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1164,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1165,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1166,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1167,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1168,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1169,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1170,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1171,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1172,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1173,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1174,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1175,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1176,Wetland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1177,Wetland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1178,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1179,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1180,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1181,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1182,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1183,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1184,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1185,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
1186,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1187,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1188,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1189,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1190,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1191,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1192,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1193,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1194,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1195,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1196,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,NULL
1197,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1198,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
1199,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1200,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
1201,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1202,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1203,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1204,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1205,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1206,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1207,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1208,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1209,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1210,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1211,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1212,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1213,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1214,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1215,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1216,Wetland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1217,Wetland,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1218,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1219,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1220,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Water
1221,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Forest
1222,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,NULL
1223,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1224,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1225,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1226,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
1227,Wetland,Wetland,Water,Water,Water,NULL,NULL,NULL
1228,Wetland,Wetland,Water,Water,Water,NULL,NULL,Grassland
1229,Wetland,Wetland,Water,Water,Water,NULL,NULL,Wetland
1230,Wetland,Wetland,Water,Water,Water,NULL,NULL,Water
1231,Wetland,Wetland,Water,Water,Water,NULL,NULL,Forest
1232,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1233,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1234,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1235,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1236,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1237,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1238,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1239,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1240,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1241,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1242,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1243,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1244,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1245,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1246,Wetland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1247,Wetland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1248,Wetland,Bareland,Water,Water,Water,NULL,NULL,Water
1249,Wetland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1250,Wetland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1251,Wetland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1252,Wetland,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1253,Wetland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1254,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1255,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1256,Wetland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1257,Wetland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1258,Wetland,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1259,Wetland,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1260,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1261,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1262,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1263,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1264,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1265,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1266,Wetland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1267,Wetland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1268,Wetland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1269,Wetland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1270,Wetland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1271,Wetland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1272,Wetland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1273,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
1274,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1275,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1276,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1277,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1278,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1279,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1280,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1281,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1282,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1283,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,NULL
1284,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1285,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1286,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1287,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1288,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1289,Wetland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1290,Wetland,Water,Water,NULL,Water,NULL,NULL,Grassland
1291,Wetland,Water,Water,NULL,Water,NULL,NULL,Wetland
1292,Wetland,Water,Water,NULL,Water,NULL,NULL,Water
1293,Wetland,Water,Water,NULL,Water,NULL,NULL,Forest
1294,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1295,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Water
1296,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Forest
1297,Wetland,Water,Water,Water,Water,NULL,NULL,Grassland
1298,Wetland,Water,Water,Water,Water,NULL,NULL,Wetland
1299,Wetland,Water,Water,Water,Water,NULL,NULL,Water
1300,Wetland,Water,Water,Water,Water,NULL,NULL,Forest
1301,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1302,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1303,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1304,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1305,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1306,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1307,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1308,Wetland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1309,Wetland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1310,Wetland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1311,Wetland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1312,Wetland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1313,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1314,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1315,Wetland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1316,Wetland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1317,Wetland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1318,Wetland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1319,Wetland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1320,Wetland,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1321,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
1322,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1323,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
1324,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1325,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1326,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1327,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1328,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1329,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1330,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1331,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1332,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
1333,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1334,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1335,Wetland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1336,Wetland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1337,Wetland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1338,Wetland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1339,Wetland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1340,Wetland,Forest,Water,NULL,Water,NULL,NULL,Wetland
1341,Wetland,Forest,Water,NULL,Water,NULL,NULL,Water
1342,Wetland,Forest,Water,NULL,Water,NULL,NULL,Forest
1343,Wetland,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
1344,Wetland,Forest,Water,Non_Water,Water,NULL,NULL,Water
1345,Wetland,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1346,Wetland,Forest,Water,Water,Water,NULL,NULL,Grassland
1347,Wetland,Forest,Water,Water,Water,NULL,NULL,Water
1348,Wetland,Forest,Water,Water,Water,NULL,NULL,Forest
1349,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1350,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1351,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1352,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1353,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1354,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1355,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1356,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1357,Wetland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1358,Wetland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1359,Wetland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1360,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1361,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1362,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1363,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1364,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1365,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1366,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1367,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1368,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1369,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1370,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1371,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1372,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1373,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1374,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1375,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1376,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1377,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1378,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1379,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1380,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1381,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1382,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1383,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1384,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1385,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1386,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1387,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1388,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1389,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1390,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1391,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1392,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1393,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1394,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1395,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1396,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1397,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
1398,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1399,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1400,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,NULL
1401,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1402,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1403,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1404,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1405,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1406,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1407,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1408,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1409,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1410,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1411,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1412,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1413,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1414,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1415,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1416,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
1417,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1418,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
