Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MVT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MVT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MVT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MVT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MVT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MVT_M_R
4508,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Built-up,Forest
4509,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,NULL,Bareland
4510,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Grassland,Grassland
4511,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Grassland,Bareland
4512,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Grassland,Built-up
4513,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,NULL
4514,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4515,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Cropland
4516,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Bareland
4517,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Built-up
4518,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Forest
4519,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
4520,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
4521,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
4522,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
4523,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
4524,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
4525,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
4526,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
4527,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Bareland
4528,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Built-up
4529,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
4530,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,NULL
4531,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
4532,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Cropland
4533,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
4534,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
4535,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
4536,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
4537,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
4538,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
4539,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,NULL
4540,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
4541,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
4542,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
4543,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
4544,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Water
4545,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
4546,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,NULL
4547,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Built-up
4548,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
4549,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
4550,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
4551,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Cropland
4552,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Bareland
4553,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Built-up
4554,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
4555,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4556,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4557,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
4558,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
4559,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
4560,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4561,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,NULL
4562,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4563,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Cropland
4564,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Built-up
4565,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
4566,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,NULL
4567,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
4568,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Bareland
4569,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,NULL
4570,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
4571,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Cropland
4572,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Bareland
4573,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Built-up
4574,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
4575,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Water,Bareland
4576,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Water,Built-up
4577,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Forest,NULL
4578,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Forest,Grassland
4579,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Forest,Built-up
4580,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Forest,Forest
4581,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
4582,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
4583,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
4584,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
4585,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
4586,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
4587,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
4588,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4589,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4590,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Bareland
4591,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Built-up
4592,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
4593,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
4594,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
4595,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
4596,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
4597,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
4598,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
4599,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
4600,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
4601,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
4602,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
4603,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
4604,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
4605,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Bareland
4606,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
4607,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
4608,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Water,Bareland
4609,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
4610,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,NULL
4611,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
4612,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Cropland
4613,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Built-up
4614,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
4615,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Forest
4616,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Grassland
4617,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Built-up
4618,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
4619,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
4620,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
4621,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
4622,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
4623,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
4624,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
4625,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4626,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Cropland
4627,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Wetland
4628,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Bareland
4629,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
4630,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
4631,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
4632,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
4633,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
4634,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
4635,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
4636,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
4637,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
4638,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
4639,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
4640,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
4641,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
4642,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
4643,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
4644,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Cropland
4645,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
4646,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
4647,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
4648,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
4649,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
4650,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
4651,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,NULL
4652,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
4653,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Cropland
4654,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
4655,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
4656,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
4657,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,NULL
4658,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
4659,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
4660,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Bareland
4661,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
4662,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
4663,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,NULL
4664,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Grassland
4665,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Cropland
4666,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Bareland
4667,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Built-up
4668,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Forest
4669,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,NULL
4670,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
4671,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Cropland
4672,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Bareland
4673,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
4674,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
4675,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,NULL
4676,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
4677,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Bareland
4678,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
4679,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
4680,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
4681,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
4682,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
4683,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Wetland
4684,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
4685,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
4686,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
4687,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Water,Grassland
4688,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Water,Built-up
4689,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,NULL
4690,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Grassland
4691,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Cropland
4692,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Built-up
4693,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
4694,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,NULL,Grassland
4695,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,NULL
4696,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Grassland
4697,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
4698,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Shrubland,NULL
4699,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Shrubland,Grassland
4700,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Shrubland,Built-up
4701,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Shrubland,Forest
4702,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Grassland,Grassland
4703,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,NULL
4704,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Grassland
4705,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Cropland
4706,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Built-up
4707,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
4708,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,NULL
4709,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
4710,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Built-up,Forest
4711,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
4712,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Shrubland,Built-up,Forest
4713,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Grassland
4714,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
4715,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Built-up,Cropland
4716,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,NULL
4717,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Forest
4718,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,NULL
4719,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
4720,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Bareland
4721,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
4722,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Forest
4723,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,Shrubland,Wetland
4724,NULL,Built-up,Built-up,Water,Non_Wetland,Shrubland,Built-up,Water
4725,NULL,Built-up,Built-up,Water,Non_Wetland,Grassland,NULL,Water
4726,NULL,Built-up,Built-up,Water,Non_Wetland,Grassland,Built-up,Cropland
4727,NULL,Built-up,Built-up,Water,Non_Wetland,Bareland,Built-up,Grassland
4728,NULL,Built-up,Built-up,Water,Non_Wetland,Bareland,Built-up,Built-up
4729,NULL,Built-up,Built-up,Water,Non_Wetland,Bareland,Built-up,Water
4730,NULL,Built-up,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
4731,NULL,Built-up,Built-up,Water,Non_Wetland,Built-up,Built-up,Built-up
4732,NULL,Built-up,Water,NULL,Water,NULL,Water,Forest
4733,NULL,Built-up,Water,NULL,Water,Water,Water,NULL
4734,NULL,Built-up,Water,Water,Water,Shrubland,Shrubland,Grassland
4735,NULL,Built-up,Water,Water,Water,Shrubland,Built-up,Bareland
4736,NULL,Built-up,Water,Water,Water,Shrubland,Water,NULL
4737,NULL,Built-up,Water,Water,Water,Shrubland,Water,Water
4738,NULL,Built-up,Water,Water,Water,Shrubland,Forest,Grassland
4739,NULL,Built-up,Water,Water,Water,Shrubland,Forest,Water
4740,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
4741,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
4742,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
4743,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
4744,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
4745,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
4746,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
4747,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
4748,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Wetland
4749,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Bareland
4750,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Built-up
4751,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Water
4752,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
4753,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
4754,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
4755,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
4756,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Bareland
4757,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Built-up
4758,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
4759,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
4760,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
4761,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
4762,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,NULL
4763,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
4764,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Built-up
4765,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
4766,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Water,NULL
4767,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Water,Grassland
4768,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,NULL
4769,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
4770,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Forest
4771,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
4772,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
4773,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
4774,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
4775,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Bareland
4776,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Built-up
4777,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
4778,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4779,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4780,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
4781,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
4782,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
4783,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
4784,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4785,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
4786,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4787,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
4788,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Built-up
4789,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
4790,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
4791,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
4792,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Bareland,Cropland
4793,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
4794,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
4795,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Grassland
4796,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Cropland
4797,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Wetland
4798,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Built-up
4799,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
4800,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
4801,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
4802,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
4803,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
4804,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Cropland
4805,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Built-up
4806,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
4807,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
4808,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
4809,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
4810,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
4811,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
4812,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
4813,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
4814,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4815,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4816,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Bareland
4817,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Built-up
4818,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
4819,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
4820,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4821,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
4822,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
4823,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
4824,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4825,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
