Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22NEG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NEG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NEG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NEG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NEG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22NEG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22NEG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22NEG_M_R
321,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
322,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
323,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Cropland
324,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
325,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Water
326,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
327,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
328,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Wetland
329,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Water
330,NULL,NULL,Wetland,NULL,Wetland,Cropland,Grassland,Forest
331,NULL,NULL,Wetland,NULL,Wetland,Cropland,Wetland,Grassland
332,NULL,NULL,Wetland,NULL,Wetland,Cropland,Wetland,Cropland
333,NULL,NULL,Wetland,NULL,Wetland,Cropland,Wetland,Wetland
334,NULL,NULL,Wetland,NULL,Wetland,Cropland,Wetland,Forest
335,NULL,NULL,Wetland,NULL,Wetland,Cropland,Water,Wetland
336,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
337,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
338,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
339,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
340,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
341,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Cropland
342,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
343,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
344,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Water
345,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
346,NULL,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
347,NULL,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
348,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
349,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
350,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Bareland
351,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Water
352,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
353,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
354,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
355,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
356,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
357,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
358,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Wetland
359,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
360,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
361,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Bareland
362,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
363,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
364,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
365,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
366,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Bareland
367,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Water
368,NULL,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
369,NULL,NULL,Wetland,NULL,Wetland,Forest,Forest,Wetland
370,NULL,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
371,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
372,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
373,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Water,Wetland
374,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Water,Water
375,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Water,Forest
376,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Forest,Forest
377,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
378,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
379,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
380,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Cropland
381,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
382,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
383,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
384,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
385,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Water
386,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Forest
387,NULL,NULL,Wetland,Non_Water,Wetland,Cropland,Wetland,Grassland
388,NULL,NULL,Wetland,Non_Water,Wetland,Cropland,Wetland,Wetland
389,NULL,NULL,Wetland,Non_Water,Wetland,Cropland,Water,Wetland
390,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
391,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
392,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Cropland
393,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
394,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
395,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
396,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
397,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
398,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Bareland
399,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Water
400,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
401,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
402,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
403,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
404,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
405,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
406,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Water
407,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
408,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
409,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Bareland
410,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
411,NULL,NULL,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
412,NULL,NULL,Wetland,Non_Water,Wetland,Forest,Forest,Forest
413,NULL,NULL,Wetland,Water,Wetland,NULL,Wetland,Wetland
414,NULL,NULL,Wetland,Water,Wetland,NULL,Wetland,Forest
415,NULL,NULL,Wetland,Water,Wetland,NULL,Water,Water
416,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
417,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Cropland
418,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Wetland
419,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Water
420,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
421,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Wetland
422,NULL,NULL,Wetland,Water,Wetland,Cropland,Wetland,Grassland
423,NULL,NULL,Wetland,Water,Wetland,Cropland,Wetland,Cropland
424,NULL,NULL,Wetland,Water,Wetland,Cropland,Wetland,Wetland
425,NULL,NULL,Wetland,Water,Wetland,Cropland,Water,Wetland
426,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
427,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Cropland
428,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
429,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Bareland
430,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Water
431,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
432,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
433,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
434,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Bareland
435,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Water
436,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
437,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Wetland
438,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Bareland
439,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Wetland
440,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Bareland
441,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
442,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Cropland
443,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
444,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Bareland
445,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Water
446,NULL,NULL,Wetland,Water,Wetland,Water,Water,Grassland
447,NULL,NULL,Wetland,Water,Wetland,Water,Water,Wetland
448,NULL,NULL,Wetland,Water,Wetland,Water,Water,Bareland
449,NULL,NULL,Wetland,Water,Wetland,Water,Water,Water
450,NULL,NULL,Wetland,Water,Wetland,Forest,Wetland,Forest
451,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
452,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
453,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
454,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
455,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Wetland
456,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
457,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Wetland
458,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Built-up
459,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
460,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
461,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Wetland
462,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
463,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Wetland
464,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Bareland
465,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Wetland,Grassland
466,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Wetland,Wetland
467,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Wetland,Bareland
468,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Wetland,Built-up
469,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Built-up,Grassland
470,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Forest,Grassland
471,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Forest,Wetland
472,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
473,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Built-up
474,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
475,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Wetland
476,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Bareland
477,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Built-up
478,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
479,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
480,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Bareland,Built-up
481,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Built-up,Grassland
482,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
483,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Forest,Wetland
484,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
485,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Wetland
486,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
487,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Wetland
488,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Bareland
489,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Built-up
490,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
491,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
492,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
493,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
494,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Wetland
495,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
496,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Wetland,Grassland
497,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
498,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
499,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
500,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
501,NULL,NULL,Built-up,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
502,NULL,NULL,Built-up,Non_Water,Non_Wetland,Cropland,Forest,Wetland
503,NULL,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
504,NULL,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Built-up,Grassland
505,NULL,NULL,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
506,NULL,NULL,Water,NULL,Water,Grassland,Wetland,Wetland
507,NULL,NULL,Water,NULL,Water,Cropland,Wetland,Grassland
508,NULL,NULL,Water,NULL,Water,Cropland,Wetland,Wetland
509,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
510,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Cropland
511,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
512,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Water
513,NULL,NULL,Water,NULL,Water,Wetland,Water,Grassland
514,NULL,NULL,Water,NULL,Water,Wetland,Water,Wetland
515,NULL,NULL,Water,NULL,Water,Wetland,Water,Water
516,NULL,NULL,Water,NULL,Water,Bareland,Wetland,Wetland
517,NULL,NULL,Water,NULL,Water,Bareland,Water,Wetland
518,NULL,NULL,Water,NULL,Water,Bareland,Water,Bareland
519,NULL,NULL,Water,NULL,Water,Water,Wetland,Wetland
520,NULL,NULL,Water,NULL,Water,Water,Water,Wetland
521,NULL,NULL,Water,Non_Water,Water,NULL,Water,Water
522,NULL,NULL,Water,Non_Water,Water,Grassland,Water,Wetland
523,NULL,NULL,Water,Non_Water,Water,Cropland,Water,Wetland
524,NULL,NULL,Water,Non_Water,Water,Wetland,Wetland,Grassland
525,NULL,NULL,Water,Non_Water,Water,Wetland,Wetland,Cropland
526,NULL,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
527,NULL,NULL,Water,Non_Water,Water,Wetland,Wetland,Water
528,NULL,NULL,Water,Non_Water,Water,Wetland,Wetland,Forest
529,NULL,NULL,Water,Non_Water,Water,Wetland,Water,Grassland
530,NULL,NULL,Water,Non_Water,Water,Wetland,Water,Cropland
531,NULL,NULL,Water,Non_Water,Water,Wetland,Water,Wetland
532,NULL,NULL,Water,Non_Water,Water,Wetland,Water,Water
533,NULL,NULL,Water,Non_Water,Water,Water,Wetland,Water
534,NULL,NULL,Water,Non_Water,Water,Water,Water,Wetland
535,NULL,NULL,Water,Non_Water,Water,Water,Water,Water
536,NULL,NULL,Water,Water,Water,NULL,Wetland,Wetland
537,NULL,NULL,Water,Water,Water,Grassland,Wetland,Wetland
538,NULL,NULL,Water,Water,Water,Grassland,Water,Wetland
539,NULL,NULL,Water,Water,Water,Grassland,Water,Water
540,NULL,NULL,Water,Water,Water,Cropland,Wetland,Grassland
541,NULL,NULL,Water,Water,Water,Cropland,Wetland,Wetland
542,NULL,NULL,Water,Water,Water,Cropland,Water,Wetland
543,NULL,NULL,Water,Water,Water,Wetland,Wetland,Grassland
544,NULL,NULL,Water,Water,Water,Wetland,Wetland,Cropland
545,NULL,NULL,Water,Water,Water,Wetland,Wetland,Wetland
546,NULL,NULL,Water,Water,Water,Wetland,Wetland,Water
547,NULL,NULL,Water,Water,Water,Wetland,Water,Wetland
548,NULL,NULL,Water,Water,Water,Wetland,Water,Water
549,NULL,NULL,Water,Water,Water,Bareland,Bareland,Bareland
550,NULL,NULL,Water,Water,Water,Bareland,Water,Wetland
551,NULL,NULL,Water,Water,Water,Bareland,Water,Bareland
552,NULL,NULL,Water,Water,Water,Water,Wetland,Grassland
553,NULL,NULL,Water,Water,Water,Water,Wetland,Wetland
554,NULL,NULL,Water,Water,Water,Water,Wetland,Water
555,NULL,NULL,Water,Water,Water,Water,Water,Wetland
556,NULL,NULL,Water,Water,Water,Water,Water,Bareland
557,NULL,NULL,Water,Water,Water,Water,Water,Water
558,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
559,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
560,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
561,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
562,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
563,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
564,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
565,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
566,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
567,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
568,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
569,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
570,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
571,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
572,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
573,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
574,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
575,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
576,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
577,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
578,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
579,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
580,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
581,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Cropland
582,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Wetland
583,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
584,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Bareland,Grassland
585,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Bareland,Wetland
586,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Water,Cropland
587,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Water,Wetland
588,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
589,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
590,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
591,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
592,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
593,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
594,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
595,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
596,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
597,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
598,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Cropland
599,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
600,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Bareland
601,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
602,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
603,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
604,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Built-up,Forest
605,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
606,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
607,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
608,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
609,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
610,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
611,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
612,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
613,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
614,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Bareland
615,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
616,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
617,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
618,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Wetland,Grassland
619,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
620,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
621,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
622,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
623,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Water
624,NULL,NULL,Forest,NULL,Non_Wetland,Water,Water,Wetland
625,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
626,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
627,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
628,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
629,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
630,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
631,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Wetland
632,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
633,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
634,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
635,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
636,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Cropland
637,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
638,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
639,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Wetland
640,NULL,NULL,Forest,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
641,NULL,NULL,Forest,Non_Water,Non_Wetland,Cropland,Wetland,Cropland
642,NULL,NULL,Forest,Non_Water,Non_Wetland,Cropland,Wetland,Wetland
643,NULL,NULL,Forest,Non_Water,Non_Wetland,Cropland,Wetland,Water
644,NULL,NULL,Forest,Non_Water,Non_Wetland,Cropland,Wetland,Forest
645,NULL,NULL,Forest,Non_Water,Non_Wetland,Cropland,Water,Wetland
646,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
647,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Cropland
648,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
649,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
650,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
651,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
652,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
653,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
654,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
655,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
656,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
657,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
658,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
659,NULL,NULL,Forest,Water,Non_Wetland,NULL,Wetland,Forest
660,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Wetland
661,NULL,NULL,Forest,Water,Non_Wetland,Cropland,Wetland,Grassland
662,NULL,NULL,Forest,Water,Non_Wetland,Cropland,Wetland,Cropland
663,NULL,NULL,Forest,Water,Non_Wetland,Cropland,Wetland,Wetland
664,NULL,NULL,Forest,Water,Non_Wetland,Cropland,Water,Wetland
665,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
666,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Cropland
667,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
668,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Water
669,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
670,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Water,Grassland
671,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Water,Wetland
672,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Water,Water
673,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Water,Wetland
674,NULL,NULL,Forest,Water,Non_Wetland,Water,Water,Wetland
675,NULL,NULL,Forest,Water,Non_Wetland,Forest,Wetland,Forest
