Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LGL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LGL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LGL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LGL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LGL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LGL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LGL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LGL_M_R
6376,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Cropland
6377,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
6378,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
6379,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
6380,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
6381,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6382,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6383,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
6384,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Water
6385,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6386,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
6387,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6388,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
6389,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
6390,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
6391,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
6392,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
6393,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
6394,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Bareland
6395,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
6396,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
6397,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
6398,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6399,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Bareland
6400,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
6401,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
6402,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
6403,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
6404,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
6405,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
6406,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
6407,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
6408,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
6409,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
6410,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Cropland
6411,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
6412,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
6413,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
6414,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
6415,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
6416,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Bareland
6417,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
6418,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,NULL
6419,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6420,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,NULL
6421,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
6422,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
6423,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Bareland
6424,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
6425,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
6426,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
6427,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
6428,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
6429,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
6430,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
6431,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
6432,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6433,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Cropland
6434,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
6435,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Built-up
6436,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
6437,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
6438,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
6439,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
6440,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
6441,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
6442,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
6443,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
6444,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
6445,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
6446,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
6447,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
6448,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
6449,Cropland,NULL,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
6450,Cropland,NULL,NULL,NULL,Non_Wetland,Built-up,Shrubland,Grassland
6451,Cropland,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
6452,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
6453,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
6454,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
6455,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
6456,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
6457,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
6458,Cropland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Wetland
6459,Cropland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Water
6460,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
6461,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
6462,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
6463,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
6464,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
6465,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6466,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
6467,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
6468,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
6469,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
6470,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
6471,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
6472,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
6473,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
6474,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
6475,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
6476,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
6477,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
6478,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
6479,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
6480,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6481,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
6482,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
6483,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
6484,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
6485,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6486,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6487,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
6488,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6489,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
6490,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6491,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
6492,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
6493,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6494,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
6495,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
6496,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
6497,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
6498,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
6499,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
6500,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
6501,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
6502,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
6503,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
6504,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
6505,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
6506,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
6507,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
6508,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6509,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6510,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
6511,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6512,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
6513,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6514,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6515,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
6516,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
6517,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
6518,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
6519,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6520,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
6521,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6522,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
6523,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
6524,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
6525,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
6526,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
6527,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
6528,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
6529,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
6530,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
6531,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
6532,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
6533,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
6534,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
6535,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
6536,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
6537,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
6538,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6539,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
6540,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
6541,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
6542,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
6543,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
6544,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
6545,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
6546,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
6547,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
6548,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
6549,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6550,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
6551,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
6552,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
6553,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
6554,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
6555,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
6556,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
6557,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6558,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
6559,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
6560,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
6561,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
6562,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
6563,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6564,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
6565,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6566,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
6567,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
6568,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
6569,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
6570,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
6571,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6572,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6573,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
6574,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
6575,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
6576,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
6577,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
6578,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
6579,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
6580,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
6581,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
6582,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
6583,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
6584,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
6585,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
6586,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
6587,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
6588,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
6589,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
6590,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
6591,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
6592,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
6593,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Bareland
6594,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
6595,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Forest
6596,Cropland,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
6597,Cropland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
6598,Cropland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Wetland
6599,Cropland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Water
6600,Cropland,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
6601,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6602,Cropland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6603,Cropland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
6604,Cropland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6605,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
6606,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
6607,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
6608,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6609,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
6610,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6611,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
6612,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
6613,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
6614,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
6615,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
6616,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
6617,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6618,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6619,Cropland,NULL,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
6620,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
6621,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
6622,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
6623,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
6624,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
6625,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
6626,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
6627,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
6628,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6629,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
6630,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
6631,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
6632,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
6633,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
6634,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
6635,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
6636,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
6637,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
6638,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
6639,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
6640,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
6641,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
6642,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
6643,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
6644,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6645,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
6646,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6647,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6648,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
6649,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6650,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
6651,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6652,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
6653,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6654,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
6655,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
6656,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
6657,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
6658,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
6659,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
6660,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
6661,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
6662,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
6663,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6664,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6665,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
6666,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6667,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
6668,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6669,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6670,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
6671,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
6672,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
6673,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6674,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
6675,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6676,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
6677,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
6678,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
6679,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
6680,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
6681,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
6682,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
6683,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
6684,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
6685,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
6686,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
6687,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
6688,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
6689,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
