Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18MWS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18MWS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18MWS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18MWS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18MWS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18MWS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18MWS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18MWS_M_R
1760,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1761,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1762,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
1763,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
1764,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
1765,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
1766,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
1767,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1768,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1769,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
1770,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1771,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
1772,Forest,NULL,Water,Water,Water,NULL,NULL,Cropland
1773,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
1774,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
1775,Forest,NULL,Water,Water,Water,NULL,NULL,Water
1776,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
1777,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1778,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1779,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1780,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1781,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1782,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1783,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1784,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1785,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1786,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1787,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1788,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1789,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1790,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1791,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1792,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1793,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1794,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1795,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1796,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1797,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1798,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1799,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1800,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1801,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1802,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1803,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1804,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1805,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1806,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1807,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1808,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1809,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1810,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1811,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1812,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1813,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1814,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1815,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1816,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1817,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1818,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1819,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1820,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1821,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
1822,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1823,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1824,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1825,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
1826,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
1827,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1828,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
1829,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1830,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1831,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1832,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1833,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1834,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1835,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1836,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1837,Forest,Cropland,Water,NULL,Water,NULL,NULL,Grassland
1838,Forest,Cropland,Water,NULL,Water,NULL,NULL,Forest
1839,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
1840,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Water
1841,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
1842,Forest,Cropland,Water,Water,Water,NULL,NULL,Grassland
1843,Forest,Cropland,Water,Water,Water,NULL,NULL,Wetland
1844,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
1845,Forest,Cropland,Water,Water,Water,NULL,NULL,Forest
1846,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1847,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1848,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1849,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1850,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1851,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1852,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1853,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
1854,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1855,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1856,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1857,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1858,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1859,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1860,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1861,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1862,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1863,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
1864,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1865,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1866,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1867,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1868,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1869,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1870,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1871,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1872,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1873,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1874,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1875,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1876,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1877,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1878,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1879,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1880,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1881,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1882,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1883,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1884,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1885,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1886,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
1887,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1888,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1889,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1890,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1891,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1892,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1893,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1894,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1895,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1896,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1897,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1898,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1899,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1900,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1901,Forest,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
1902,Forest,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
1903,Forest,Wetland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
1904,Forest,Wetland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1905,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1906,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1907,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1908,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1909,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1910,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1911,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1912,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1913,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1914,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1915,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1916,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1917,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
1918,Forest,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1919,Forest,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Water
1920,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1921,Forest,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1922,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
1923,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
1924,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1925,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1926,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1927,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
1928,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
1929,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
1930,Forest,Wetland,Water,Water,Water,NULL,NULL,Bareland
1931,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
1932,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
1933,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1934,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1935,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1936,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1937,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1938,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1939,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1940,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1941,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1942,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1943,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1944,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1945,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1946,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1947,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1948,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1949,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1950,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1951,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1952,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Water
1953,Forest,Bareland,Water,Water,Water,NULL,NULL,Water
1954,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1955,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
1956,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1957,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1958,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1959,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1960,Forest,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1961,Forest,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Forest
1962,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1963,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1964,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1965,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1966,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1967,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1968,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1969,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1970,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1971,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1972,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1973,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1974,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1975,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1976,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
1977,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Built-up
1978,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
1979,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1980,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1981,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
1982,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
1983,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1984,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1985,Forest,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1986,Forest,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1987,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1988,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1989,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1990,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1991,Forest,Built-up,Water,Water,Water,NULL,NULL,Grassland
1992,Forest,Built-up,Water,Water,Water,NULL,NULL,Forest
1993,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1994,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1995,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
1996,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1997,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1998,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1999,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2000,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
2001,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2002,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2003,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2004,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2005,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2006,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2007,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2008,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2009,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2010,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2011,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2012,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2013,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2014,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2015,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2016,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2017,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2018,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2019,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2020,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2021,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2022,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2023,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2024,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2025,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2026,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2027,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2028,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
2029,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2030,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2031,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2032,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2033,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2034,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
2035,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2036,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2037,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2038,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2039,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2040,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2041,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2042,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2043,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2044,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2045,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
2046,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
2047,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2048,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
2049,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2050,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2051,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2052,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
2053,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
2054,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
2055,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2056,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2057,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2058,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2059,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2060,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2061,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2062,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2063,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2064,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2065,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2066,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2067,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2068,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
2069,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2070,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
2071,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
2072,Forest,Water,Water,NULL,Water,NULL,NULL,Water
2073,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
2074,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2075,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
2076,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
2077,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
2078,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
2079,Forest,Water,Water,Water,Water,NULL,NULL,Bareland
2080,Forest,Water,Water,Water,Water,NULL,NULL,Water
2081,Forest,Water,Water,Water,Water,NULL,NULL,Forest
2082,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2083,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2084,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2085,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2086,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2087,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2088,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2089,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2090,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2091,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2092,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2093,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2094,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2095,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2096,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2097,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2098,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
2099,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2100,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2101,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2102,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2103,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2104,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2105,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2106,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
