Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KNG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KNG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KNG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KNG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KNG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KNG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KNG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KNG_M_R
1416,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1417,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1418,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1419,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1420,Cropland,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
1421,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1422,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1423,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1424,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1425,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1426,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1427,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1428,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1429,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1430,Cropland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1431,Cropland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
1432,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
1433,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1434,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
1435,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1436,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1437,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1438,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1439,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1440,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1441,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1442,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1443,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1444,Cropland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1445,Cropland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1446,Cropland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1447,Cropland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
1448,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1449,Cropland,Forest,Water,NULL,Water,NULL,NULL,NULL
1450,Cropland,Forest,Water,NULL,Water,NULL,NULL,Grassland
1451,Cropland,Forest,Water,NULL,Water,NULL,NULL,Cropland
1452,Cropland,Forest,Water,NULL,Water,NULL,NULL,Wetland
1453,Cropland,Forest,Water,NULL,Water,NULL,NULL,Water
1454,Cropland,Forest,Water,NULL,Water,NULL,NULL,Forest
1455,Cropland,Forest,Water,Non_Water,Water,NULL,NULL,Cropland
1456,Cropland,Forest,Water,Non_Water,Water,NULL,NULL,Water
1457,Cropland,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1458,Cropland,Forest,Water,Water,Water,NULL,NULL,Water
1459,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1460,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1461,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1462,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1463,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1464,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1465,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1466,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1467,Cropland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1468,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1469,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1470,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1471,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1472,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1473,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1474,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1475,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1476,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1477,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1478,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1479,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1480,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1481,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1482,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1483,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1484,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1485,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1486,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1487,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1488,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1489,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1490,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1491,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1492,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1493,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1494,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1495,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1496,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1497,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1498,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1499,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1500,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1501,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1502,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1503,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1504,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1505,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1506,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1507,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1508,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1509,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
1510,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1511,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1512,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1513,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
1514,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1515,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1516,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1517,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1518,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1519,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1520,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1521,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1522,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1523,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1524,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1525,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1526,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1527,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1528,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1529,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1530,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1531,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1532,Wetland,NULL,Water,NULL,Water,NULL,NULL,NULL
1533,Wetland,NULL,Water,NULL,Water,NULL,NULL,Grassland
1534,Wetland,NULL,Water,NULL,Water,NULL,NULL,Cropland
1535,Wetland,NULL,Water,NULL,Water,NULL,NULL,Wetland
1536,Wetland,NULL,Water,NULL,Water,NULL,NULL,Water
1537,Wetland,NULL,Water,NULL,Water,NULL,NULL,Forest
1538,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1539,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
1540,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1541,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Water
1542,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1543,Wetland,NULL,Water,Water,Water,NULL,NULL,Grassland
1544,Wetland,NULL,Water,Water,Water,NULL,NULL,Cropland
1545,Wetland,NULL,Water,Water,Water,NULL,NULL,Wetland
1546,Wetland,NULL,Water,Water,Water,NULL,NULL,Water
1547,Wetland,NULL,Water,Water,Water,NULL,NULL,Forest
1548,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1549,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1550,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1551,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1552,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1553,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1554,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1555,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1556,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1557,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1558,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1559,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1560,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1561,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1562,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1563,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1564,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1565,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1566,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1567,Wetland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1568,Wetland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1569,Wetland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1570,Wetland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1571,Wetland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
1572,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1573,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1574,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1575,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1576,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1577,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1578,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1579,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1580,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1581,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1582,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1583,Wetland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1584,Wetland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1585,Wetland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1586,Wetland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1587,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1588,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1589,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1590,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1591,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1592,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1593,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1594,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1595,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1596,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1597,Wetland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1598,Wetland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1599,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1600,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1601,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1602,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1603,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1604,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1605,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1606,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1607,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1608,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1609,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1610,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1611,Wetland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1612,Wetland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1613,Wetland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1614,Wetland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1615,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
1616,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1617,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
1618,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1619,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
1620,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1621,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1622,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1623,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1624,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1625,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1626,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1627,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
1628,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
1629,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
1630,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1631,Wetland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1632,Wetland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1633,Wetland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1634,Wetland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1635,Wetland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1636,Wetland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1637,Wetland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1638,Wetland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1639,Wetland,Cropland,Water,NULL,Water,NULL,NULL,Grassland
1640,Wetland,Cropland,Water,NULL,Water,NULL,NULL,Cropland
1641,Wetland,Cropland,Water,NULL,Water,NULL,NULL,Wetland
1642,Wetland,Cropland,Water,NULL,Water,NULL,NULL,Bareland
1643,Wetland,Cropland,Water,NULL,Water,NULL,NULL,Water
1644,Wetland,Cropland,Water,NULL,Water,NULL,NULL,Forest
1645,Wetland,Cropland,Water,Non_Water,Water,NULL,NULL,NULL
1646,Wetland,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
1647,Wetland,Cropland,Water,Non_Water,Water,NULL,NULL,Cropland
1648,Wetland,Cropland,Water,Non_Water,Water,NULL,NULL,Wetland
1649,Wetland,Cropland,Water,Non_Water,Water,NULL,NULL,Water
1650,Wetland,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
1651,Wetland,Cropland,Water,Water,Water,NULL,NULL,Grassland
1652,Wetland,Cropland,Water,Water,Water,NULL,NULL,Cropland
1653,Wetland,Cropland,Water,Water,Water,NULL,NULL,Bareland
1654,Wetland,Cropland,Water,Water,Water,NULL,NULL,Water
1655,Wetland,Cropland,Water,Water,Water,NULL,NULL,Forest
1656,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1657,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1658,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1659,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1660,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1661,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1662,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1663,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1664,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1665,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1666,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1667,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1668,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1669,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1670,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1671,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
1672,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1673,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1674,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1675,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1676,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1677,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1678,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1679,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1680,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1681,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1682,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1683,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1684,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1685,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1686,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1687,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1688,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1689,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1690,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1691,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1692,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1693,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1694,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1695,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1696,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Cropland
1697,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1698,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1699,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1700,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1701,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1702,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1703,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1704,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1705,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1706,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1707,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1708,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1709,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1710,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1711,Wetland,Wetland,Water,NULL,Water,NULL,NULL,NULL
1712,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1713,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Cropland
1714,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1715,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Water
1716,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Forest
1717,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1718,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Cropland
1719,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1720,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
1721,Wetland,Wetland,Water,Water,Water,NULL,NULL,Grassland
1722,Wetland,Wetland,Water,Water,Water,NULL,NULL,Cropland
1723,Wetland,Wetland,Water,Water,Water,NULL,NULL,Wetland
1724,Wetland,Wetland,Water,Water,Water,NULL,NULL,Water
1725,Wetland,Wetland,Water,Water,Water,NULL,NULL,Forest
1726,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1727,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1728,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1729,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1730,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1731,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1732,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1733,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1734,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1735,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1736,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1737,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1738,Wetland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1739,Wetland,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1740,Wetland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Cropland
1741,Wetland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1742,Wetland,Bareland,Water,Water,Water,NULL,NULL,Water
1743,Wetland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1744,Wetland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1745,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1746,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1747,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1748,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1749,Wetland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1750,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1751,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1752,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1753,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
