Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KQV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KQV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KQV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KQV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KQV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KQV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KQV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KQV_M_R
1714,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
1715,Water,Water,Water,NULL,Water,NULL,NULL,Cropland
1716,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
1717,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
1718,Water,Water,Water,NULL,Water,NULL,NULL,Water
1719,Water,Water,Water,NULL,Water,NULL,NULL,Forest
1720,Water,Water,Water,Non_Water,Water,NULL,NULL,NULL
1721,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1722,Water,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1723,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
1724,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
1725,Water,Water,Water,Water,Water,NULL,NULL,Grassland
1726,Water,Water,Water,Water,Water,NULL,NULL,Cropland
1727,Water,Water,Water,Water,Water,NULL,NULL,Wetland
1728,Water,Water,Water,Water,Water,NULL,NULL,Bareland
1729,Water,Water,Water,Water,Water,NULL,NULL,Water
1730,Water,Water,Water,Water,Water,NULL,NULL,Forest
1731,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1732,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1733,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1734,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1735,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1736,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1737,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1738,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1739,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1740,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1741,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1742,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1743,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1744,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1745,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1746,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1747,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1748,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1749,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1750,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1751,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1752,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1753,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1754,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1755,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1756,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1757,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1758,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1759,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1760,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1761,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1762,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1763,Water,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1764,Water,Forest,Cropland,Water,Non_Wetland,NULL,NULL,NULL
1765,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1766,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1767,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1768,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1769,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1770,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
1771,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1772,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1773,Water,Forest,Water,NULL,Water,NULL,NULL,Water
1774,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
1775,Water,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
1776,Water,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1777,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1778,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1779,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1780,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1781,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1782,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1783,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1784,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1785,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1786,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1787,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1788,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1789,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1790,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1791,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1792,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1793,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1794,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1795,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1796,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1797,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1798,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1799,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1800,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1801,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1802,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1803,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1804,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1805,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1806,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1807,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1808,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1809,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1810,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1811,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1812,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1813,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1814,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1815,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1816,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1817,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1818,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1819,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1820,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1821,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1822,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1823,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1824,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1825,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1826,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1827,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1828,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1829,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1830,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1831,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1832,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1833,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1834,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1835,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1836,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1837,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1838,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1839,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1840,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1841,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,NULL
1842,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1843,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1844,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
1845,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1846,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1847,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1848,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
1849,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1850,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1851,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1852,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1853,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1854,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1855,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1856,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1857,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1858,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1859,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1860,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1861,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
1862,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1863,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1864,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1865,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1866,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1867,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
1868,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
1869,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1870,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,NULL
1871,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
1872,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1873,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1874,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1875,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1876,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1877,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1878,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1879,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,NULL
1880,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1881,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1882,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1883,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1884,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1885,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1886,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1887,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1888,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1889,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1890,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1891,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1892,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
1893,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
1894,Forest,NULL,Water,NULL,Water,NULL,NULL,Cropland
1895,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
1896,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
1897,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
1898,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
1899,Forest,NULL,Water,Non_Water,Water,NULL,NULL,NULL
1900,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1901,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
1902,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
1903,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1904,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
1905,Forest,NULL,Water,Water,Water,NULL,NULL,Cropland
1906,Forest,NULL,Water,Water,Water,NULL,NULL,Water
1907,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
1908,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1909,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1910,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1911,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1912,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1913,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1914,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1915,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1916,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1917,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1918,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1919,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1920,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1921,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
1922,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1923,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1924,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1925,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1926,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1927,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1928,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1929,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1930,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1931,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1932,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1933,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1934,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1935,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,NULL
1936,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1937,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1938,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
1939,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1940,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1941,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1942,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1943,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1944,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1945,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1946,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1947,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1948,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1949,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1950,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1951,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1952,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1953,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1954,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1955,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1956,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1957,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1958,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1959,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1960,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1961,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1962,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1963,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1964,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1965,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1966,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1967,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1968,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1969,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1970,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1971,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1972,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1973,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1974,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1975,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1976,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1977,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
1978,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1979,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
1980,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1981,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1982,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1983,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,NULL
1984,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
1985,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
1986,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
1987,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1988,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1989,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1990,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1991,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1992,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1993,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1994,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1995,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1996,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1997,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1998,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1999,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2000,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2001,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2002,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2003,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2004,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2005,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2006,Forest,Cropland,Water,NULL,Water,NULL,NULL,NULL
2007,Forest,Cropland,Water,NULL,Water,NULL,NULL,Grassland
2008,Forest,Cropland,Water,NULL,Water,NULL,NULL,Cropland
2009,Forest,Cropland,Water,NULL,Water,NULL,NULL,Bareland
2010,Forest,Cropland,Water,NULL,Water,NULL,NULL,Built-up
2011,Forest,Cropland,Water,NULL,Water,NULL,NULL,Water
2012,Forest,Cropland,Water,NULL,Water,NULL,NULL,Forest
2013,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
2014,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Water
2015,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
2016,Forest,Cropland,Water,Water,Water,NULL,NULL,NULL
2017,Forest,Cropland,Water,Water,Water,NULL,NULL,Cropland
2018,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
2019,Forest,Cropland,Water,Water,Water,NULL,NULL,Forest
2020,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2021,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2022,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2023,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2024,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2025,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2026,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2027,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2028,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2029,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2030,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2031,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2032,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2033,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
2034,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2035,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2036,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2037,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2038,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2039,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2040,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2041,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2042,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2043,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2044,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2045,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2046,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2047,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2048,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2049,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
2050,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2051,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
2052,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2053,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2054,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2055,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2056,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
2057,Forest,Wetland,Water,NULL,Water,NULL,NULL,NULL
2058,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
2059,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
2060,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,NULL
