Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LTR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LTR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LTR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LTR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LTR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LTR_M_R
1688,Water,Forest,Water,NULL,NULL,Permanent_ice_and_snow
1689,Water,Forest,Water,NULL,Water,NULL
1690,Water,Forest,Water,NULL,Water,Grassland
1691,Water,Forest,Water,NULL,Water,Bareland
1692,Water,Forest,Water,NULL,Water,Permanent_ice_and_snow
1693,Water,Forest,Water,NULL,Water,Forest
1694,Water,Forest,Water,Water,Water,NULL
1695,Water,Forest,Water,Water,Water,Grassland
1696,Water,Forest,Water,Water,Water,Bareland
1697,Water,Forest,Water,Water,Water,Forest
1698,Water,Forest,Permanent_ice_and_snow,NULL,Non_Wetland,Grassland
1699,Water,Forest,Permanent_ice_and_snow,NULL,Non_Wetland,Bareland
1700,Water,Forest,Permanent_ice_and_snow,NULL,Non_Wetland,Permanent_ice_and_snow
1701,Water,Forest,Forest,NULL,Non_Wetland,NULL
1702,Water,Forest,Forest,NULL,Non_Wetland,Grassland
1703,Water,Forest,Forest,NULL,Non_Wetland,Cropland
1704,Water,Forest,Forest,NULL,Non_Wetland,Wetland
1705,Water,Forest,Forest,NULL,Non_Wetland,Bareland
1706,Water,Forest,Forest,NULL,Non_Wetland,Water
1707,Water,Forest,Forest,NULL,Non_Wetland,Forest
1708,Water,Forest,Forest,Water,Non_Wetland,NULL
1709,Water,Forest,Forest,Water,Non_Wetland,Grassland
1710,Water,Forest,Forest,Water,Non_Wetland,Bareland
1711,Water,Forest,Forest,Water,Non_Wetland,Forest
1712,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL
1713,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland
1714,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Bareland
1715,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Forest
1716,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL
1717,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland
1718,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Cropland
1719,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1720,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland
1721,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Built-up
1722,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Water
1723,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Permanent_ice_and_snow
1724,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Forest
1725,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,Grassland
1726,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,Bareland
1727,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,Water
1728,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL
1729,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland
1730,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Cropland
1731,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1732,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Bareland
1733,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Built-up
1734,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Water
1735,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Forest
1736,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL
1737,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland
1738,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland
1739,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Water
1740,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Forest
1741,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,Bareland
1742,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL
1743,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Grassland
1744,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Bareland
1745,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Built-up
1746,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Water
1747,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Permanent_ice_and_snow
1748,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Forest
1749,Permanent_ice_and_snow,NULL,Bareland,Non_Water,Non_Wetland,Bareland
1750,Permanent_ice_and_snow,NULL,Bareland,Water,Non_Wetland,Grassland
1751,Permanent_ice_and_snow,NULL,Bareland,Water,Non_Wetland,Bareland
1752,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Grassland
1753,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland
1754,Permanent_ice_and_snow,NULL,Water,NULL,NULL,Bareland
1755,Permanent_ice_and_snow,NULL,Water,NULL,NULL,Permanent_ice_and_snow
1756,Permanent_ice_and_snow,NULL,Water,NULL,Water,Grassland
1757,Permanent_ice_and_snow,NULL,Water,NULL,Water,Bareland
1758,Permanent_ice_and_snow,NULL,Water,NULL,Water,Water
1759,Permanent_ice_and_snow,NULL,Water,NULL,Water,Permanent_ice_and_snow
1760,Permanent_ice_and_snow,NULL,Water,NULL,Water,Forest
1761,Permanent_ice_and_snow,NULL,Water,Non_Water,Water,Grassland
1762,Permanent_ice_and_snow,NULL,Water,Water,Water,Grassland
1763,Permanent_ice_and_snow,NULL,Water,Water,Water,Bareland
1764,Permanent_ice_and_snow,NULL,Water,Water,Water,Water
1765,Permanent_ice_and_snow,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,Grassland
1766,Permanent_ice_and_snow,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,Bareland
1767,Permanent_ice_and_snow,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,Permanent_ice_and_snow
1768,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL
1769,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland
1770,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Bareland
1771,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Permanent_ice_and_snow
1772,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Forest
1773,Permanent_ice_and_snow,NULL,Forest,Water,Non_Wetland,Water
1774,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,Forest
1775,Permanent_ice_and_snow,Wetland,Shrubland,NULL,Non_Wetland,Grassland
1776,Permanent_ice_and_snow,Wetland,Shrubland,NULL,Non_Wetland,Bareland
1777,Permanent_ice_and_snow,Wetland,Shrubland,Water,Non_Wetland,Grassland
1778,Permanent_ice_and_snow,Wetland,Shrubland,Water,Non_Wetland,Bareland
1779,Permanent_ice_and_snow,Wetland,Bareland,NULL,Non_Wetland,Permanent_ice_and_snow
1780,Permanent_ice_and_snow,Wetland,Water,NULL,Water,Bareland
1781,Permanent_ice_and_snow,Wetland,Water,Water,Water,Bareland
1782,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,Grassland
1783,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,Bareland
1784,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,Built-up
1785,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,Water
1786,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,Permanent_ice_and_snow
1787,Permanent_ice_and_snow,Bareland,Grassland,NULL,Non_Wetland,Grassland
1788,Permanent_ice_and_snow,Bareland,Grassland,NULL,Non_Wetland,Bareland
1789,Permanent_ice_and_snow,Bareland,Wetland,NULL,Wetland,Bareland
1790,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,Bareland
1791,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,Grassland
1792,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,Bareland
1793,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,Water
1794,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,Permanent_ice_and_snow
1795,Permanent_ice_and_snow,Bareland,Bareland,Water,Non_Wetland,Bareland
1796,Permanent_ice_and_snow,Bareland,Bareland,Water,Non_Wetland,Water
1797,Permanent_ice_and_snow,Bareland,Built-up,NULL,Non_Wetland,Permanent_ice_and_snow
1798,Permanent_ice_and_snow,Bareland,Water,NULL,NULL,Grassland
1799,Permanent_ice_and_snow,Bareland,Water,NULL,NULL,Bareland
1800,Permanent_ice_and_snow,Bareland,Water,NULL,NULL,Water
1801,Permanent_ice_and_snow,Bareland,Water,NULL,NULL,Permanent_ice_and_snow
1802,Permanent_ice_and_snow,Bareland,Water,NULL,Water,Grassland
1803,Permanent_ice_and_snow,Bareland,Water,NULL,Water,Bareland
1804,Permanent_ice_and_snow,Bareland,Water,NULL,Water,Water
1805,Permanent_ice_and_snow,Bareland,Water,NULL,Water,Permanent_ice_and_snow
1806,Permanent_ice_and_snow,Bareland,Water,Water,Water,Bareland
1807,Permanent_ice_and_snow,Bareland,Water,Water,Water,Water
1808,Permanent_ice_and_snow,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,Grassland
1809,Permanent_ice_and_snow,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,Bareland
1810,Permanent_ice_and_snow,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,Water
1811,Permanent_ice_and_snow,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,Permanent_ice_and_snow
1812,Permanent_ice_and_snow,Bareland,Permanent_ice_and_snow,Non_Water,Non_Wetland,Bareland
1813,Permanent_ice_and_snow,Bareland,Permanent_ice_and_snow,Water,Non_Wetland,Permanent_ice_and_snow
1814,Permanent_ice_and_snow,Bareland,Forest,NULL,Non_Wetland,Bareland
1815,Permanent_ice_and_snow,Bareland,Forest,NULL,Non_Wetland,Permanent_ice_and_snow
1816,Permanent_ice_and_snow,Bareland,Forest,NULL,Non_Wetland,Forest
1817,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL
1818,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1819,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Forest
1820,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,Grassland
1821,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,Bareland
1822,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,Grassland
1823,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,Bareland
1824,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL
1825,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Grassland
1826,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Bareland
1827,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Water
1828,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Permanent_ice_and_snow
1829,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Forest
1830,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,Grassland
1831,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,Bareland
1832,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,Water
1833,Permanent_ice_and_snow,Water,Grassland,NULL,Non_Wetland,Grassland
1834,Permanent_ice_and_snow,Water,Cropland,NULL,Non_Wetland,Bareland
1835,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Bareland
1836,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Water
1837,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,Grassland
1838,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,Bareland
1839,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,Water
1840,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,Permanent_ice_and_snow
1841,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,Forest
1842,Permanent_ice_and_snow,Water,Built-up,NULL,Non_Wetland,Forest
1843,Permanent_ice_and_snow,Water,Water,NULL,Water,Bareland
1844,Permanent_ice_and_snow,Water,Water,NULL,Water,Water
1845,Permanent_ice_and_snow,Water,Water,NULL,Water,Permanent_ice_and_snow
1846,Permanent_ice_and_snow,Water,Water,Water,Water,Grassland
1847,Permanent_ice_and_snow,Water,Water,Water,Water,Water
1848,Permanent_ice_and_snow,Water,Water,Water,Water,Permanent_ice_and_snow
1849,Permanent_ice_and_snow,Water,Permanent_ice_and_snow,NULL,Non_Wetland,Bareland
1850,Permanent_ice_and_snow,Water,Permanent_ice_and_snow,NULL,Non_Wetland,Permanent_ice_and_snow
1851,Permanent_ice_and_snow,Water,Permanent_ice_and_snow,Water,Non_Wetland,Bareland
1852,Permanent_ice_and_snow,Water,Forest,Water,Non_Wetland,Water
1853,Permanent_ice_and_snow,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Grassland
1854,Permanent_ice_and_snow,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Bareland
1855,Permanent_ice_and_snow,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Permanent_ice_and_snow
1856,Permanent_ice_and_snow,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Forest
1857,Permanent_ice_and_snow,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Bareland
1858,Permanent_ice_and_snow,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Grassland
1859,Permanent_ice_and_snow,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Bareland
1860,Permanent_ice_and_snow,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Water
1861,Permanent_ice_and_snow,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Permanent_ice_and_snow
1862,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,NULL,NULL,Grassland
1863,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,NULL,NULL,Bareland
1864,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,NULL,NULL,Permanent_ice_and_snow
1865,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,NULL,Water,Grassland
1866,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,NULL,Water,Bareland
1867,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,NULL,Water,Permanent_ice_and_snow
1868,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,Water,Water,Grassland
1869,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,Water,Water,Water
1870,Permanent_ice_and_snow,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,Grassland
1871,Permanent_ice_and_snow,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,Bareland
1872,Permanent_ice_and_snow,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,Water
1873,Permanent_ice_and_snow,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,Permanent_ice_and_snow
1874,Permanent_ice_and_snow,Permanent_ice_and_snow,Permanent_ice_and_snow,Non_Water,Non_Wetland,Bareland
1875,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL
1876,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,Grassland
1877,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,Forest
1878,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL
1879,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Grassland
1880,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Bareland
1881,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Forest
1882,Permanent_ice_and_snow,Forest,Shrubland,Water,Non_Wetland,Grassland
1883,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL
1884,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,Forest
1885,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,Grassland
1886,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,Bareland
1887,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,Forest
1888,Permanent_ice_and_snow,Forest,Bareland,NULL,Non_Wetland,Bareland
1889,Permanent_ice_and_snow,Forest,Bareland,NULL,Non_Wetland,Permanent_ice_and_snow
1890,Permanent_ice_and_snow,Forest,Water,NULL,Water,Grassland
1891,Permanent_ice_and_snow,Forest,Water,NULL,Water,Bareland
1892,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL
1893,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Grassland
1894,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Bareland
1895,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Forest
1896,Forest,NULL,NULL,NULL,Non_Wetland,NULL
1897,Forest,NULL,NULL,NULL,Non_Wetland,Grassland
1898,Forest,NULL,NULL,NULL,Non_Wetland,Cropland
1899,Forest,NULL,NULL,NULL,Non_Wetland,Bareland
1900,Forest,NULL,NULL,NULL,Non_Wetland,Forest
1901,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL
1902,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
1903,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland
1904,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland
1905,Forest,NULL,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1906,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland
1907,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up
1908,Forest,NULL,Shrubland,NULL,Non_Wetland,Water
1909,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
1910,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL
1911,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1912,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest
1913,Forest,NULL,Shrubland,Water,Non_Wetland,NULL
1914,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland
1915,Forest,NULL,Shrubland,Water,Non_Wetland,Cropland
1916,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland
1917,Forest,NULL,Shrubland,Water,Non_Wetland,Built-up
1918,Forest,NULL,Shrubland,Water,Non_Wetland,Water
1919,Forest,NULL,Shrubland,Water,Non_Wetland,Forest
1920,Forest,NULL,Grassland,NULL,Non_Wetland,NULL
1921,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
1922,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland
1923,Forest,NULL,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1924,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland
1925,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up
1926,Forest,NULL,Grassland,NULL,Non_Wetland,Water
1927,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
1928,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL
1929,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland
1930,Forest,NULL,Grassland,Water,Non_Wetland,Grassland
1931,Forest,NULL,Grassland,Water,Non_Wetland,Bareland
1932,Forest,NULL,Grassland,Water,Non_Wetland,Forest
1933,Forest,NULL,Cropland,NULL,Non_Wetland,NULL
1934,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland
1935,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland
1936,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland
1937,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up
1938,Forest,NULL,Cropland,NULL,Non_Wetland,Forest
1939,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland
1940,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest
1941,Forest,NULL,Cropland,Water,Non_Wetland,Forest
1942,Forest,NULL,Wetland,NULL,Wetland,Grassland
1943,Forest,NULL,Wetland,NULL,Wetland,Forest
1944,Forest,NULL,Wetland,Water,Wetland,Grassland
1945,Forest,NULL,Wetland,Water,Wetland,Water
1946,Forest,NULL,Wetland,Water,Wetland,Forest
1947,Forest,NULL,Bareland,NULL,Non_Wetland,NULL
1948,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
1949,Forest,NULL,Bareland,NULL,Non_Wetland,Cropland
1950,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland
1951,Forest,NULL,Bareland,NULL,Non_Wetland,Built-up
1952,Forest,NULL,Bareland,NULL,Non_Wetland,Water
1953,Forest,NULL,Bareland,NULL,Non_Wetland,Permanent_ice_and_snow
1954,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
1955,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1956,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland
1957,Forest,NULL,Bareland,Non_Water,Non_Wetland,Forest
1958,Forest,NULL,Bareland,Water,Non_Wetland,NULL
1959,Forest,NULL,Bareland,Water,Non_Wetland,Grassland
1960,Forest,NULL,Bareland,Water,Non_Wetland,Cropland
1961,Forest,NULL,Bareland,Water,Non_Wetland,Bareland
1962,Forest,NULL,Bareland,Water,Non_Wetland,Water
1963,Forest,NULL,Bareland,Water,Non_Wetland,Forest
1964,Forest,NULL,Built-up,NULL,Non_Wetland,NULL
1965,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland
1966,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland
1967,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up
1968,Forest,NULL,Built-up,NULL,Non_Wetland,Forest
1969,Forest,NULL,Built-up,Water,Non_Wetland,Cropland
1970,Forest,NULL,Built-up,Water,Non_Wetland,Forest
1971,Forest,NULL,Water,NULL,NULL,Grassland
1972,Forest,NULL,Water,NULL,NULL,Bareland
1973,Forest,NULL,Water,NULL,NULL,Permanent_ice_and_snow
1974,Forest,NULL,Water,NULL,Water,NULL
1975,Forest,NULL,Water,NULL,Water,Grassland
1976,Forest,NULL,Water,NULL,Water,Bareland
1977,Forest,NULL,Water,NULL,Water,Water
1978,Forest,NULL,Water,NULL,Water,Permanent_ice_and_snow
1979,Forest,NULL,Water,NULL,Water,Forest
1980,Forest,NULL,Water,Non_Water,Water,Forest
1981,Forest,NULL,Water,Water,Water,NULL
1982,Forest,NULL,Water,Water,Water,Grassland
1983,Forest,NULL,Water,Water,Water,Bareland
1984,Forest,NULL,Water,Water,Water,Water
1985,Forest,NULL,Water,Water,Water,Forest
1986,Forest,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,Forest
1987,Forest,NULL,Forest,NULL,Non_Wetland,NULL
1988,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
1989,Forest,NULL,Forest,NULL,Non_Wetland,Cropland
1990,Forest,NULL,Forest,NULL,Non_Wetland,Wetland
1991,Forest,NULL,Forest,NULL,Non_Wetland,Lichens_and_Mosses
1992,Forest,NULL,Forest,NULL,Non_Wetland,Bareland
1993,Forest,NULL,Forest,NULL,Non_Wetland,Built-up
1994,Forest,NULL,Forest,NULL,Non_Wetland,Water
1995,Forest,NULL,Forest,NULL,Non_Wetland,Forest
1996,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland
1997,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest
1998,Forest,NULL,Forest,Water,Non_Wetland,NULL
1999,Forest,NULL,Forest,Water,Non_Wetland,Grassland
2000,Forest,NULL,Forest,Water,Non_Wetland,Forest
2001,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL
2002,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland
2003,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland
2004,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland
2005,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up
2006,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
2007,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL
2008,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland
2009,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland
2010,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up
2011,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest
2012,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland
2013,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland
2014,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest
2015,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL
2016,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland
2017,Forest,Cropland,Forest,NULL,Non_Wetland,NULL
2018,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland
2019,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland
2020,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up
2021,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
2022,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland
2023,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest
2024,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL
2025,Forest,Bareland,Shrubland,NULL,Non_Wetland,Grassland
2026,Forest,Bareland,Shrubland,NULL,Non_Wetland,Cropland
2027,Forest,Bareland,Shrubland,NULL,Non_Wetland,Bareland
2028,Forest,Bareland,Shrubland,NULL,Non_Wetland,Built-up
2029,Forest,Bareland,Shrubland,NULL,Non_Wetland,Water
2030,Forest,Bareland,Shrubland,NULL,Non_Wetland,Forest
2031,Forest,Bareland,Shrubland,Water,Non_Wetland,Grassland
2032,Forest,Bareland,Shrubland,Water,Non_Wetland,Bareland
2033,Forest,Bareland,Shrubland,Water,Non_Wetland,Forest
2034,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL
2035,Forest,Bareland,Grassland,NULL,Non_Wetland,Grassland
2036,Forest,Bareland,Grassland,NULL,Non_Wetland,Cropland
2037,Forest,Bareland,Grassland,NULL,Non_Wetland,Built-up
2038,Forest,Bareland,Grassland,NULL,Non_Wetland,Forest
2039,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL
2040,Forest,Bareland,Cropland,NULL,Non_Wetland,Grassland
2041,Forest,Bareland,Cropland,NULL,Non_Wetland,Cropland
2042,Forest,Bareland,Cropland,NULL,Non_Wetland,Built-up
2043,Forest,Bareland,Cropland,NULL,Non_Wetland,Forest
2044,Forest,Bareland,Cropland,Non_Water,Non_Wetland,Grassland
2045,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL
2046,Forest,Bareland,Bareland,NULL,Non_Wetland,Grassland
2047,Forest,Bareland,Bareland,NULL,Non_Wetland,Bareland
2048,Forest,Bareland,Bareland,NULL,Non_Wetland,Forest
2049,Forest,Bareland,Bareland,Non_Water,Non_Wetland,Grassland
2050,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL
2051,Forest,Bareland,Built-up,NULL,Non_Wetland,Built-up
2052,Forest,Bareland,Built-up,NULL,Non_Wetland,Forest
