Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LZR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LZR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LZR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LZR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LZR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LZR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LZR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LZR_M_R
336,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
337,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
338,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
339,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
340,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
341,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
342,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
343,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
344,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
345,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
346,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
347,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
348,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Bareland
349,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
350,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
351,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
352,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
353,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
354,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
355,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
356,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
357,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
358,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
359,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
360,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
361,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
362,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
363,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Grassland,Grassland
364,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Bareland,Grassland
365,NULL,Built-up,Grassland,Water,Non_Wetland,Bareland,Grassland,Forest
366,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
367,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
368,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
369,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
370,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Bareland
371,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
372,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
373,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
374,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
375,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
376,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
377,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
378,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
379,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
380,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
381,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
382,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
383,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
384,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
385,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
386,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
387,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
388,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
389,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
390,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
391,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
392,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
393,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
394,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
395,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
396,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
397,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
398,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
399,NULL,Built-up,Water,NULL,Water,Built-up,Bareland,Grassland
400,NULL,Built-up,Water,NULL,Water,Built-up,Water,Bareland
401,NULL,Built-up,Water,NULL,Water,Built-up,Forest,Forest
402,NULL,Built-up,Water,NULL,Water,Water,Grassland,Grassland
403,NULL,Built-up,Water,Water,Water,Grassland,Grassland,Grassland
404,NULL,Built-up,Water,Water,Water,Grassland,Grassland,Forest
405,NULL,Built-up,Water,Water,Water,Grassland,Water,Forest
406,NULL,Built-up,Water,Water,Water,Bareland,Water,Forest
407,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
408,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
409,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
410,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
411,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
412,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
413,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
414,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
415,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
416,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Water,Forest
417,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
418,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
419,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
420,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
421,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
422,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
423,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
424,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
425,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Built-up
426,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
427,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
428,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
429,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
430,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
431,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
432,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
433,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Water,Forest
434,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
435,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
436,NULL,Built-up,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
437,NULL,Built-up,Forest,NULL,Non_Wetland,Water,Grassland,Forest
438,NULL,Built-up,Forest,NULL,Non_Wetland,Water,Bareland,Bareland
439,NULL,Built-up,Forest,NULL,Non_Wetland,Water,Bareland,Forest
440,NULL,Built-up,Forest,NULL,Non_Wetland,Water,Forest,Forest
441,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
442,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
443,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
444,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
445,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
446,NULL,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
447,NULL,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
448,NULL,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
449,NULL,Built-up,Forest,Non_Water,Non_Wetland,Water,Water,Forest
450,NULL,Built-up,Forest,Water,Non_Wetland,Water,Grassland,Grassland
451,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
452,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
453,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
454,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
455,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
456,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
457,NULL,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
458,NULL,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
459,NULL,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
460,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
461,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
462,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
463,NULL,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
464,NULL,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
465,NULL,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
466,NULL,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
467,NULL,Water,Shrubland,Water,Non_Wetland,Water,Bareland,Forest
468,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
469,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
470,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
471,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
472,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
473,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
474,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
475,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
476,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
477,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
478,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
479,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
480,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Bareland
481,NULL,Water,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
482,NULL,Water,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
483,NULL,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
484,NULL,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
485,NULL,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
486,NULL,Water,Grassland,NULL,Non_Wetland,Water,Water,Grassland
487,NULL,Water,Grassland,NULL,Non_Wetland,Water,Forest,Water
488,NULL,Water,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
489,NULL,Water,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
490,NULL,Water,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
491,NULL,Water,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
492,NULL,Water,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
493,NULL,Water,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
494,NULL,Water,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
495,NULL,Water,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
496,NULL,Water,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
497,NULL,Water,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
498,NULL,Water,Grassland,Water,Non_Wetland,Grassland,Water,Forest
499,NULL,Water,Grassland,Water,Non_Wetland,Bareland,Bareland,Forest
500,NULL,Water,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
501,NULL,Water,Grassland,Water,Non_Wetland,Water,Bareland,Bareland
502,NULL,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
503,NULL,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
504,NULL,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Water,Water
505,NULL,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
506,NULL,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
507,NULL,Water,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
508,NULL,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Bareland
509,NULL,Water,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
510,NULL,Water,Bareland,Water,Non_Wetland,Water,Water,Water
511,NULL,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
512,NULL,Water,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
513,NULL,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
514,NULL,Water,Water,NULL,Water,Grassland,Grassland,Forest
515,NULL,Water,Water,NULL,Water,Grassland,Bareland,Forest
516,NULL,Water,Water,NULL,Water,Grassland,Water,Forest
517,NULL,Water,Water,NULL,Water,Grassland,Forest,Forest
518,NULL,Water,Water,NULL,Water,Bareland,Forest,Forest
519,NULL,Water,Water,NULL,Water,Built-up,Forest,Forest
520,NULL,Water,Water,NULL,Water,Water,Grassland,Forest
521,NULL,Water,Water,NULL,Water,Water,Bareland,Water
522,NULL,Water,Water,NULL,Water,Water,Water,Bareland
523,NULL,Water,Water,NULL,Water,Water,Water,Water
524,NULL,Water,Water,NULL,Water,Water,Forest,Water
525,NULL,Water,Water,Non_Water,Water,Grassland,Water,Grassland
526,NULL,Water,Water,Non_Water,Water,Grassland,Water,Water
527,NULL,Water,Water,Non_Water,Water,Grassland,Water,Forest
528,NULL,Water,Water,Non_Water,Water,Grassland,Forest,Water
529,NULL,Water,Water,Non_Water,Water,Bareland,Water,Water
530,NULL,Water,Water,Non_Water,Water,Water,Grassland,Water
531,NULL,Water,Water,Non_Water,Water,Water,Water,Water
532,NULL,Water,Water,Non_Water,Water,Water,Water,Forest
533,NULL,Water,Water,Water,Water,Grassland,Wetland,Forest
534,NULL,Water,Water,Water,Water,Grassland,Water,Grassland
535,NULL,Water,Water,Water,Water,Grassland,Water,Forest
536,NULL,Water,Water,Water,Water,Bareland,Wetland,Forest
537,NULL,Water,Water,Water,Water,Bareland,Water,Water
538,NULL,Water,Water,Water,Water,Water,Wetland,Water
539,NULL,Water,Water,Water,Water,Water,Water,Water
540,NULL,Water,Water,Water,Water,Water,Water,Forest
541,NULL,Water,Water,Water,Water,Water,Forest,Water
542,NULL,Water,Water,Water,Water,Forest,Bareland,Water
543,NULL,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
544,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
545,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
546,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
547,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
548,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
549,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
550,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
551,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
552,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
553,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
554,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
555,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
556,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
557,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
558,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
559,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
560,NULL,Water,Forest,NULL,Non_Wetland,Built-up,Wetland,Water
561,NULL,Water,Forest,NULL,Non_Wetland,Built-up,Bareland,Water
562,NULL,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
563,NULL,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
564,NULL,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
565,NULL,Water,Forest,NULL,Non_Wetland,Water,Bareland,Water
566,NULL,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
567,NULL,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
568,NULL,Water,Forest,NULL,Non_Wetland,Water,Water,Water
569,NULL,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
570,NULL,Water,Forest,NULL,Non_Wetland,Water,Forest,Bareland
571,NULL,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
572,NULL,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
573,NULL,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
574,NULL,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
575,NULL,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Water
576,NULL,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
577,NULL,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
578,NULL,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
579,NULL,Water,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
580,NULL,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
581,NULL,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Water
582,NULL,Water,Forest,Water,Non_Wetland,Grassland,Water,Water
583,NULL,Water,Forest,Water,Non_Wetland,Grassland,Water,Forest
584,NULL,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
585,NULL,Water,Forest,Water,Non_Wetland,Bareland,Water,Water
586,NULL,Water,Forest,Water,Non_Wetland,Bareland,Forest,Water
587,NULL,Water,Forest,Water,Non_Wetland,Water,Water,Bareland
588,NULL,Water,Forest,Water,Non_Wetland,Water,Water,Water
589,NULL,Water,Forest,Water,Non_Wetland,Water,Water,Forest
590,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
591,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
592,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
593,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
594,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
595,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
596,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
597,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
598,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
599,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
600,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Water
601,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
602,NULL,Forest,NULL,NULL,Non_Wetland,Water,Forest,Bareland
603,NULL,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
604,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
605,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
606,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
607,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
608,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
609,NULL,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
610,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
611,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
612,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
613,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
614,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
615,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
616,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
617,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
618,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
619,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
620,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
621,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
622,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
623,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
624,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
625,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
626,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
627,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
628,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
629,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
630,NULL,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
631,NULL,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
632,NULL,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
633,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
634,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
635,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
636,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Grassland
637,NULL,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
638,NULL,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
639,NULL,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Bareland
640,NULL,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
641,NULL,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
642,NULL,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
643,NULL,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
644,NULL,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
645,NULL,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
646,NULL,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
647,NULL,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
648,NULL,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Bareland
649,NULL,Forest,Grassland,Water,Non_Wetland,Water,Forest,Water
650,NULL,Forest,Grassland,Water,Non_Wetland,Forest,Forest,Forest
651,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
652,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
653,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
654,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
655,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
656,NULL,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
657,NULL,Forest,Wetland,Water,Wetland,NULL,Water,Forest
658,NULL,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
659,NULL,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Forest
660,NULL,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Water,Forest,Water
661,NULL,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
662,NULL,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Water,Grassland
663,NULL,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Water,Bareland
664,NULL,Forest,Bareland,Water,Non_Wetland,Bareland,Forest,Bareland
665,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
666,NULL,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
667,NULL,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Forest,Bareland
668,NULL,Forest,Built-up,Non_Water,Non_Wetland,Forest,Forest,Forest
669,NULL,Forest,Water,NULL,Water,NULL,Forest,Forest
670,NULL,Forest,Water,NULL,Water,Grassland,Grassland,Grassland
671,NULL,Forest,Water,NULL,Water,Grassland,Forest,Forest
672,NULL,Forest,Water,NULL,Water,Bareland,Bareland,Forest
673,NULL,Forest,Water,NULL,Water,Bareland,Water,Forest
674,NULL,Forest,Water,NULL,Water,Water,Water,Bareland
675,NULL,Forest,Water,NULL,Water,Water,Water,Water
676,NULL,Forest,Water,NULL,Water,Water,Forest,Grassland
677,NULL,Forest,Water,Non_Water,Water,Bareland,Wetland,Bareland
