Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LWL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LWL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LWL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LWL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LWL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LWL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LWL_M_R
323,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
324,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
325,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
326,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Water
327,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
328,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
329,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Forest
330,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
331,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
332,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
333,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
334,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
335,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
336,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
337,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Shrubland,Forest
338,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
339,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
340,NULL,NULL,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Water
341,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Water
342,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
343,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
344,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
345,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
346,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
347,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
348,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Wetland,Grassland
349,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
350,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
351,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
352,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
353,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Bareland
354,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Built-up
355,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
356,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
357,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
358,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,NULL
359,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
360,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
361,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,NULL
362,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
363,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
364,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Shrubland,Bareland
365,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Shrubland,Built-up
366,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Shrubland,Grassland
367,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
368,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
369,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
370,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
371,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
372,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
373,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
374,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
375,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
376,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
377,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
378,NULL,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
379,NULL,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
380,NULL,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
381,NULL,NULL,Built-up,Water,Non_Wetland,Grassland,Shrubland,Grassland
382,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
383,NULL,NULL,Water,Water,Water,Shrubland,Water,Water
384,NULL,NULL,Water,Water,Water,Grassland,Grassland,Grassland
385,NULL,NULL,Water,Water,Water,Water,Water,Water
386,NULL,NULL,Water,Water,Water,Water,Forest,Grassland
387,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
388,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
389,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
390,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
391,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
392,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
393,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
394,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
395,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
396,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
397,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
398,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
399,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
400,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
401,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
402,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
403,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
404,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
405,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
406,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
407,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
408,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
409,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
410,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Bareland
411,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
412,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
413,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
414,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
415,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
416,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
417,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
418,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
419,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
420,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
421,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
422,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
423,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
424,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
425,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
426,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
427,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
428,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
429,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
430,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
431,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
432,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
433,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,NULL
434,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
435,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
436,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
437,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
438,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
439,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
440,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
441,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
442,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
443,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
444,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
445,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
446,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
447,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
448,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
449,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
450,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
451,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
452,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
453,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
454,NULL,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
455,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
456,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
457,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
458,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
459,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
460,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
461,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
462,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
463,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
464,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
465,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
466,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
467,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
468,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
469,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
470,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
471,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
472,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
473,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
474,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
475,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
476,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
477,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
478,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
479,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
480,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
481,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
482,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
483,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
484,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
485,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
486,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
487,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
488,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
489,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
490,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
491,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
492,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
493,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
494,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
495,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
496,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
497,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
498,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
499,NULL,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
500,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
501,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
502,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
503,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
504,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
505,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
506,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
507,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
508,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
509,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
510,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
511,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
512,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
513,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
514,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
515,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
516,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
517,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
518,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
519,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
520,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
521,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
522,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
523,NULL,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
524,NULL,Cropland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
525,NULL,Cropland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
526,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
527,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
528,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
529,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
530,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
531,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
532,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
533,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
534,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
535,NULL,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
536,NULL,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
537,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
538,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
539,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
540,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
541,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
542,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
543,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
544,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
545,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
546,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
547,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
548,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
549,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
550,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
551,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
552,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
553,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
554,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
555,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
556,NULL,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
557,NULL,Bareland,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Water
558,NULL,Bareland,Bareland,NULL,Non_Wetland,Water,Forest,Water
559,NULL,Bareland,Bareland,Water,Non_Wetland,Water,Forest,Grassland
560,NULL,Bareland,Built-up,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
561,NULL,Bareland,Water,Water,Water,Water,Shrubland,Water
562,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
563,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
564,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
565,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
566,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
567,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
568,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
569,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Built-up
570,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
571,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
572,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
573,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
574,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
575,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
576,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
577,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
578,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
579,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
580,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
581,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
582,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
583,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
584,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
585,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
586,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
587,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
588,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
589,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
590,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
591,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
592,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
593,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
594,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
595,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
596,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
597,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
598,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
599,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
600,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
601,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
602,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
603,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
604,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
605,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
606,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
607,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
608,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
609,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
610,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
611,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
612,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
613,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
614,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
615,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
616,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
617,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
618,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
619,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,NULL
620,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
621,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
622,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
623,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Bareland
624,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
625,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Bareland,Grassland
626,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Shrubland,Grassland
627,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
628,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
629,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
630,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
631,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
632,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
633,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
634,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
635,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
636,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
637,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
638,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
639,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Water
640,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Water
641,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
642,NULL,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
643,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
644,NULL,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
645,NULL,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
646,NULL,Water,Wetland,Water,Wetland,Grassland,Water,Water
647,NULL,Water,Wetland,Water,Wetland,Grassland,Water,Forest
648,NULL,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
649,NULL,Water,Water,Water,Water,Grassland,Water,Water
650,NULL,Water,Water,Water,Water,Bareland,Water,Water
651,NULL,Water,Water,Water,Water,Water,Water,Forest
