Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LTQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LTQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LTQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LTQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LTQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LTQ_M_R
2959,Forest,Forest,Water,Non_Water,Water,Forest
2960,Forest,Forest,Water,Water,Water,Grassland
2961,Forest,Forest,Water,Water,Water,Forest
2962,Forest,Forest,Forest,NULL,Non_Wetland,NULL
2963,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
2964,Forest,Forest,Forest,NULL,Non_Wetland,Cropland
2965,Forest,Forest,Forest,NULL,Non_Wetland,Wetland
2966,Forest,Forest,Forest,NULL,Non_Wetland,Bareland
2967,Forest,Forest,Forest,NULL,Non_Wetland,Built-up
2968,Forest,Forest,Forest,NULL,Non_Wetland,Water
2969,Forest,Forest,Forest,NULL,Non_Wetland,Forest
2970,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest
2971,Forest,Forest,Forest,Water,Non_Wetland,NULL
2972,Forest,Forest,Forest,Water,Non_Wetland,Grassland
2973,Forest,Forest,Forest,Water,Non_Wetland,Forest
