Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LNE_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LNE_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNE_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNE_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNE_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNE_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNE_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LNE_M_R
2191,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
2192,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
2193,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
2194,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
2195,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2196,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
2197,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2198,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Built-up
2199,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Forest,Built-up
2200,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
2201,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
2202,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Built-up
2203,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
2204,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2205,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
2206,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
2207,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2208,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
2209,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
2210,NULL,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Forest
2211,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
2212,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
2213,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
2214,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
2215,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
2216,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
2217,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2218,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
2219,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
2220,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
2221,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,NULL
2222,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
2223,NULL,Cropland,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
2224,NULL,Cropland,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
2225,NULL,Cropland,Water,NULL,Water,Water,Grassland,Water
2226,NULL,Cropland,Water,NULL,Water,Water,Water,Water
2227,NULL,Cropland,Water,Water,Water,Water,NULL,Water
2228,NULL,Cropland,Water,Water,Water,Water,Water,Water
2229,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2230,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2231,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2232,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2233,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
2234,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
2235,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
2236,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Built-up
2237,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
2238,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
2239,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2240,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
2241,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Built-up
2242,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2243,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
2244,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
2245,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,NULL
2246,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
2247,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
2248,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2249,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
2250,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
2251,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
2252,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
2253,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2254,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2255,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
2256,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
2257,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
2258,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2259,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
2260,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2261,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
2262,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Bareland
2263,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
2264,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
2265,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
2266,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
2267,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
2268,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Cropland
2269,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Built-up
2270,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
2271,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
2272,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2273,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
2274,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
2275,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2276,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
2277,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2278,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2279,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Built-up
2280,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Water
2281,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
2282,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2283,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2284,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
2285,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
2286,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
2287,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
2288,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
2289,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2290,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
2291,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2292,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
2293,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2294,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
2295,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2296,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
2297,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
2298,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
2299,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
2300,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,NULL
2301,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
2302,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
2303,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
2304,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
2305,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
2306,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
2307,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
2308,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
2309,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
2310,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
2311,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2312,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Built-up
2313,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
2314,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
2315,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2316,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
2317,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
2318,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2319,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2320,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
2321,NULL,Cropland,Forest,NULL,Non_Wetland,Water,NULL,Forest
2322,NULL,Cropland,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
2323,NULL,Cropland,Forest,NULL,Non_Wetland,Water,Forest,Forest
2324,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,NULL
2325,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
2326,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
2327,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2328,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
2329,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
2330,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
2331,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
2332,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2333,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
2334,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2335,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2336,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,NULL
2337,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2338,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2339,NULL,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2340,NULL,Cropland,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
2341,NULL,Cropland,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
2342,NULL,Cropland,Forest,Non_Water,Non_Wetland,NULL,Grassland,Cropland
2343,NULL,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
2344,NULL,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
2345,NULL,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
2346,NULL,Cropland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
2347,NULL,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2348,NULL,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
2349,NULL,Cropland,Forest,Non_Water,Non_Wetland,Water,NULL,Cropland
2350,NULL,Cropland,Forest,Non_Water,Non_Wetland,Water,Shrubland,Cropland
2351,NULL,Cropland,Forest,Non_Water,Non_Wetland,Water,Grassland,Cropland
2352,NULL,Cropland,Forest,Non_Water,Non_Wetland,Water,Forest,Cropland
2353,NULL,Cropland,Forest,Water,Non_Wetland,Grassland,Shrubland,NULL
2354,NULL,Cropland,Forest,Water,Non_Wetland,Grassland,Shrubland,Grassland
2355,NULL,Cropland,Forest,Water,Non_Wetland,Forest,Shrubland,Water
2356,NULL,Wetland,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2357,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2358,NULL,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2359,NULL,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
2360,NULL,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2361,NULL,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
2362,NULL,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
2363,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
2364,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2365,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2366,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2367,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
2368,NULL,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2369,NULL,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2370,NULL,Wetland,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
2371,NULL,Wetland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
2372,NULL,Wetland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
2373,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
2374,NULL,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
2375,NULL,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2376,NULL,Bareland,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
2377,NULL,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
2378,NULL,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
2379,NULL,Bareland,NULL,NULL,Non_Wetland,Water,Water,Bareland
2380,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
2381,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2382,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2383,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
2384,NULL,Bareland,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
2385,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
2386,NULL,Bareland,Built-up,NULL,Non_Wetland,Water,Water,Bareland
2387,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2388,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2389,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2390,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2391,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2392,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
2393,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
2394,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
2395,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Built-up
2396,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
2397,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
2398,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
2399,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2400,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,NULL
2401,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
2402,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Built-up
2403,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
2404,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2405,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
2406,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
2407,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
2408,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Built-up
2409,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
2410,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2411,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2412,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
2413,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2414,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
2415,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2416,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
2417,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Built-up
2418,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
2419,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
2420,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
2421,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,NULL
2422,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Forest
2423,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
2424,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
2425,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2426,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
2427,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
2428,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
2429,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2430,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2431,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
2432,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2433,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
2434,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
2435,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
2436,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2437,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,NULL
2438,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
2439,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Cropland
2440,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Built-up
2441,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
2442,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
2443,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
2444,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
2445,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
2446,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
2447,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,Built-up
2448,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
2449,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
2450,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2451,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
2452,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
2453,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
2454,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2455,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
2456,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,NULL
2457,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
2458,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Built-up
2459,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
2460,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,NULL
2461,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
2462,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Built-up
2463,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,NULL
2464,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,Grassland
2465,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,Cropland
2466,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,Built-up
2467,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,Forest
2468,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,NULL
2469,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
2470,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Cropland
2471,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Built-up
2472,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
2473,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,NULL
2474,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
2475,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Cropland
2476,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Bareland
2477,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
2478,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
2479,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Forest,Built-up
2480,NULL,Built-up,NULL,NULL,Non_Wetland,Water,NULL,Forest
2481,NULL,Built-up,NULL,NULL,Non_Wetland,Water,Built-up,Forest
2482,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Wetland
2483,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Forest
2484,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Shrubland,Wetland
2485,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
2486,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2487,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Bareland,NULL
2488,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
2489,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Forest
2490,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,Built-up,Forest
2491,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
2492,NULL,Built-up,NULL,Non_Water,Non_Wetland,Built-up,Shrubland,Forest
2493,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2494,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2495,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2496,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2497,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
2498,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
2499,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
2500,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
2501,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
2502,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
2503,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
2504,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
2505,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
2506,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
2507,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
2508,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
2509,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
2510,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
2511,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
