Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LXN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LXN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LXN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LXN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LXN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LXN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LXN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LXN_M_R
1363,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1364,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1365,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1366,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1367,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1368,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1369,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1370,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1371,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1372,Water,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1373,Water,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1374,Water,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1375,Water,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1376,Water,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Water
1377,Water,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1378,Water,Bareland,Water,NULL,Water,NULL,NULL,Bareland
1379,Water,Bareland,Water,NULL,Water,NULL,NULL,Forest
1380,Water,Bareland,Water,Water,Water,NULL,NULL,Bareland
1381,Water,Bareland,Water,Water,Water,NULL,NULL,Water
1382,Water,Bareland,Water,Water,Water,NULL,NULL,Forest
1383,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1384,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1385,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1386,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1387,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1388,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1389,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1390,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1391,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1392,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1393,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1394,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
1395,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1396,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1397,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1398,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1399,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1400,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1401,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1402,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1403,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1404,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1405,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1406,Water,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1407,Water,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
1408,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1409,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1410,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
1411,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1412,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1413,Water,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1414,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1415,Water,Built-up,Water,NULL,Water,NULL,NULL,Forest
1416,Water,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
1417,Water,Built-up,Water,Water,Water,NULL,NULL,Water
1418,Water,Built-up,Water,Water,Water,NULL,NULL,Forest
1419,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1420,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1421,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1422,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1423,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
1424,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1425,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1426,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1427,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1428,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1429,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1430,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1431,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1432,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1433,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1434,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1435,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1436,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1437,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1438,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1439,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1440,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1441,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1442,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1443,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1444,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1445,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1446,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1447,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1448,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1449,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1450,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1451,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1452,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1453,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1454,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1455,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1456,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1457,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1458,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1459,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1460,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1461,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1462,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1463,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1464,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1465,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1466,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1467,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1468,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1469,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1470,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1471,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1472,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1473,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
1474,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1475,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1476,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1477,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1478,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1479,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1480,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1481,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1482,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1483,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1484,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1485,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1486,Water,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
1487,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1488,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
1489,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1490,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1491,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1492,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1493,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
1494,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
1495,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
1496,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1497,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Forest
1498,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1499,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1500,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1501,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1502,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1503,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1504,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1505,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1506,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1507,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1508,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1509,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1510,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1511,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1512,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1513,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1514,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1515,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1516,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1517,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1518,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1519,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1520,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1521,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1522,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1523,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
1524,Water,Water,Water,NULL,Water,NULL,NULL,Cropland
1525,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
1526,Water,Water,Water,NULL,Water,NULL,NULL,Water
1527,Water,Water,Water,NULL,Water,NULL,NULL,Forest
1528,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1529,Water,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1530,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
1531,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
1532,Water,Water,Water,Water,Water,NULL,NULL,Grassland
1533,Water,Water,Water,Water,Water,NULL,NULL,Wetland
1534,Water,Water,Water,Water,Water,NULL,NULL,Bareland
1535,Water,Water,Water,Water,Water,NULL,NULL,Water
1536,Water,Water,Water,Water,Water,NULL,NULL,Forest
1537,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1538,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1539,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1540,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1541,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1542,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1543,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1544,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1545,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1546,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1547,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1548,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1549,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1550,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1551,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1552,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1553,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1554,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1555,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1556,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1557,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
1558,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1559,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1560,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1561,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1562,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1563,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
1564,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1565,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1566,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1567,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1568,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1569,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1570,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1571,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1572,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1573,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1574,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1575,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1576,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1577,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1578,Water,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1579,Water,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1580,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1581,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1582,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1583,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1584,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1585,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1586,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1587,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1588,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1589,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
1590,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1591,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1592,Water,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1593,Water,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
1594,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1595,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1596,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1597,Water,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1598,Water,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1599,Water,Forest,Water,NULL,Water,NULL,NULL,Grassland
1600,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
1601,Water,Forest,Water,Water,Water,NULL,NULL,Water
1602,Water,Forest,Water,Water,Water,NULL,NULL,Forest
1603,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1604,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1605,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1606,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1607,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1608,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1609,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1610,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1611,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1612,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1613,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
1614,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1615,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1616,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1617,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1618,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1619,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1620,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1621,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1622,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1623,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1624,Permanent_ice_and_snow,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1625,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1626,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1627,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1628,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1629,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1630,Permanent_ice_and_snow,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1631,Permanent_ice_and_snow,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1632,Permanent_ice_and_snow,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1633,Permanent_ice_and_snow,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1634,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1635,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1636,Permanent_ice_and_snow,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1637,Permanent_ice_and_snow,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1638,Permanent_ice_and_snow,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1639,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1640,Permanent_ice_and_snow,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1641,Permanent_ice_and_snow,Bareland,Water,Water,Water,NULL,NULL,Water
1642,Permanent_ice_and_snow,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1643,Permanent_ice_and_snow,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1644,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1645,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1646,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1647,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1648,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Water
1649,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1650,Permanent_ice_and_snow,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1651,Permanent_ice_and_snow,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1652,Permanent_ice_and_snow,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1653,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Water
1654,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1655,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1656,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1657,Permanent_ice_and_snow,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1658,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1659,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1660,Permanent_ice_and_snow,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1661,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1662,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1663,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1664,Permanent_ice_and_snow,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1665,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1666,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1667,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1668,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1669,Permanent_ice_and_snow,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1670,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1671,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1672,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1673,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1674,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1675,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1676,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1677,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1678,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1679,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1680,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1681,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1682,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1683,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1684,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1685,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1686,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1687,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1688,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1689,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1690,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1691,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1692,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1693,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1694,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1695,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1696,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1697,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1698,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1699,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1700,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1701,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
