Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LMJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LMJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LMJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LMJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LMJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LMJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LMJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LMJ_M_R
2304,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2305,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
2306,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2307,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
2308,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
2309,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,NULL
2310,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
2311,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
2312,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
2313,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
2314,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
2315,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,NULL
2316,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
2317,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
2318,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,NULL
2319,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
2320,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
2321,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
2322,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Forest
2323,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,NULL
2324,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2325,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
2326,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
2327,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
2328,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
2329,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
2330,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2331,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
2332,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
2333,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
2334,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
2335,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
2336,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2337,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2338,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2339,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2340,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,Shrubland,Bareland
2341,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,Bareland,Grassland
2342,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,Bareland,Bareland
2343,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,Bareland,Built-up
2344,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,Built-up,Built-up
2345,NULL,Built-up,Bareland,NULL,Non_Wetland,Cropland,NULL,Grassland
2346,NULL,Built-up,Bareland,NULL,Non_Wetland,Cropland,NULL,Bareland
2347,NULL,Built-up,Bareland,NULL,Non_Wetland,Cropland,NULL,Built-up
2348,NULL,Built-up,Bareland,NULL,Non_Wetland,Cropland,Bareland,Bareland
2349,NULL,Built-up,Bareland,NULL,Non_Wetland,Cropland,Bareland,Built-up
2350,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2351,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Built-up,Built-up
2352,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Bareland
2353,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Built-up
2354,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2355,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2356,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2357,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2358,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2359,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2360,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
2361,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
2362,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Cropland
2363,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Bareland
2364,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Built-up
2365,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
2366,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,NULL
2367,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
2368,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Cropland
2369,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
2370,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,NULL
2371,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
2372,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Cropland
2373,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
2374,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
2375,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
2376,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,NULL
2377,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
2378,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
2379,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
2380,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
2381,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
2382,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
2383,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
2384,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Cropland
2385,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Built-up
2386,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
2387,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2388,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2389,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
2390,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
2391,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2392,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,NULL
2393,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2394,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Cropland
2395,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Built-up
2396,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
2397,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,NULL
2398,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
2399,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Cropland
2400,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Bareland
2401,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Built-up
2402,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Forest
2403,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,NULL
2404,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
2405,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Cropland
2406,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Built-up
2407,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
2408,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
2409,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
2410,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
2411,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
2412,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
2413,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2414,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
2415,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
2416,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
2417,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
2418,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
2419,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
2420,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
2421,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
2422,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
2423,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Bareland
2424,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
2425,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Shrubland,Built-up
2426,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Bareland,Grassland
2427,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Bareland,Cropland
2428,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Bareland,Bareland
2429,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Bareland,Built-up
2430,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
2431,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
2432,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
2433,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
2434,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
2435,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2436,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Cropland
2437,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Bareland
2438,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
2439,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
2440,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
2441,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2442,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
2443,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
2444,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
2445,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
2446,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2447,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Cropland
2448,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
2449,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
2450,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
2451,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
2452,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
2453,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Cropland
2454,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
2455,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
2456,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
2457,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
2458,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
2459,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
2460,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
2461,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,NULL
2462,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Grassland
2463,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Built-up
2464,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Forest
2465,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,NULL
2466,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
2467,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Cropland
2468,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
2469,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
2470,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
2471,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
2472,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
2473,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
2474,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
2475,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
2476,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
2477,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
2478,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Water,Grassland
2479,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Shrubland,Forest
2480,NULL,Built-up,Water,NULL,Water,NULL,NULL,Grassland
2481,NULL,Built-up,Water,NULL,Water,NULL,NULL,Cropland
2482,NULL,Built-up,Water,NULL,Water,NULL,NULL,Bareland
2483,NULL,Built-up,Water,NULL,Water,NULL,NULL,Built-up
2484,NULL,Built-up,Water,NULL,Water,NULL,Shrubland,Built-up
2485,NULL,Built-up,Water,NULL,Water,NULL,Bareland,Grassland
2486,NULL,Built-up,Water,NULL,Water,NULL,Bareland,Cropland
2487,NULL,Built-up,Water,NULL,Water,NULL,Bareland,Bareland
2488,NULL,Built-up,Water,NULL,Water,NULL,Bareland,Built-up
2489,NULL,Built-up,Water,NULL,Water,NULL,Built-up,Grassland
2490,NULL,Built-up,Water,NULL,Water,NULL,Built-up,Cropland
2491,NULL,Built-up,Water,NULL,Water,Shrubland,Shrubland,Grassland
2492,NULL,Built-up,Water,NULL,Water,Shrubland,Built-up,Built-up
2493,NULL,Built-up,Water,NULL,Water,Cropland,NULL,Grassland
2494,NULL,Built-up,Water,NULL,Water,Cropland,NULL,Cropland
2495,NULL,Built-up,Water,NULL,Water,Cropland,NULL,Bareland
2496,NULL,Built-up,Water,NULL,Water,Cropland,Shrubland,Bareland
2497,NULL,Built-up,Water,NULL,Water,Cropland,Bareland,Grassland
2498,NULL,Built-up,Water,NULL,Water,Cropland,Bareland,Bareland
2499,NULL,Built-up,Water,NULL,Water,Cropland,Bareland,Built-up
2500,NULL,Built-up,Water,NULL,Water,Bareland,NULL,Grassland
2501,NULL,Built-up,Water,NULL,Water,Bareland,NULL,Built-up
2502,NULL,Built-up,Water,NULL,Water,Bareland,Bareland,Grassland
2503,NULL,Built-up,Water,NULL,Water,Bareland,Bareland,Bareland
2504,NULL,Built-up,Water,NULL,Water,Bareland,Bareland,Built-up
2505,NULL,Built-up,Water,NULL,Water,Bareland,Built-up,Grassland
2506,NULL,Built-up,Water,NULL,Water,Bareland,Built-up,Bareland
2507,NULL,Built-up,Water,NULL,Water,Bareland,Built-up,Built-up
2508,NULL,Built-up,Water,NULL,Water,Bareland,Water,Bareland
2509,NULL,Built-up,Water,NULL,Water,Bareland,Water,Built-up
2510,NULL,Built-up,Water,NULL,Water,Built-up,Built-up,Grassland
2511,NULL,Built-up,Water,NULL,Water,Built-up,Built-up,Bareland
2512,NULL,Built-up,Water,NULL,Water,Built-up,Built-up,Built-up
2513,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2514,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2515,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2516,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2517,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
2518,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
2519,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
2520,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
2521,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
2522,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2523,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
2524,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Built-up
2525,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2526,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
2527,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Bareland
2528,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
2529,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,NULL
2530,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
2531,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Cropland
2532,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
2533,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
2534,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
2535,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
2536,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2537,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2538,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
2539,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
2540,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2541,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
2542,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2543,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
2544,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
2545,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
2546,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Bareland,Built-up
2547,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
2548,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Grassland
2549,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Cropland
2550,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Built-up
2551,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
2552,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2553,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
2554,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2555,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2556,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
2557,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2558,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2559,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
2560,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2561,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,NULL
2562,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
2563,NULL,Built-up,Forest,NULL,Non_Wetland,Cropland,Shrubland,NULL
2564,NULL,Built-up,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
2565,NULL,Built-up,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
2566,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
2567,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2568,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Built-up
2569,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
2570,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
2571,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2572,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
2573,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
2574,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
2575,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2576,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Built-up
2577,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2578,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,NULL
2579,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
2580,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Cropland
2581,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Bareland
2582,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Built-up
2583,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,NULL
2584,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Built-up
2585,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,NULL
2586,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Cropland
2587,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Forest
2588,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,NULL
2589,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
2590,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Built-up
2591,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,NULL
2592,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
2593,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Cropland
2594,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Bareland
2595,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
2596,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
2597,NULL,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2598,NULL,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
2599,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2600,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
2601,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
2602,NULL,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2603,NULL,Water,Wetland,Water,Wetland,Water,Water,Forest
2604,NULL,Water,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2605,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Cropland
2606,NULL,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
2607,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2608,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2609,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2610,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
2611,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
2612,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
2613,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
2614,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
2615,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
2616,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2617,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
2618,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
2619,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
2620,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
2621,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2622,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2623,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2624,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
2625,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
