Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MVU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MVU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MVU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MVU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MVU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MVU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MVU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MVU_M_R
335,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Water,Forest
336,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
337,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
338,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
339,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Forest
340,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
341,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
342,NULL,Wetland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
343,NULL,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
344,NULL,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
345,NULL,Wetland,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
346,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
347,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
348,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
349,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
350,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
351,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
352,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
353,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
354,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
355,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
356,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
357,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
358,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
359,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
360,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
361,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
362,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
363,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
364,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
365,NULL,Wetland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
366,NULL,Wetland,Shrubland,Water,Non_Wetland,Grassland,Forest,Grassland
367,NULL,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
368,NULL,Wetland,Shrubland,Water,Non_Wetland,Wetland,Bareland,Grassland
369,NULL,Wetland,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
370,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
371,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
372,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
373,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
374,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
375,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
376,NULL,Wetland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
377,NULL,Wetland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
378,NULL,Wetland,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
379,NULL,Wetland,Grassland,Water,Non_Wetland,Grassland,Forest,Grassland
380,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
381,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
382,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
383,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
384,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Water,Forest
385,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Forest,Grassland
386,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Forest,Forest
387,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
388,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
389,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
390,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
391,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Water
392,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
393,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
394,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
395,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Grassland
396,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Forest
397,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Forest
398,NULL,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
399,NULL,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
400,NULL,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
401,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
402,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
403,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
404,NULL,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
405,NULL,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Forest
406,NULL,Wetland,Wetland,Water,Wetland,Grassland,Water,Grassland
407,NULL,Wetland,Wetland,Water,Wetland,Grassland,Forest,Grassland
408,NULL,Wetland,Wetland,Water,Wetland,Wetland,Grassland,Grassland
409,NULL,Wetland,Wetland,Water,Wetland,Wetland,Grassland,Wetland
410,NULL,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
411,NULL,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
412,NULL,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
413,NULL,Wetland,Wetland,Water,Wetland,Wetland,Forest,Grassland
414,NULL,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
415,NULL,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
416,NULL,Wetland,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
417,NULL,Wetland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
418,NULL,Wetland,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
419,NULL,Wetland,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
420,NULL,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
421,NULL,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
422,NULL,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
423,NULL,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
424,NULL,Wetland,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
425,NULL,Wetland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
426,NULL,Wetland,Built-up,NULL,Non_Wetland,Wetland,Built-up,Forest
427,NULL,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
428,NULL,Wetland,Water,NULL,Water,Wetland,Water,Wetland
429,NULL,Wetland,Water,Water,Water,Wetland,Grassland,Grassland
430,NULL,Wetland,Water,Water,Water,Wetland,Wetland,Wetland
431,NULL,Wetland,Water,Water,Water,Wetland,Wetland,Water
432,NULL,Wetland,Water,Water,Water,Wetland,Wetland,Forest
433,NULL,Wetland,Water,Water,Water,Wetland,Water,Wetland
434,NULL,Wetland,Water,Water,Water,Water,Grassland,Grassland
435,NULL,Wetland,Water,Water,Water,Water,Wetland,Wetland
436,NULL,Wetland,Water,Water,Water,Water,Wetland,Water
437,NULL,Wetland,Water,Water,Water,Water,Water,Water
438,NULL,Wetland,Water,Water,Water,Water,Forest,Forest
439,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
440,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
441,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
442,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
443,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
444,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
445,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
446,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
447,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
448,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
449,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
450,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
451,NULL,Bareland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
452,NULL,Bareland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
453,NULL,Bareland,Water,Water,Water,Water,Water,Water
454,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
455,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
456,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
457,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
458,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
459,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Water,Forest
460,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
461,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
462,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
463,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
464,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
465,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
466,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
467,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
468,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
469,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
470,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
471,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
472,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
473,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
474,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
475,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
476,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
477,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
478,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
479,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
480,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
481,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
482,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Grassland
483,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
484,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
485,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
486,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
487,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
488,NULL,Built-up,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
489,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
490,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
491,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
492,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
493,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
494,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
495,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
496,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
497,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
498,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,Built-up,Grassland
499,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
500,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
501,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Grassland,Forest
502,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
503,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Forest,Grassland
504,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Grassland,Forest
505,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
506,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Forest
507,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
508,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Water,Forest
509,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Water,Forest
510,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
511,NULL,Built-up,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
512,NULL,Built-up,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
513,NULL,Built-up,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
514,NULL,Built-up,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
515,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
516,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
517,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
518,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
519,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
520,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
521,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
522,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
523,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
524,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
525,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
526,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
527,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Grassland
528,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
529,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
530,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
531,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
532,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
533,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
534,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
535,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
536,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
537,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
538,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
539,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
540,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
541,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
542,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
543,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
544,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
545,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
546,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
547,NULL,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
548,NULL,Water,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
549,NULL,Water,NULL,NULL,Non_Wetland,Wetland,Water,Water
550,NULL,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
551,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
552,NULL,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
553,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
554,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
555,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
556,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
557,NULL,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
558,NULL,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
559,NULL,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
560,NULL,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
561,NULL,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Water
562,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
563,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
564,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
565,NULL,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
566,NULL,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
567,NULL,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
568,NULL,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
569,NULL,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
570,NULL,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
571,NULL,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
572,NULL,Water,Wetland,NULL,Wetland,Wetland,Water,Water
573,NULL,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
574,NULL,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
575,NULL,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
576,NULL,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
577,NULL,Water,Wetland,Water,Wetland,Grassland,Wetland,Grassland
578,NULL,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
579,NULL,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
580,NULL,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
581,NULL,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
582,NULL,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
583,NULL,Water,Wetland,Water,Wetland,Wetland,Water,Water
584,NULL,Water,Wetland,Water,Wetland,Wetland,Water,Forest
585,NULL,Water,Wetland,Water,Wetland,Water,Water,Water
586,NULL,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
587,NULL,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
588,NULL,Water,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
589,NULL,Water,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
590,NULL,Water,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
591,NULL,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Grassland
592,NULL,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
593,NULL,Water,Built-up,Water,Non_Wetland,Grassland,Bareland,Grassland
594,NULL,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
595,NULL,Water,Water,Non_Water,Water,Wetland,Water,Grassland
596,NULL,Water,Water,Water,Water,Grassland,Water,Grassland
597,NULL,Water,Water,Water,Water,Wetland,Grassland,Grassland
598,NULL,Water,Water,Water,Water,Wetland,Wetland,Wetland
599,NULL,Water,Water,Water,Water,Wetland,Water,Water
600,NULL,Water,Water,Water,Water,Water,Water,Water
601,NULL,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
602,NULL,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
603,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
604,NULL,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
605,NULL,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
606,NULL,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
607,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
608,NULL,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
609,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
610,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
611,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
612,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
613,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
614,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
615,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
616,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
617,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
618,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
619,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
620,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
621,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
622,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
623,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
624,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
625,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
626,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
627,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
628,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
629,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
630,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
631,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
632,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
633,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
634,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
635,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
636,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
637,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
638,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
639,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
640,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
641,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
642,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
643,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
644,NULL,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
645,NULL,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
646,NULL,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
647,NULL,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
648,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
649,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
650,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
651,NULL,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
652,NULL,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
653,NULL,Forest,Wetland,Water,Wetland,Water,Grassland,Grassland
654,NULL,Forest,Wetland,Water,Wetland,Water,Grassland,Wetland
655,NULL,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
656,NULL,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
657,NULL,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
658,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
659,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
660,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
661,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
662,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
663,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
664,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
665,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
666,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
667,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
668,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
669,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
670,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
671,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
672,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
673,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
674,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
675,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
676,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
