Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KWR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KWR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KWR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KWR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KWR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KWR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KWR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KWR_M_R
2101,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2102,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2103,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Forest
2104,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
2105,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2106,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
2107,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
2108,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
2109,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
2110,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2111,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
2112,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
2113,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2114,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2115,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
2116,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
2117,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Built-up
2118,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2119,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Built-up
2120,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
2121,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Water,Bareland
2122,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Water,Built-up
2123,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2124,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
2125,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
2126,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2127,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
2128,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Cropland
2129,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Bareland
2130,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Built-up
2131,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
2132,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,NULL
2133,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
2134,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Built-up
2135,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
2136,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
2137,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
2138,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Built-up
2139,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
2140,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
2141,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Cropland
2142,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
2143,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
2144,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
2145,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
2146,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
2147,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Built-up
2148,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2149,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
2150,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2151,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2152,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2153,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
2154,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2155,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2156,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
2157,NULL,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2158,NULL,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2159,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2160,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2161,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2162,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2163,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
2164,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
2165,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2166,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
2167,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2168,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2169,NULL,Water,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Grassland
2170,NULL,Water,Water,NULL,Water,NULL,Grassland,Grassland
2171,NULL,Water,Water,Water,Water,NULL,NULL,Grassland
2172,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2173,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2174,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2175,NULL,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2176,NULL,Water,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
2177,NULL,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2178,NULL,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2179,NULL,Water,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
2180,NULL,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
2181,NULL,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
2182,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
2183,NULL,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
2184,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2185,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2186,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2187,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2188,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2189,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
2190,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2191,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
2192,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2193,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
2194,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2195,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
2196,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2197,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2198,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
2199,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
2200,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2201,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2202,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2203,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2204,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2205,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2206,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
2207,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
2208,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
2209,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2210,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2211,NULL,Forest,NULL,NULL,Non_Wetland,Forest,NULL,NULL
2212,NULL,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
2213,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
2214,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2215,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2216,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2217,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2218,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2219,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2220,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2221,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
2222,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
2223,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
2224,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
2225,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
2226,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
2227,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
2228,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
2229,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
2230,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2231,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2232,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
2233,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2234,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2235,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
2236,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2237,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2238,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
2239,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2240,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2241,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
2242,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2243,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
2244,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
2245,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2246,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
2247,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2248,NULL,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
2249,NULL,Forest,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Wetland
2250,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
2251,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
2252,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
2253,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2254,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2255,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
2256,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2257,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2258,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
2259,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
2260,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
2261,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2262,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2263,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2264,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2265,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
2266,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
2267,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
2268,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
2269,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2270,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
2271,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
2272,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
2273,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
2274,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
2275,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2276,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
2277,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
2278,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2279,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
2280,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2281,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2282,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
2283,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2284,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2285,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2286,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2287,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
2288,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2289,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2290,NULL,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2291,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
2292,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
2293,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2294,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
2295,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2296,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
2297,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
2298,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
2299,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
2300,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
2301,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2302,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
2303,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2304,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2305,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2306,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2307,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2308,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2309,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2310,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
2311,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
2312,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
2313,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
2314,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
2315,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
2316,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
2317,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
2318,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
2319,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2320,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
2321,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
2322,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2323,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2324,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
2325,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2326,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2327,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2328,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
2329,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2330,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2331,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
2332,NULL,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
2333,NULL,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
2334,NULL,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
2335,NULL,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2336,NULL,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
2337,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
2338,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
2339,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
2340,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2341,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
2342,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
2343,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
2344,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
2345,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
2346,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2347,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
2348,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
2349,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,NULL
2350,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
2351,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
2352,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
2353,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
2354,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
2355,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
2356,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2357,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2358,NULL,Forest,Bareland,NULL,Non_Wetland,Water,Water,Bareland
2359,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2360,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2361,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2362,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2363,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
2364,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2365,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Water,NULL
2366,NULL,Forest,Water,NULL,Water,NULL,NULL,Grassland
2367,NULL,Forest,Water,NULL,Water,NULL,Forest,NULL
2368,NULL,Forest,Water,NULL,Water,Grassland,NULL,Grassland
2369,NULL,Forest,Water,NULL,Water,Bareland,Water,Bareland
2370,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2371,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2372,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2373,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2374,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2375,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
2376,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
2377,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2378,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2379,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
2380,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2381,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Cropland
2382,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2383,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
2384,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2385,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
2386,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
2387,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
2388,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2389,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
2390,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
2391,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
2392,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2393,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2394,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2395,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2396,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2397,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2398,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
2399,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2400,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2401,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
2402,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2403,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2404,NULL,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
2405,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
2406,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
2407,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
2408,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
2409,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
2410,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
2411,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2412,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2413,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2414,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2415,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2416,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
2417,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
2418,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2419,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
2420,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Water
2421,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
2422,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
2423,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2424,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2425,NULL,Forest,Forest,NULL,Non_Wetland,Forest,NULL,NULL
2426,NULL,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
2427,NULL,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2428,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
2429,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
2430,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2431,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2432,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
