Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LYR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LYR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LYR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LYR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LYR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LYR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LYR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LYR_M_R
334,NULL,Wetland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
335,NULL,Wetland,Water,NULL,Water,Grassland,Bareland,Forest
336,NULL,Wetland,Water,NULL,Water,Bareland,Bareland,Forest
337,NULL,Wetland,Water,Water,Water,Bareland,Water,Grassland
338,NULL,Wetland,Water,Water,Water,Bareland,Water,Water
339,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
340,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
341,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
342,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
343,NULL,Bareland,NULL,NULL,Non_Wetland,Water,Forest,Forest
344,NULL,Bareland,Shrubland,NULL,Non_Wetland,Water,Bareland,Water
345,NULL,Bareland,Shrubland,Water,Non_Wetland,Water,Water,Water
346,NULL,Bareland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
347,NULL,Bareland,Grassland,NULL,Non_Wetland,Water,Bareland,Water
348,NULL,Bareland,Grassland,NULL,Non_Wetland,Water,Water,Water
349,NULL,Bareland,Grassland,NULL,Non_Wetland,Water,Forest,Water
350,NULL,Bareland,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Forest
351,NULL,Bareland,Grassland,Non_Water,Non_Wetland,Water,Water,Water
352,NULL,Bareland,Grassland,Water,Non_Wetland,Water,Water,Water
353,NULL,Bareland,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
354,NULL,Bareland,Wetland,Water,Wetland,Water,Water,Water
355,NULL,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Water
356,NULL,Bareland,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
357,NULL,Bareland,Bareland,Water,Non_Wetland,Water,Wetland,Water
358,NULL,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Forest,Water
359,NULL,Bareland,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
360,NULL,Bareland,Water,NULL,Water,Water,Water,Water
361,NULL,Bareland,Water,Non_Water,Water,Bareland,Water,Water
362,NULL,Bareland,Water,Non_Water,Water,Built-up,Built-up,Water
363,NULL,Bareland,Water,Non_Water,Water,Water,Water,Water
364,NULL,Bareland,Water,Water,Water,Bareland,Water,Grassland
365,NULL,Bareland,Water,Water,Water,Bareland,Water,Water
366,NULL,Bareland,Water,Water,Water,Water,Water,Water
367,NULL,Bareland,Water,Water,Water,Water,Forest,Water
368,NULL,Bareland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
369,NULL,Bareland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
370,NULL,Bareland,Forest,NULL,Non_Wetland,Water,Water,Forest
371,NULL,Bareland,Forest,NULL,Non_Wetland,Water,Forest,Water
372,NULL,Bareland,Forest,Water,Non_Wetland,Water,Water,Water
373,NULL,Bareland,Forest,Water,Non_Wetland,Water,Forest,Water
374,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
375,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
376,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
377,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
378,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
379,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Water
380,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
381,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
382,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Built-up
383,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Water
384,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
385,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
386,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Water,Forest
387,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
388,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
389,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
390,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
391,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
392,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
393,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
394,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
395,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
396,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Water,Forest
397,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
398,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
399,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
400,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Bareland
401,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Built-up
402,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
403,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
404,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
405,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
406,NULL,Built-up,NULL,NULL,Non_Wetland,Water,Grassland,Forest
407,NULL,Built-up,NULL,NULL,Non_Wetland,Water,Bareland,Water
408,NULL,Built-up,NULL,NULL,Non_Wetland,Water,Bareland,Forest
409,NULL,Built-up,NULL,NULL,Non_Wetland,Water,Built-up,Forest
410,NULL,Built-up,NULL,NULL,Non_Wetland,Water,Water,Bareland
411,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
412,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Forest
413,NULL,Built-up,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
414,NULL,Built-up,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Forest
415,NULL,Built-up,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
416,NULL,Built-up,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
417,NULL,Built-up,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
418,NULL,Built-up,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
419,NULL,Built-up,NULL,Non_Water,Non_Wetland,Built-up,Bareland,Forest
420,NULL,Built-up,NULL,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
421,NULL,Built-up,NULL,Water,Non_Wetland,Built-up,Bareland,Forest
422,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
423,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
424,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
425,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
426,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
427,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
428,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
429,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
430,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
431,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
432,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
433,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
434,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
435,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
436,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Bareland
437,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
438,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Water
439,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
440,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
441,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water,Bareland,Bareland
442,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water,Water,Forest
443,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
444,NULL,Built-up,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
445,NULL,Built-up,Shrubland,Water,Non_Wetland,Built-up,Bareland,Forest
446,NULL,Built-up,Shrubland,Water,Non_Wetland,Water,Water,Water
447,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
448,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
449,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
450,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
451,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
452,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
453,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Bareland
454,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
455,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
456,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
457,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Built-up
458,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
459,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
460,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
461,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
462,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
463,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
464,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,Built-up,Forest
465,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
466,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
467,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
468,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
469,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
470,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
471,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
472,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
473,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
474,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Built-up
475,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
476,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Water,Bareland
477,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
478,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Built-up
479,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
480,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
481,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Bareland
482,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
483,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
484,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Wetland,Grassland
485,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
486,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Built-up
487,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Water
488,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
489,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
490,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Bareland
491,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
492,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Water
493,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
494,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
495,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
496,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
497,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Grassland,Built-up
498,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
499,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Wetland,Bareland
500,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
501,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
502,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Built-up,Forest
503,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Water,Forest
504,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
505,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
506,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
507,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
508,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
509,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
510,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
511,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
512,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
513,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
514,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
515,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Water
516,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
517,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
518,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
519,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Bareland,Forest
520,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
521,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Bareland
522,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Water
523,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Forest
524,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Water,Water,Water
525,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
526,NULL,Built-up,Grassland,Water,Non_Wetland,Grassland,Bareland,Forest
527,NULL,Built-up,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
528,NULL,Built-up,Grassland,Water,Non_Wetland,Grassland,Water,Forest
529,NULL,Built-up,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
530,NULL,Built-up,Grassland,Water,Non_Wetland,Built-up,Bareland,Forest
531,NULL,Built-up,Grassland,Water,Non_Wetland,Built-up,Built-up,Water
532,NULL,Built-up,Grassland,Water,Non_Wetland,Water,Grassland,Grassland
533,NULL,Built-up,Grassland,Water,Non_Wetland,Water,Bareland,Forest
534,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
535,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
536,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
537,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
538,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
539,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Bareland
540,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
541,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
542,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
543,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
544,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
545,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
546,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
547,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
548,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
549,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
550,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
551,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
552,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
553,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
554,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
555,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
556,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
557,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
558,NULL,Built-up,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
559,NULL,Built-up,Wetland,Non_Water,Wetland,Water,Bareland,Forest
560,NULL,Built-up,Wetland,Water,Wetland,Bareland,Water,Water
561,NULL,Built-up,Wetland,Water,Wetland,Water,Bareland,Water
562,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Built-up,Built-up,Bareland
563,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Built-up,Built-up,Built-up
564,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Built-up,Built-up,Forest
565,NULL,Built-up,Lichens_and_Mosses,Water,Non_Wetland,Built-up,Built-up,Grassland
566,NULL,Built-up,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
567,NULL,Built-up,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
568,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Grassland,Grassland
569,NULL,Built-up,Bareland,NULL,Non_Wetland,Water,Water,Water
570,NULL,Built-up,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
571,NULL,Built-up,Bareland,Water,Non_Wetland,Water,Water,Grassland
572,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
573,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
574,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
575,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
576,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
577,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
578,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
579,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
580,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
581,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
582,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
583,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
584,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
585,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Forest
586,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
587,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
588,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
589,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
590,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
591,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
592,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
593,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
594,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
595,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
596,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
597,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
598,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
599,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
600,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
601,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
602,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
603,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
604,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
605,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Water
606,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
607,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Water,Bareland
608,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
609,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
610,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
611,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Bareland,Forest
612,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Water,Bareland
613,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
614,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Water,Forest
615,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Forest,Grassland
616,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
617,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Water
618,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Forest
619,NULL,Built-up,Built-up,Water,Non_Wetland,Built-up,Built-up,Bareland
620,NULL,Built-up,Built-up,Water,Non_Wetland,Built-up,Built-up,Built-up
621,NULL,Built-up,Built-up,Water,Non_Wetland,Built-up,Built-up,Water
622,NULL,Built-up,Built-up,Water,Non_Wetland,Built-up,Built-up,Forest
623,NULL,Built-up,Water,NULL,Water,Grassland,Grassland,Forest
624,NULL,Built-up,Water,NULL,Water,Grassland,Bareland,Grassland
625,NULL,Built-up,Water,NULL,Water,Grassland,Bareland,Water
626,NULL,Built-up,Water,NULL,Water,Grassland,Bareland,Forest
627,NULL,Built-up,Water,NULL,Water,Grassland,Water,Grassland
628,NULL,Built-up,Water,NULL,Water,Grassland,Water,Water
629,NULL,Built-up,Water,NULL,Water,Bareland,Bareland,Forest
630,NULL,Built-up,Water,NULL,Water,Bareland,Water,Forest
631,NULL,Built-up,Water,NULL,Water,Built-up,Grassland,Grassland
632,NULL,Built-up,Water,NULL,Water,Built-up,Bareland,Grassland
633,NULL,Built-up,Water,NULL,Water,Built-up,Bareland,Forest
634,NULL,Built-up,Water,NULL,Water,Built-up,Built-up,Grassland
635,NULL,Built-up,Water,NULL,Water,Built-up,Built-up,Forest
636,NULL,Built-up,Water,NULL,Water,Built-up,Water,Bareland
637,NULL,Built-up,Water,NULL,Water,Water,Bareland,Water
638,NULL,Built-up,Water,NULL,Water,Water,Water,Grassland
639,NULL,Built-up,Water,NULL,Water,Water,Water,Bareland
640,NULL,Built-up,Water,NULL,Water,Water,Water,Water
641,NULL,Built-up,Water,NULL,Water,Water,Water,Forest
642,NULL,Built-up,Water,NULL,Water,Water,Forest,Forest
643,NULL,Built-up,Water,NULL,Water,Forest,Bareland,Water
644,NULL,Built-up,Water,Non_Water,Water,Grassland,Bareland,Grassland
645,NULL,Built-up,Water,Non_Water,Water,Grassland,Bareland,Water
646,NULL,Built-up,Water,Non_Water,Water,Grassland,Bareland,Forest
647,NULL,Built-up,Water,Non_Water,Water,Grassland,Water,Grassland
648,NULL,Built-up,Water,Non_Water,Water,Grassland,Water,Forest
649,NULL,Built-up,Water,Non_Water,Water,Grassland,Forest,Grassland
650,NULL,Built-up,Water,Non_Water,Water,Bareland,Water,Water
651,NULL,Built-up,Water,Non_Water,Water,Built-up,Bareland,Forest
652,NULL,Built-up,Water,Non_Water,Water,Built-up,Built-up,Water
653,NULL,Built-up,Water,Non_Water,Water,Water,Bareland,Grassland
654,NULL,Built-up,Water,Non_Water,Water,Water,Bareland,Water
655,NULL,Built-up,Water,Non_Water,Water,Water,Water,Water
656,NULL,Built-up,Water,Non_Water,Water,Water,Water,Forest
657,NULL,Built-up,Water,Water,Water,Grassland,Bareland,Forest
658,NULL,Built-up,Water,Water,Water,Grassland,Built-up,Forest
659,NULL,Built-up,Water,Water,Water,Grassland,Water,Grassland
660,NULL,Built-up,Water,Water,Water,Grassland,Water,Forest
661,NULL,Built-up,Water,Water,Water,Built-up,Bareland,Forest
662,NULL,Built-up,Water,Water,Water,Built-up,Built-up,Water
663,NULL,Built-up,Water,Water,Water,Built-up,Built-up,Forest
664,NULL,Built-up,Water,Water,Water,Water,Water,Water
665,NULL,Built-up,Water,Water,Water,Water,Water,Forest
666,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
