Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MDT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MDT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MDT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MDT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MDT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MDT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MDT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MDT_M_R
323,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
324,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
325,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
326,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
327,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
328,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
329,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,NULL
330,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
331,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Bareland
332,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
333,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
334,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
335,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
336,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
337,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
338,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
339,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
340,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
341,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
342,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
343,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
344,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
345,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
346,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
347,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
348,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
349,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
350,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
351,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
352,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Built-up,Grassland
353,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
354,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
355,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
356,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
357,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
358,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
359,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
360,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
361,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
362,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
363,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
364,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Wetland
365,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
366,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
367,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
368,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
369,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Built-up
370,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
371,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
372,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
373,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Cropland
374,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
375,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
376,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Water
377,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
378,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
379,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Bareland
380,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Built-up
381,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
382,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
383,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
384,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
385,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
386,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
387,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
388,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
389,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
390,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
391,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
392,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
393,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
394,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
395,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
396,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
397,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
398,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
399,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
400,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
401,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
402,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
403,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
404,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Bareland,Grassland
405,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
406,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
407,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
408,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
409,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
410,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
411,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
412,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
413,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,NULL
414,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
415,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
416,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
417,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
418,NULL,NULL,Grassland,Non_Water,Non_Wetland,Forest,Bareland,Grassland
419,NULL,NULL,Grassland,Non_Water,Non_Wetland,Forest,Bareland,Forest
420,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
421,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Bareland,Grassland
422,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Bareland,Forest
423,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
424,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
425,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Forest
426,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
427,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Wetland,Water
428,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
429,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Bareland,Cropland
430,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Bareland,Bareland
431,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Bareland,Water
432,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Bareland,Forest
433,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
434,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
435,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
436,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
437,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
438,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
439,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
440,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
441,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
442,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
443,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
444,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
445,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
446,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
447,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
448,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
449,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
450,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
451,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
452,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
453,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
454,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
455,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
456,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
457,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
458,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
459,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
460,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
461,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
462,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
463,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
464,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
465,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
466,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
467,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
468,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
469,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
470,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
471,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
472,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
473,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
474,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
475,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
476,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
477,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
478,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
479,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
480,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
481,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
482,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
483,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
484,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
485,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
486,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
487,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
488,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
489,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
490,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
491,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
492,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
493,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
494,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
495,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
496,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
497,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Bareland,Grassland
498,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Bareland,Forest
499,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
500,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
501,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
502,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Forest
503,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Forest,Grassland
504,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Forest,Bareland
505,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
506,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
507,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
508,NULL,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
509,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
510,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
511,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Bareland,Grassland
512,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Grassland
513,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Forest
514,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
515,NULL,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
516,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,NULL
517,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
518,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
519,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Water
520,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
521,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,NULL
522,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
523,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
524,NULL,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
525,NULL,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Forest
526,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
527,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
528,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
529,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
530,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
531,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Water
532,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
533,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
534,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
535,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
536,NULL,NULL,Wetland,NULL,Wetland,Bareland,Shrubland,Forest
537,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
538,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
539,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Water
540,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
541,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
542,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Water
543,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
544,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
545,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
546,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Water
547,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
548,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
549,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Water
550,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Forest
551,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Water
552,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
553,NULL,NULL,Wetland,NULL,Wetland,Water,Bareland,Forest
554,NULL,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
555,NULL,NULL,Wetland,NULL,Wetland,Forest,Bareland,Forest
556,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
557,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,NULL
558,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Bareland,Grassland
559,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
560,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
561,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
562,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Bareland,Forest
563,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
564,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Bareland
565,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
566,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Bareland
567,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Water
568,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
569,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
570,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
571,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
572,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
573,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
574,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
575,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Water
576,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
577,NULL,NULL,Wetland,Non_Water,Wetland,Water,Bareland,Forest
578,NULL,NULL,Wetland,Non_Water,Wetland,Forest,Bareland,Forest
579,NULL,NULL,Wetland,Water,Wetland,Shrubland,Water,Grassland
580,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
581,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Water
582,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Forest
583,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
584,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Forest
585,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
586,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Water
587,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Forest
588,NULL,NULL,Wetland,Water,Wetland,Grassland,Forest,Grassland
589,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Water
590,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Water
591,NULL,NULL,Wetland,Water,Wetland,Bareland,NULL,Bareland
592,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
593,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Bareland
594,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Water
595,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Forest
596,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
597,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Water
598,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Forest
599,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Grassland
600,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Bareland
601,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Water
602,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Forest
603,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
604,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Water
605,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Forest
606,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Water
607,NULL,NULL,Wetland,Water,Wetland,Water,Water,Grassland
608,NULL,NULL,Wetland,Water,Wetland,Water,Water,Wetland
609,NULL,NULL,Wetland,Water,Wetland,Water,Water,Bareland
610,NULL,NULL,Wetland,Water,Wetland,Water,Water,Water
611,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
612,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
613,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
614,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
615,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
616,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
617,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
618,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Water
619,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
620,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
621,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
622,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
623,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
624,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
625,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Bareland,Grassland
626,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Wetland,Water
627,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
628,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
629,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
630,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Forest
631,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Water
632,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
633,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
634,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
635,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
636,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Forest,Grassland
637,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
638,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
639,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
640,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
641,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
642,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
643,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
644,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
645,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
646,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
647,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
648,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
649,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
650,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
651,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
652,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
653,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
654,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
655,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
656,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
657,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
658,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
659,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
660,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
661,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
