Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LBK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LBK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LBK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LBK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LBK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LBK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LBK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LBK_M_R
339,NULL,Water,Water,NULL,Water,Water,Water,Grassland
340,NULL,Water,Water,NULL,Water,Water,Water,Bareland
341,NULL,Water,Water,NULL,Water,Water,Water,Water
342,NULL,Water,Water,NULL,Water,Water,Forest,Water
343,NULL,Water,Water,Water,Water,NULL,NULL,Water
344,NULL,Water,Water,Water,Water,NULL,NULL,Forest
345,NULL,Water,Water,Water,Water,Bareland,Water,Bareland
346,NULL,Water,Water,Water,Water,Water,Water,Grassland
347,NULL,Water,Water,Water,Water,Water,Water,Bareland
348,NULL,Water,Water,Water,Water,Water,Water,Water
349,NULL,Water,Water,Water,Water,Water,Forest,Water
350,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
351,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
352,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
353,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
354,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
355,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
356,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
357,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
358,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
359,NULL,Water,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
360,NULL,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
361,NULL,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
362,NULL,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
363,NULL,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
364,NULL,Water,Forest,NULL,Non_Wetland,Water,Water,Water
365,NULL,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
366,NULL,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
367,NULL,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
368,NULL,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
369,NULL,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
370,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
371,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
372,NULL,Water,Forest,Non_Water,Non_Wetland,Built-up,Bareland,Water
373,NULL,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
374,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
375,NULL,Water,Forest,Water,Non_Wetland,Bareland,Water,Bareland
376,NULL,Water,Forest,Water,Non_Wetland,Water,Grassland,Forest
377,NULL,Water,Forest,Water,Non_Wetland,Water,Water,Bareland
378,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
379,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
380,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
381,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
382,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
383,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
384,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
385,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
386,NULL,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
387,NULL,Forest,NULL,NULL,Non_Wetland,Water,Forest,Water
388,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
389,NULL,Forest,NULL,Water,Non_Wetland,Water,Water,Bareland
390,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
391,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
392,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
393,NULL,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
394,NULL,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Forest
395,NULL,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
396,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
397,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
398,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
399,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
400,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
401,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
402,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
403,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
404,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
405,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
406,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
407,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
408,NULL,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
409,NULL,Forest,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
410,NULL,Forest,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
411,NULL,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
412,NULL,Forest,Grassland,NULL,Non_Wetland,Water,Water,Grassland
413,NULL,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
414,NULL,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
415,NULL,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
416,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
417,NULL,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
418,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
419,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
420,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
421,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
422,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
423,NULL,Forest,Cropland,NULL,Non_Wetland,Water,Bareland,Water
424,NULL,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
425,NULL,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
426,NULL,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
427,NULL,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
428,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Water
429,NULL,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
430,NULL,Forest,Built-up,NULL,Non_Wetland,Water,Water,Forest
431,NULL,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Bareland
432,NULL,Forest,Water,Water,Water,NULL,NULL,Water
433,NULL,Forest,Water,Water,Water,Water,NULL,Water
434,NULL,Forest,Water,Water,Water,Water,Wetland,Bareland
435,NULL,Forest,Water,Water,Water,Water,Wetland,Water
436,NULL,Forest,Water,Water,Water,Water,Bareland,Grassland
437,NULL,Forest,Water,Water,Water,Water,Water,Bareland
438,NULL,Forest,Water,Water,Water,Water,Water,Water
439,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
440,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
441,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
442,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
443,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
444,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
445,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
446,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
447,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
448,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
449,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
450,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
451,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
452,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
453,NULL,Forest,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
454,NULL,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
455,NULL,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Water
456,NULL,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
457,NULL,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
458,NULL,Forest,Forest,NULL,Non_Wetland,Water,Water,Grassland
459,NULL,Forest,Forest,NULL,Non_Wetland,Water,Forest,Bareland
460,NULL,Forest,Forest,NULL,Non_Wetland,Water,Forest,Water
461,NULL,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
462,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
463,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
464,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
465,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
466,NULL,Forest,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
467,NULL,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
468,NULL,Forest,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
469,NULL,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
470,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
471,NULL,Forest,Forest,Water,Non_Wetland,Water,Wetland,Bareland
472,NULL,Forest,Forest,Water,Non_Wetland,Water,Wetland,Forest
473,NULL,Forest,Forest,Water,Non_Wetland,Water,Water,Water
474,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
475,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
476,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
477,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
478,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
479,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
480,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
481,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
482,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
483,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
484,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
485,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
486,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
487,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Forest,Grassland
488,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
489,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
490,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
491,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Forest,Forest
492,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
493,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
494,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
495,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
496,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
497,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
498,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
499,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
500,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
501,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
502,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
503,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
504,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
505,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
506,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
507,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
508,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
509,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
510,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
511,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
512,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
513,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
514,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
515,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
516,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
517,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
518,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
519,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
520,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
521,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
522,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
523,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
524,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
525,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
526,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
527,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
528,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
529,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
530,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
531,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
532,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
533,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
534,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
535,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
536,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
537,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
538,Grassland,NULL,Water,NULL,Water,NULL,NULL,Water
539,Grassland,NULL,Water,NULL,Water,NULL,Wetland,Grassland
540,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
541,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Forest
542,Grassland,NULL,Water,NULL,Water,Grassland,Water,Grassland
543,Grassland,NULL,Water,NULL,Water,Grassland,Forest,Forest
544,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Water
545,Grassland,NULL,Water,Water,Water,NULL,NULL,Grassland
546,Grassland,NULL,Water,Water,Water,NULL,NULL,Water
547,Grassland,NULL,Water,Water,Water,NULL,NULL,Forest
548,Grassland,NULL,Water,Water,Water,Grassland,Bareland,Grassland
549,Grassland,NULL,Water,Water,Water,Grassland,Forest,Forest
550,Grassland,NULL,Water,Water,Water,Water,Water,Bareland
551,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
552,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
553,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
554,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
555,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
556,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
557,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
558,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
559,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
560,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
561,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
562,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
563,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
564,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
565,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
566,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
567,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
568,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
569,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
570,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
571,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
572,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
573,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
574,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
575,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
576,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
577,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
578,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
579,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
580,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
581,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
582,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
583,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
584,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
585,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
586,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
587,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
588,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
589,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
590,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
591,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
592,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Water,Grassland
593,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
594,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
595,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
596,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
597,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
598,Grassland,Water,Water,Water,Water,Grassland,Water,Grassland
599,Grassland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
600,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
601,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
602,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
603,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
604,Grassland,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
605,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
606,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
607,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Built-up
608,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
609,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
610,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
611,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
612,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
613,Grassland,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
614,Grassland,Forest,Water,Water,Water,NULL,NULL,Water
615,Grassland,Forest,Water,Water,Water,Forest,Forest,Water
616,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
617,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
618,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
619,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
620,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
621,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
622,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
623,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
624,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
625,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
626,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
627,Grassland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
628,Grassland,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
629,Grassland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
630,Grassland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
631,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
632,Cropland,NULL,NULL,NULL,Non_Wetland,Water,Water,Water
633,Cropland,NULL,NULL,Water,Non_Wetland,Grassland,Wetland,Water
634,Cropland,NULL,NULL,Water,Non_Wetland,Water,Grassland,Water
635,Cropland,NULL,NULL,Water,Non_Wetland,Water,Wetland,Water
636,Cropland,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Water
637,Cropland,NULL,Shrubland,Water,Non_Wetland,Forest,Water,Forest
638,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
639,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
640,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
641,Cropland,NULL,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
642,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
643,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
644,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
645,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
646,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
647,Cropland,NULL,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
648,Cropland,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Water
649,Cropland,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
650,Cropland,NULL,Water,NULL,Water,Water,Grassland,Water
651,Cropland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
652,Cropland,NULL,Water,Non_Water,Water,Water,Forest,Grassland
653,Cropland,NULL,Water,Non_Water,Water,Water,Forest,Bareland
654,Cropland,NULL,Water,Non_Water,Water,Water,Forest,Water
655,Cropland,NULL,Water,Water,Water,Grassland,Water,Water
656,Cropland,NULL,Water,Water,Water,Built-up,Water,Water
657,Cropland,NULL,Water,Water,Water,Water,Grassland,Water
658,Cropland,NULL,Water,Water,Water,Water,Wetland,Bareland
659,Cropland,NULL,Water,Water,Water,Water,Water,Bareland
660,Cropland,NULL,Water,Water,Water,Water,Forest,Bareland
661,Cropland,NULL,Water,Water,Water,Water,Forest,Water
662,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
663,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
664,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
665,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
666,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
667,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
668,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Bareland
669,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
670,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
671,Cropland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Water
672,Cropland,NULL,Forest,NULL,Non_Wetland,Water,Forest,Bareland
673,Cropland,NULL,Forest,NULL,Non_Wetland,Water,Forest,Water
674,Cropland,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
675,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
676,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
677,Cropland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
678,Cropland,NULL,Forest,Water,Non_Wetland,Built-up,Water,Water
679,Cropland,NULL,Forest,Water,Non_Wetland,Water,Grassland,Water
680,Cropland,NULL,Forest,Water,Non_Wetland,Water,Wetland,Water
681,Cropland,NULL,Forest,Water,Non_Wetland,Water,Water,Water
682,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
683,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
684,Cropland,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
