Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MWU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MWU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MWU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MWU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MWU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MWU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MWU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MWU_M_R
7138,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,Shrubland,Wetland
7139,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,Shrubland,Water
7140,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,NULL
7141,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
7142,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Cropland
7143,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Wetland
7144,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Bareland
7145,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Water
7146,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Forest
7147,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,Forest,Grassland
7148,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,Forest,Wetland
7149,Grassland,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,Grassland
7150,Grassland,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,Cropland
7151,Grassland,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,Wetland
7152,Grassland,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,Water
7153,Grassland,NULL,Cropland,Water,Non_Wetland,Shrubland,Shrubland,NULL
7154,Grassland,NULL,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
7155,Grassland,NULL,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Cropland
7156,Grassland,NULL,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Wetland
7157,Grassland,NULL,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Water
7158,Grassland,NULL,Cropland,Water,Non_Wetland,Shrubland,Grassland,NULL
7159,Grassland,NULL,Cropland,Water,Non_Wetland,Shrubland,Grassland,Grassland
7160,Grassland,NULL,Cropland,Water,Non_Wetland,Shrubland,Grassland,Cropland
7161,Grassland,NULL,Cropland,Water,Non_Wetland,Shrubland,Grassland,Wetland
7162,Grassland,NULL,Cropland,Water,Non_Wetland,Shrubland,Grassland,Water
7163,Grassland,NULL,Cropland,Water,Non_Wetland,Shrubland,Water,Grassland
7164,Grassland,NULL,Cropland,Water,Non_Wetland,Shrubland,Forest,Grassland
7165,Grassland,NULL,Cropland,Water,Non_Wetland,Shrubland,Forest,Wetland
7166,Grassland,NULL,Cropland,Water,Non_Wetland,Shrubland,Forest,Water
7167,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
7168,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Cropland
7169,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Wetland
7170,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,Shrubland,Grassland
7171,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
7172,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Cropland
7173,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Wetland
7174,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
7175,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
7176,Grassland,NULL,Cropland,Water,Non_Wetland,Cropland,NULL,Forest
7177,Grassland,NULL,Cropland,Water,Non_Wetland,Cropland,Grassland,Grassland
7178,Grassland,NULL,Cropland,Water,Non_Wetland,Water,NULL,Grassland
7179,Grassland,NULL,Cropland,Water,Non_Wetland,Water,NULL,Cropland
7180,Grassland,NULL,Cropland,Water,Non_Wetland,Water,NULL,Wetland
7181,Grassland,NULL,Cropland,Water,Non_Wetland,Water,NULL,Water
7182,Grassland,NULL,Cropland,Water,Non_Wetland,Water,Shrubland,Grassland
7183,Grassland,NULL,Cropland,Water,Non_Wetland,Water,Shrubland,Water
7184,Grassland,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
7185,Grassland,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Wetland
7186,Grassland,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Water
7187,Grassland,NULL,Cropland,Water,Non_Wetland,Water,Water,Wetland
7188,Grassland,NULL,Cropland,Water,Non_Wetland,Water,Water,Water
7189,Grassland,NULL,Cropland,Water,Non_Wetland,Water,Forest,Grassland
7190,Grassland,NULL,Cropland,Water,Non_Wetland,Forest,NULL,Grassland
7191,Grassland,NULL,Cropland,Water,Non_Wetland,Forest,NULL,Wetland
7192,Grassland,NULL,Cropland,Water,Non_Wetland,Forest,NULL,Water
7193,Grassland,NULL,Cropland,Water,Non_Wetland,Forest,Shrubland,Grassland
7194,Grassland,NULL,Cropland,Water,Non_Wetland,Forest,Grassland,NULL
7195,Grassland,NULL,Cropland,Water,Non_Wetland,Forest,Grassland,Grassland
7196,Grassland,NULL,Cropland,Water,Non_Wetland,Forest,Grassland,Cropland
7197,Grassland,NULL,Cropland,Water,Non_Wetland,Forest,Grassland,Wetland
7198,Grassland,NULL,Cropland,Water,Non_Wetland,Forest,Grassland,Water
7199,Grassland,NULL,Cropland,Water,Non_Wetland,Forest,Grassland,Forest
7200,Grassland,NULL,Cropland,Water,Non_Wetland,Forest,Forest,Grassland
7201,Grassland,NULL,Cropland,Water,Non_Wetland,Forest,Forest,Wetland
7202,Grassland,NULL,Cropland,Water,Non_Wetland,Forest,Forest,Water
7203,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
7204,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
7205,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
7206,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
7207,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
7208,Grassland,NULL,Wetland,NULL,Wetland,NULL,Shrubland,NULL
7209,Grassland,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Grassland
7210,Grassland,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Cropland
7211,Grassland,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Wetland
7212,Grassland,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Forest
7213,Grassland,NULL,Wetland,NULL,Wetland,NULL,Grassland,NULL
7214,Grassland,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
7215,Grassland,NULL,Wetland,NULL,Wetland,NULL,Grassland,Cropland
7216,Grassland,NULL,Wetland,NULL,Wetland,NULL,Grassland,Wetland
7217,Grassland,NULL,Wetland,NULL,Wetland,NULL,Grassland,Water
7218,Grassland,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
7219,Grassland,NULL,Wetland,NULL,Wetland,NULL,Water,NULL
7220,Grassland,NULL,Wetland,NULL,Wetland,NULL,Water,Grassland
7221,Grassland,NULL,Wetland,NULL,Wetland,NULL,Forest,NULL
7222,Grassland,NULL,Wetland,NULL,Wetland,NULL,Forest,Grassland
7223,Grassland,NULL,Wetland,NULL,Wetland,NULL,Forest,Wetland
7224,Grassland,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
7225,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,NULL,NULL
7226,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
7227,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Wetland
7228,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Water
7229,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Forest
7230,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
7231,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
7232,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Wetland
7233,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Water
7234,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
7235,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,NULL
7236,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
7237,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Cropland
7238,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Wetland
7239,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
7240,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Water,Grassland
7241,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Forest,NULL
7242,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Grassland
7243,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Wetland
7244,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Water
7245,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Forest
7246,Grassland,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
7247,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,NULL
7248,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
7249,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Cropland
7250,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
7251,Grassland,NULL,Wetland,NULL,Wetland,Cropland,NULL,Grassland
7252,Grassland,NULL,Wetland,NULL,Wetland,Bareland,NULL,Grassland
7253,Grassland,NULL,Wetland,NULL,Wetland,Water,NULL,Grassland
7254,Grassland,NULL,Wetland,NULL,Wetland,Water,NULL,Cropland
7255,Grassland,NULL,Wetland,NULL,Wetland,Water,NULL,Wetland
7256,Grassland,NULL,Wetland,NULL,Wetland,Water,Shrubland,Grassland
7257,Grassland,NULL,Wetland,NULL,Wetland,Water,Shrubland,Wetland
7258,Grassland,NULL,Wetland,NULL,Wetland,Water,Shrubland,Forest
7259,Grassland,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
7260,Grassland,NULL,Wetland,NULL,Wetland,Water,Grassland,Cropland
7261,Grassland,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
7262,Grassland,NULL,Wetland,NULL,Wetland,Forest,NULL,Grassland
7263,Grassland,NULL,Wetland,NULL,Wetland,Forest,NULL,Wetland
7264,Grassland,NULL,Wetland,NULL,Wetland,Forest,NULL,Water
7265,Grassland,NULL,Wetland,NULL,Wetland,Forest,Shrubland,Grassland
7266,Grassland,NULL,Wetland,NULL,Wetland,Forest,Shrubland,Wetland
7267,Grassland,NULL,Wetland,NULL,Wetland,Forest,Shrubland,Water
7268,Grassland,NULL,Wetland,NULL,Wetland,Forest,Grassland,Grassland
7269,Grassland,NULL,Wetland,NULL,Wetland,Forest,Grassland,Cropland
7270,Grassland,NULL,Wetland,NULL,Wetland,Forest,Grassland,Wetland
7271,Grassland,NULL,Wetland,NULL,Wetland,Forest,Water,Grassland
7272,Grassland,NULL,Wetland,NULL,Wetland,Forest,Forest,Grassland
7273,Grassland,NULL,Wetland,NULL,Wetland,Forest,Forest,Cropland
7274,Grassland,NULL,Wetland,NULL,Wetland,Forest,Forest,Wetland
7275,Grassland,NULL,Wetland,NULL,Wetland,Forest,Forest,Water
7276,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
7277,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
7278,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
7279,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
7280,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
7281,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
7282,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Shrubland,NULL
7283,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Shrubland,Grassland
7284,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Shrubland,Wetland
7285,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Shrubland,Water
7286,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Shrubland,Forest
7287,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,NULL
7288,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
7289,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Cropland
7290,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Wetland
7291,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Water
7292,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Water,Grassland
7293,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Water,Wetland
7294,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Forest,NULL
7295,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Forest,Grassland
7296,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Forest,Cropland
7297,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Forest,Wetland
7298,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Forest,Water
7299,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Forest,Forest
7300,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,NULL
7301,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,Grassland
7302,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,Cropland
7303,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,Wetland
7304,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,Water
7305,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,Forest
7306,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,NULL
7307,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
7308,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Wetland
7309,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
7310,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,NULL
7311,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Grassland
7312,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Cropland
7313,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Wetland
7314,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Water
7315,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Forest
7316,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,NULL
7317,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
7318,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Forest,NULL
7319,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Forest,Grassland
7320,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Forest,Cropland
7321,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Forest,Wetland
7322,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Forest,Water
7323,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Forest,Forest
7324,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
7325,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Wetland
7326,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
7327,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Shrubland,Grassland
7328,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,NULL
7329,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
7330,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Cropland
7331,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
7332,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Water
7333,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
7334,Grassland,NULL,Wetland,Non_Water,Wetland,Cropland,NULL,Grassland
7335,Grassland,NULL,Wetland,Non_Water,Wetland,Cropland,NULL,Cropland
7336,Grassland,NULL,Wetland,Non_Water,Wetland,Cropland,NULL,Wetland
7337,Grassland,NULL,Wetland,Non_Water,Wetland,Cropland,Water,Grassland
7338,Grassland,NULL,Wetland,Non_Water,Wetland,Cropland,Forest,Grassland
7339,Grassland,NULL,Wetland,Non_Water,Wetland,Cropland,Forest,Water
7340,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
7341,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Wetland
7342,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,Shrubland,Wetland
7343,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
7344,Grassland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Grassland
7345,Grassland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Cropland
7346,Grassland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Wetland
7347,Grassland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Water
7348,Grassland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Forest
7349,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,NULL
7350,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,Grassland
7351,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,Cropland
7352,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,Wetland
7353,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,Water
7354,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
7355,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Cropland
7356,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
7357,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Water
7358,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
7359,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
7360,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
7361,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Forest,Grassland
7362,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Forest,Cropland
7363,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Forest,Wetland
7364,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Forest,Forest
7365,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,NULL,NULL
7366,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Grassland
7367,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Cropland
7368,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Wetland
7369,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Water
7370,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Forest
7371,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Shrubland,NULL
7372,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Shrubland,Grassland
7373,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Shrubland,Wetland
7374,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Shrubland,Water
7375,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Grassland,Grassland
7376,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Grassland,Wetland
7377,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
7378,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Water,Grassland
7379,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Water,Water
7380,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Forest,NULL
7381,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Forest,Grassland
7382,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Forest,Cropland
7383,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Forest,Wetland
7384,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Forest,Water
7385,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Forest,Forest
7386,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
7387,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
7388,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
7389,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
7390,Grassland,NULL,Wetland,Water,Wetland,NULL,Shrubland,Grassland
7391,Grassland,NULL,Wetland,Water,Wetland,NULL,Shrubland,Wetland
7392,Grassland,NULL,Wetland,Water,Wetland,NULL,Shrubland,Water
7393,Grassland,NULL,Wetland,Water,Wetland,NULL,Shrubland,Forest
7394,Grassland,NULL,Wetland,Water,Wetland,NULL,Grassland,NULL
7395,Grassland,NULL,Wetland,Water,Wetland,NULL,Grassland,Grassland
7396,Grassland,NULL,Wetland,Water,Wetland,NULL,Grassland,Cropland
7397,Grassland,NULL,Wetland,Water,Wetland,NULL,Grassland,Wetland
7398,Grassland,NULL,Wetland,Water,Wetland,NULL,Grassland,Water
7399,Grassland,NULL,Wetland,Water,Wetland,NULL,Water,Grassland
7400,Grassland,NULL,Wetland,Water,Wetland,NULL,Water,Wetland
7401,Grassland,NULL,Wetland,Water,Wetland,NULL,Water,Water
7402,Grassland,NULL,Wetland,Water,Wetland,NULL,Forest,Grassland
7403,Grassland,NULL,Wetland,Water,Wetland,NULL,Forest,Cropland
7404,Grassland,NULL,Wetland,Water,Wetland,NULL,Forest,Wetland
7405,Grassland,NULL,Wetland,Water,Wetland,NULL,Forest,Water
7406,Grassland,NULL,Wetland,Water,Wetland,NULL,Forest,Forest
7407,Grassland,NULL,Wetland,Water,Wetland,Shrubland,NULL,Grassland
7408,Grassland,NULL,Wetland,Water,Wetland,Shrubland,NULL,Cropland
7409,Grassland,NULL,Wetland,Water,Wetland,Shrubland,NULL,Wetland
7410,Grassland,NULL,Wetland,Water,Wetland,Shrubland,NULL,Water
7411,Grassland,NULL,Wetland,Water,Wetland,Shrubland,NULL,Forest
7412,Grassland,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,NULL
7413,Grassland,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
7414,Grassland,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Cropland
7415,Grassland,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Wetland
7416,Grassland,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Water
7417,Grassland,NULL,Wetland,Water,Wetland,Shrubland,Grassland,NULL
7418,Grassland,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Grassland
7419,Grassland,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Wetland
7420,Grassland,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Water
7421,Grassland,NULL,Wetland,Water,Wetland,Shrubland,Water,Grassland
7422,Grassland,NULL,Wetland,Water,Wetland,Shrubland,Forest,Grassland
7423,Grassland,NULL,Wetland,Water,Wetland,Shrubland,Forest,Wetland
7424,Grassland,NULL,Wetland,Water,Wetland,Shrubland,Forest,Water
7425,Grassland,NULL,Wetland,Water,Wetland,Grassland,NULL,Grassland
7426,Grassland,NULL,Wetland,Water,Wetland,Grassland,NULL,Wetland
7427,Grassland,NULL,Wetland,Water,Wetland,Grassland,Shrubland,Grassland
7428,Grassland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
7429,Grassland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Cropland
7430,Grassland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Water
7431,Grassland,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
7432,Grassland,NULL,Wetland,Water,Wetland,Cropland,NULL,Wetland
7433,Grassland,NULL,Wetland,Water,Wetland,Cropland,Forest,Water
7434,Grassland,NULL,Wetland,Water,Wetland,Bareland,Shrubland,Wetland
7435,Grassland,NULL,Wetland,Water,Wetland,Bareland,Grassland,Wetland
7436,Grassland,NULL,Wetland,Water,Wetland,Water,NULL,Grassland
7437,Grassland,NULL,Wetland,Water,Wetland,Water,NULL,Wetland
7438,Grassland,NULL,Wetland,Water,Wetland,Water,NULL,Water
7439,Grassland,NULL,Wetland,Water,Wetland,Water,NULL,Forest
7440,Grassland,NULL,Wetland,Water,Wetland,Water,Shrubland,Grassland
7441,Grassland,NULL,Wetland,Water,Wetland,Water,Shrubland,Cropland
7442,Grassland,NULL,Wetland,Water,Wetland,Water,Shrubland,Wetland
7443,Grassland,NULL,Wetland,Water,Wetland,Water,Shrubland,Water
7444,Grassland,NULL,Wetland,Water,Wetland,Water,Shrubland,Forest
7445,Grassland,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
7446,Grassland,NULL,Wetland,Water,Wetland,Water,Grassland,Cropland
7447,Grassland,NULL,Wetland,Water,Wetland,Water,Grassland,Wetland
7448,Grassland,NULL,Wetland,Water,Wetland,Water,Grassland,Water
7449,Grassland,NULL,Wetland,Water,Wetland,Water,Water,Grassland
7450,Grassland,NULL,Wetland,Water,Wetland,Water,Water,Wetland
7451,Grassland,NULL,Wetland,Water,Wetland,Water,Water,Water
7452,Grassland,NULL,Wetland,Water,Wetland,Water,Forest,Grassland
7453,Grassland,NULL,Wetland,Water,Wetland,Water,Forest,Wetland
7454,Grassland,NULL,Wetland,Water,Wetland,Water,Forest,Water
7455,Grassland,NULL,Wetland,Water,Wetland,Forest,NULL,Grassland
7456,Grassland,NULL,Wetland,Water,Wetland,Forest,NULL,Wetland
7457,Grassland,NULL,Wetland,Water,Wetland,Forest,NULL,Water
7458,Grassland,NULL,Wetland,Water,Wetland,Forest,NULL,Forest
7459,Grassland,NULL,Wetland,Water,Wetland,Forest,Shrubland,Grassland
7460,Grassland,NULL,Wetland,Water,Wetland,Forest,Shrubland,Wetland
7461,Grassland,NULL,Wetland,Water,Wetland,Forest,Shrubland,Water
7462,Grassland,NULL,Wetland,Water,Wetland,Forest,Grassland,Grassland
7463,Grassland,NULL,Wetland,Water,Wetland,Forest,Grassland,Wetland
7464,Grassland,NULL,Wetland,Water,Wetland,Forest,Grassland,Water
7465,Grassland,NULL,Wetland,Water,Wetland,Forest,Grassland,Forest
7466,Grassland,NULL,Wetland,Water,Wetland,Forest,Forest,Grassland
7467,Grassland,NULL,Wetland,Water,Wetland,Forest,Forest,Wetland
7468,Grassland,NULL,Wetland,Water,Wetland,Forest,Forest,Water
7469,Grassland,NULL,Wetland,Water,Wetland,Forest,Forest,Forest
7470,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
