Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19NFF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NFF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NFF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NFF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NFF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19NFF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19NFF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19NFF_M_R
1736,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
1737,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1738,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
1739,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
1740,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1741,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1742,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1743,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1744,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1745,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1746,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1747,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1748,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,NULL
1749,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1750,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
1751,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
1752,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1753,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1754,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1755,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1756,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1757,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1758,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1759,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1760,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1761,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1762,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1763,Forest,Forest,Water,NULL,Water,NULL,NULL,NULL
1764,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
1765,Forest,Forest,Water,NULL,Water,NULL,NULL,Wetland
1766,Forest,Forest,Water,NULL,Water,NULL,NULL,Bareland
1767,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
1768,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
1769,Forest,Forest,Water,Non_Water,Water,NULL,NULL,NULL
1770,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
1771,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
1772,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
1773,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1774,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
1775,Forest,Forest,Water,Water,Water,NULL,NULL,Wetland
1776,Forest,Forest,Water,Water,Water,NULL,NULL,Water
1777,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
1778,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1779,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1780,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1781,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1782,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1783,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1784,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1785,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1786,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1787,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1788,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1789,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1790,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,NULL
1791,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1792,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1793,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1794,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
