Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LKC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LKC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LKC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LKC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LKC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LKC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LKC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LKC_M_R
6997,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
6998,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Cropland
6999,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
7000,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,NULL
7001,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
7002,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
7003,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,Grassland,Cropland
7004,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
7005,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Forest,NULL,Grassland
7006,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
7007,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,Water,Grassland
7008,Grassland,Cropland,Cropland,Water,Non_Wetland,Shrubland,NULL,Grassland
7009,Grassland,Cropland,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
7010,Grassland,Cropland,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Forest
7011,Grassland,Cropland,Cropland,Water,Non_Wetland,Shrubland,Water,Grassland
7012,Grassland,Cropland,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
7013,Grassland,Cropland,Cropland,Water,Non_Wetland,Grassland,NULL,Bareland
7014,Grassland,Cropland,Cropland,Water,Non_Wetland,Grassland,Shrubland,Grassland
7015,Grassland,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
7016,Grassland,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Cropland
7017,Grassland,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Wetland
7018,Grassland,Cropland,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
7019,Grassland,Cropland,Cropland,Water,Non_Wetland,Cropland,NULL,Grassland
7020,Grassland,Cropland,Cropland,Water,Non_Wetland,Forest,Shrubland,Forest
7021,Grassland,Cropland,Wetland,NULL,Wetland,Grassland,NULL,Grassland
7022,Grassland,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Grassland
7023,Grassland,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
7024,Grassland,Cropland,Wetland,Non_Water,Wetland,Shrubland,NULL,Grassland
7025,Grassland,Cropland,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
7026,Grassland,Cropland,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
7027,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
7028,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland,NULL,Cropland
7029,Grassland,Cropland,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
7030,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
7031,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
7032,Grassland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7033,Grassland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
7034,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
7035,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
7036,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
7037,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7038,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Cropland
7039,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Built-up
7040,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
7041,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
7042,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
7043,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
7044,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Cropland
7045,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
7046,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Water,Built-up
7047,Grassland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
7048,Grassland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
7049,Grassland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
7050,Grassland,Cropland,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
7051,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
7052,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
7053,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7054,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
7055,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
7056,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
7057,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
7058,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
7059,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
7060,Grassland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
7061,Grassland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
7062,Grassland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
7063,Grassland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
7064,Grassland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
7065,Grassland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,Water,Grassland
7066,Grassland,Cropland,Water,NULL,Water,Shrubland,NULL,Grassland
7067,Grassland,Cropland,Water,NULL,Water,Shrubland,Shrubland,NULL
7068,Grassland,Cropland,Water,NULL,Water,Shrubland,Shrubland,Grassland
7069,Grassland,Cropland,Water,NULL,Water,Grassland,NULL,Grassland
7070,Grassland,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
7071,Grassland,Cropland,Water,NULL,Water,Cropland,Shrubland,Cropland
7072,Grassland,Cropland,Water,NULL,Water,Bareland,NULL,Grassland
7073,Grassland,Cropland,Water,NULL,Water,Bareland,Forest,Grassland
7074,Grassland,Cropland,Water,NULL,Water,Water,Water,Grassland
7075,Grassland,Cropland,Water,Non_Water,Water,Shrubland,Shrubland,NULL
7076,Grassland,Cropland,Water,Non_Water,Water,Wetland,Shrubland,Grassland
7077,Grassland,Cropland,Water,Non_Water,Water,Water,NULL,Grassland
7078,Grassland,Cropland,Water,Water,Water,Shrubland,Grassland,Grassland
7079,Grassland,Cropland,Water,Water,Water,Grassland,NULL,Grassland
7080,Grassland,Cropland,Water,Water,Water,Grassland,Shrubland,Grassland
7081,Grassland,Cropland,Water,Water,Water,Grassland,Grassland,Grassland
7082,Grassland,Cropland,Water,Water,Water,Grassland,Grassland,Bareland
7083,Grassland,Cropland,Water,Water,Water,Water,NULL,Grassland
7084,Grassland,Cropland,Water,Water,Water,Water,NULL,Water
7085,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
7086,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
7087,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
7088,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
7089,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
7090,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
7091,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
7092,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
7093,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
7094,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
7095,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
7096,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
7097,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
7098,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
7099,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,NULL
7100,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
7101,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
7102,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
7103,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
7104,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
7105,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
7106,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7107,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7108,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7109,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
7110,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7111,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
7112,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
7113,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
7114,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
7115,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
7116,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
7117,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
7118,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
7119,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
7120,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
7121,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
7122,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7123,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
7124,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
7125,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
7126,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7127,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
7128,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
7129,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
7130,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
7131,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Water,Cropland
7132,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
7133,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
7134,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
7135,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
7136,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
7137,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
7138,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
7139,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
7140,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,NULL
7141,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
7142,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Cropland
7143,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
7144,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
7145,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
7146,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
7147,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
7148,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
7149,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
7150,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
7151,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
7152,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
7153,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
7154,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
7155,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
7156,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
7157,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
7158,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
7159,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
7160,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
7161,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
7162,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7163,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Cropland
7164,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
7165,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
7166,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
7167,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
7168,Grassland,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
7169,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,NULL
7170,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
7171,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
7172,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
7173,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
7174,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
7175,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
7176,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
7177,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
7178,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
7179,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
7180,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,NULL
7181,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
7182,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
7183,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7184,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
7185,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
7186,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
7187,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
7188,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
7189,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
7190,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7191,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
7192,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
7193,Grassland,Cropland,Forest,Water,Non_Wetland,Grassland,Shrubland,Grassland
7194,Grassland,Wetland,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
7195,Grassland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
7196,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
7197,Grassland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
7198,Grassland,Bareland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
7199,Grassland,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
7200,Grassland,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7201,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7202,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7203,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
7204,Grassland,Built-up,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
7205,Grassland,Built-up,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
7206,Grassland,Built-up,NULL,Water,Non_Wetland,Shrubland,Shrubland,Forest
7207,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
7208,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
7209,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
7210,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
7211,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7212,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
7213,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
7214,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
7215,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
7216,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7217,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
7218,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
7219,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
7220,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
7221,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7222,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7223,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
7224,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
7225,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
7226,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
7227,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7228,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
7229,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7230,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
7231,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
7232,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7233,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
7234,Grassland,Built-up,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
7235,Grassland,Built-up,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
7236,Grassland,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
7237,Grassland,Built-up,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
7238,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
7239,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
7240,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
7241,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
7242,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
7243,Grassland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7244,Grassland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7245,Grassland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7246,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
7247,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
7248,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
7249,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7250,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
7251,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
7252,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
7253,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7254,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7255,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
7256,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
7257,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
7258,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
7259,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
7260,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
7261,Grassland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
7262,Grassland,Built-up,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
7263,Grassland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
7264,Grassland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
7265,Grassland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
7266,Grassland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7267,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
7268,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
7269,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
7270,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
7271,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7272,Grassland,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
7273,Grassland,Built-up,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
7274,Grassland,Built-up,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
7275,Grassland,Built-up,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
7276,Grassland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
7277,Grassland,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
7278,Grassland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
7279,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
7280,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
7281,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
7282,Grassland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
7283,Grassland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
7284,Grassland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
7285,Grassland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
7286,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
7287,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Cropland
7288,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
7289,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
7290,Grassland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
