Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LYQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LYQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LYQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LYQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LYQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LYQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LYQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LYQ_M_R
334,NULL,Built-up,Cropland,NULL,Non_Wetland,Water,Bareland,Grassland
335,NULL,Built-up,Cropland,NULL,Non_Wetland,Water,Bareland,Forest
336,NULL,Built-up,Wetland,Water,Wetland,Built-up,Built-up,Forest
337,NULL,Built-up,Wetland,Water,Wetland,Built-up,Water,Forest
338,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Forest
339,NULL,Built-up,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
340,NULL,Built-up,Bareland,Water,Non_Wetland,Built-up,Built-up,Forest
341,NULL,Built-up,Bareland,Water,Non_Wetland,Water,Water,Grassland
342,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
343,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
344,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
345,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
346,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
347,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
348,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
349,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
350,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
351,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
352,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Water,Forest
353,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Forest,Grassland
354,NULL,Built-up,Water,NULL,Water,Grassland,Bareland,Grassland
355,NULL,Built-up,Water,NULL,Water,Grassland,Built-up,Forest
356,NULL,Built-up,Water,NULL,Water,Built-up,Bareland,Grassland
357,NULL,Built-up,Water,NULL,Water,Built-up,Water,Bareland
358,NULL,Built-up,Water,Non_Water,Water,Grassland,Water,Grassland
359,NULL,Built-up,Water,Non_Water,Water,Grassland,Forest,Grassland
360,NULL,Built-up,Water,Non_Water,Water,Water,Water,Water
361,NULL,Built-up,Water,Water,Water,Built-up,Built-up,Water
362,NULL,Built-up,Water,Water,Water,Built-up,Water,Water
363,NULL,Built-up,Water,Water,Water,Water,Water,Water
364,NULL,Built-up,Water,Water,Water,Water,Water,Forest
365,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
366,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
367,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
368,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
369,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
370,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
371,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
372,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
373,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
374,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
375,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
376,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
377,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
378,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Water,Forest
379,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
380,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
381,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
382,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
383,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
384,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
385,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
386,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
387,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Built-up
388,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
389,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
390,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
391,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
392,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Water,Water
393,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
394,NULL,Built-up,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
395,NULL,Built-up,Forest,NULL,Non_Wetland,Water,Grassland,Forest
396,NULL,Built-up,Forest,NULL,Non_Wetland,Water,Bareland,Bareland
397,NULL,Built-up,Forest,NULL,Non_Wetland,Water,Bareland,Forest
398,NULL,Built-up,Forest,NULL,Non_Wetland,Water,Forest,Grassland
399,NULL,Built-up,Forest,NULL,Non_Wetland,Water,Forest,Forest
400,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
401,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
402,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
403,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
404,NULL,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
405,NULL,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
406,NULL,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
407,NULL,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
408,NULL,Built-up,Forest,Non_Water,Non_Wetland,Built-up,Built-up,Forest
409,NULL,Built-up,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
410,NULL,Built-up,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
411,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
412,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
413,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
414,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
415,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
416,NULL,Water,NULL,NULL,Non_Wetland,Built-up,Water,Forest
417,NULL,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Water
418,NULL,Water,NULL,Non_Water,Non_Wetland,Water,Bareland,Grassland
419,NULL,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
420,NULL,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
421,NULL,Water,NULL,Water,Non_Wetland,Water,NULL,Bareland
422,NULL,Water,NULL,Water,Non_Wetland,Water,Water,Water
423,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
424,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
425,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
426,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
427,NULL,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Bareland
428,NULL,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
429,NULL,Water,Shrubland,Water,Non_Wetland,Grassland,NULL,Forest
430,NULL,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Forest
431,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
432,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
433,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
434,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Water
435,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
436,NULL,Water,Grassland,NULL,Non_Wetland,Built-up,Bareland,Water
437,NULL,Water,Grassland,NULL,Non_Wetland,Water,NULL,Forest
438,NULL,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
439,NULL,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
440,NULL,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
441,NULL,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
442,NULL,Water,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
443,NULL,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
444,NULL,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Water
445,NULL,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Bareland
446,NULL,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
447,NULL,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Bareland
448,NULL,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Water
449,NULL,Water,Grassland,Water,Non_Wetland,Grassland,Grassland,Water
450,NULL,Water,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
451,NULL,Water,Grassland,Water,Non_Wetland,Water,NULL,Forest
452,NULL,Water,Grassland,Water,Non_Wetland,Water,Grassland,Forest
453,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
454,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
455,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
456,NULL,Water,Wetland,Water,Wetland,Water,Water,Water
457,NULL,Water,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Water
458,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
459,NULL,Water,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
460,NULL,Water,Bareland,Water,Non_Wetland,Water,Water,Water
461,NULL,Water,Water,NULL,Water,Grassland,Grassland,Forest
462,NULL,Water,Water,NULL,Water,Grassland,Bareland,Grassland
463,NULL,Water,Water,NULL,Water,Grassland,Bareland,Water
464,NULL,Water,Water,NULL,Water,Grassland,Water,Grassland
465,NULL,Water,Water,NULL,Water,Grassland,Forest,Forest
466,NULL,Water,Water,NULL,Water,Built-up,Bareland,Grassland
467,NULL,Water,Water,NULL,Water,Water,NULL,Bareland
468,NULL,Water,Water,NULL,Water,Water,NULL,Forest
469,NULL,Water,Water,NULL,Water,Water,Grassland,Grassland
470,NULL,Water,Water,NULL,Water,Water,Wetland,Water
471,NULL,Water,Water,NULL,Water,Water,Bareland,Water
472,NULL,Water,Water,NULL,Water,Water,Water,Forest
473,NULL,Water,Water,Non_Water,Water,NULL,NULL,Bareland
474,NULL,Water,Water,Non_Water,Water,Grassland,Water,Grassland
475,NULL,Water,Water,Non_Water,Water,Grassland,Water,Forest
476,NULL,Water,Water,Non_Water,Water,Built-up,Water,Grassland
477,NULL,Water,Water,Non_Water,Water,Water,Bareland,Water
478,NULL,Water,Water,Non_Water,Water,Water,Water,Water
479,NULL,Water,Water,Non_Water,Water,Water,Forest,Water
480,NULL,Water,Water,Water,Water,NULL,NULL,Water
481,NULL,Water,Water,Water,Water,NULL,NULL,Forest
482,NULL,Water,Water,Water,Water,Grassland,Bareland,Forest
483,NULL,Water,Water,Water,Water,Grassland,Water,Forest
484,NULL,Water,Water,Water,Water,Water,Grassland,Water
485,NULL,Water,Water,Water,Water,Water,Wetland,Water
486,NULL,Water,Water,Water,Water,Water,Water,Water
487,NULL,Water,Water,Water,Water,Water,Water,Forest
488,NULL,Water,Water,Water,Water,Water,Forest,Bareland
489,NULL,Water,Water,Water,Water,Water,Forest,Water
490,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
491,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
492,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
493,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
494,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
495,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
496,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
497,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Water
498,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
499,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
500,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
501,NULL,Water,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
502,NULL,Water,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
503,NULL,Water,Forest,NULL,Non_Wetland,Built-up,Water,Forest
504,NULL,Water,Forest,NULL,Non_Wetland,Water,NULL,Water
505,NULL,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
506,NULL,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
507,NULL,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
508,NULL,Water,Forest,NULL,Non_Wetland,Water,Bareland,Bareland
509,NULL,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
510,NULL,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
511,NULL,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
512,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
513,NULL,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
514,NULL,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
515,NULL,Water,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
516,NULL,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
517,NULL,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
518,NULL,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
519,NULL,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
520,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
521,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
522,NULL,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
523,NULL,Water,Forest,Water,Non_Wetland,Grassland,Bareland,Grassland
524,NULL,Water,Forest,Water,Non_Wetland,Grassland,Water,Forest
525,NULL,Water,Forest,Water,Non_Wetland,Water,Grassland,Bareland
526,NULL,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
527,NULL,Water,Forest,Water,Non_Wetland,Water,Water,Water
528,NULL,Water,Forest,Water,Non_Wetland,Water,Water,Forest
529,NULL,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
530,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
531,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
532,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
533,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
534,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
535,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
536,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
537,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
538,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
539,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
540,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
541,NULL,Forest,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
542,NULL,Forest,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
543,NULL,Forest,NULL,NULL,Non_Wetland,Water,NULL,Water
544,NULL,Forest,NULL,NULL,Non_Wetland,Water,NULL,Forest
545,NULL,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Forest
546,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
547,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
548,NULL,Forest,NULL,Non_Water,Non_Wetland,Water,Bareland,Bareland
549,NULL,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
550,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
551,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
552,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
553,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
554,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
555,NULL,Forest,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
556,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
557,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
558,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
559,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
560,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
561,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
562,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
563,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
564,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
565,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
566,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
567,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
568,NULL,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
569,NULL,Forest,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
570,NULL,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
571,NULL,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
572,NULL,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
573,NULL,Forest,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
574,NULL,Forest,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
575,NULL,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
576,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
577,NULL,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
578,NULL,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Water
579,NULL,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
580,NULL,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
581,NULL,Forest,Grassland,Water,Non_Wetland,Grassland,Bareland,Forest
582,NULL,Forest,Grassland,Water,Non_Wetland,Water,Water,Bareland
583,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
584,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
585,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
586,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
587,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
588,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
589,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
590,NULL,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
591,NULL,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
592,NULL,Forest,Bareland,Water,Non_Wetland,Grassland,Bareland,Forest
593,NULL,Forest,Bareland,Water,Non_Wetland,Grassland,Forest,Forest
594,NULL,Forest,Bareland,Water,Non_Wetland,Water,Water,Water
595,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
596,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
597,NULL,Forest,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
598,NULL,Forest,Water,NULL,Water,NULL,Forest,Forest
599,NULL,Forest,Water,NULL,Water,Grassland,Bareland,Forest
600,NULL,Forest,Water,NULL,Water,Grassland,Forest,Forest
601,NULL,Forest,Water,NULL,Water,Water,Bareland,Grassland
602,NULL,Forest,Water,Non_Water,Water,Water,Water,Forest
603,NULL,Forest,Water,Non_Water,Water,Water,Forest,Grassland
604,NULL,Forest,Water,Water,Water,NULL,NULL,Grassland
605,NULL,Forest,Water,Water,Water,NULL,NULL,Forest
606,NULL,Forest,Water,Water,Water,Water,Water,Forest
607,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
608,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
609,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
610,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
611,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
612,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
613,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
614,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
615,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
616,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
617,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
618,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
619,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
620,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
621,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
622,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
623,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
624,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
625,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
626,NULL,Forest,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
627,NULL,Forest,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
628,NULL,Forest,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
629,NULL,Forest,Forest,NULL,Non_Wetland,Water,NULL,Forest
630,NULL,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
631,NULL,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
632,NULL,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Bareland
633,NULL,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Forest
634,NULL,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
635,NULL,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
636,NULL,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
637,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
638,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
639,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
640,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
641,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
642,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
643,NULL,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Water
644,NULL,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
645,NULL,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
646,NULL,Forest,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
647,NULL,Forest,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
648,NULL,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
649,NULL,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
650,NULL,Forest,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
651,NULL,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
652,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
653,NULL,Forest,Forest,Water,Non_Wetland,Grassland,Forest,Water
654,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
655,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
656,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
657,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
658,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
659,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
660,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
661,Grassland,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
662,Grassland,NULL,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
663,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
664,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
665,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
666,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
667,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
668,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
669,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
670,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
671,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
672,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
673,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
674,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
675,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
676,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
677,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
678,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
679,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
680,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
681,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
682,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
683,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
684,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
685,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
