Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LLJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LLJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LLJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LLJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LLJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LLJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LLJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LLJ_M_R
322,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
323,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
324,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
325,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
326,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
327,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
328,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Bareland
329,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
330,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
331,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
332,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
333,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
347,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,NULL
348,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
349,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
350,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
351,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
352,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
353,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
354,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
355,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
356,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Water
357,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,NULL
358,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,NULL
359,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
360,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
361,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
362,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
363,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
364,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
365,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
366,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
367,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,NULL
368,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
369,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
370,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
371,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
372,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
373,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
374,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
375,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,NULL
376,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
377,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
378,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
379,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Wetland
380,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,NULL
381,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Wetland,NULL
382,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Wetland,Grassland
383,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Wetland,Wetland
384,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Wetland,Water
385,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,NULL
386,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
387,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Water
388,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
389,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,NULL
390,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
391,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
392,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
393,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Wetland
394,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Shrubland,Grassland
395,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,NULL
396,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
397,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
398,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Water
399,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,NULL
400,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
401,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
402,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Water
403,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
404,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
405,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
406,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
407,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
408,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
409,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
410,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
411,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
412,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
413,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
414,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
415,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
416,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
417,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
418,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
419,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
420,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
421,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
422,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,NULL
423,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
424,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,NULL
425,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
426,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
427,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
428,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
429,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
430,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
431,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
432,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
433,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
434,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
435,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
436,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
437,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
438,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
439,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
440,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
441,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
442,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
443,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
444,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
445,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
446,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,NULL
447,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
448,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
449,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
450,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
451,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
452,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
453,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
454,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
455,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
456,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
457,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
458,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
459,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
460,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
461,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
462,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
463,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
464,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
465,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
466,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
467,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
468,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
469,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
470,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
471,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
472,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
473,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
474,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
475,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
476,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
477,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
478,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
479,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
480,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
481,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
482,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
483,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
484,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
485,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
486,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
487,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
488,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,NULL
489,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
490,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Bareland
491,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Forest
492,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
493,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
494,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
495,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
496,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
497,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
498,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,NULL
499,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Bareland
500,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
501,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
502,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Cropland
503,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
504,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
505,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
506,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
507,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
508,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
509,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
510,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
511,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
512,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
513,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
514,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
515,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
516,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
517,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
518,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
519,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
520,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
521,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
522,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
523,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Bareland
524,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Built-up
525,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
526,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
527,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
528,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
529,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
530,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
531,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
532,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
533,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
534,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,NULL
535,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
536,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Bareland
537,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
538,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
539,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
540,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
541,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
542,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
543,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
544,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
545,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
546,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
547,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
548,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
549,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
550,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
551,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
552,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
553,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,NULL
554,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,NULL
555,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
556,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
557,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
558,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
559,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
560,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
561,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
562,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
563,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
564,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
565,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
566,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
567,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,NULL
568,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
569,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
570,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
571,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
572,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
573,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
574,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,NULL
575,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
576,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
577,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
578,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
579,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Bareland
580,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
581,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
582,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
583,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
584,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
585,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
586,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
587,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
588,NULL,NULL,Wetland,NULL,Wetland,NULL,Bareland,Grassland
589,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Water,Grassland
590,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
591,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,NULL
592,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Wetland,Bareland
593,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,NULL
594,NULL,NULL,Wetland,Water,Wetland,Shrubland,Water,Water
595,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Wetland
596,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
597,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,NULL
598,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
599,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
600,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,NULL
601,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
602,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Bareland,NULL
603,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Water,NULL
604,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Water,Grassland
605,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
606,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
607,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
608,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
609,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Cropland
610,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Bareland
611,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
612,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
613,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
614,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
615,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
616,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
617,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,NULL
618,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
619,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
620,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
621,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
622,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
623,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
624,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,NULL
625,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
626,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Bareland,NULL
627,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,NULL
628,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
629,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
630,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
631,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
632,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
633,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
634,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
635,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
636,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,NULL
637,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
638,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
639,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
640,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
641,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
642,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
643,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
644,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
645,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
646,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,NULL
647,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
648,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Built-up
649,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
