Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LBL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LBL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LBL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LBL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LBL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LBL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LBL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LBL_M_R
340,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
341,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
342,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
343,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
344,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
345,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
346,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
347,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
348,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
349,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
350,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
351,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
352,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
353,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
354,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
355,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
356,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
357,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
358,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
359,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
360,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
361,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Water
362,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
363,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
364,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
365,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
366,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
367,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
368,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
369,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
370,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
371,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
372,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Water
373,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
374,NULL,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
375,NULL,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Forest
376,NULL,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
377,NULL,NULL,Forest,NULL,Non_Wetland,Water,Water,Water
378,NULL,NULL,Forest,NULL,Non_Wetland,Water,Water,Forest
379,NULL,NULL,Forest,NULL,Non_Wetland,Water,Forest,Grassland
380,NULL,NULL,Forest,NULL,Non_Wetland,Water,Forest,Bareland
381,NULL,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
382,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
383,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
384,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
385,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
386,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
387,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Water,Forest
388,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
389,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
390,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
391,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
392,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
393,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
394,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
395,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
396,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
397,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
398,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
399,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
400,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
401,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
402,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
403,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
404,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
405,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
406,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Water
407,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Forest
408,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
409,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
410,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Bareland
411,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
412,NULL,NULL,Forest,Non_Water,Non_Wetland,Built-up,Grassland,Grassland
413,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Water
414,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Water
415,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Forest
416,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Forest,Grassland
417,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
418,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
419,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
420,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
421,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
422,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Bareland,Grassland
423,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Water,Grassland
424,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Grassland
425,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Bareland
426,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Water,Grassland
427,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Forest,Grassland
428,NULL,NULL,Forest,Water,Non_Wetland,Water,Grassland,Grassland
429,NULL,NULL,Forest,Water,Non_Wetland,Water,Wetland,Bareland
430,NULL,NULL,Forest,Water,Non_Wetland,Water,Bareland,Water
431,NULL,NULL,Forest,Water,Non_Wetland,Water,Water,Grassland
432,NULL,NULL,Forest,Water,Non_Wetland,Water,Water,Bareland
433,NULL,NULL,Forest,Water,Non_Wetland,Water,Water,Water
434,NULL,NULL,Forest,Water,Non_Wetland,Water,Water,Forest
435,NULL,NULL,Forest,Water,Non_Wetland,Water,Forest,Forest
436,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
437,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
438,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
439,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
440,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
441,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
442,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
443,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
444,NULL,Cropland,NULL,NULL,Non_Wetland,Water,Bareland,Forest
445,NULL,Cropland,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Forest
446,NULL,Cropland,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
447,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
448,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
449,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
450,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
451,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
452,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
453,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
454,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
455,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
456,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
457,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
458,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
459,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
460,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
461,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Bareland
462,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
463,NULL,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
464,NULL,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
465,NULL,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
466,NULL,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
467,NULL,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
468,NULL,Cropland,Grassland,Non_Water,Non_Wetland,Built-up,Bareland,Grassland
469,NULL,Cropland,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
470,NULL,Cropland,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Bareland
471,NULL,Cropland,Grassland,Water,Non_Wetland,Built-up,Grassland,Forest
472,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
473,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
474,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
475,NULL,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
476,NULL,Cropland,Bareland,NULL,Non_Wetland,NULL,Bareland,Forest
477,NULL,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
478,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
479,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
480,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
481,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
482,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
483,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
484,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
485,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
486,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
487,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
488,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
489,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
490,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
491,NULL,Cropland,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
492,NULL,Cropland,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
493,NULL,Cropland,Water,NULL,Water,Bareland,Grassland,Grassland
494,NULL,Cropland,Water,NULL,Water,Built-up,Grassland,Forest
495,NULL,Cropland,Water,Non_Water,Water,Grassland,Grassland,Forest
496,NULL,Cropland,Water,Non_Water,Water,Bareland,Water,Bareland
497,NULL,Cropland,Water,Non_Water,Water,Water,Grassland,Water
498,NULL,Cropland,Water,Water,Water,Bareland,Grassland,Water
499,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
500,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
501,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
502,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
503,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
504,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Built-up
505,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
506,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
507,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
508,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
509,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
510,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
511,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
512,NULL,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
513,NULL,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
514,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
515,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
516,NULL,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
517,NULL,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
518,NULL,Wetland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
519,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
520,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
521,NULL,Bareland,NULL,NULL,Non_Wetland,Water,Grassland,Water
522,NULL,Bareland,NULL,Non_Water,Non_Wetland,Grassland,Forest,Water
523,NULL,Bareland,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
524,NULL,Bareland,NULL,Non_Water,Non_Wetland,Water,Bareland,Grassland
525,NULL,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
526,NULL,Bareland,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
527,NULL,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
528,NULL,Bareland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
529,NULL,Bareland,Grassland,NULL,Non_Wetland,Grassland,Water,Water
530,NULL,Bareland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
531,NULL,Bareland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
532,NULL,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
533,NULL,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
534,NULL,Bareland,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
535,NULL,Bareland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
536,NULL,Bareland,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
537,NULL,Bareland,Grassland,NULL,Non_Wetland,Water,Water,Forest
538,NULL,Bareland,Grassland,NULL,Non_Wetland,Water,Forest,Forest
539,NULL,Bareland,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
540,NULL,Bareland,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
541,NULL,Bareland,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
542,NULL,Bareland,Grassland,Non_Water,Non_Wetland,Bareland,Water,Bareland
543,NULL,Bareland,Grassland,Non_Water,Non_Wetland,Water,Forest,Bareland
544,NULL,Bareland,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
545,NULL,Bareland,Grassland,Water,Non_Wetland,Water,Grassland,Grassland
546,NULL,Bareland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
547,NULL,Bareland,Wetland,Water,Wetland,Water,Water,Grassland
548,NULL,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Water,Bareland
549,NULL,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Grassland
550,NULL,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Water,Bareland
551,NULL,Bareland,Bareland,Non_Water,Non_Wetland,Water,Water,Water
552,NULL,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
553,NULL,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
554,NULL,Bareland,Built-up,Non_Water,Non_Wetland,Water,Water,Grassland
555,NULL,Bareland,Water,NULL,Water,Grassland,Wetland,Water
556,NULL,Bareland,Water,NULL,Water,Grassland,Water,Grassland
557,NULL,Bareland,Water,Non_Water,Water,Grassland,Grassland,Bareland
558,NULL,Bareland,Water,Non_Water,Water,Bareland,Water,Bareland
559,NULL,Bareland,Water,Non_Water,Water,Water,Water,Bareland
560,NULL,Bareland,Water,Water,Water,Bareland,Forest,Water
561,NULL,Bareland,Water,Water,Water,Water,Grassland,Water
562,NULL,Bareland,Water,Water,Water,Water,Wetland,Grassland
563,NULL,Bareland,Water,Water,Water,Water,Water,Bareland
564,NULL,Bareland,Water,Water,Water,Water,Water,Water
565,NULL,Bareland,Water,Water,Water,Water,Water,Forest
566,NULL,Bareland,Water,Water,Water,Water,Forest,Water
567,NULL,Bareland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
568,NULL,Bareland,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
569,NULL,Bareland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
570,NULL,Bareland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
571,NULL,Bareland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
572,NULL,Bareland,Forest,NULL,Non_Wetland,Water,Wetland,Water
573,NULL,Bareland,Forest,NULL,Non_Wetland,Water,Water,Water
574,NULL,Bareland,Forest,Non_Water,Non_Wetland,Water,Forest,Bareland
575,NULL,Bareland,Forest,Water,Non_Wetland,Water,Water,Water
576,NULL,Bareland,Forest,Water,Non_Wetland,Water,Water,Forest
577,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
578,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
579,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
580,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
581,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Built-up
582,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
583,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
584,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
585,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
586,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
587,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
588,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
589,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
590,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
591,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
592,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
593,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Bareland
594,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
595,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
596,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
597,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
598,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Bareland
599,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
600,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
601,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Water,Water
602,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Water,Forest
603,NULL,Built-up,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
604,NULL,Built-up,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Forest
605,NULL,Built-up,NULL,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
606,NULL,Built-up,NULL,Non_Water,Non_Wetland,Built-up,Water,Grassland
607,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
608,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
609,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
610,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
611,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
612,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
613,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
614,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
615,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
616,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
617,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
618,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
619,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
620,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
621,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Forest
622,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
623,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
624,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
625,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
626,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
627,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
628,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
629,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
630,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Built-up
631,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
632,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
633,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
634,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
635,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
636,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
637,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
638,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
639,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
640,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
641,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
642,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
643,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Built-up
644,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
645,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
646,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
647,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
648,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Bareland
649,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
650,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
651,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
652,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Built-up
653,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
654,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
655,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Bareland
656,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
657,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
658,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Built-up
659,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
660,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
661,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
662,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
663,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Built-up,Grassland
664,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Built-up,Built-up
665,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Water,Bareland
666,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
667,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
668,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
669,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
670,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
671,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Built-up,Forest
672,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
