Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19KFU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KFU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KFU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KFU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KFU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19KFU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19KFU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KFU_M_R
1347,Permanent_ice_and_snow,Permanent_ice_and_snow,Wetland,NULL,Wetland,NULL,NULL,Grassland
1348,Permanent_ice_and_snow,Permanent_ice_and_snow,Wetland,NULL,Wetland,NULL,NULL,Bareland
1349,Permanent_ice_and_snow,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1350,Permanent_ice_and_snow,Permanent_ice_and_snow,Wetland,Water,Wetland,NULL,NULL,Bareland
1351,Permanent_ice_and_snow,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1352,Permanent_ice_and_snow,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1353,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Bareland
1354,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,Non_Water,Water,NULL,NULL,Bareland
1355,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,Water,Water,NULL,NULL,Bareland
1356,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,Water,Water,NULL,NULL,Water
1357,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1358,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1359,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1360,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1361,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1362,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1363,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1364,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1365,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1366,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1367,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1368,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1369,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1370,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1371,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1372,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1373,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1374,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1375,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1376,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1377,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
1378,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1379,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1380,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1381,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1382,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1383,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1384,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1385,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
1386,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1387,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1388,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1389,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1390,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1391,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1392,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
