Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MKS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MKS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MKS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MKS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MKS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MKS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MKS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MKS_M_R
2115,Grassland,NULL,Bareland,NULL,Non_Wetland,Water,Water,Water
2116,Grassland,NULL,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
2117,Grassland,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
2118,Grassland,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
2119,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2120,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2121,Grassland,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
2122,Grassland,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
2123,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
2124,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2125,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
2126,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2127,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
2128,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
2129,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
2130,Grassland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
2131,Grassland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Bareland
2132,Grassland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
2133,Grassland,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
2134,Grassland,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Bareland
2135,Grassland,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Built-up
2136,Grassland,NULL,Built-up,NULL,Non_Wetland,Cropland,Bareland,Grassland
2137,Grassland,NULL,Built-up,NULL,Non_Wetland,Cropland,Built-up,Grassland
2138,Grassland,NULL,Built-up,NULL,Non_Wetland,Cropland,Built-up,Forest
2139,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
2140,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
2141,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2142,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
2143,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
2144,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2145,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
2146,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
2147,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
2148,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
2149,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
2150,Grassland,NULL,Water,NULL,Water,Cropland,NULL,Grassland
2151,Grassland,NULL,Water,NULL,Water,Cropland,Grassland,Water
2152,Grassland,NULL,Water,NULL,Water,Cropland,Grassland,Forest
2153,Grassland,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
2154,Grassland,NULL,Water,NULL,Water,Forest,Forest,Forest
2155,Grassland,NULL,Water,Non_Water,Water,Grassland,NULL,Grassland
2156,Grassland,NULL,Water,Non_Water,Water,Cropland,Bareland,Bareland
2157,Grassland,NULL,Water,Water,Water,Grassland,NULL,Grassland
2158,Grassland,NULL,Water,Water,Water,Grassland,Grassland,Grassland
2159,Grassland,NULL,Water,Water,Water,Water,Water,Grassland
2160,Grassland,NULL,Water,Water,Water,Water,Water,Forest
2161,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2162,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2163,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2164,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2165,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
2166,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2167,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2168,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2169,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2170,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2171,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2172,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
2173,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
2174,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2175,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2176,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2177,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2178,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
2179,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2180,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2181,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
2182,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
2183,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
2184,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
2185,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
2186,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Bareland
2187,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
2188,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
2189,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Bareland,Grassland
2190,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Built-up,Forest
2191,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
2192,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
2193,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2194,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2195,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
2196,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2197,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
2198,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
2199,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2200,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
2201,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2202,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
2203,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2204,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2205,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
2206,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2207,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
2208,Grassland,NULL,Forest,NULL,Non_Wetland,Water,NULL,Grassland
2209,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
2210,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2211,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
2212,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
2213,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2214,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2215,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2216,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
2217,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2218,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2219,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2220,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2221,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2222,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2223,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2224,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
2225,Grassland,NULL,Forest,Non_Water,Non_Wetland,Cropland,NULL,Grassland
2226,Grassland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Grassland
2227,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
2228,Grassland,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Grassland
2229,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
2230,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
2231,Grassland,NULL,Forest,Water,Non_Wetland,Cropland,Grassland,Grassland
2232,Grassland,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
2233,Grassland,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Grassland
2234,Grassland,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Forest
2235,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2236,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2237,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2238,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
2239,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2240,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2241,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2242,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2243,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2244,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
2245,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2246,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2247,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
2248,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
2249,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Bareland
2250,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
2251,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
2252,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
2253,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Bareland
2254,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Built-up
2255,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
2256,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Bareland,Grassland
2257,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Built-up,Grassland
2258,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
2259,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
2260,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
2261,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
2262,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
2263,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
2264,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
2265,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2266,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2267,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
2268,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
2269,Grassland,Cropland,NULL,NULL,Non_Wetland,Water,NULL,Grassland
2270,Grassland,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
2271,Grassland,Cropland,NULL,NULL,Non_Wetland,Water,Forest,Forest
2272,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
2273,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
2274,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2275,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
2276,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2277,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2278,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Cropland,NULL,Grassland
2279,Grassland,Cropland,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
2280,Grassland,Cropland,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
2281,Grassland,Cropland,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
2282,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2283,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
2284,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
2285,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2286,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2287,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2288,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2289,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2290,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2291,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2292,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2293,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
2294,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
2295,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
2296,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Built-up
2297,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
2298,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2299,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
2300,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
2301,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
2302,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Grassland
2303,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
2304,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
2305,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
2306,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2307,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
2308,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
2309,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
2310,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
2311,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
2312,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2313,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2314,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2315,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2316,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2317,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
2318,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
2319,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
2320,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
2321,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
2322,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
2323,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
2324,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
2325,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
2326,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2327,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
2328,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2329,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2330,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2331,Grassland,Cropland,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
2332,Grassland,Cropland,Shrubland,Water,Non_Wetland,Cropland,NULL,Bareland
2333,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
2334,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2335,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
2336,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
2337,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
2338,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
2339,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2340,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
2341,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Bareland
2342,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Built-up
2343,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
2344,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
2345,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2346,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2347,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2348,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2349,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2350,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2351,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2352,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2353,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2354,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
2355,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
2356,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2357,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2358,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
2359,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
2360,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Bareland
2361,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Built-up
2362,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Water
2363,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
2364,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,NULL
2365,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2366,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
2367,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Bareland
2368,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Built-up
2369,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
2370,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Wetland,Grassland
2371,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Bareland,Grassland
2372,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Bareland,Cropland
2373,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Bareland,Bareland
2374,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Bareland,Forest
2375,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Built-up,Grassland
2376,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Water,Grassland
2377,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
2378,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Cropland
2379,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
2380,Grassland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2381,Grassland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2382,Grassland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
2383,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
2384,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Cropland
2385,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
2386,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Built-up
2387,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
2388,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2389,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Wetland
2390,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2391,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2392,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2393,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2394,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
2395,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2396,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
2397,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Built-up,Bareland
2398,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Built-up,Built-up
2399,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
2400,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
2401,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
2402,Grassland,Cropland,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
2403,Grassland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2404,Grassland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
2405,Grassland,Cropland,Grassland,NULL,Non_Wetland,Water,NULL,Grassland
2406,Grassland,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
2407,Grassland,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
2408,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
2409,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
2410,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
2411,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2412,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
2413,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
2414,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
2415,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2416,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
2417,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
