Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KCB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KCB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KCB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KCB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KCB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KCB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KCB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KCB_M_R
4165,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
4166,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
4167,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
4168,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
4169,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
4170,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
4171,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
4172,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Wetland,Forest
4173,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
4174,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
4175,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
4176,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Water
4177,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
4178,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
4179,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
4180,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
4181,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
4182,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
4183,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
4184,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Cropland
4185,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
4186,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
4187,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
4188,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
4189,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
4190,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
4191,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
4192,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
4193,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Cropland
4194,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
4195,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,NULL
4196,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
4197,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
4198,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
4199,Grassland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
4200,Grassland,Cropland,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
4201,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
4202,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4203,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Wetland,NULL,Grassland
4204,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4205,Grassland,Cropland,NULL,Water,Non_Wetland,NULL,Wetland,Grassland
4206,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
4207,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
4208,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
4209,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
4210,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
4211,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
4212,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
4213,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
4214,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
4215,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
4216,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
4217,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
4218,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
4219,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
4220,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
4221,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
4222,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
4223,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Cropland
4224,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
4225,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
4226,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
4227,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
4228,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
4229,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
4230,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4231,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
4232,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4233,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
4234,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4235,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
4236,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
4237,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
4238,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
4239,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
4240,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
4241,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
4242,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4243,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4244,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
4245,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
4246,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4247,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4248,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
4249,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
4250,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4251,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
4252,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4253,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
4254,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4255,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
4256,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
4257,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
4258,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
4259,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
4260,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
4261,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
4262,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
4263,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4264,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
4265,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
4266,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
4267,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
4268,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
4269,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
4270,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
4271,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4272,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
4273,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
4274,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
4275,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4276,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Cropland
4277,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
4278,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
4279,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
4280,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
4281,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
4282,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
4283,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
4284,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4285,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4286,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
4287,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
4288,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
4289,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
4290,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
4291,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
4292,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
4293,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
4294,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
4295,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
4296,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Wetland,Wetland
4297,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
4298,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
4299,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
4300,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
4301,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
4302,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4303,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
4304,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
4305,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
4306,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
4307,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Water
4308,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
4309,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
4310,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4311,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4312,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
4313,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,NULL
4314,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
4315,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Water
4316,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
4317,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
4318,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
4319,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Water
4320,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
4321,Grassland,Cropland,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
4322,Grassland,Cropland,Shrubland,Water,Non_Wetland,Wetland,Forest,Grassland
4323,Grassland,Cropland,Shrubland,Water,Non_Wetland,Water,Grassland,Water
4324,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
4325,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
4326,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
4327,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
4328,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
4329,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
4330,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
4331,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
4332,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
4333,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
4334,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
4335,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
4336,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
4337,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
4338,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
4339,Grassland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4340,Grassland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4341,Grassland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4342,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
4343,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
4344,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
4345,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
4346,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4347,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
4348,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4349,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4350,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
4351,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4352,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4353,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
4354,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
4355,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
4356,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
4357,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
4358,Grassland,Cropland,Grassland,NULL,Non_Wetland,Wetland,NULL,NULL
4359,Grassland,Cropland,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
4360,Grassland,Cropland,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
4361,Grassland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
4362,Grassland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4363,Grassland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
4364,Grassland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
4365,Grassland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4366,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
4367,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
4368,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
4369,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
4370,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
4371,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
4372,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
4373,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4374,Grassland,Cropland,Grassland,Water,Non_Wetland,NULL,Grassland,Wetland
4375,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
4376,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
4377,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
4378,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
4379,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
4380,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
4381,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
4382,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
4383,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
4384,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
4385,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
4386,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
4387,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
4388,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
4389,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
4390,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
4391,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
4392,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
4393,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,NULL
4394,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
4395,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Cropland
4396,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
4397,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
4398,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
4399,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
4400,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
4401,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
4402,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Water
4403,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
4404,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
4405,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
4406,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
4407,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
4408,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4409,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
4410,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4411,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4412,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
4413,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
4414,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
4415,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
4416,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
4417,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
4418,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
4419,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
4420,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4421,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4422,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
4423,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
4424,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4425,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4426,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
4427,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
4428,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
4429,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
4430,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
4431,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
4432,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4433,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
4434,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Water
4435,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
4436,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
4437,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4438,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
4439,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
4440,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
4441,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
4442,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
4443,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
4444,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
4445,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
4446,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
4447,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
4448,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
4449,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
4450,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
4451,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
4452,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
4453,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4454,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
4455,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
4456,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Cropland
4457,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
4458,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
4459,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Bareland
4460,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
4461,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
4462,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
4463,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Cropland
4464,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Water
4465,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
4466,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
4467,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
