Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MMN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MMN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MMN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MMN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MMN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MMN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MMN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MMN_M_R
1385,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
1386,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
1387,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
1388,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
1389,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
1390,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
1391,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1392,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1393,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
1394,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1395,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1396,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1397,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,NULL
1398,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1399,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1400,NULL,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,NULL
1401,NULL,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
1402,NULL,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
1403,NULL,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1404,NULL,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
1405,NULL,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
1406,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1407,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
1408,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
1409,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1410,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1411,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Forest
1412,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
1413,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1414,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1415,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1416,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
1417,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
1418,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
1419,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
1420,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
1421,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
1422,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
1423,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
1424,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
1425,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
1426,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
1427,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
1428,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
1429,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1430,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1431,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1432,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1433,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
1434,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Water,Bareland
1435,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
1436,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
1437,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
1438,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
1439,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1440,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
1441,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
1442,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1443,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1444,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1445,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1446,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1447,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
1448,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
1449,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
1450,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
1451,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
1452,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
1453,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1454,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
1455,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
1456,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
1457,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
1458,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1459,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
1460,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
1461,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1462,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
1463,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1464,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1465,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1466,NULL,Cropland,Wetland,Water,Wetland,Shrubland,Water,Grassland
1467,NULL,Cropland,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1468,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1469,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1470,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
1471,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
1472,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
1473,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
1474,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Cropland
1475,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1476,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1477,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
1478,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
1479,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1480,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
1481,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Forest
1482,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
1483,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
1484,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
1485,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1486,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Built-up
1487,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
1488,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1489,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
1490,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
1491,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
1492,NULL,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
1493,NULL,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
1494,NULL,Cropland,Built-up,NULL,Non_Wetland,Cropland,Shrubland,Grassland
1495,NULL,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
1496,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
1497,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
1498,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1499,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Bareland
1500,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
1501,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
1502,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
1503,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1504,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
1505,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1506,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
1507,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
1508,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
1509,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
1510,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Shrubland,NULL
1511,NULL,Cropland,Built-up,NULL,Non_Wetland,Forest,Shrubland,Forest
1512,NULL,Cropland,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
1513,NULL,Cropland,Built-up,Water,Non_Wetland,Bareland,Bareland,Built-up
1514,NULL,Cropland,Built-up,Water,Non_Wetland,Bareland,Water,Built-up
1515,NULL,Cropland,Water,NULL,Water,Bareland,Water,Grassland
1516,NULL,Cropland,Water,NULL,Water,Bareland,Water,Bareland
1517,NULL,Cropland,Water,Water,Water,Shrubland,Shrubland,Built-up
1518,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1519,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1520,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1521,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1522,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
1523,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
1524,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
1525,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
1526,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
1527,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
1528,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Bareland
1529,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Built-up
1530,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1531,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1532,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
1533,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
1534,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
1535,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
1536,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1537,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1538,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
1539,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1540,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
1541,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1542,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
1543,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
1544,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
1545,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
1546,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
1547,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1548,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
1549,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1550,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
1551,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1552,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
1553,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Bareland
1554,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Built-up
1555,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
1556,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
1557,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1558,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
1559,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1560,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
1561,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1562,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1563,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
1564,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
1565,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
1566,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
1567,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,NULL
1568,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
1569,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Cropland
1570,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
1571,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
1572,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
1573,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
1574,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
1575,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
1576,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
1577,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
1578,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
1579,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1580,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Bareland
1581,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
1582,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
1583,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1584,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1585,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
1586,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
1587,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
1588,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
1589,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
1590,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Shrubland,Forest
1591,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,NULL
1592,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
1593,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
1594,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1595,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
1596,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1597,NULL,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
1598,NULL,Wetland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
1599,NULL,Wetland,Built-up,NULL,Non_Wetland,Built-up,Shrubland,NULL
1600,NULL,Wetland,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
1601,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1602,NULL,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1603,NULL,Bareland,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
1604,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1605,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1606,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1607,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
1608,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
1609,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
1610,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
1611,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
1612,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,NULL
1613,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
1614,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Built-up
1615,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
1616,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
1617,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1618,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1619,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
1620,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1621,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
1622,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1623,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Built-up
1624,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
1625,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
1626,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
1627,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,NULL
1628,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Grassland
1629,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Bareland
1630,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Built-up
1631,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Forest
1632,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
1633,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
1634,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
1635,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1636,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
1637,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
1638,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1639,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
1640,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1641,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1642,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,NULL
1643,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
1644,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Bareland
1645,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Built-up
1646,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
1647,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1648,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1649,NULL,Built-up,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
1650,NULL,Built-up,NULL,NULL,Non_Wetland,Cropland,NULL,Bareland
1651,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
1652,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
1653,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
1654,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
1655,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1656,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
1657,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1658,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
1659,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1660,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
1661,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
1662,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
1663,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
1664,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Bareland
1665,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Built-up
1666,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
1667,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
1668,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Cropland
1669,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,NULL
1670,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,Grassland
1671,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,Bareland
1672,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,Built-up
1673,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,Forest
1674,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,NULL
1675,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
1676,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Built-up
1677,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,NULL
1678,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
1679,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Cropland
1680,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
1681,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
1682,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
1683,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
1684,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1685,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1686,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1687,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1688,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
1689,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
1690,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
1691,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
1692,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
1693,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
1694,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
1695,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
1696,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
1697,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
1698,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
1699,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
1700,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
1701,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
1702,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
