Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NMP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NMP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NMP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NMP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NMP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NMP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NMP_M_R
1527,Water,NULL,Built-up,Water,Non_Wetland,NULL,Water
1528,Water,NULL,Built-up,Water,Non_Wetland,NULL,Forest
1529,Water,NULL,Water,NULL,Water,NULL,NULL
1530,Water,NULL,Water,NULL,Water,NULL,Grassland
1531,Water,NULL,Water,NULL,Water,NULL,Wetland
1532,Water,NULL,Water,NULL,Water,NULL,Bareland
1533,Water,NULL,Water,NULL,Water,NULL,Built-up
1534,Water,NULL,Water,NULL,Water,NULL,Water
1535,Water,NULL,Water,NULL,Water,NULL,Forest
1536,Water,NULL,Water,Non_Water,Water,NULL,NULL
1537,Water,NULL,Water,Non_Water,Water,NULL,Grassland
1538,Water,NULL,Water,Non_Water,Water,NULL,Wetland
1539,Water,NULL,Water,Non_Water,Water,NULL,Bareland
1540,Water,NULL,Water,Non_Water,Water,NULL,Built-up
1541,Water,NULL,Water,Non_Water,Water,NULL,Water
1542,Water,NULL,Water,Non_Water,Water,NULL,Forest
1543,Water,NULL,Water,Water,Water,NULL,NULL
1544,Water,NULL,Water,Water,Water,NULL,Grassland
1545,Water,NULL,Water,Water,Water,NULL,Wetland
1546,Water,NULL,Water,Water,Water,NULL,Bareland
1547,Water,NULL,Water,Water,Water,NULL,Built-up
1548,Water,NULL,Water,Water,Water,NULL,Water
1549,Water,NULL,Water,Water,Water,NULL,Forest
1550,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL
1551,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland
1552,Water,NULL,Forest,NULL,Non_Wetland,NULL,Wetland
1553,Water,NULL,Forest,NULL,Non_Wetland,NULL,Bareland
1554,Water,NULL,Forest,NULL,Non_Wetland,NULL,Water
1555,Water,NULL,Forest,NULL,Non_Wetland,NULL,Forest
1556,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland
1557,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland
1558,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Water
1559,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest
1560,Water,NULL,Forest,Water,Non_Wetland,NULL,Grassland
1561,Water,NULL,Forest,Water,Non_Wetland,NULL,Wetland
1562,Water,NULL,Forest,Water,Non_Wetland,NULL,Water
1563,Water,NULL,Forest,Water,Non_Wetland,NULL,Forest
1564,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland
1565,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,Forest
1566,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland
1567,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,Water
1568,Water,Cropland,Wetland,Water,Wetland,NULL,Grassland
1569,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland
1570,Water,Cropland,Water,NULL,Water,NULL,Grassland
1571,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Forest
1572,Water,Wetland,NULL,Water,Non_Wetland,NULL,Grassland
1573,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland
1574,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland
1575,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water
1576,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Forest
1577,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1578,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1579,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Water
1580,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1581,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,Grassland
1582,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,Wetland
1583,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,Bareland
1584,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,Water
1585,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,Forest
1586,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Grassland
1587,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland
1588,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Water
1589,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Forest
1590,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1591,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Wetland
1592,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Water
1593,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Forest
1594,Water,Wetland,Grassland,Water,Non_Wetland,NULL,Grassland
1595,Water,Wetland,Grassland,Water,Non_Wetland,NULL,Wetland
1596,Water,Wetland,Grassland,Water,Non_Wetland,NULL,Water
1597,Water,Wetland,Grassland,Water,Non_Wetland,NULL,Forest
1598,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Forest
1599,Water,Wetland,Cropland,Water,Non_Wetland,NULL,Grassland
1600,Water,Wetland,Wetland,NULL,Wetland,NULL,Grassland
1601,Water,Wetland,Wetland,NULL,Wetland,NULL,Wetland
1602,Water,Wetland,Wetland,NULL,Wetland,NULL,Water
1603,Water,Wetland,Wetland,NULL,Wetland,NULL,Forest
1604,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Grassland
1605,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland
1606,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Water
1607,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Forest
1608,Water,Wetland,Wetland,Water,Wetland,NULL,Grassland
1609,Water,Wetland,Wetland,Water,Wetland,NULL,Wetland
1610,Water,Wetland,Wetland,Water,Wetland,NULL,Bareland
1611,Water,Wetland,Wetland,Water,Wetland,NULL,Water
1612,Water,Wetland,Wetland,Water,Wetland,NULL,Forest
1613,Water,Wetland,Water,NULL,Water,NULL,Grassland
1614,Water,Wetland,Water,NULL,Water,NULL,Wetland
1615,Water,Wetland,Water,NULL,Water,NULL,Water
1616,Water,Wetland,Water,NULL,Water,NULL,Forest
1617,Water,Wetland,Water,Non_Water,Water,NULL,Grassland
1618,Water,Wetland,Water,Non_Water,Water,NULL,Wetland
1619,Water,Wetland,Water,Non_Water,Water,NULL,Water
1620,Water,Wetland,Water,Non_Water,Water,NULL,Forest
1621,Water,Wetland,Water,Water,Water,NULL,Grassland
1622,Water,Wetland,Water,Water,Water,NULL,Wetland
1623,Water,Wetland,Water,Water,Water,NULL,Bareland
1624,Water,Wetland,Water,Water,Water,NULL,Water
1625,Water,Wetland,Water,Water,Water,NULL,Forest
1626,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland
1627,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland
1628,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Water
1629,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Forest
1630,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland
1631,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water
1632,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest
1633,Water,Wetland,Forest,Water,Non_Wetland,NULL,Grassland
1634,Water,Wetland,Forest,Water,Non_Wetland,NULL,Wetland
1635,Water,Wetland,Forest,Water,Non_Wetland,NULL,Water
1636,Water,Wetland,Forest,Water,Non_Wetland,NULL,Forest
1637,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,Bareland
1638,Water,Bareland,NULL,Water,Non_Wetland,NULL,Grassland
1639,Water,Bareland,NULL,Water,Non_Wetland,NULL,Water
1640,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,Grassland
1641,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,Wetland
1642,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,Bareland
1643,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,Water
1644,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,Forest
1645,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1646,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
1647,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Water
1648,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1649,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,Grassland
1650,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,Wetland
1651,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,Bareland
1652,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,Water
1653,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,Forest
1654,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,Water
1655,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,Forest
1656,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1657,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,Water
1658,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,Forest
1659,Water,Bareland,Grassland,Water,Non_Wetland,NULL,Grassland
1660,Water,Bareland,Grassland,Water,Non_Wetland,NULL,Wetland
1661,Water,Bareland,Grassland,Water,Non_Wetland,NULL,Bareland
1662,Water,Bareland,Grassland,Water,Non_Wetland,NULL,Water
1663,Water,Bareland,Grassland,Water,Non_Wetland,NULL,Forest
1664,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,Wetland
1665,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,Water
1666,Water,Bareland,Cropland,Non_Water,Non_Wetland,NULL,Grassland
1667,Water,Bareland,Cropland,Water,Non_Wetland,NULL,Grassland
1668,Water,Bareland,Cropland,Water,Non_Wetland,NULL,Bareland
1669,Water,Bareland,Cropland,Water,Non_Wetland,NULL,Water
1670,Water,Bareland,Wetland,NULL,Wetland,NULL,Grassland
1671,Water,Bareland,Wetland,NULL,Wetland,NULL,Wetland
1672,Water,Bareland,Wetland,NULL,Wetland,NULL,Bareland
1673,Water,Bareland,Wetland,NULL,Wetland,NULL,Water
1674,Water,Bareland,Wetland,NULL,Wetland,NULL,Forest
1675,Water,Bareland,Wetland,Non_Water,Wetland,NULL,Grassland
1676,Water,Bareland,Wetland,Non_Water,Wetland,NULL,Wetland
1677,Water,Bareland,Wetland,Non_Water,Wetland,NULL,Bareland
1678,Water,Bareland,Wetland,Non_Water,Wetland,NULL,Water
1679,Water,Bareland,Wetland,Non_Water,Wetland,NULL,Forest
1680,Water,Bareland,Wetland,Water,Wetland,NULL,Grassland
1681,Water,Bareland,Wetland,Water,Wetland,NULL,Wetland
1682,Water,Bareland,Wetland,Water,Wetland,NULL,Bareland
1683,Water,Bareland,Wetland,Water,Wetland,NULL,Water
1684,Water,Bareland,Wetland,Water,Wetland,NULL,Forest
1685,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,Water
1686,Water,Bareland,Bareland,Water,Non_Wetland,NULL,Grassland
1687,Water,Bareland,Bareland,Water,Non_Wetland,NULL,Water
1688,Water,Bareland,Bareland,Water,Non_Wetland,NULL,Forest
1689,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,Grassland
1690,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,Bareland
1691,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,Built-up
1692,Water,Bareland,Built-up,Non_Water,Non_Wetland,NULL,Built-up
1693,Water,Bareland,Built-up,Water,Non_Wetland,NULL,Bareland
1694,Water,Bareland,Built-up,Water,Non_Wetland,NULL,Built-up
1695,Water,Bareland,Built-up,Water,Non_Wetland,NULL,Water
1696,Water,Bareland,Water,NULL,Water,NULL,Grassland
1697,Water,Bareland,Water,NULL,Water,NULL,Bareland
1698,Water,Bareland,Water,NULL,Water,NULL,Built-up
1699,Water,Bareland,Water,NULL,Water,NULL,Water
1700,Water,Bareland,Water,NULL,Water,NULL,Forest
1701,Water,Bareland,Water,Non_Water,Water,NULL,Grassland
1702,Water,Bareland,Water,Non_Water,Water,NULL,Wetland
1703,Water,Bareland,Water,Non_Water,Water,NULL,Bareland
1704,Water,Bareland,Water,Non_Water,Water,NULL,Built-up
1705,Water,Bareland,Water,Non_Water,Water,NULL,Water
1706,Water,Bareland,Water,Non_Water,Water,NULL,Forest
1707,Water,Bareland,Water,Water,Water,NULL,Grassland
1708,Water,Bareland,Water,Water,Water,NULL,Wetland
1709,Water,Bareland,Water,Water,Water,NULL,Bareland
1710,Water,Bareland,Water,Water,Water,NULL,Built-up
1711,Water,Bareland,Water,Water,Water,NULL,Water
1712,Water,Bareland,Water,Water,Water,NULL,Forest
1713,Water,Bareland,Forest,NULL,Non_Wetland,NULL,Wetland
1714,Water,Bareland,Forest,NULL,Non_Wetland,NULL,Water
1715,Water,Bareland,Forest,NULL,Non_Wetland,NULL,Forest
1716,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,Grassland
1717,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,Forest
1718,Water,Bareland,Forest,Water,Non_Wetland,NULL,Grassland
1719,Water,Bareland,Forest,Water,Non_Wetland,NULL,Water
1720,Water,Bareland,Forest,Water,Non_Wetland,NULL,Forest
1721,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,Forest
1722,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland
1723,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland
1724,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Water
1725,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest
1726,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1727,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,Water
1728,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,Forest
1729,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland
1730,Water,Built-up,Grassland,Water,Non_Wetland,NULL,Water
1731,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland
1732,Water,Built-up,Wetland,NULL,Wetland,NULL,Water
1733,Water,Built-up,Wetland,Non_Water,Wetland,NULL,Wetland
1734,Water,Built-up,Wetland,Non_Water,Wetland,NULL,Forest
1735,Water,Built-up,Wetland,Water,Wetland,NULL,Grassland
1736,Water,Built-up,Wetland,Water,Wetland,NULL,Wetland
1737,Water,Built-up,Wetland,Water,Wetland,NULL,Forest
1738,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,Forest
1739,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL
1740,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland
1741,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up
1742,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,Water
1743,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest
1744,Water,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Bareland
1745,Water,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Built-up
1746,Water,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Water
1747,Water,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Forest
1748,Water,Built-up,Built-up,Water,Non_Wetland,NULL,Bareland
1749,Water,Built-up,Built-up,Water,Non_Wetland,NULL,Built-up
1750,Water,Built-up,Built-up,Water,Non_Wetland,NULL,Water
1751,Water,Built-up,Built-up,Water,Non_Wetland,NULL,Forest
1752,Water,Built-up,Water,NULL,Water,NULL,Water
1753,Water,Built-up,Water,NULL,Water,NULL,Forest
1754,Water,Built-up,Water,Non_Water,Water,NULL,Grassland
1755,Water,Built-up,Water,Non_Water,Water,NULL,Forest
1756,Water,Built-up,Water,Water,Water,NULL,Grassland
1757,Water,Built-up,Water,Water,Water,NULL,Bareland
1758,Water,Built-up,Water,Water,Water,NULL,Forest
1759,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Forest
1760,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,Forest
1761,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL
1762,Water,Water,NULL,NULL,Non_Wetland,NULL,Wetland
1763,Water,Water,NULL,NULL,Non_Wetland,NULL,Bareland
1764,Water,Water,NULL,NULL,Non_Wetland,NULL,Water
1765,Water,Water,NULL,NULL,Non_Wetland,NULL,Forest
1766,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Bareland
1767,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water
1768,Water,Water,NULL,Water,Non_Wetland,NULL,Grassland
1769,Water,Water,NULL,Water,Non_Wetland,NULL,Bareland
1770,Water,Water,NULL,Water,Non_Wetland,NULL,Water
1771,Water,Water,NULL,Water,Non_Wetland,NULL,Forest
1772,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL
1773,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland
1774,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland
1775,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland
1776,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Built-up
1777,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water
1778,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Forest
1779,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1780,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1781,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
1782,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Built-up
1783,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water
1784,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1785,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL
1786,Water,Water,Shrubland,Water,Non_Wetland,NULL,Grassland
1787,Water,Water,Shrubland,Water,Non_Wetland,NULL,Wetland
1788,Water,Water,Shrubland,Water,Non_Wetland,NULL,Bareland
1789,Water,Water,Shrubland,Water,Non_Wetland,NULL,Built-up
1790,Water,Water,Shrubland,Water,Non_Wetland,NULL,Water
1791,Water,Water,Shrubland,Water,Non_Wetland,NULL,Forest
1792,Water,Water,Grassland,NULL,Non_Wetland,NULL,Grassland
1793,Water,Water,Grassland,NULL,Non_Wetland,NULL,Wetland
1794,Water,Water,Grassland,NULL,Non_Wetland,NULL,Bareland
1795,Water,Water,Grassland,NULL,Non_Wetland,NULL,Built-up
1796,Water,Water,Grassland,NULL,Non_Wetland,NULL,Water
1797,Water,Water,Grassland,NULL,Non_Wetland,NULL,Forest
1798,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1799,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Wetland
1800,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Bareland
1801,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Water
1802,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Forest
1803,Water,Water,Grassland,Water,Non_Wetland,NULL,Grassland
1804,Water,Water,Grassland,Water,Non_Wetland,NULL,Wetland
1805,Water,Water,Grassland,Water,Non_Wetland,NULL,Bareland
1806,Water,Water,Grassland,Water,Non_Wetland,NULL,Water
1807,Water,Water,Grassland,Water,Non_Wetland,NULL,Forest
1808,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland
1809,Water,Water,Cropland,NULL,Non_Wetland,NULL,Wetland
1810,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water
1811,Water,Water,Cropland,NULL,Non_Wetland,NULL,Forest
1812,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland
1813,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Water
1814,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Forest
1815,Water,Water,Cropland,Water,Non_Wetland,NULL,Grassland
1816,Water,Water,Cropland,Water,Non_Wetland,NULL,Wetland
1817,Water,Water,Cropland,Water,Non_Wetland,NULL,Bareland
1818,Water,Water,Cropland,Water,Non_Wetland,NULL,Water
1819,Water,Water,Cropland,Water,Non_Wetland,NULL,Forest
1820,Water,Water,Wetland,NULL,Wetland,NULL,Grassland
1821,Water,Water,Wetland,NULL,Wetland,NULL,Wetland
1822,Water,Water,Wetland,NULL,Wetland,NULL,Bareland
1823,Water,Water,Wetland,NULL,Wetland,NULL,Built-up
1824,Water,Water,Wetland,NULL,Wetland,NULL,Water
1825,Water,Water,Wetland,NULL,Wetland,NULL,Forest
1826,Water,Water,Wetland,Non_Water,Wetland,NULL,Grassland
1827,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland
1828,Water,Water,Wetland,Non_Water,Wetland,NULL,Bareland
1829,Water,Water,Wetland,Non_Water,Wetland,NULL,Built-up
1830,Water,Water,Wetland,Non_Water,Wetland,NULL,Water
1831,Water,Water,Wetland,Non_Water,Wetland,NULL,Forest
1832,Water,Water,Wetland,Water,Wetland,NULL,NULL
1833,Water,Water,Wetland,Water,Wetland,NULL,Grassland
1834,Water,Water,Wetland,Water,Wetland,NULL,Wetland
1835,Water,Water,Wetland,Water,Wetland,NULL,Bareland
1836,Water,Water,Wetland,Water,Wetland,NULL,Built-up
1837,Water,Water,Wetland,Water,Wetland,NULL,Water
1838,Water,Water,Wetland,Water,Wetland,NULL,Forest
1839,Water,Water,Bareland,NULL,Non_Wetland,NULL,Grassland
1840,Water,Water,Bareland,NULL,Non_Wetland,NULL,Wetland
1841,Water,Water,Bareland,NULL,Non_Wetland,NULL,Forest
1842,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Water
1843,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Forest
1844,Water,Water,Bareland,Water,Non_Wetland,NULL,Wetland
1845,Water,Water,Bareland,Water,Non_Wetland,NULL,Water
1846,Water,Water,Bareland,Water,Non_Wetland,NULL,Forest
1847,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL
1848,Water,Water,Built-up,NULL,Non_Wetland,NULL,Grassland
1849,Water,Water,Built-up,NULL,Non_Wetland,NULL,Bareland
1850,Water,Water,Built-up,NULL,Non_Wetland,NULL,Built-up
1851,Water,Water,Built-up,NULL,Non_Wetland,NULL,Water
1852,Water,Water,Built-up,NULL,Non_Wetland,NULL,Forest
1853,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,Grassland
1854,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,Bareland
1855,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,Built-up
1856,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,Water
1857,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,Forest
1858,Water,Water,Built-up,Water,Non_Wetland,NULL,Grassland
1859,Water,Water,Built-up,Water,Non_Wetland,NULL,Wetland
1860,Water,Water,Built-up,Water,Non_Wetland,NULL,Bareland
1861,Water,Water,Built-up,Water,Non_Wetland,NULL,Built-up
1862,Water,Water,Built-up,Water,Non_Wetland,NULL,Water
1863,Water,Water,Built-up,Water,Non_Wetland,NULL,Forest
1864,Water,Water,Water,NULL,Water,NULL,Grassland
1865,Water,Water,Water,NULL,Water,NULL,Wetland
1866,Water,Water,Water,NULL,Water,NULL,Bareland
1867,Water,Water,Water,NULL,Water,NULL,Built-up
1868,Water,Water,Water,NULL,Water,NULL,Water
1869,Water,Water,Water,NULL,Water,NULL,Forest
1870,Water,Water,Water,Non_Water,Water,NULL,Grassland
1871,Water,Water,Water,Non_Water,Water,NULL,Wetland
1872,Water,Water,Water,Non_Water,Water,NULL,Bareland
1873,Water,Water,Water,Non_Water,Water,NULL,Built-up
1874,Water,Water,Water,Non_Water,Water,NULL,Water
1875,Water,Water,Water,Non_Water,Water,NULL,Forest
1876,Water,Water,Water,Water,Water,NULL,NULL
1877,Water,Water,Water,Water,Water,NULL,Grassland
1878,Water,Water,Water,Water,Water,NULL,Wetland
1879,Water,Water,Water,Water,Water,NULL,Bareland
1880,Water,Water,Water,Water,Water,NULL,Built-up
1881,Water,Water,Water,Water,Water,NULL,Water
1882,Water,Water,Water,Water,Water,NULL,Forest
1883,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL
1884,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland
1885,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland
1886,Water,Water,Forest,NULL,Non_Wetland,NULL,Bareland
1887,Water,Water,Forest,NULL,Non_Wetland,NULL,Built-up
1888,Water,Water,Forest,NULL,Non_Wetland,NULL,Water
1889,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest
1890,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland
1891,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland
1892,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water
1893,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Forest
1894,Water,Water,Forest,Water,Non_Wetland,NULL,Grassland
1895,Water,Water,Forest,Water,Non_Wetland,NULL,Wetland
1896,Water,Water,Forest,Water,Non_Wetland,NULL,Bareland
1897,Water,Water,Forest,Water,Non_Wetland,NULL,Water
1898,Water,Water,Forest,Water,Non_Wetland,NULL,Forest
1899,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland
1900,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest
1901,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1902,Water,Forest,Shrubland,Water,Non_Wetland,NULL,Grassland
1903,Water,Forest,Shrubland,Water,Non_Wetland,NULL,Forest
1904,Water,Forest,Grassland,NULL,Non_Wetland,NULL,Forest
1905,Water,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest
1906,Water,Forest,Grassland,Water,Non_Wetland,NULL,Grassland
1907,Water,Forest,Grassland,Water,Non_Wetland,NULL,Forest
1908,Water,Forest,Cropland,NULL,Non_Wetland,NULL,Forest
1909,Water,Forest,Cropland,Water,Non_Wetland,NULL,Forest
1910,Water,Forest,Wetland,NULL,Wetland,NULL,Grassland
1911,Water,Forest,Wetland,NULL,Wetland,NULL,Wetland
1912,Water,Forest,Wetland,NULL,Wetland,NULL,Forest
1913,Water,Forest,Wetland,Non_Water,Wetland,NULL,Grassland
1914,Water,Forest,Wetland,Non_Water,Wetland,NULL,Wetland
1915,Water,Forest,Wetland,Non_Water,Wetland,NULL,Forest
1916,Water,Forest,Wetland,Water,Wetland,NULL,Grassland
1917,Water,Forest,Wetland,Water,Wetland,NULL,Wetland
1918,Water,Forest,Wetland,Water,Wetland,NULL,Water
1919,Water,Forest,Wetland,Water,Wetland,NULL,Forest
1920,Water,Forest,Water,NULL,Water,NULL,Forest
1921,Water,Forest,Water,Non_Water,Water,NULL,Wetland
1922,Water,Forest,Water,Non_Water,Water,NULL,Forest
1923,Water,Forest,Water,Water,Water,NULL,Grassland
1924,Water,Forest,Water,Water,Water,NULL,Wetland
1925,Water,Forest,Water,Water,Water,NULL,Water
1926,Water,Forest,Water,Water,Water,NULL,Forest
1927,Water,Forest,Forest,NULL,Non_Wetland,NULL,Forest
1928,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest
1929,Water,Forest,Forest,Water,Non_Wetland,NULL,Grassland
1930,Water,Forest,Forest,Water,Non_Wetland,NULL,Water
1931,Water,Forest,Forest,Water,Non_Wetland,NULL,Forest
1932,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland
