Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KNA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KNA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KNA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KNA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KNA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KNA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KNA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KNA_M_R
3397,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
3398,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Bareland
3399,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Built-up
3400,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
3401,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
3402,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
3403,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
3404,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
3405,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,NULL
3406,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
3407,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Cropland
3408,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Built-up
3409,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Forest
3410,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,Grassland
3411,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,Cropland
3412,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,Built-up
3413,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,Forest
3414,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,NULL
3415,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
3416,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Cropland
3417,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
3418,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Wetland,Forest
3419,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Built-up
3420,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
3421,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,NULL
3422,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
3423,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Cropland
3424,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Bareland
3425,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
3426,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Water
3427,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
3428,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Forest,NULL
3429,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Forest,Forest
3430,NULL,Built-up,NULL,NULL,Non_Wetland,Water,Bareland,Built-up
3431,NULL,Built-up,NULL,NULL,Non_Wetland,Water,Bareland,Forest
3432,NULL,Built-up,NULL,NULL,Non_Wetland,Water,Built-up,Bareland
3433,NULL,Built-up,NULL,NULL,Non_Wetland,Water,Built-up,Built-up
3434,NULL,Built-up,NULL,NULL,Non_Wetland,Water,Built-up,Water
3435,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Forest
3436,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Shrubland,Bareland
3437,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Shrubland,Built-up
3438,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
3439,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
3440,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
3441,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Water,Forest
3442,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,NULL
3443,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
3444,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Bareland
3445,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Forest
3446,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
3447,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
3448,NULL,Built-up,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Forest
3449,NULL,Built-up,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
3450,NULL,Built-up,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
3451,NULL,Built-up,NULL,Non_Water,Non_Wetland,Grassland,NULL,Forest
3452,NULL,Built-up,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
3453,NULL,Built-up,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
3454,NULL,Built-up,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3455,NULL,Built-up,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3456,NULL,Built-up,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
3457,NULL,Built-up,NULL,Non_Water,Non_Wetland,Wetland,NULL,Forest
3458,NULL,Built-up,NULL,Non_Water,Non_Wetland,Bareland,Built-up,Forest
3459,NULL,Built-up,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
3460,NULL,Built-up,NULL,Water,Non_Wetland,Grassland,Grassland,Bareland
3461,NULL,Built-up,NULL,Water,Non_Wetland,Grassland,Grassland,Water
3462,NULL,Built-up,NULL,Water,Non_Wetland,Bareland,Built-up,Built-up
3463,NULL,Built-up,NULL,Water,Non_Wetland,Built-up,Built-up,Built-up
3464,NULL,Built-up,NULL,Water,Non_Wetland,Water,Water,Water
3465,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3466,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3467,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3468,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3469,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
3470,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
3471,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
3472,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
3473,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
3474,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
3475,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
3476,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
3477,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
3478,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
3479,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
3480,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
3481,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
3482,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
3483,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
3484,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
3485,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
3486,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
3487,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
3488,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
3489,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
3490,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Water
3491,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
3492,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Water,Water
3493,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
3494,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
3495,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
3496,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
3497,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
3498,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
3499,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
3500,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
3501,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
3502,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
3503,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3504,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3505,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
3506,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
3507,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3508,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
3509,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3510,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
3511,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
3512,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3513,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
3514,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
3515,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
3516,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
3517,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Cropland
3518,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
3519,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
3520,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
3521,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
3522,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
3523,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
3524,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Water
3525,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
3526,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
3527,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
3528,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
3529,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
3530,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
3531,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
3532,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
3533,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
3534,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
3535,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3536,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
3537,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
3538,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
3539,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3540,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
3541,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3542,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
3543,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
3544,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
3545,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3546,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3547,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
3548,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3549,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
3550,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
3551,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
3552,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
3553,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
3554,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
3555,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
3556,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Bareland
3557,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
3558,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
3559,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
3560,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
3561,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
3562,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
3563,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
3564,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
3565,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
3566,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
3567,NULL,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
3568,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
3569,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
3570,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
3571,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
3572,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Built-up
3573,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
3574,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
3575,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Built-up
3576,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
3577,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,NULL
3578,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Grassland
3579,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Built-up
3580,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Water
3581,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Forest
3582,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
3583,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
3584,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
3585,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
3586,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
3587,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
3588,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
3589,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
3590,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3591,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
3592,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
3593,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
3594,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
3595,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3596,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
3597,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3598,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
3599,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
3600,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
3601,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3602,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
3603,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
3604,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
3605,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
3606,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3607,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
3608,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3609,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
3610,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
3611,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
3612,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
3613,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
3614,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Cropland
3615,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
3616,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
3617,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Water
3618,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
3619,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
3620,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
3621,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Built-up
3622,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
3623,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
3624,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
3625,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
3626,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
3627,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
3628,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
3629,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
3630,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Bareland
3631,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
3632,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
3633,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
3634,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
3635,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
3636,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
3637,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
3638,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
3639,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
3640,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
3641,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
3642,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
3643,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Wetland,NULL
3644,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
3645,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
3646,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
3647,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
3648,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
3649,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
3650,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
3651,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
3652,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Water
3653,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
3654,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Built-up
3655,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
3656,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
3657,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
3658,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water,Shrubland,Cropland
3659,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water,Bareland,NULL
3660,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
3661,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water,Built-up,Bareland
3662,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water,Built-up,Built-up
3663,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water,Water,Forest
3664,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
3665,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Water
3666,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
3667,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
3668,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
3669,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
3670,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
3671,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
3672,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
3673,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
3674,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Bareland
3675,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
3676,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3677,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3678,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
3679,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
3680,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
3681,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
3682,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
3683,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Shrubland,Built-up,Built-up
3684,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Shrubland,Built-up,Forest
3685,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
3686,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
3687,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
3688,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
3689,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
3690,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3691,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
3692,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3693,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
3694,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Built-up,Cropland
3695,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Built-up,Forest
3696,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Built-up,Grassland
3697,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
3698,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
3699,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Built-up,Bareland
3700,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Built-up,Built-up
3701,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Built-up,Water
3702,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Built-up,Forest
3703,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
3704,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
3705,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
3706,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Cropland
3707,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
