Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LDR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LDR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LDR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LDR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LDR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LDR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LDR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LDR_M_R
323,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
324,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
325,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
326,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
327,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
328,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
329,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
330,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
331,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
332,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
333,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
334,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Built-up
335,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
336,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
337,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
338,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
339,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
340,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
341,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Built-up
342,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
343,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
344,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Water,Bareland
345,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
346,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
347,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
348,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
349,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
350,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
351,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
352,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
353,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
354,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
355,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
356,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
357,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
358,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
359,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
360,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
361,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
362,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
363,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
364,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
365,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
366,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
367,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
368,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
369,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
370,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
371,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
372,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
373,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Bareland
374,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
375,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
376,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
377,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
378,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
379,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
380,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
381,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
382,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
383,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
384,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
385,NULL,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
386,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
387,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Water
388,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
389,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
390,NULL,NULL,Wetland,Water,Wetland,Grassland,Shrubland,Forest
391,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
392,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Water
393,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
394,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
395,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
396,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
397,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
398,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
399,NULL,NULL,Wetland,Water,Wetland,Water,Water,Grassland
400,NULL,NULL,Wetland,Water,Wetland,Water,Water,Water
401,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
402,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
403,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
404,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
405,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Wetland
406,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
407,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
408,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
409,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
410,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Water,Grassland
411,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
412,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
413,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Grassland,Grassland
414,NULL,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
415,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
416,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
417,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
418,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
419,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
420,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
421,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
422,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
423,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
424,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
425,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
426,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
427,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
428,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Bareland
429,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
430,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
431,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Bareland,Grassland
432,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
433,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
434,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
435,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
436,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
437,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
438,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
439,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
440,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
441,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
442,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
443,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Forest
444,NULL,NULL,Water,NULL,Water,Grassland,Wetland,Grassland
445,NULL,NULL,Water,NULL,Water,Cropland,Grassland,Bareland
446,NULL,NULL,Water,NULL,Water,Wetland,Grassland,Forest
447,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
448,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Bareland
449,NULL,NULL,Water,NULL,Water,Bareland,Bareland,Cropland
450,NULL,NULL,Water,NULL,Water,Bareland,Water,Bareland
451,NULL,NULL,Water,NULL,Water,Bareland,Water,Forest
452,NULL,NULL,Water,NULL,Water,Water,Grassland,Bareland
453,NULL,NULL,Water,NULL,Water,Water,Wetland,Grassland
454,NULL,NULL,Water,NULL,Water,Forest,Grassland,Forest
455,NULL,NULL,Water,Non_Water,Water,Grassland,Water,Grassland
456,NULL,NULL,Water,Water,Water,NULL,Wetland,Wetland
457,NULL,NULL,Water,Water,Water,Grassland,Grassland,Grassland
458,NULL,NULL,Water,Water,Water,Bareland,Grassland,Grassland
459,NULL,NULL,Water,Water,Water,Bareland,Water,Grassland
460,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
461,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
462,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
463,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
464,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
465,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
466,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
467,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
468,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
469,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
470,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
471,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
472,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Bareland
473,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
474,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
475,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
476,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
477,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
478,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Bareland
479,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
480,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
481,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
482,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
483,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
484,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
485,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
486,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
487,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
488,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
489,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
490,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
491,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
492,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
493,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
494,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
495,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
496,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
497,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
498,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
499,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
500,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
501,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
502,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
503,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
504,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Wetland
505,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Bareland
506,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
507,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
508,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
509,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
510,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
511,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
512,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
513,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
514,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
515,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
516,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
517,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
518,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,NULL
519,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
520,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
521,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
522,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
523,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
524,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
525,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
526,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
527,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
528,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
529,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
530,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
531,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
532,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
533,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Cropland
534,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
535,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
536,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
537,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
538,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
539,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
540,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
541,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
542,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
543,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
544,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
545,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
546,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Water
547,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
548,NULL,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
549,NULL,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Forest
550,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
551,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
552,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
553,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
554,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
555,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
556,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
557,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
558,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
559,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
560,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
561,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
562,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
563,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
564,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
565,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
566,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Bareland
567,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
568,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Cropland
569,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
570,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
571,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Forest,Grassland
572,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
573,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
574,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Forest
575,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
576,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
577,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
578,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
579,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
580,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
581,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
582,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
583,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Bareland
584,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
585,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
586,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
587,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
588,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
589,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
590,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
591,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
592,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
593,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
594,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
595,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
596,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
597,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Bareland,Grassland
598,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
599,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
600,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
601,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
602,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
603,NULL,Cropland,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
604,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
605,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
606,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
607,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
608,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
609,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
610,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
611,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
612,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
613,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
614,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
615,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
616,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
617,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
618,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
619,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
620,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
621,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
622,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
623,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
624,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
625,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
626,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
627,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
628,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
629,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
630,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
631,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
632,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
633,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
634,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
635,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
636,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
637,NULL,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
638,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
639,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
640,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
641,NULL,Cropland,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Grassland
642,NULL,Cropland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
643,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
644,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
645,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Cropland
646,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
647,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
648,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
649,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
650,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
651,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
652,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
653,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
654,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
655,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
656,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
657,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
658,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
