Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NMG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NMG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NMG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NMG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NMG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NMG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NMG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NMG_M_R
1419,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
1420,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1421,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
1422,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
1423,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1424,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1425,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1426,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1427,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
1428,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1429,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
1430,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
1431,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
1432,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
1433,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1434,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1435,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
1436,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1437,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
1438,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
1439,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1440,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
1441,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
1442,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1443,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
1444,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1445,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1446,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1447,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
1448,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Bareland
1449,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Water
1450,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
1451,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
1452,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1453,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Bareland
1454,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Water
1455,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1456,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
1457,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
1458,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
1459,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1460,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
1461,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
1462,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1463,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1464,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
1465,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1466,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
1467,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1468,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
1469,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
1470,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1471,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1472,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
1473,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1474,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
1475,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
1476,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1477,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,NULL
1478,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Grassland
1479,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
1480,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1481,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
1482,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
1483,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
1484,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1485,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Bareland
1486,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1487,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
1488,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1489,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
1490,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Water,Grassland
1491,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Water,Forest
1492,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
1493,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
1494,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Bareland
1495,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1496,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
1497,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
1498,Forest,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Grassland
1499,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Wetland
1500,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Forest,Forest
1501,Forest,NULL,Forest,Water,Non_Wetland,Water,Wetland,Forest
1502,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1503,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1504,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1505,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
1506,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1507,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1508,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
1509,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
1510,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
1511,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
1512,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1513,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1514,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1515,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
1516,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Forest,NULL
1517,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Grassland
1518,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Forest
1519,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
1520,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
1521,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
1522,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
1523,Forest,Wetland,Water,NULL,Water,Water,Wetland,Grassland
1524,Forest,Wetland,Water,NULL,Water,Water,Water,Wetland
1525,Forest,Wetland,Water,NULL,Water,Water,Water,Water
1526,Forest,Wetland,Water,Water,Water,Water,Wetland,Grassland
1527,Forest,Wetland,Water,Water,Water,Water,Water,Grassland
1528,Forest,Wetland,Water,Water,Water,Water,Water,Wetland
1529,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1530,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1531,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
1532,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
1533,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
1534,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1535,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Forest,Grassland
1536,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1537,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1538,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1539,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1540,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1541,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1542,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1543,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1544,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
1545,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1546,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1547,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1548,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1549,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1550,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
1551,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
1552,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
1553,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
1554,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
1555,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
1556,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
1557,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
1558,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
1559,Forest,Water,NULL,Water,Non_Wetland,NULL,Wetland,Forest
1560,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Forest
1561,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
1562,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1563,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1564,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1565,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
1566,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1567,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
1568,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1569,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
1570,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1571,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
1572,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
1573,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
1574,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
1575,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1576,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
1577,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1578,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Water
1579,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
1580,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
1581,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
1582,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
1583,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
1584,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1585,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1586,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
1587,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Water
1588,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
1589,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
1590,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1591,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1592,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Water
1593,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1594,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Water
1595,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
1596,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
1597,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
1598,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1599,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Water
1600,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
1601,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Grassland
1602,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
1603,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
1604,Forest,Water,Wetland,NULL,Wetland,Water,Shrubland,Forest
1605,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
1606,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
1607,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
1608,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
1609,Forest,Water,Wetland,NULL,Wetland,Water,Water,Grassland
1610,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
1611,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
1612,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Grassland
1613,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
1614,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
1615,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
1616,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
1617,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
1618,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
1619,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
1620,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
1621,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
1622,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
1623,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Bareland
1624,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
1625,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
1626,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
1627,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1628,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1629,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
1630,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1631,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
1632,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
1633,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
1634,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Water
1635,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
1636,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
1637,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
1638,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
1639,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Water
1640,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
1641,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
1642,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
1643,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Water
1644,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
1645,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
1646,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
1647,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
1648,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
1649,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
1650,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
1651,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
1652,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
1653,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Water
1654,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
1655,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
1656,Forest,Water,Water,NULL,Water,NULL,Wetland,Water
1657,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
1658,Forest,Water,Water,NULL,Water,NULL,Water,Forest
1659,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
1660,Forest,Water,Water,NULL,Water,Grassland,Wetland,Water
1661,Forest,Water,Water,NULL,Water,Grassland,Wetland,Forest
1662,Forest,Water,Water,NULL,Water,Grassland,Water,Water
1663,Forest,Water,Water,NULL,Water,Grassland,Water,Forest
1664,Forest,Water,Water,NULL,Water,Grassland,Forest,Forest
1665,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
1666,Forest,Water,Water,NULL,Water,Wetland,Water,Grassland
1667,Forest,Water,Water,NULL,Water,Wetland,Water,Water
1668,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
1669,Forest,Water,Water,NULL,Water,Wetland,Forest,Grassland
1670,Forest,Water,Water,NULL,Water,Water,Wetland,Water
1671,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
1672,Forest,Water,Water,NULL,Water,Water,Water,Water
1673,Forest,Water,Water,NULL,Water,Water,Water,Forest
1674,Forest,Water,Water,NULL,Water,Water,Forest,Water
1675,Forest,Water,Water,NULL,Water,Water,Forest,Forest
1676,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
1677,Forest,Water,Water,NULL,Water,Forest,Water,Water
1678,Forest,Water,Water,NULL,Water,Forest,Water,Forest
1679,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Water
1680,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
1681,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
1682,Forest,Water,Water,Non_Water,Water,NULL,Forest,Forest
1683,Forest,Water,Water,Non_Water,Water,Grassland,Wetland,Forest
1684,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Water
1685,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
1686,Forest,Water,Water,Non_Water,Water,Wetland,Water,Water
1687,Forest,Water,Water,Non_Water,Water,Wetland,Water,Forest
1688,Forest,Water,Water,Non_Water,Water,Water,Wetland,Water
1689,Forest,Water,Water,Non_Water,Water,Water,Wetland,Forest
1690,Forest,Water,Water,Non_Water,Water,Water,Water,Water
1691,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
1692,Forest,Water,Water,Non_Water,Water,Water,Forest,Forest
1693,Forest,Water,Water,Non_Water,Water,Forest,Water,Water
1694,Forest,Water,Water,Water,Water,NULL,Wetland,Water
1695,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
1696,Forest,Water,Water,Water,Water,NULL,Water,Water
1697,Forest,Water,Water,Water,Water,NULL,Water,Forest
1698,Forest,Water,Water,Water,Water,NULL,Forest,Water
1699,Forest,Water,Water,Water,Water,NULL,Forest,Forest
1700,Forest,Water,Water,Water,Water,Grassland,Wetland,Water
1701,Forest,Water,Water,Water,Water,Grassland,Wetland,Forest
1702,Forest,Water,Water,Water,Water,Grassland,Water,Water
1703,Forest,Water,Water,Water,Water,Grassland,Water,Forest
1704,Forest,Water,Water,Water,Water,Wetland,Wetland,Forest
1705,Forest,Water,Water,Water,Water,Wetland,Water,Water
1706,Forest,Water,Water,Water,Water,Wetland,Water,Forest
1707,Forest,Water,Water,Water,Water,Water,Grassland,Forest
1708,Forest,Water,Water,Water,Water,Water,Wetland,Water
1709,Forest,Water,Water,Water,Water,Water,Wetland,Forest
1710,Forest,Water,Water,Water,Water,Water,Water,Water
1711,Forest,Water,Water,Water,Water,Water,Water,Forest
1712,Forest,Water,Water,Water,Water,Water,Forest,Water
1713,Forest,Water,Water,Water,Water,Water,Forest,Forest
1714,Forest,Water,Water,Water,Water,Forest,Wetland,Water
1715,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
1716,Forest,Water,Water,Water,Water,Forest,Water,Water
1717,Forest,Water,Water,Water,Water,Forest,Water,Forest
1718,Forest,Water,Water,Water,Water,Forest,Forest,Forest
1719,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
1720,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1721,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
1722,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
1723,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
1724,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1725,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1726,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1727,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
1728,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1729,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Water
1730,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
1731,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Water
1732,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1733,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
1734,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
1735,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1736,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
1737,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
1738,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1739,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1740,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
1741,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1742,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
1743,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
1744,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
1745,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
1746,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
1747,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
1748,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1749,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
1750,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
1751,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
1752,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1753,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
1754,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
1755,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
1756,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
1757,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Water
1758,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
1759,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Water
1760,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1761,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Water
1762,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
1763,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
1764,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1765,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
1766,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
1767,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
1768,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
1769,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
1770,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
1771,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
1772,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
1773,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
1774,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
1775,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
1776,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
1777,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
1778,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Water
1779,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
1780,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
