Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KHD_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KHD_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KHD_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KHD_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KHD_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KHD_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KHD_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KHD_M_R
3593,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
3594,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Built-up
3595,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
3596,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,NULL
3597,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
3598,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
3599,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Bareland
3600,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
3601,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
3602,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,NULL
3603,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
3604,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
3605,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Bareland
3606,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
3607,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Forest
3608,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,NULL
3609,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
3610,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
3611,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
3612,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Wetland,Grassland
3613,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Wetland,Bareland
3614,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Wetland,Built-up
3615,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Wetland,Forest
3616,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
3617,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Cropland
3618,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Bareland
3619,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Built-up
3620,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
3621,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
3622,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
3623,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
3624,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
3625,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
3626,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Grassland
3627,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Cropland
3628,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Bareland
3629,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Built-up
3630,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Forest
3631,NULL,Built-up,Cropland,NULL,Non_Wetland,Water,NULL,Forest
3632,NULL,Built-up,Cropland,NULL,Non_Wetland,Water,Forest,NULL
3633,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
3634,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
3635,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
3636,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Bareland
3637,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Built-up
3638,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
3639,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
3640,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
3641,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
3642,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
3643,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
3644,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Bareland,NULL
3645,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
3646,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Bareland,Built-up
3647,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
3648,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,NULL
3649,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Grassland
3650,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Cropland
3651,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Bareland
3652,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Built-up
3653,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
3654,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Water,Grassland
3655,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Water,Forest
3656,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
3657,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
3658,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Bareland
3659,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Built-up
3660,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
3661,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
3662,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3663,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3664,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Built-up
3665,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3666,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Built-up
3667,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
3668,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
3669,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Bareland
3670,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
3671,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Forest
3672,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
3673,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
3674,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
3675,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
3676,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Shrubland,Built-up,Grassland
3677,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
3678,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
3679,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Built-up
3680,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
3681,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
3682,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3683,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
3684,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
3685,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Built-up,Forest
3686,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3687,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
3688,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,NULL,NULL
3689,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
3690,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Cropland
3691,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Forest
3692,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
3693,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
3694,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3695,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
3696,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Built-up,Forest
3697,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
3698,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Water,Built-up
3699,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Forest,NULL
3700,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,NULL,Grassland
3701,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,Built-up,Bareland
3702,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
3703,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Forest,NULL,Grassland
3704,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Forest,NULL,Bareland
3705,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Forest,NULL,Built-up
3706,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
3707,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
3708,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Forest,Forest,NULL
3709,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
3710,NULL,Built-up,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
3711,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,NULL
3712,NULL,Built-up,Wetland,NULL,Wetland,NULL,Forest,Grassland
3713,NULL,Built-up,Wetland,NULL,Wetland,NULL,Forest,Forest
3714,NULL,Built-up,Wetland,NULL,Wetland,Forest,Built-up,Forest
3715,NULL,Built-up,Wetland,NULL,Wetland,Forest,Water,Forest
3716,NULL,Built-up,Wetland,NULL,Wetland,Forest,Forest,Forest
3717,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3718,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3719,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,Water,Forest
3720,NULL,Built-up,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
3721,NULL,Built-up,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
3722,NULL,Built-up,Wetland,Non_Water,Wetland,Shrubland,Water,Built-up
3723,NULL,Built-up,Wetland,Non_Water,Wetland,Water,NULL,Grassland
3724,NULL,Built-up,Wetland,Non_Water,Wetland,Water,Forest,Water
3725,NULL,Built-up,Wetland,Non_Water,Wetland,Forest,Shrubland,Grassland
3726,NULL,Built-up,Wetland,Non_Water,Wetland,Forest,Forest,Forest
3727,NULL,Built-up,Wetland,Water,Wetland,Forest,NULL,Forest
3728,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Built-up,Bareland
3729,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
3730,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3731,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
3732,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3733,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3734,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3735,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
3736,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
3737,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Bareland
3738,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Built-up
3739,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
3740,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
3741,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Cropland
3742,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
3743,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
3744,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
3745,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Wetland,Built-up
3746,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
3747,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,NULL
3748,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
3749,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Cropland
3750,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
3751,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
3752,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
3753,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,NULL
3754,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
3755,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
3756,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
3757,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
3758,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Water
3759,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
3760,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,NULL
3761,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
3762,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,Cropland
3763,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,Bareland
3764,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,Built-up
3765,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,Forest
3766,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,NULL
3767,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
3768,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Cropland
3769,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Bareland
3770,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Built-up
3771,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
3772,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
3773,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
3774,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Cropland
3775,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Built-up
3776,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
3777,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3778,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
3779,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3780,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,NULL
3781,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Cropland
3782,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Built-up
3783,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Forest
3784,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,NULL
3785,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
3786,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Cropland
3787,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Bareland
3788,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Built-up
3789,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
3790,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Water,Forest
3791,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Forest,NULL
3792,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Forest,Bareland
3793,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Forest,Forest
3794,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
3795,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
3796,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
3797,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
3798,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
3799,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
3800,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
3801,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3802,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
3803,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
3804,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
3805,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
3806,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
3807,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
3808,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
3809,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,NULL
3810,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
3811,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Cropland
3812,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
3813,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
3814,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
3815,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
3816,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
3817,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Bareland
3818,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
3819,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
3820,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Water,Cropland
3821,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Water,Built-up
3822,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,NULL
3823,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
3824,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Cropland
3825,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Built-up
3826,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
3827,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
3828,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
3829,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Bareland,Cropland
3830,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Cropland
3831,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Built-up
3832,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Forest
3833,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,NULL,NULL
3834,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,NULL,Cropland
3835,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,NULL,Built-up
3836,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
3837,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Shrubland,Forest
3838,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
3839,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
3840,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Built-up
3841,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
3842,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,NULL
3843,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Grassland
3844,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Built-up
3845,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Forest
3846,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
3847,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
3848,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
3849,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
3850,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
3851,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Water
3852,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
3853,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3854,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Cropland
3855,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Bareland
3856,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
3857,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
3858,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
3859,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
3860,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
3861,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Built-up
3862,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
3863,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
3864,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Cropland
3865,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
3866,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
3867,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
3868,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
3869,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
3870,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Cropland
3871,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
3872,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
3873,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Water
3874,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
3875,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,NULL
3876,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
3877,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Cropland
3878,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
3879,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
3880,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
3881,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,NULL
3882,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
3883,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Cropland
3884,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
3885,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
3886,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
3887,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,NULL
3888,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
3889,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
3890,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Bareland
3891,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
3892,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Water
3893,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
3894,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Grassland
3895,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Bareland
3896,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Built-up
3897,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
3898,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Cropland
3899,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
3900,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
3901,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Grassland
3902,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Built-up
3903,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Forest
3904,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,NULL
3905,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
3906,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Bareland
3907,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
3908,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Water
3909,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
