Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21NTG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NTG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NTG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NTG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NTG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21NTG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21NTG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21NTG_M_R
343,NULL,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
344,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
345,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
346,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
347,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Water
348,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
349,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
350,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
351,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
352,NULL,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Grassland
353,NULL,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Bareland
354,NULL,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Water
355,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
356,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
357,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
358,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
359,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
360,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
361,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
362,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
363,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
364,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
365,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
366,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
367,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
368,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
369,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
370,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
371,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
372,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
373,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
374,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
375,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
376,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
377,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
378,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
379,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
380,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Water
381,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
382,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
383,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
384,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
385,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
386,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
387,NULL,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,NULL
388,NULL,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
389,NULL,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
390,NULL,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Forest
391,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
392,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
393,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
394,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
395,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
396,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
397,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
398,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
399,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
400,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
401,NULL,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
402,NULL,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
403,NULL,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Water
404,NULL,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Forest
405,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
406,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
407,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
408,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
409,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
410,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
411,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Water
412,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
413,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Wetland
414,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
415,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
416,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
417,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
418,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
419,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
420,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
421,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
422,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
423,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
424,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
425,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
426,NULL,Built-up,Water,NULL,Water,NULL,NULL,Grassland
427,NULL,Built-up,Water,NULL,Water,NULL,NULL,Wetland
428,NULL,Built-up,Water,NULL,Water,NULL,NULL,Bareland
429,NULL,Built-up,Water,NULL,Water,NULL,NULL,Water
430,NULL,Built-up,Water,NULL,Water,NULL,NULL,Forest
431,NULL,Built-up,Water,Non_Water,Water,NULL,NULL,Grassland
432,NULL,Built-up,Water,Non_Water,Water,NULL,NULL,Bareland
433,NULL,Built-up,Water,Non_Water,Water,NULL,NULL,Water
434,NULL,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
435,NULL,Built-up,Water,Water,Water,NULL,NULL,Grassland
436,NULL,Built-up,Water,Water,Water,NULL,NULL,Wetland
437,NULL,Built-up,Water,Water,Water,NULL,NULL,Bareland
438,NULL,Built-up,Water,Water,Water,NULL,NULL,Water
439,NULL,Built-up,Water,Water,Water,NULL,NULL,Forest
440,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
441,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
442,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
443,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
444,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
445,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
446,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
447,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
448,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
449,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
450,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Grassland
451,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Bareland
452,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
453,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
454,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
455,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
456,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
457,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
458,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
459,NULL,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
460,NULL,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
461,NULL,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
462,NULL,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
463,NULL,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
464,NULL,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
465,NULL,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
466,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
467,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
468,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
469,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
470,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
471,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
472,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
473,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
474,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
475,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
476,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
477,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
478,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
479,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
480,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
481,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
482,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
483,NULL,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
484,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
485,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
486,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
487,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
488,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
489,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
490,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
491,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
492,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
493,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
494,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
495,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
496,NULL,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
497,NULL,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
498,NULL,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
499,NULL,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
500,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
501,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
502,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
503,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Water
504,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
505,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
506,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
507,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
508,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
509,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
510,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
511,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
512,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Water
513,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Forest
514,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
515,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
516,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
517,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
518,NULL,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
519,NULL,Water,Water,NULL,Water,NULL,NULL,Grassland
520,NULL,Water,Water,NULL,Water,NULL,NULL,Wetland
521,NULL,Water,Water,NULL,Water,NULL,NULL,Bareland
522,NULL,Water,Water,NULL,Water,NULL,NULL,Water
523,NULL,Water,Water,NULL,Water,NULL,NULL,Forest
524,NULL,Water,Water,Non_Water,Water,NULL,NULL,Grassland
525,NULL,Water,Water,Non_Water,Water,NULL,NULL,Wetland
526,NULL,Water,Water,Non_Water,Water,NULL,NULL,Bareland
527,NULL,Water,Water,Non_Water,Water,NULL,NULL,Water
528,NULL,Water,Water,Non_Water,Water,NULL,NULL,Forest
529,NULL,Water,Water,Water,Water,NULL,NULL,Grassland
530,NULL,Water,Water,Water,Water,NULL,NULL,Wetland
531,NULL,Water,Water,Water,Water,NULL,NULL,Bareland
532,NULL,Water,Water,Water,Water,NULL,NULL,Water
533,NULL,Water,Water,Water,Water,NULL,NULL,Forest
534,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
535,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
536,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
537,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
538,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
539,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
540,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
541,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
542,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
543,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
544,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
545,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
546,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
547,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
548,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
549,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
550,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
551,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
552,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
553,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
554,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
555,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
556,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
557,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
558,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
559,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
560,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
561,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
562,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
563,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
564,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
565,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
566,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
567,NULL,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
568,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
569,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
570,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
571,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
572,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
573,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
574,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
575,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
576,NULL,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
577,NULL,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
578,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
579,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
580,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
581,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Water
582,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
583,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
584,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
585,NULL,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
586,NULL,Forest,Water,NULL,Water,NULL,NULL,Grassland
587,NULL,Forest,Water,NULL,Water,NULL,NULL,Water
588,NULL,Forest,Water,NULL,Water,NULL,NULL,Forest
589,NULL,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
590,NULL,Forest,Water,Non_Water,Water,NULL,NULL,Forest
591,NULL,Forest,Water,Water,Water,NULL,NULL,Bareland
592,NULL,Forest,Water,Water,Water,NULL,NULL,Forest
593,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
594,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
595,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
596,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
597,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
598,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
599,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
600,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
601,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
602,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
603,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
604,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
605,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
606,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
607,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
608,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
609,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
610,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
611,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
612,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
613,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
614,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
615,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
616,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
617,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
618,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
619,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
620,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
621,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
622,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
623,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
624,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
625,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
626,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
627,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
628,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
629,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
630,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
631,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
632,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
633,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
634,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
635,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
636,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
637,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
638,Grassland,NULL,Water,NULL,Water,NULL,NULL,Bareland
639,Grassland,NULL,Water,NULL,Water,NULL,NULL,Water
640,Grassland,NULL,Water,NULL,Water,NULL,NULL,Forest
641,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
642,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
643,Grassland,NULL,Water,Water,Water,NULL,NULL,Grassland
644,Grassland,NULL,Water,Water,Water,NULL,NULL,Water
645,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
646,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
647,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
648,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
649,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
650,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
651,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
652,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
653,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
654,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
655,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
656,Grassland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
657,Grassland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
658,Grassland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
659,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
660,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
661,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
662,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
663,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
664,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
665,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
666,Grassland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
667,Grassland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
668,Grassland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
669,Grassland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
670,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
671,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
672,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
673,Grassland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
674,Grassland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
675,Grassland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
676,Grassland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
677,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
678,Grassland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
679,Grassland,Wetland,Water,NULL,Water,NULL,NULL,Grassland
680,Grassland,Wetland,Water,NULL,Water,NULL,NULL,Water
681,Grassland,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
682,Grassland,Wetland,Water,Non_Water,Water,NULL,NULL,Water
683,Grassland,Wetland,Water,Water,Water,NULL,NULL,Bareland
684,Grassland,Wetland,Water,Water,Water,NULL,NULL,Forest
685,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
686,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
687,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
688,Grassland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
689,Grassland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
690,Grassland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
691,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
692,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
693,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
694,Grassland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
