Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MGU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MGU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MGU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MGU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MGU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MGU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MGU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MGU_M_R
3012,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
3013,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Forest,Wetland
3014,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
3015,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
3016,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Wetland
3017,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
3018,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
3019,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
3020,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
3021,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
3022,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
3023,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
3024,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Forest,Wetland
3025,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Forest,Forest
3026,Grassland,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
3027,Grassland,NULL,Wetland,NULL,Wetland,Water,Grassland,Bareland
3028,Grassland,NULL,Wetland,NULL,Wetland,Water,Grassland,Water
3029,Grassland,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
3030,Grassland,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
3031,Grassland,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
3032,Grassland,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
3033,Grassland,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
3034,Grassland,NULL,Wetland,NULL,Wetland,Water,Water,Bareland
3035,Grassland,NULL,Wetland,NULL,Wetland,Water,Water,Forest
3036,Grassland,NULL,Wetland,NULL,Wetland,Forest,Grassland,Grassland
3037,Grassland,NULL,Wetland,NULL,Wetland,Forest,Grassland,Water
3038,Grassland,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
3039,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Grassland
3040,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Forest
3041,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Wetland,Grassland
3042,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Wetland,Wetland
3043,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
3044,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
3045,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
3046,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
3047,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
3048,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Forest
3049,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
3050,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
3051,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3052,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
3053,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
3054,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
3055,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
3056,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
3057,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
3058,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
3059,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
3060,Grassland,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Grassland
3061,Grassland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
3062,Grassland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Water
3063,Grassland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Forest
3064,Grassland,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
3065,Grassland,NULL,Wetland,Water,Wetland,Grassland,Water,Forest
3066,Grassland,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
3067,Grassland,NULL,Wetland,Water,Wetland,Wetland,Grassland,Water
3068,Grassland,NULL,Wetland,Water,Wetland,Wetland,Grassland,Forest
3069,Grassland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
3070,Grassland,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
3071,Grassland,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
3072,Grassland,NULL,Wetland,Water,Wetland,Water,Grassland,Bareland
3073,Grassland,NULL,Wetland,Water,Wetland,Water,Grassland,Water
3074,Grassland,NULL,Wetland,Water,Wetland,Water,Water,Grassland
3075,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
3076,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
3077,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
3078,Grassland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3079,Grassland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
3080,Grassland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3081,Grassland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Water,Forest
3082,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
3083,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3084,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Wetland
3085,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Bareland
3086,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
3087,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3088,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
3089,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Bareland
3090,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
3091,Grassland,NULL,Bareland,NULL,Non_Wetland,Cropland,Grassland,Grassland
3092,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,NULL
3093,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3094,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Wetland
3095,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Water
3096,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
3097,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
3098,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3099,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Wetland
3100,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3101,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
3102,Grassland,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
3103,Grassland,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Bareland
3104,Grassland,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Water
3105,Grassland,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
3106,Grassland,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
3107,Grassland,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
3108,Grassland,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
3109,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3110,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
3111,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
3112,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
3113,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
3114,Grassland,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
3115,Grassland,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
3116,Grassland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3117,Grassland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Built-up
3118,Grassland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
3119,Grassland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3120,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
3121,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
3122,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
3123,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
3124,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
3125,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
3126,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
3127,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
3128,Grassland,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
3129,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
3130,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
3131,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
3132,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
3133,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
3134,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
3135,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
3136,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
3137,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
3138,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
3139,Grassland,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
3140,Grassland,NULL,Water,NULL,Water,Shrubland,Grassland,Grassland
3141,Grassland,NULL,Water,NULL,Water,Shrubland,Grassland,Forest
3142,Grassland,NULL,Water,NULL,Water,Shrubland,Wetland,Grassland
3143,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
3144,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Wetland
3145,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Forest
3146,Grassland,NULL,Water,NULL,Water,Grassland,Wetland,Grassland
3147,Grassland,NULL,Water,NULL,Water,Grassland,Water,Grassland
3148,Grassland,NULL,Water,NULL,Water,Wetland,Grassland,Grassland
3149,Grassland,NULL,Water,NULL,Water,Wetland,Grassland,Wetland
3150,Grassland,NULL,Water,NULL,Water,Wetland,Grassland,Water
3151,Grassland,NULL,Water,NULL,Water,Wetland,Grassland,Forest
3152,Grassland,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
3153,Grassland,NULL,Water,NULL,Water,Bareland,Grassland,Bareland
3154,Grassland,NULL,Water,NULL,Water,Bareland,Grassland,Forest
3155,Grassland,NULL,Water,NULL,Water,Water,Grassland,Grassland
3156,Grassland,NULL,Water,NULL,Water,Water,Grassland,Bareland
3157,Grassland,NULL,Water,NULL,Water,Water,Grassland,Water
3158,Grassland,NULL,Water,NULL,Water,Water,Grassland,Forest
3159,Grassland,NULL,Water,Non_Water,Water,NULL,Grassland,Grassland
3160,Grassland,NULL,Water,Non_Water,Water,Shrubland,Grassland,Grassland
3161,Grassland,NULL,Water,Non_Water,Water,Shrubland,Wetland,Grassland
3162,Grassland,NULL,Water,Non_Water,Water,Shrubland,Water,Wetland
3163,Grassland,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
3164,Grassland,NULL,Water,Non_Water,Water,Wetland,Grassland,Grassland
3165,Grassland,NULL,Water,Non_Water,Water,Wetland,Grassland,Wetland
3166,Grassland,NULL,Water,Non_Water,Water,Water,Grassland,Grassland
3167,Grassland,NULL,Water,Water,Water,Shrubland,Grassland,Grassland
3168,Grassland,NULL,Water,Water,Water,Shrubland,Grassland,Forest
3169,Grassland,NULL,Water,Water,Water,Grassland,Grassland,Grassland
3170,Grassland,NULL,Water,Water,Water,Grassland,Grassland,Bareland
3171,Grassland,NULL,Water,Water,Water,Grassland,Grassland,Water
3172,Grassland,NULL,Water,Water,Water,Grassland,Water,Grassland
3173,Grassland,NULL,Water,Water,Water,Grassland,Water,Forest
3174,Grassland,NULL,Water,Water,Water,Wetland,Grassland,Grassland
3175,Grassland,NULL,Water,Water,Water,Wetland,Grassland,Water
3176,Grassland,NULL,Water,Water,Water,Bareland,Grassland,Grassland
3177,Grassland,NULL,Water,Water,Water,Bareland,Grassland,Bareland
3178,Grassland,NULL,Water,Water,Water,Water,Grassland,Grassland
3179,Grassland,NULL,Water,Water,Water,Water,Grassland,Water
3180,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
3181,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
3182,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3183,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
3184,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
3185,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
3186,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
3187,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
3188,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
3189,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3190,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3191,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
3192,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3193,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
3194,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
3195,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
3196,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3197,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
3198,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
3199,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
3200,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
3201,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
3202,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
3203,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
3204,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
3205,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
3206,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3207,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
3208,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3209,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
3210,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
3211,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
3212,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
3213,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
3214,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3215,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
3216,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3217,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
3218,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3219,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
3220,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
3221,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
3222,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
3223,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
3224,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
3225,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
3226,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Wetland
3227,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3228,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
3229,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
3230,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
3231,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
3232,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
3233,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
3234,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
3235,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
3236,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
3237,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
3238,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
3239,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
3240,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Bareland
3241,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
3242,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3243,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
3244,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
3245,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
3246,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3247,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
3248,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
3249,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
3250,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
3251,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
3252,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
3253,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
3254,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
3255,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
3256,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3257,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
3258,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
3259,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
3260,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3261,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
3262,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
3263,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
3264,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
3265,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
3266,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
3267,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
3268,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Wetland
3269,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
3270,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
3271,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
3272,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
3273,Grassland,NULL,Forest,NULL,Non_Wetland,Water,NULL,Grassland
3274,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
3275,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
3276,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
3277,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
3278,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
3279,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Forest,Grassland
3280,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
3281,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
3282,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Wetland
3283,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3284,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
3285,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
3286,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
3287,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3288,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
3289,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
3290,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
3291,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
3292,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3293,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
3294,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3295,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,NULL
3296,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3297,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
3298,Grassland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
3299,Grassland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
3300,Grassland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
3301,Grassland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3302,Grassland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3303,Grassland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
3304,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
3305,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Wetland
3306,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
3307,Grassland,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
3308,Grassland,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Forest
3309,Grassland,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Grassland
3310,Grassland,NULL,Forest,Water,Non_Wetland,Water,Grassland,Grassland
3311,Grassland,NULL,Forest,Water,Non_Wetland,Water,Grassland,Bareland
3312,Grassland,NULL,Forest,Water,Non_Wetland,Water,Grassland,Forest
3313,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
3314,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3315,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
3316,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
3317,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
3318,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
3319,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
3320,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3321,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
3322,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
3323,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3324,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
3325,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
3326,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
3327,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
