Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18MWU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18MWU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18MWU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18MWU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18MWU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18MWU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18MWU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18MWU_M_R
1770,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1771,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1772,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1773,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1774,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1775,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1776,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1777,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1778,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1779,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1780,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1781,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1782,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1783,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1784,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1785,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1786,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1787,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1788,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1789,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1790,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1791,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
1792,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1793,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1794,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1795,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1796,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1797,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1798,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1799,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1800,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
1801,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1802,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
1803,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Built-up
1804,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1805,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1806,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1807,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1808,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1809,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1810,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1811,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1812,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,NULL
1813,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1814,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
1815,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
1816,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1817,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1818,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1819,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1820,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
1821,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
1822,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
1823,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
1824,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
1825,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1826,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Forest
1827,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1828,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1829,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1830,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1831,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1832,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1833,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1834,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1835,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1836,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1837,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1838,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1839,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1840,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
1841,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1842,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1843,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1844,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1845,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1846,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1847,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1848,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1849,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Water
1850,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1851,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
1852,Forest,Forest,Water,NULL,Water,NULL,NULL,Wetland
1853,Forest,Forest,Water,NULL,Water,NULL,NULL,Bareland
1854,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
1855,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
1856,Forest,Forest,Water,Non_Water,Water,NULL,NULL,NULL
1857,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
1858,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Cropland
1859,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
1860,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Bareland
1861,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
1862,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1863,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
1864,Forest,Forest,Water,Water,Water,NULL,NULL,Wetland
1865,Forest,Forest,Water,Water,Water,NULL,NULL,Bareland
1866,Forest,Forest,Water,Water,Water,NULL,NULL,Water
1867,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
1868,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1869,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1870,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1871,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1872,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1873,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1874,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1875,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1876,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1877,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1878,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1879,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1880,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1881,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1882,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1883,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1884,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1885,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1886,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
