Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LFJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LFJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LFJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LFJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LFJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LFJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LFJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LFJ_M_R
326,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
327,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
328,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
329,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
330,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Bareland
331,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Water
332,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
333,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
334,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
335,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
336,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Water
337,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
338,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
339,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
340,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
341,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
342,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
343,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
344,NULL,NULL,Wetland,NULL,Wetland,Bareland,Forest,Forest
345,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
346,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Water
347,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
348,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
349,NULL,NULL,Wetland,NULL,Wetland,Forest,Grassland,Grassland
350,NULL,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
351,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
352,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
353,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
354,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Built-up,Forest
355,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Bareland
356,NULL,NULL,Wetland,Non_Water,Wetland,Built-up,Built-up,Grassland
357,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
358,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Forest
359,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Water
360,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Forest
361,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
362,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Water
363,NULL,NULL,Wetland,Water,Wetland,Grassland,Forest,Water
364,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Forest
365,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Forest
366,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Water
367,NULL,NULL,Wetland,Water,Wetland,Water,Forest,Water
368,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
369,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Grassland
370,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
371,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
372,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
373,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
374,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
375,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
376,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
377,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
378,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Water
379,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
380,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
381,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
382,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Water
383,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
384,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
385,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
386,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Bareland,Grassland
387,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
388,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
389,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
390,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Water
391,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Grassland,Grassland
392,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Grassland,Forest
393,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
394,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
395,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
396,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
397,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
398,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
399,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
400,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
401,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
402,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
403,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
404,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
405,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
406,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
407,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
408,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
409,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
410,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
411,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
412,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
413,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
414,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
415,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
416,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
417,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
418,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
419,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
420,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
421,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
422,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
423,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
424,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
425,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
426,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
427,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
428,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
429,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
430,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
431,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
432,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
433,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
434,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
435,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Grassland
436,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
437,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
438,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Wetland,Grassland
439,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
440,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
441,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
442,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
443,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
444,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
445,NULL,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
446,NULL,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Bareland
447,NULL,NULL,Built-up,NULL,Non_Wetland,Water,Bareland,Grassland
448,NULL,NULL,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
449,NULL,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
450,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
451,NULL,NULL,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
452,NULL,NULL,Built-up,Non_Water,Non_Wetland,Water,Grassland,Grassland
453,NULL,NULL,Built-up,Water,Non_Wetland,Grassland,Water,Grassland
454,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Grassland,Grassland
455,NULL,NULL,Water,NULL,Water,NULL,NULL,Forest
456,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
457,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Bareland
458,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Forest
459,NULL,NULL,Water,NULL,Water,Grassland,Wetland,Grassland
460,NULL,NULL,Water,NULL,Water,Grassland,Bareland,Grassland
461,NULL,NULL,Water,NULL,Water,Grassland,Water,Grassland
462,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
463,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Wetland
464,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Forest
465,NULL,NULL,Water,NULL,Water,Bareland,Bareland,Grassland
466,NULL,NULL,Water,NULL,Water,Bareland,Water,Grassland
467,NULL,NULL,Water,NULL,Water,Bareland,Water,Bareland
468,NULL,NULL,Water,NULL,Water,Built-up,Grassland,Grassland
469,NULL,NULL,Water,NULL,Water,Built-up,Built-up,Grassland
470,NULL,NULL,Water,NULL,Water,Water,Grassland,Grassland
471,NULL,NULL,Water,NULL,Water,Water,Grassland,Forest
472,NULL,NULL,Water,NULL,Water,Water,Water,Water
473,NULL,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
474,NULL,NULL,Water,Non_Water,Water,Grassland,Grassland,Forest
475,NULL,NULL,Water,Non_Water,Water,Bareland,Grassland,Bareland
476,NULL,NULL,Water,Non_Water,Water,Bareland,Water,Water
477,NULL,NULL,Water,Non_Water,Water,Built-up,Built-up,Grassland
478,NULL,NULL,Water,Water,Water,Grassland,Grassland,Bareland
479,NULL,NULL,Water,Water,Water,Grassland,Water,Grassland
480,NULL,NULL,Water,Water,Water,Bareland,Grassland,Bareland
481,NULL,NULL,Water,Water,Water,Bareland,Grassland,Water
482,NULL,NULL,Water,Water,Water,Water,Grassland,Forest
483,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
484,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
485,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
486,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
487,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
488,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
489,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
490,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
491,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
492,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
493,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
494,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
495,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
496,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
497,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
498,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
499,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
500,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
501,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
502,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
503,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
504,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
505,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
506,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Built-up
507,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
508,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
509,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
510,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
511,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
512,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
513,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Water
514,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
515,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
516,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
517,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
518,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
519,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
520,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
521,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
522,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
523,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
524,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
525,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
526,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
527,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
528,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
529,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
530,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
531,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
532,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
533,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
534,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
535,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
536,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
537,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
538,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
539,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Bareland
540,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
541,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Wetland,Grassland
542,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
543,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Bareland
544,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
545,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
546,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
547,NULL,NULL,Forest,NULL,Non_Wetland,Water,NULL,Grassland
548,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
549,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
550,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Water
551,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
552,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
553,NULL,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
554,NULL,NULL,Forest,NULL,Non_Wetland,Water,Water,Forest
555,NULL,NULL,Forest,NULL,Non_Wetland,Water,Forest,Grassland
556,NULL,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
557,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
558,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
559,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
560,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
561,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
562,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
563,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
564,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
565,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
566,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
567,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
568,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
569,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
570,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Forest
571,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
572,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Wetland,Grassland
573,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
574,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
575,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
576,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
577,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
578,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Grassland
579,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Bareland
580,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Forest
581,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
582,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Water,Forest
583,NULL,NULL,Forest,Water,Non_Wetland,Water,Grassland,Grassland
584,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
585,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
586,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
587,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
588,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
589,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
590,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
591,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
592,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
593,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
594,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
595,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
596,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
597,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
598,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
599,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
600,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
601,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
602,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
603,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
604,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
605,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
606,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
607,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
608,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
609,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
610,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
611,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
612,NULL,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
613,NULL,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Water
614,NULL,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Forest
615,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
616,NULL,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
617,NULL,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
618,NULL,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
619,NULL,Cropland,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
620,NULL,Cropland,NULL,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
621,NULL,Cropland,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
622,NULL,Cropland,NULL,Water,Non_Wetland,Bareland,Water,Forest
623,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
624,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
625,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
626,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
627,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
628,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
629,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
630,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
631,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
632,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
633,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
634,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
635,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
636,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
637,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
638,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
639,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
640,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
641,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
642,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
643,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
644,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
645,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
646,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Bareland
647,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
648,NULL,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
649,NULL,Cropland,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
650,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
651,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
652,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
653,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
654,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
655,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Built-up,Grassland,Grassland
656,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
657,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
658,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Bareland
659,NULL,Cropland,Shrubland,Water,Non_Wetland,Built-up,Grassland,Grassland
660,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
661,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
662,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
663,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
664,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
665,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
666,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
