Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LEJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LEJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LEJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LEJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LEJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LEJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LEJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LEJ_M_R
3760,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3761,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
3762,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
3763,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
3764,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
3765,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3766,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3767,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
3768,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3769,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3770,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3771,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
3772,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
3773,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
3774,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
3775,NULL,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
3776,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3777,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3778,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3779,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3780,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3781,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
3782,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
3783,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
3784,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
3785,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
3786,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
3787,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
3788,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
3789,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
3790,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Water
3791,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
3792,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
3793,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
3794,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
3795,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3796,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3797,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3798,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
3799,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3800,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3801,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,NULL
3802,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3803,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
3804,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
3805,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
3806,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
3807,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
3808,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
3809,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3810,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3811,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
3812,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3813,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
3814,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
3815,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3816,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
3817,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3818,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
3819,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3820,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
3821,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
3822,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
3823,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
3824,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
3825,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Water
3826,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
3827,NULL,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
3828,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
3829,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
3830,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3831,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
3832,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3833,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3834,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Water
3835,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
3836,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
3837,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
3838,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
3839,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3840,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
3841,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
3842,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Water
3843,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
3844,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
3845,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3846,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3847,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
3848,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
3849,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,NULL
3850,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3851,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
3852,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3853,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
3854,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
3855,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
3856,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
3857,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
3858,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
3859,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Water
3860,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
3861,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
3862,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
3863,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
3864,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
3865,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
3866,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
3867,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
3868,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
3869,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
3870,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
3871,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
3872,NULL,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
3873,NULL,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
3874,NULL,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
3875,NULL,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3876,NULL,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3877,NULL,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,NULL
3878,NULL,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3879,NULL,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
3880,NULL,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Water
3881,NULL,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Forest
3882,NULL,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,NULL
3883,NULL,Forest,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
3884,NULL,Forest,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
3885,NULL,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
3886,NULL,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
3887,NULL,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
3888,NULL,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Forest
3889,NULL,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
3890,NULL,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Bareland
3891,NULL,Forest,Cropland,Non_Water,Non_Wetland,Water,Forest,Water
3892,NULL,Forest,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
3893,NULL,Forest,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
3894,NULL,Forest,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
3895,NULL,Forest,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
3896,NULL,Forest,Cropland,Water,Non_Wetland,Bareland,NULL,Grassland
3897,NULL,Forest,Cropland,Water,Non_Wetland,Bareland,Wetland,Forest
3898,NULL,Forest,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
3899,NULL,Forest,Cropland,Water,Non_Wetland,Bareland,Water,Water
3900,NULL,Forest,Cropland,Water,Non_Wetland,Bareland,Water,Forest
3901,NULL,Forest,Cropland,Water,Non_Wetland,Bareland,Forest,Grassland
3902,NULL,Forest,Cropland,Water,Non_Wetland,Forest,Shrubland,Forest
3903,NULL,Forest,Cropland,Water,Non_Wetland,Forest,Water,Forest
3904,NULL,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Forest
3905,NULL,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
3906,NULL,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
3907,NULL,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
3908,NULL,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,NULL
3909,NULL,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
3910,NULL,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Wetland
3911,NULL,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
3912,NULL,Forest,Wetland,NULL,Wetland,Shrubland,Forest,NULL
3913,NULL,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Wetland
3914,NULL,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Forest
3915,NULL,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3916,NULL,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3917,NULL,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
3918,NULL,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
3919,NULL,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
3920,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
3921,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3922,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
3923,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3924,NULL,Forest,Wetland,NULL,Wetland,Wetland,Forest,Wetland
3925,NULL,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
3926,NULL,Forest,Wetland,NULL,Wetland,Bareland,Shrubland,Grassland
3927,NULL,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
3928,NULL,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
3929,NULL,Forest,Wetland,NULL,Wetland,Bareland,Water,Grassland
3930,NULL,Forest,Wetland,NULL,Wetland,Bareland,Water,Bareland
3931,NULL,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
3932,NULL,Forest,Wetland,NULL,Wetland,Bareland,Forest,Grassland
3933,NULL,Forest,Wetland,NULL,Wetland,Bareland,Forest,Bareland
3934,NULL,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
3935,NULL,Forest,Wetland,Non_Water,Wetland,Shrubland,NULL,Forest
3936,NULL,Forest,Wetland,Non_Water,Wetland,Shrubland,Shrubland,NULL
3937,NULL,Forest,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Water
3938,NULL,Forest,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
3939,NULL,Forest,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
3940,NULL,Forest,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
3941,NULL,Forest,Wetland,Non_Water,Wetland,Shrubland,Forest,Forest
3942,NULL,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
3943,NULL,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
3944,NULL,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
3945,NULL,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
3946,NULL,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
3947,NULL,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
3948,NULL,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
3949,NULL,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Forest
3950,NULL,Forest,Wetland,Non_Water,Wetland,Bareland,Forest,Water
3951,NULL,Forest,Wetland,Non_Water,Wetland,Water,Shrubland,Forest
3952,NULL,Forest,Wetland,Non_Water,Wetland,Forest,Shrubland,Forest
3953,NULL,Forest,Wetland,Water,Wetland,Shrubland,Wetland,Wetland
3954,NULL,Forest,Wetland,Water,Wetland,Grassland,Water,Grassland
3955,NULL,Forest,Wetland,Water,Wetland,Grassland,Forest,Forest
3956,NULL,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
3957,NULL,Forest,Wetland,Water,Wetland,Bareland,Shrubland,Water
3958,NULL,Forest,Wetland,Water,Wetland,Bareland,Water,Grassland
3959,NULL,Forest,Wetland,Water,Wetland,Bareland,Water,Water
3960,NULL,Forest,Wetland,Water,Wetland,Bareland,Water,Forest
3961,NULL,Forest,Wetland,Water,Wetland,Water,Water,Water
3962,NULL,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Water
3963,NULL,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
3964,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
3965,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Built-up
3966,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
3967,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3968,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
3969,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
3970,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
3971,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Water
3972,NULL,Forest,Water,NULL,Water,NULL,Shrubland,Grassland
3973,NULL,Forest,Water,NULL,Water,NULL,Shrubland,Forest
3974,NULL,Forest,Water,NULL,Water,NULL,Grassland,Forest
3975,NULL,Forest,Water,NULL,Water,Shrubland,Shrubland,Grassland
3976,NULL,Forest,Water,NULL,Water,Shrubland,Shrubland,Forest
3977,NULL,Forest,Water,NULL,Water,Shrubland,Grassland,Forest
3978,NULL,Forest,Water,NULL,Water,Shrubland,Wetland,Forest
3979,NULL,Forest,Water,NULL,Water,Grassland,NULL,Grassland
3980,NULL,Forest,Water,NULL,Water,Grassland,Water,Forest
3981,NULL,Forest,Water,NULL,Water,Grassland,Forest,Grassland
3982,NULL,Forest,Water,NULL,Water,Wetland,NULL,Grassland
3983,NULL,Forest,Water,NULL,Water,Wetland,Shrubland,Forest
3984,NULL,Forest,Water,NULL,Water,Wetland,Wetland,Wetland
3985,NULL,Forest,Water,NULL,Water,Bareland,Water,Water
3986,NULL,Forest,Water,NULL,Water,Bareland,Forest,Forest
3987,NULL,Forest,Water,Non_Water,Water,Wetland,Water,Wetland
3988,NULL,Forest,Water,Non_Water,Water,Bareland,Wetland,Forest
3989,NULL,Forest,Water,Water,Water,Shrubland,Water,Wetland
3990,NULL,Forest,Water,Water,Water,Grassland,Water,Forest
3991,NULL,Forest,Water,Water,Water,Bareland,Wetland,Wetland
3992,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3993,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3994,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3995,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
3996,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
3997,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Wetland
3998,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
3999,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
4000,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
4001,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
4002,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
4003,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
4004,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
4005,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
4006,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
4007,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
4008,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
4009,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
4010,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
4011,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
4012,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4013,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4014,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
4015,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
4016,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4017,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
4018,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4019,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
4020,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
4021,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
4022,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
4023,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
4024,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
4025,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
4026,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
4027,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
4028,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
4029,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
4030,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
4031,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4032,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
4033,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
4034,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4035,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4036,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
4037,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
4038,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
4039,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
4040,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
4041,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4042,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
4043,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
4044,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
4045,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
4046,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
4047,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
4048,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
4049,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
4050,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
4051,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
4052,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
4053,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
4054,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
4055,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
4056,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
4057,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Wetland
4058,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Bareland
4059,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
4060,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
4061,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
4062,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
4063,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Bareland
4064,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Water
4065,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
4066,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Water
4067,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
4068,NULL,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
4069,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
4070,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
4071,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
4072,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
4073,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
4074,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
4075,NULL,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
4076,NULL,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
4077,NULL,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
4078,NULL,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
4079,NULL,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
4080,NULL,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
4081,NULL,Forest,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
4082,NULL,Forest,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
4083,NULL,Forest,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
4084,NULL,Forest,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
4085,NULL,Forest,Forest,Non_Water,Non_Wetland,Bareland,Water,Bareland
4086,NULL,Forest,Forest,Non_Water,Non_Wetland,Bareland,Forest,Water
4087,NULL,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
4088,NULL,Forest,Forest,Water,Non_Wetland,Bareland,Water,Wetland
4089,NULL,Forest,Forest,Water,Non_Wetland,Bareland,Water,Water
4090,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
4091,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
4092,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
