Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19NEF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NEF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NEF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NEF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NEF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19NEF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19NEF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19NEF_M_R
1397,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1398,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1399,Forest,Bareland,Water,NULL,Water,NULL,NULL,Grassland
1400,Forest,Bareland,Water,NULL,Water,NULL,NULL,Forest
1401,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Grassland
1402,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Wetland
1403,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
1404,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Forest
1405,Forest,Bareland,Water,Water,Water,NULL,NULL,Grassland
1406,Forest,Bareland,Water,Water,Water,NULL,NULL,Bareland
1407,Forest,Bareland,Water,Water,Water,NULL,NULL,Forest
1408,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1409,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1410,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1411,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1412,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1413,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
1414,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1415,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1416,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1417,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1418,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1419,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1420,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1421,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1422,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1423,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1424,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
1425,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1426,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1427,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1428,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1429,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1430,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1431,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1432,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1433,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1434,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1435,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1436,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1437,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1438,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1439,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1440,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1441,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1442,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1443,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1444,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1445,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1446,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1447,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1448,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1449,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1450,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1451,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1452,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1453,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1454,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1455,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1456,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1457,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1458,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1459,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,NULL
1460,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1461,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1462,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1463,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1464,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1465,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
1466,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1467,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1468,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1469,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1470,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1471,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1472,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1473,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1474,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1475,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1476,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1477,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1478,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1479,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1480,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
1481,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1482,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1483,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1484,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1485,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1486,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1487,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1488,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1489,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1490,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1491,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1492,Forest,Water,Water,NULL,Water,NULL,NULL,NULL
1493,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
1494,Forest,Water,Water,NULL,Water,NULL,NULL,Wetland
1495,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
1496,Forest,Water,Water,NULL,Water,NULL,NULL,Water
1497,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
1498,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1499,Forest,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1500,Forest,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1501,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
1502,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
1503,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
1504,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
1505,Forest,Water,Water,Water,Water,NULL,NULL,Bareland
1506,Forest,Water,Water,Water,Water,NULL,NULL,Water
1507,Forest,Water,Water,Water,Water,NULL,NULL,Forest
1508,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1509,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1510,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1511,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1512,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1513,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1514,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1515,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1516,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1517,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1518,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1519,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1520,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1521,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1522,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1523,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1524,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1525,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1526,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1527,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1528,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1529,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1530,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1531,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1532,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1533,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1534,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1535,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1536,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1537,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1538,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1539,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
1540,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1541,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1542,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1543,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1544,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1545,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1546,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1547,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1548,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1549,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1550,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1551,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1552,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1553,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,NULL
1554,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1555,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1556,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
1557,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1558,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1559,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1560,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1561,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1562,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1563,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
1564,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1565,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
1566,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
1567,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1568,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1569,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1570,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1571,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1572,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1573,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1574,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1575,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,NULL
1576,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1577,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
1578,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
1579,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1580,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1581,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1582,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1583,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1584,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1585,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1586,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1587,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1588,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1589,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1590,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1591,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1592,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1593,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
1594,Forest,Forest,Water,NULL,Water,NULL,NULL,Wetland
1595,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
1596,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
1597,Forest,Forest,Water,Non_Water,Water,NULL,NULL,NULL
1598,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
1599,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
1600,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Bareland
1601,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
1602,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1603,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
1604,Forest,Forest,Water,Water,Water,NULL,NULL,Wetland
1605,Forest,Forest,Water,Water,Water,NULL,NULL,Bareland
1606,Forest,Forest,Water,Water,Water,NULL,NULL,Water
1607,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
1608,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1609,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1610,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1611,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1612,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1613,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1614,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1615,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1616,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1617,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1618,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1619,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,NULL
1620,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1621,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1622,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1623,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1624,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
