Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LUL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LUL_M_R
2719,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
2720,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
2721,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2722,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2723,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
2724,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
2725,NULL,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
2726,NULL,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2727,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2728,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland,NULL
2729,NULL,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
2730,NULL,Water,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
2731,NULL,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,NULL
2732,NULL,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
2733,NULL,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
2734,NULL,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
2735,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,NULL
2736,NULL,Water,Forest,Water,Non_Wetland,NULL,Water,Water
2737,NULL,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
2738,NULL,Water,Forest,Water,Non_Wetland,Bareland,Water,Water
2739,NULL,Water,Forest,Water,Non_Wetland,Water,Water,Forest
2740,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2741,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2742,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2743,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
2744,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
2745,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Built-up
2746,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
2747,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
2748,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
2749,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2750,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
2751,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
2752,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2753,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
2754,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
2755,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
2756,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2757,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2758,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
2759,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
2760,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2761,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
2762,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2763,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
2764,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
2765,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
2766,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
2767,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
2768,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
2769,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2770,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
2771,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2772,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
2773,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2774,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2775,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
2776,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
2777,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2778,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
2779,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2780,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
2781,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
2782,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2783,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2784,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
2785,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
2786,NULL,Forest,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
2787,NULL,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
2788,NULL,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
2789,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
2790,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
2791,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
2792,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
2793,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2794,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2795,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
2796,NULL,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
2797,NULL,Forest,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
2798,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2799,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2800,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2801,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2802,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
2803,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
2804,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
2805,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
2806,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
2807,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
2808,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
2809,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
2810,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
2811,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
2812,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
2813,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2814,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
2815,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
2816,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2817,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2818,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
2819,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
2820,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
2821,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2822,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
2823,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2824,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
2825,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2826,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
2827,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
2828,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
2829,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
2830,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
2831,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2832,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
2833,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2834,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
2835,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2836,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2837,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2838,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
2839,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2840,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2841,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2842,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
2843,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2844,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
2845,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2846,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2847,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
2848,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
2849,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2850,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
2851,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
2852,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2853,NULL,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
2854,NULL,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
2855,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
2856,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
2857,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2858,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
2859,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
2860,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
2861,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
2862,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
2863,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
2864,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2865,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2866,NULL,Forest,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
2867,NULL,Forest,Shrubland,Water,Non_Wetland,Forest,Shrubland,Grassland
2868,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2869,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2870,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2871,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2872,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
2873,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
2874,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
2875,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
2876,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
2877,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2878,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
2879,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
2880,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2881,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
2882,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2883,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2884,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2885,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
2886,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2887,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2888,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
2889,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
2890,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
2891,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
2892,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2893,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
2894,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
2895,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2896,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2897,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
2898,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2899,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2900,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2901,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2902,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2903,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2904,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
2905,NULL,Forest,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
2906,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
2907,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
2908,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
2909,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
2910,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2911,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2912,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2913,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2914,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
2915,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
2916,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
2917,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
2918,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
2919,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
2920,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
2921,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
2922,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
2923,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
2924,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
2925,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
2926,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2927,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
2928,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2929,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2930,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
2931,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
2932,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2933,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
2934,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2935,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
2936,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2937,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
2938,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
2939,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
2940,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
2941,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
2942,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2943,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
2944,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
2945,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
2946,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2947,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2948,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2949,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
2950,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2951,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2952,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2953,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2954,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2955,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2956,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2957,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
2958,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
2959,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2960,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
2961,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
2962,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
2963,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
2964,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2965,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
2966,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2967,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2968,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
2969,NULL,Forest,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2970,NULL,Forest,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
2971,NULL,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2972,NULL,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
2973,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
2974,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
2975,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
2976,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
2977,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2978,NULL,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
2979,NULL,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
2980,NULL,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
2981,NULL,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2982,NULL,Forest,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
2983,NULL,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
2984,NULL,Forest,Wetland,Non_Water,Wetland,NULL,Shrubland,Grassland
2985,NULL,Forest,Wetland,Non_Water,Wetland,Forest,Shrubland,Grassland
2986,NULL,Forest,Wetland,Water,Wetland,Shrubland,Grassland,Grassland
2987,NULL,Forest,Bareland,NULL,Non_Wetland,Shrubland,NULL,NULL
2988,NULL,Forest,Bareland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
2989,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
2990,NULL,Forest,Built-up,NULL,Non_Wetland,Shrubland,Grassland,NULL
2991,NULL,Forest,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Cropland
2992,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
2993,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
2994,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2995,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2996,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
2997,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
2998,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
2999,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
3000,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
3001,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
3002,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
3003,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
3004,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
3005,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
3006,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
3007,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
3008,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
3009,NULL,Forest,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Built-up
3010,NULL,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
3011,NULL,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
3012,NULL,Forest,Built-up,Water,Non_Wetland,Bareland,NULL,Forest
3013,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3014,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3015,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3016,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
3017,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
3018,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
3019,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
3020,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
3021,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Bareland
3022,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3023,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
3024,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
3025,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
3026,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
3027,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
3028,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
3029,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3030,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3031,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
3032,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
3033,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3034,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
3035,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3036,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
3037,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
3038,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
3039,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
3040,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
3041,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
3042,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
