Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KNB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KNB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KNB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KNB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KNB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KNB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KNB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KNB_M_R
1718,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1719,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1720,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1721,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1722,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1723,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1724,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1725,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1726,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1727,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1728,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1729,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1730,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,NULL
1731,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1732,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1733,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1734,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1735,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1736,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1737,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1738,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1739,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1740,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1741,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1742,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1743,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1744,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,NULL
1745,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1746,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1747,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1748,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1749,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1750,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
1751,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1752,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1753,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1754,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1755,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1756,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1757,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1758,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1759,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1760,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
1761,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1762,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
1763,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1764,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1765,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1766,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
1767,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1768,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1769,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1770,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,NULL
1771,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
1772,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Cropland
1773,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
1774,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
1775,Forest,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1776,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1777,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1778,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1779,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1780,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1781,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1782,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1783,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1784,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1785,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1786,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1787,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1788,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,NULL
1789,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1790,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1791,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1792,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1793,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1794,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1795,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1796,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1797,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1798,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1799,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1800,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1801,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
1802,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1803,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
1804,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1805,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1806,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1807,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1808,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
1809,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1810,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
1811,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
1812,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
1813,Forest,NULL,Water,NULL,Water,NULL,NULL,Cropland
1814,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
1815,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
1816,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
1817,Forest,NULL,Water,Non_Water,Water,NULL,NULL,NULL
1818,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1819,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1820,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
1821,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1822,Forest,NULL,Water,Water,Water,NULL,NULL,NULL
1823,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
1824,Forest,NULL,Water,Water,Water,NULL,NULL,Cropland
1825,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
1826,Forest,NULL,Water,Water,Water,NULL,NULL,Water
1827,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
1828,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1829,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1830,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1831,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1832,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1833,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1834,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1835,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1836,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1837,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1838,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1839,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1840,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1841,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1842,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
1843,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1844,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1845,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1846,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1847,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1848,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1849,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1850,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1851,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1852,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1853,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1854,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1855,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1856,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1857,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1858,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1859,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1860,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1861,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1862,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1863,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1864,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1865,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1866,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1867,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1868,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1869,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1870,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1871,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1872,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1873,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1874,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1875,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1876,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1877,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1878,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1879,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1880,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1881,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1882,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1883,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1884,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1885,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1886,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
1887,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1888,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1889,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1890,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1891,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1892,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1893,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1894,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1895,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1896,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1897,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1898,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1899,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
1900,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1901,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1902,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1903,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1904,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1905,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1906,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1907,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1908,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1909,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
1910,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
1911,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1912,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
1913,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1914,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1915,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1916,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1917,Forest,Bareland,Water,NULL,Water,NULL,NULL,Forest
1918,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1919,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1920,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1921,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1922,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1923,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1924,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1925,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1926,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1927,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1928,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1929,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1930,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1931,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1932,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1933,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1934,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1935,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1936,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1937,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1938,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1939,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1940,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1941,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1942,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1943,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
1944,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1945,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1946,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1947,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1948,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1949,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1950,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1951,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1952,Forest,Built-up,Water,NULL,Water,NULL,NULL,NULL
1953,Forest,Built-up,Water,NULL,Water,NULL,NULL,Grassland
1954,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
1955,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1956,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1957,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1958,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1959,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1960,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1961,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1962,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1963,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1964,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1965,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1966,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1967,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1968,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1969,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1970,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1971,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1972,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1973,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1974,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1975,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1976,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1977,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1978,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1979,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
1980,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1981,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1982,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1983,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1984,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1985,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1986,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,NULL
1987,Forest,Water,Water,NULL,Water,NULL,NULL,NULL
1988,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
1989,Forest,Water,Water,NULL,Water,NULL,NULL,Water
1990,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
1991,Forest,Water,Water,Water,Water,NULL,NULL,Water
1992,Forest,Water,Water,Water,Water,NULL,NULL,Forest
1993,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1994,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1995,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1996,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1997,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1998,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1999,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2000,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2001,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2002,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2003,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2004,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2005,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2006,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2007,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2008,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2009,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2010,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2011,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2012,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2013,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2014,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2015,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2016,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2017,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2018,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2019,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
2020,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
2021,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2022,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2023,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2024,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2025,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2026,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2027,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2028,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2029,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2030,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2031,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2032,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2033,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2034,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2035,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2036,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2037,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2038,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2039,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2040,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2041,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2042,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2043,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2044,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2045,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2046,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2047,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2048,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2049,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,NULL
2050,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2051,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2052,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2053,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2054,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2055,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2056,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2057,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2058,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
