Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MVS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MVS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MVS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MVS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MVS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MVS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MVS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MVS_M_R
3588,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
3589,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
3590,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
3591,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3592,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3593,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3594,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
3595,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
3596,Cropland,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
3597,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
3598,Cropland,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
3599,Cropland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3600,Cropland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
3601,Cropland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3602,Cropland,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
3603,Cropland,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
3604,Cropland,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3605,Cropland,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
3606,Cropland,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
3607,Cropland,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
3608,Cropland,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
3609,Cropland,Forest,Wetland,Water,Wetland,Water,Wetland,Wetland
3610,Cropland,Forest,Wetland,Water,Wetland,Water,Water,Wetland
3611,Cropland,Forest,Water,Water,Water,Wetland,Wetland,Wetland
3612,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3613,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3614,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3615,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3616,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3617,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
3618,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
3619,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3620,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
3621,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
3622,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
3623,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Forest
3624,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
3625,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
3626,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
3627,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
3628,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
3629,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
3630,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
3631,Wetland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3632,Wetland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3633,Wetland,NULL,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
3634,Wetland,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
3635,Wetland,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
3636,Wetland,NULL,NULL,Water,Non_Wetland,Wetland,Water,Grassland
3637,Wetland,NULL,NULL,Water,Non_Wetland,Water,Wetland,Grassland
3638,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3639,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3640,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3641,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
3642,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
3643,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3644,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
3645,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3646,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
3647,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3648,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3649,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
3650,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
3651,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
3652,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3653,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
3654,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3655,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
3656,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
3657,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
3658,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
3659,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3660,Wetland,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
3661,Wetland,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Wetland
3662,Wetland,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
3663,Wetland,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
3664,Wetland,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
3665,Wetland,NULL,Shrubland,Water,Non_Wetland,Wetland,Bareland,Grassland
3666,Wetland,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
3667,Wetland,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
3668,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3669,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3670,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
3671,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3672,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3673,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3674,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
3675,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
3676,Wetland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3677,Wetland,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3678,Wetland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3679,Wetland,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
3680,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
3681,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3682,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
3683,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3684,Wetland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
3685,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
3686,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3687,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3688,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
3689,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3690,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
3691,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
3692,Wetland,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
3693,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
3694,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
3695,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
3696,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3697,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
3698,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Water
3699,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3700,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
3701,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Forest
3702,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
3703,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
3704,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
3705,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
3706,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
3707,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
3708,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
3709,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
3710,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Water,Built-up
3711,Wetland,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
3712,Wetland,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
3713,Wetland,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
3714,Wetland,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
3715,Wetland,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
3716,Wetland,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
3717,Wetland,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
3718,Wetland,NULL,Wetland,NULL,Wetland,Water,Water,Water
3719,Wetland,NULL,Wetland,NULL,Wetland,Water,Water,Forest
3720,Wetland,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
3721,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
3722,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
3723,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
3724,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
3725,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
3726,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
3727,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
3728,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
3729,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
3730,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3731,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
3732,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
3733,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
3734,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
3735,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
3736,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
3737,Wetland,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
3738,Wetland,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
3739,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
3740,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
3741,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Forest
3742,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
3743,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
3744,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
3745,Wetland,NULL,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
3746,Wetland,NULL,Wetland,Water,Wetland,NULL,Wetland,Forest
3747,Wetland,NULL,Wetland,Water,Wetland,NULL,Water,Forest
3748,Wetland,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
3749,Wetland,NULL,Wetland,Water,Wetland,Grassland,Wetland,Wetland
3750,Wetland,NULL,Wetland,Water,Wetland,Grassland,Wetland,Forest
3751,Wetland,NULL,Wetland,Water,Wetland,Grassland,Bareland,Grassland
3752,Wetland,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
3753,Wetland,NULL,Wetland,Water,Wetland,Grassland,Water,Wetland
3754,Wetland,NULL,Wetland,Water,Wetland,Wetland,NULL,Grassland
3755,Wetland,NULL,Wetland,Water,Wetland,Wetland,NULL,Wetland
3756,Wetland,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
3757,Wetland,NULL,Wetland,Water,Wetland,Wetland,Grassland,Wetland
3758,Wetland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
3759,Wetland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
3760,Wetland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Water
3761,Wetland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
3762,Wetland,NULL,Wetland,Water,Wetland,Wetland,Bareland,Grassland
3763,Wetland,NULL,Wetland,Water,Wetland,Wetland,Bareland,Wetland
3764,Wetland,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
3765,Wetland,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
3766,Wetland,NULL,Wetland,Water,Wetland,Wetland,Water,Water
3767,Wetland,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
3768,Wetland,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
3769,Wetland,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
3770,Wetland,NULL,Wetland,Water,Wetland,Bareland,Wetland,Wetland
3771,Wetland,NULL,Wetland,Water,Wetland,Bareland,Wetland,Forest
3772,Wetland,NULL,Wetland,Water,Wetland,Bareland,Bareland,Wetland
3773,Wetland,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
3774,Wetland,NULL,Wetland,Water,Wetland,Bareland,Water,Wetland
3775,Wetland,NULL,Wetland,Water,Wetland,Water,NULL,Wetland
3776,Wetland,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
3777,Wetland,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
3778,Wetland,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
3779,Wetland,NULL,Wetland,Water,Wetland,Water,Wetland,Water
3780,Wetland,NULL,Wetland,Water,Wetland,Water,Wetland,Forest
3781,Wetland,NULL,Wetland,Water,Wetland,Water,Bareland,Grassland
3782,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Grassland
3783,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Wetland
3784,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Water
3785,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Forest
3786,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3787,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3788,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
3789,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
3790,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3791,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3792,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
3793,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
3794,Wetland,NULL,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
3795,Wetland,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
3796,Wetland,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
3797,Wetland,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
3798,Wetland,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
3799,Wetland,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Wetland
3800,Wetland,NULL,Bareland,Water,Non_Wetland,Bareland,Wetland,Grassland
3801,Wetland,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
3802,Wetland,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
3803,Wetland,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
3804,Wetland,NULL,Bareland,Water,Non_Wetland,Water,Water,Grassland
3805,Wetland,NULL,Bareland,Water,Non_Wetland,Water,Water,Wetland
3806,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
3807,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
3808,Wetland,NULL,Water,NULL,Water,Grassland,Water,Grassland
3809,Wetland,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
3810,Wetland,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
3811,Wetland,NULL,Water,NULL,Water,Wetland,Wetland,Forest
3812,Wetland,NULL,Water,NULL,Water,Wetland,Water,Grassland
3813,Wetland,NULL,Water,NULL,Water,Water,Wetland,Grassland
3814,Wetland,NULL,Water,Non_Water,Water,Wetland,Wetland,Grassland
3815,Wetland,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
3816,Wetland,NULL,Water,Non_Water,Water,Wetland,Wetland,Forest
3817,Wetland,NULL,Water,Non_Water,Water,Wetland,Water,Grassland
3818,Wetland,NULL,Water,Non_Water,Water,Wetland,Water,Wetland
3819,Wetland,NULL,Water,Non_Water,Water,Wetland,Water,Forest
3820,Wetland,NULL,Water,Non_Water,Water,Water,Wetland,Wetland
3821,Wetland,NULL,Water,Non_Water,Water,Water,Water,Grassland
3822,Wetland,NULL,Water,Non_Water,Water,Water,Water,Wetland
3823,Wetland,NULL,Water,Non_Water,Water,Water,Water,Water
3824,Wetland,NULL,Water,Water,Water,Wetland,Wetland,Grassland
3825,Wetland,NULL,Water,Water,Water,Wetland,Wetland,Wetland
3826,Wetland,NULL,Water,Water,Water,Wetland,Wetland,Water
3827,Wetland,NULL,Water,Water,Water,Wetland,Wetland,Forest
3828,Wetland,NULL,Water,Water,Water,Wetland,Bareland,Grassland
3829,Wetland,NULL,Water,Water,Water,Wetland,Water,Grassland
3830,Wetland,NULL,Water,Water,Water,Wetland,Water,Wetland
3831,Wetland,NULL,Water,Water,Water,Wetland,Water,Water
3832,Wetland,NULL,Water,Water,Water,Wetland,Water,Forest
3833,Wetland,NULL,Water,Water,Water,Water,Grassland,Wetland
3834,Wetland,NULL,Water,Water,Water,Water,Wetland,Grassland
3835,Wetland,NULL,Water,Water,Water,Water,Wetland,Wetland
3836,Wetland,NULL,Water,Water,Water,Water,Wetland,Water
3837,Wetland,NULL,Water,Water,Water,Water,Water,Grassland
3838,Wetland,NULL,Water,Water,Water,Water,Water,Wetland
3839,Wetland,NULL,Water,Water,Water,Water,Water,Water
3840,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
3841,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3842,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3843,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3844,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
3845,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3846,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
3847,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3848,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
3849,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
3850,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3851,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3852,Wetland,NULL,Forest,Water,Non_Wetland,Wetland,Water,Forest
3853,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
3854,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
3855,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
3856,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3857,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
3858,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
3859,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Water,Forest
3860,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
3861,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
3862,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
3863,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
3864,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
3865,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Forest
3866,Wetland,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
3867,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
3868,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Forest
3869,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Water,Forest
3870,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Water,Wetland
3871,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3872,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3873,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3874,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
3875,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
3876,Wetland,Wetland,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
3877,Wetland,Wetland,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
3878,Wetland,Wetland,NULL,Water,Non_Wetland,Grassland,Wetland,Wetland
3879,Wetland,Wetland,NULL,Water,Non_Wetland,Wetland,Grassland,Grassland
3880,Wetland,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
3881,Wetland,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
3882,Wetland,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
3883,Wetland,Wetland,NULL,Water,Non_Wetland,Wetland,Water,Grassland
3884,Wetland,Wetland,NULL,Water,Non_Wetland,Bareland,Wetland,Grassland
3885,Wetland,Wetland,NULL,Water,Non_Wetland,Water,Wetland,Grassland
3886,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
3887,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3888,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3889,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Built-up
3890,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
3891,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
3892,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
3893,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3894,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
3895,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3896,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3897,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
3898,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
3899,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
3900,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3901,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3902,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3903,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
3904,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
3905,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
3906,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3907,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3908,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
3909,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3910,Wetland,Wetland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
