Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LYL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LYL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LYL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LYL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LYL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LYL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LYL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LYL_M_R
323,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
324,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
325,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
326,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
327,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Water
328,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
329,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Forest
330,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
331,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Wetland,Grassland
332,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
333,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
334,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
335,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Bareland,Grassland
336,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
337,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Water
338,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
339,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Water
340,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
341,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
342,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
343,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
344,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
345,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
346,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Water
347,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Forest,Forest
348,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Shrubland,Grassland
349,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
350,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Water
351,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
352,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Water
353,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Water,Grassland
354,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Water,Water
355,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
356,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
357,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
358,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
359,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Cropland
360,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
361,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
362,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
363,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
364,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
365,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
366,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
367,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
368,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
369,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
370,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
371,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
372,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
373,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
374,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
375,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
376,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
377,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
378,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
379,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
380,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
381,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
382,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
383,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
384,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
385,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
386,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
387,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
388,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
389,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
390,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
391,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
392,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
393,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,NULL
394,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
395,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Bareland
396,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
397,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
398,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
399,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
400,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
401,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Bareland
402,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
403,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Forest
404,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
405,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
406,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
407,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Bareland,Grassland
408,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
409,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
410,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
411,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
412,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
413,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
414,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
415,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
416,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
417,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
418,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
419,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
420,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
421,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
422,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
423,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
424,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
425,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
426,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
427,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
428,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
429,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
430,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
431,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
432,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
433,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
434,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
435,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Water
436,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
437,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
438,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
439,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
440,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
441,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
442,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
443,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
444,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
445,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
446,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
447,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
448,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
449,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
450,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
451,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
452,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
453,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Bareland,Bareland
454,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Bareland,Forest
455,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
456,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
457,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
458,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
459,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
460,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
461,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
462,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
463,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
464,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
465,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
466,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
467,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
468,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
469,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
470,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
471,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
472,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
473,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
474,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
475,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
476,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
477,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
478,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
479,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
480,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
481,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
482,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
483,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
484,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
485,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
486,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
487,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
488,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
489,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
490,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
491,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
492,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
493,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
494,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
495,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
496,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
497,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
498,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
499,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Wetland,Bareland
500,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Built-up,Grassland
501,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Bareland
502,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
503,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
504,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
505,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
506,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
507,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
508,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
509,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
510,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
511,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
512,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
513,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
514,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
515,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
516,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
517,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
518,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
519,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
520,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
521,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
522,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
523,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
524,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
525,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
526,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
527,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
528,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
529,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
530,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Cropland
531,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
532,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
533,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
534,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
535,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
536,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
537,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Built-up
538,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
539,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
540,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
541,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Forest,Grassland
542,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
543,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
544,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
545,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
546,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
547,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
548,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
549,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
550,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Bareland,Grassland
551,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
552,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
553,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
554,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
555,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Forest
556,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
557,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
558,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
559,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
560,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
561,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Forest
562,NULL,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
563,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
564,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
565,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
566,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Water
567,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
568,NULL,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
569,NULL,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Forest
570,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
571,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
572,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
573,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
574,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
575,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
576,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
577,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
578,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
579,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
580,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Water
581,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
582,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
583,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
584,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
585,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
586,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Water
587,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Wetland,Forest
588,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
589,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
590,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
591,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
592,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
593,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
594,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
595,NULL,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Grassland
596,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
597,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
598,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
599,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Water
600,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Bareland
601,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Water
602,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
603,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
604,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Water
605,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Water
606,NULL,NULL,Wetland,Water,Wetland,Water,Water,Grassland
607,NULL,NULL,Wetland,Water,Wetland,Water,Water,Water
608,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Shrubland,Grassland,Grassland
609,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Cropland
610,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Shrubland,Grassland
611,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
612,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Cropland
613,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
614,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Bareland,Grassland
615,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Bareland,Forest
616,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,Grassland,Grassland
617,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,Grassland,Cropland
618,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,NULL,Grassland
619,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
620,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Forest
621,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Grassland
622,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Bareland
623,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Water
624,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Forest
625,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Built-up,Built-up
626,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Built-up,Grassland,Grassland
627,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Built-up,Bareland,Grassland
628,NULL,NULL,Lichens_and_Mosses,Water,Non_Wetland,Bareland,Bareland,Forest
629,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,NULL,Grassland
630,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
631,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
632,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,NULL
633,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
634,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Forest
635,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
636,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Forest,Grassland
637,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Forest,Forest
638,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
639,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Forest
640,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
641,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
642,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
643,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
644,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
645,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
646,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
647,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
648,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
649,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Water
650,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
651,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
