Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NLP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NLP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NLP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NLP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NLP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NLP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NLP_M_R
1930,Water,Forest,Cropland,Water,Non_Wetland,NULL,Forest
1931,Water,Forest,Wetland,NULL,Wetland,NULL,Grassland
1932,Water,Forest,Wetland,NULL,Wetland,NULL,Wetland
1933,Water,Forest,Wetland,NULL,Wetland,NULL,Water
1934,Water,Forest,Wetland,NULL,Wetland,NULL,Forest
1935,Water,Forest,Wetland,Non_Water,Wetland,NULL,Grassland
1936,Water,Forest,Wetland,Non_Water,Wetland,NULL,Wetland
1937,Water,Forest,Wetland,Non_Water,Wetland,NULL,Bareland
1938,Water,Forest,Wetland,Non_Water,Wetland,NULL,Water
1939,Water,Forest,Wetland,Non_Water,Wetland,NULL,Forest
1940,Water,Forest,Wetland,Water,Wetland,NULL,NULL
1941,Water,Forest,Wetland,Water,Wetland,NULL,Grassland
1942,Water,Forest,Wetland,Water,Wetland,NULL,Wetland
1943,Water,Forest,Wetland,Water,Wetland,NULL,Bareland
1944,Water,Forest,Wetland,Water,Wetland,NULL,Water
1945,Water,Forest,Wetland,Water,Wetland,NULL,Forest
1946,Water,Forest,Bareland,NULL,Non_Wetland,NULL,Forest
1947,Water,Forest,Bareland,Water,Non_Wetland,NULL,Grassland
1948,Water,Forest,Built-up,Non_Water,Non_Wetland,NULL,Grassland
1949,Water,Forest,Water,NULL,Water,NULL,Water
1950,Water,Forest,Water,NULL,Water,NULL,Forest
1951,Water,Forest,Water,Non_Water,Water,NULL,Grassland
1952,Water,Forest,Water,Non_Water,Water,NULL,Wetland
1953,Water,Forest,Water,Non_Water,Water,NULL,Water
1954,Water,Forest,Water,Non_Water,Water,NULL,Forest
1955,Water,Forest,Water,Water,Water,NULL,Grassland
1956,Water,Forest,Water,Water,Water,NULL,Wetland
1957,Water,Forest,Water,Water,Water,NULL,Water
1958,Water,Forest,Water,Water,Water,NULL,Forest
1959,Water,Forest,Forest,NULL,Non_Wetland,NULL,Grassland
1960,Water,Forest,Forest,NULL,Non_Wetland,NULL,Wetland
1961,Water,Forest,Forest,NULL,Non_Wetland,NULL,Water
1962,Water,Forest,Forest,NULL,Non_Wetland,NULL,Forest
1963,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland
1964,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,Water
1965,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest
1966,Water,Forest,Forest,Water,Non_Wetland,NULL,Grassland
1967,Water,Forest,Forest,Water,Non_Wetland,NULL,Wetland
1968,Water,Forest,Forest,Water,Non_Wetland,NULL,Forest
1969,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,Forest
1970,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL
1971,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland
1972,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland
1973,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest
1974,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland
1975,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland
1976,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,Forest
1977,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland
1978,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Forest
1979,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,Grassland
1980,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,Forest
1981,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,Forest
1982,Permanent_ice_and_snow,NULL,Water,Water,Water,NULL,Water
1983,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,Grassland
1984,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,Wetland
1985,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,Forest
1986,Permanent_ice_and_snow,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest
1987,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland
1988,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,NULL,Forest
1989,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,NULL,Wetland
1990,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland
1991,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland
1992,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,NULL,Grassland
1993,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland
1994,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up
1995,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,Forest
1996,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL
1997,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland
1998,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest
1999,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL
2000,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland
2001,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland
2002,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,Forest
2003,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland
2004,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,Forest
2005,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,Grassland
2006,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,Wetland
2007,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,Forest
2008,Permanent_ice_and_snow,Forest,Bareland,NULL,Non_Wetland,NULL,Forest
2009,Permanent_ice_and_snow,Forest,Built-up,NULL,Non_Wetland,NULL,Forest
2010,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL
2011,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,Grassland
2012,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,Wetland
2013,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,Forest
2014,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL
2015,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland
2016,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest
2017,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland
2018,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Forest
2019,Forest,NULL,NULL,Water,Non_Wetland,NULL,Grassland
2020,Forest,NULL,NULL,Water,Non_Wetland,NULL,Wetland
2021,Forest,NULL,NULL,Water,Non_Wetland,NULL,Water
2022,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL
2023,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland
2024,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Cropland
2025,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland
2026,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland
2027,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up
2028,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Water
2029,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest
2030,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL
2031,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
2032,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
2033,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water
2034,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest
2035,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland
2036,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland
2037,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Bareland
2038,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Water
2039,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Forest
2040,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL
2041,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland
2042,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Cropland
2043,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland
2044,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up
2045,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Water
2046,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest
2047,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL
2048,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland
2049,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland
2050,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Forest
2051,Forest,NULL,Grassland,Water,Non_Wetland,NULL,Grassland
2052,Forest,NULL,Grassland,Water,Non_Wetland,NULL,Wetland
2053,Forest,NULL,Grassland,Water,Non_Wetland,NULL,Water
2054,Forest,NULL,Grassland,Water,Non_Wetland,NULL,Forest
2055,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL
2056,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland
2057,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland
2058,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland
2059,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up
2060,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest
2061,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland
2062,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland
2063,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Forest
2064,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Grassland
2065,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Wetland
2066,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Forest
2067,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL
2068,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland
2069,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland
2070,Forest,NULL,Wetland,NULL,Wetland,NULL,Water
2071,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest
2072,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL
2073,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Grassland
2074,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland
2075,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Bareland
2076,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Water
2077,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Forest
2078,Forest,NULL,Wetland,Water,Wetland,NULL,NULL
2079,Forest,NULL,Wetland,Water,Wetland,NULL,Grassland
2080,Forest,NULL,Wetland,Water,Wetland,NULL,Cropland
2081,Forest,NULL,Wetland,Water,Wetland,NULL,Wetland
2082,Forest,NULL,Wetland,Water,Wetland,NULL,Bareland
2083,Forest,NULL,Wetland,Water,Wetland,NULL,Water
2084,Forest,NULL,Wetland,Water,Wetland,NULL,Forest
2085,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland
2086,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Bareland
2087,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Forest
2088,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,Grassland
2089,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,Forest
2090,Forest,NULL,Bareland,Water,Non_Wetland,NULL,Grassland
2091,Forest,NULL,Bareland,Water,Non_Wetland,NULL,Wetland
2092,Forest,NULL,Bareland,Water,Non_Wetland,NULL,Bareland
2093,Forest,NULL,Bareland,Water,Non_Wetland,NULL,Forest
2094,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL
2095,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland
2096,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up
2097,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Forest
2098,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Grassland
2099,Forest,NULL,Built-up,Water,Non_Wetland,NULL,Grassland
2100,Forest,NULL,Built-up,Water,Non_Wetland,NULL,Wetland
2101,Forest,NULL,Built-up,Water,Non_Wetland,NULL,Forest
2102,Forest,NULL,Water,NULL,Water,NULL,Grassland
2103,Forest,NULL,Water,NULL,Water,NULL,Wetland
2104,Forest,NULL,Water,NULL,Water,NULL,Water
2105,Forest,NULL,Water,NULL,Water,NULL,Forest
2106,Forest,NULL,Water,Non_Water,Water,NULL,Grassland
2107,Forest,NULL,Water,Non_Water,Water,NULL,Wetland
2108,Forest,NULL,Water,Non_Water,Water,NULL,Forest
2109,Forest,NULL,Water,Water,Water,NULL,Grassland
2110,Forest,NULL,Water,Water,Water,NULL,Wetland
2111,Forest,NULL,Water,Water,Water,NULL,Bareland
2112,Forest,NULL,Water,Water,Water,NULL,Water
2113,Forest,NULL,Water,Water,Water,NULL,Forest
2114,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL
2115,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland
2116,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Cropland
2117,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland
2118,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland
2119,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Built-up
2120,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water
2121,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest
2122,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL
2123,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland
2124,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland
2125,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Water
2126,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest
2127,Forest,NULL,Forest,Water,Non_Wetland,NULL,Grassland
2128,Forest,NULL,Forest,Water,Non_Wetland,NULL,Cropland
2129,Forest,NULL,Forest,Water,Non_Wetland,NULL,Wetland
2130,Forest,NULL,Forest,Water,Non_Wetland,NULL,Water
2131,Forest,NULL,Forest,Water,Non_Wetland,NULL,Forest
2132,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland
2133,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Forest
2134,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL
2135,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland
2136,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest
2137,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
2138,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Forest
2139,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland
2140,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest
2141,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,Forest
2142,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,Grassland
2143,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland
2144,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest
2145,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Grassland
2146,Forest,Cropland,Wetland,Water,Wetland,NULL,Forest
2147,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Grassland
2148,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland
2149,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland
2150,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest
2151,Forest,Cropland,Forest,Water,Non_Wetland,NULL,Grassland
2152,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Forest
2153,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL
2154,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland
2155,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland
2156,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water
2157,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Forest
2158,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
2159,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
2160,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Forest
2161,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,Grassland
2162,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,Wetland
2163,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,Water
2164,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,Forest
2165,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL
2166,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Grassland
2167,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland
2168,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Forest
2169,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL
2170,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Grassland
2171,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Wetland
2172,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Forest
2173,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL
2174,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,Grassland
2175,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,Wetland
2176,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,Water
2177,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,Forest
2178,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland
2179,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Wetland
2180,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Forest
2181,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Grassland
2182,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Forest
2183,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,Grassland
2184,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,Wetland
2185,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,Forest
2186,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL
2187,Forest,Wetland,Wetland,NULL,Wetland,NULL,Grassland
2188,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland
2189,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water
2190,Forest,Wetland,Wetland,NULL,Wetland,NULL,Forest
2191,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL
2192,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Grassland
2193,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland
2194,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water
2195,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Forest
2196,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL
2197,Forest,Wetland,Wetland,Water,Wetland,NULL,Grassland
2198,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland
2199,Forest,Wetland,Wetland,Water,Wetland,NULL,Bareland
2200,Forest,Wetland,Wetland,Water,Wetland,NULL,Water
2201,Forest,Wetland,Wetland,Water,Wetland,NULL,Forest
2202,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Forest
2203,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,Grassland
2204,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,Wetland
2205,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,Forest
2206,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,Grassland
2207,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,Forest
2208,Forest,Wetland,Built-up,Water,Non_Wetland,NULL,Grassland
2209,Forest,Wetland,Built-up,Water,Non_Wetland,NULL,Forest
2210,Forest,Wetland,Water,NULL,Water,NULL,Grassland
2211,Forest,Wetland,Water,NULL,Water,NULL,Wetland
2212,Forest,Wetland,Water,NULL,Water,NULL,Water
2213,Forest,Wetland,Water,NULL,Water,NULL,Forest
2214,Forest,Wetland,Water,Non_Water,Water,NULL,Grassland
2215,Forest,Wetland,Water,Non_Water,Water,NULL,Wetland
2216,Forest,Wetland,Water,Non_Water,Water,NULL,Water
2217,Forest,Wetland,Water,Non_Water,Water,NULL,Forest
2218,Forest,Wetland,Water,Water,Water,NULL,Grassland
2219,Forest,Wetland,Water,Water,Water,NULL,Wetland
2220,Forest,Wetland,Water,Water,Water,NULL,Water
2221,Forest,Wetland,Water,Water,Water,NULL,Forest
2222,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL
2223,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland
2224,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland
2225,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Water
2226,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest
2227,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Grassland
2228,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland
2229,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest
2230,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Grassland
2231,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Wetland
2232,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Water
2233,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Forest
2234,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
2235,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Forest
2236,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,Grassland
2237,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,Wetland
2238,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,Forest
2239,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,Forest
2240,Forest,Bareland,Grassland,Water,Non_Wetland,NULL,Wetland
2241,Forest,Bareland,Cropland,Water,Non_Wetland,NULL,Forest
2242,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,Grassland
2243,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,Forest
2244,Forest,Bareland,Wetland,Water,Wetland,NULL,Grassland
2245,Forest,Bareland,Wetland,Water,Wetland,NULL,Wetland
2246,Forest,Bareland,Wetland,Water,Wetland,NULL,Bareland
2247,Forest,Bareland,Wetland,Water,Wetland,NULL,Water
2248,Forest,Bareland,Wetland,Water,Wetland,NULL,Forest
2249,Forest,Bareland,Built-up,Non_Water,Non_Wetland,NULL,Grassland
2250,Forest,Bareland,Water,Water,Water,NULL,Grassland
2251,Forest,Bareland,Water,Water,Water,NULL,Wetland
2252,Forest,Bareland,Water,Water,Water,NULL,Water
2253,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland
2254,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest
2255,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,Forest
2256,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland
2257,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland
2258,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up
2259,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest
2260,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
2261,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Forest
2262,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,Forest
2263,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland
2264,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up
2265,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest
2266,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Grassland
2267,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Forest
2268,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,Forest
2269,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland
2270,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up
2271,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest
2272,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Grassland
2273,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Forest
2274,Forest,Built-up,Wetland,NULL,Wetland,NULL,Forest
2275,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Grassland
2276,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Forest
2277,Forest,Built-up,Wetland,Water,Wetland,NULL,Forest
2278,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Forest
2279,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland
2280,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up
2281,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest
2282,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland
2283,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest
2284,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Grassland
2285,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Forest
2286,Forest,Built-up,Forest,Water,Non_Wetland,NULL,Forest
2287,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland
2288,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland
2289,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water
2290,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest
2291,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
2292,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
2293,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest
2294,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Grassland
2295,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Wetland
2296,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Bareland
2297,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water
2298,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Forest
2299,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Grassland
2300,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland
2301,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water
2302,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Forest
