Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_17MQQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MQQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MQQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MQQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MQQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_17MQQ_M_R
1730,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Bareland
1731,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Forest
1732,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland
1733,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland
1734,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Forest
1735,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland
1736,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Forest
1737,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Forest
1738,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL
1739,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland
1740,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Bareland
1741,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Forest
1742,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1743,Permanent_ice_and_snow,Cropland,Grassland,NULL,Non_Wetland,Grassland
1744,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,Grassland
1745,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,Forest
1746,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,Grassland
1747,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,Forest
1748,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,Grassland
1749,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,Forest
1750,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL
1751,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Grassland
1752,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Forest
1753,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,Forest
1754,Permanent_ice_and_snow,Forest,Bareland,NULL,Non_Wetland,Forest
1755,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL
1756,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Grassland
1757,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Bareland
1758,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Forest
1759,Forest,NULL,NULL,NULL,Non_Wetland,NULL
1760,Forest,NULL,NULL,NULL,Non_Wetland,Grassland
1761,Forest,NULL,NULL,NULL,Non_Wetland,Bareland
1762,Forest,NULL,NULL,NULL,Non_Wetland,Built-up
1763,Forest,NULL,NULL,NULL,Non_Wetland,Forest
1764,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL
1765,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
1766,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland
1767,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland
1768,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up
1769,Forest,NULL,Shrubland,NULL,Non_Wetland,Water
1770,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
1771,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL
1772,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1773,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland
1774,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest
1775,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland
1776,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland
1777,Forest,NULL,Shrubland,Water,Non_Wetland,Forest
1778,Forest,NULL,Grassland,NULL,Non_Wetland,NULL
1779,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
1780,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland
1781,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland
1782,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up
1783,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
1784,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland
1785,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland
1786,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest
1787,Forest,NULL,Grassland,Water,Non_Wetland,Bareland
1788,Forest,NULL,Cropland,NULL,Non_Wetland,NULL
1789,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland
1790,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland
1791,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland
1792,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up
1793,Forest,NULL,Cropland,NULL,Non_Wetland,Water
1794,Forest,NULL,Cropland,NULL,Non_Wetland,Forest
1795,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL
1796,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland
1797,Forest,NULL,Cropland,Non_Water,Non_Wetland,Cropland
1798,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland
1799,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water
1800,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest
1801,Forest,NULL,Cropland,Water,Non_Wetland,Grassland
1802,Forest,NULL,Cropland,Water,Non_Wetland,Bareland
1803,Forest,NULL,Cropland,Water,Non_Wetland,Water
1804,Forest,NULL,Cropland,Water,Non_Wetland,Forest
1805,Forest,NULL,Wetland,NULL,Wetland,Grassland
1806,Forest,NULL,Wetland,NULL,Wetland,Forest
1807,Forest,NULL,Wetland,Non_Water,Wetland,Grassland
1808,Forest,NULL,Wetland,Non_Water,Wetland,Bareland
1809,Forest,NULL,Wetland,Non_Water,Wetland,Water
1810,Forest,NULL,Wetland,Non_Water,Wetland,Forest
1811,Forest,NULL,Wetland,Water,Wetland,Grassland
1812,Forest,NULL,Wetland,Water,Wetland,Water
1813,Forest,NULL,Wetland,Water,Wetland,Forest
1814,Forest,NULL,Bareland,NULL,Non_Wetland,NULL
1815,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
1816,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland
1817,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
1818,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1819,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland
1820,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water
1821,Forest,NULL,Bareland,Non_Water,Non_Wetland,Forest
1822,Forest,NULL,Bareland,Water,Non_Wetland,Grassland
1823,Forest,NULL,Bareland,Water,Non_Wetland,Bareland
1824,Forest,NULL,Bareland,Water,Non_Wetland,Water
1825,Forest,NULL,Bareland,Water,Non_Wetland,Forest
1826,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland
1827,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland
1828,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up
1829,Forest,NULL,Built-up,NULL,Non_Wetland,Forest
1830,Forest,NULL,Built-up,Non_Water,Non_Wetland,Forest
1831,Forest,NULL,Water,NULL,Water,Grassland
1832,Forest,NULL,Water,NULL,Water,Forest
1833,Forest,NULL,Water,Non_Water,Water,Grassland
1834,Forest,NULL,Water,Non_Water,Water,Bareland
1835,Forest,NULL,Water,Non_Water,Water,Water
1836,Forest,NULL,Water,Non_Water,Water,Forest
1837,Forest,NULL,Water,Water,Water,Grassland
1838,Forest,NULL,Water,Water,Water,Bareland
1839,Forest,NULL,Water,Water,Water,Water
1840,Forest,NULL,Water,Water,Water,Forest
1841,Forest,NULL,Forest,NULL,Non_Wetland,NULL
1842,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
1843,Forest,NULL,Forest,NULL,Non_Wetland,Cropland
1844,Forest,NULL,Forest,NULL,Non_Wetland,Bareland
1845,Forest,NULL,Forest,NULL,Non_Wetland,Built-up
1846,Forest,NULL,Forest,NULL,Non_Wetland,Water
1847,Forest,NULL,Forest,NULL,Non_Wetland,Forest
1848,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland
1849,Forest,NULL,Forest,Non_Water,Non_Wetland,Cropland
1850,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland
1851,Forest,NULL,Forest,Non_Water,Non_Wetland,Water
1852,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest
1853,Forest,NULL,Forest,Water,Non_Wetland,Grassland
1854,Forest,NULL,Forest,Water,Non_Wetland,Bareland
1855,Forest,NULL,Forest,Water,Non_Wetland,Water
1856,Forest,NULL,Forest,Water,Non_Wetland,Forest
1857,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL
1858,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1859,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland
1860,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland
1861,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up
1862,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water
1863,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
1864,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
1865,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
1866,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland
1867,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Water
1868,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
1869,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland
1870,Forest,Cropland,Shrubland,Water,Non_Wetland,Cropland
1871,Forest,Cropland,Shrubland,Water,Non_Wetland,Bareland
1872,Forest,Cropland,Shrubland,Water,Non_Wetland,Water
1873,Forest,Cropland,Shrubland,Water,Non_Wetland,Forest
1874,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL
1875,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland
1876,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland
1877,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up
1878,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest
1879,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
1880,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Forest
1881,Forest,Cropland,Grassland,Water,Non_Wetland,Bareland
1882,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL
1883,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland
1884,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland
1885,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland
1886,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest
1887,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
1888,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
1889,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Bareland
1890,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Water
1891,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest
1892,Forest,Cropland,Cropland,Water,Non_Wetland,Grassland
1893,Forest,Cropland,Cropland,Water,Non_Wetland,Cropland
1894,Forest,Cropland,Cropland,Water,Non_Wetland,Bareland
1895,Forest,Cropland,Cropland,Water,Non_Wetland,Water
1896,Forest,Cropland,Cropland,Water,Non_Wetland,Forest
1897,Forest,Cropland,Wetland,NULL,Wetland,Forest
1898,Forest,Cropland,Wetland,Non_Water,Wetland,Forest
1899,Forest,Cropland,Wetland,Water,Wetland,Water
1900,Forest,Cropland,Wetland,Water,Wetland,Forest
1901,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland
1902,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland
1903,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland
1904,Forest,Cropland,Bareland,NULL,Non_Wetland,Water
1905,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest
1906,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Grassland
1907,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Forest
1908,Forest,Cropland,Bareland,Water,Non_Wetland,Grassland
1909,Forest,Cropland,Bareland,Water,Non_Wetland,Cropland
1910,Forest,Cropland,Bareland,Water,Non_Wetland,Bareland
1911,Forest,Cropland,Bareland,Water,Non_Wetland,Water
1912,Forest,Cropland,Bareland,Water,Non_Wetland,Forest
1913,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland
1914,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest
1915,Forest,Cropland,Water,NULL,Water,Forest
1916,Forest,Cropland,Water,Non_Water,Water,Grassland
1917,Forest,Cropland,Water,Non_Water,Water,Bareland
1918,Forest,Cropland,Water,Non_Water,Water,Forest
1919,Forest,Cropland,Water,Water,Water,Grassland
1920,Forest,Cropland,Water,Water,Water,Bareland
1921,Forest,Cropland,Water,Water,Water,Water
1922,Forest,Cropland,Water,Water,Water,Forest
1923,Forest,Cropland,Forest,NULL,Non_Wetland,NULL
1924,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland
1925,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland
1926,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland
1927,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up
1928,Forest,Cropland,Forest,NULL,Non_Wetland,Water
1929,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
1930,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland
1931,Forest,Cropland,Forest,Non_Water,Non_Wetland,Cropland
1932,Forest,Cropland,Forest,Non_Water,Non_Wetland,Water
1933,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest
1934,Forest,Cropland,Forest,Water,Non_Wetland,Grassland
1935,Forest,Cropland,Forest,Water,Non_Wetland,Cropland
1936,Forest,Cropland,Forest,Water,Non_Wetland,Bareland
1937,Forest,Cropland,Forest,Water,Non_Wetland,Water
1938,Forest,Cropland,Forest,Water,Non_Wetland,Forest
1939,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest
1940,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Forest
1941,Forest,Wetland,Forest,NULL,Non_Wetland,Forest
1942,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest
1943,Forest,Bareland,Shrubland,NULL,Non_Wetland,Grassland
1944,Forest,Bareland,Shrubland,NULL,Non_Wetland,Bareland
1945,Forest,Bareland,Shrubland,NULL,Non_Wetland,Forest
1946,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,Water
1947,Forest,Bareland,Shrubland,Water,Non_Wetland,Grassland
1948,Forest,Bareland,Shrubland,Water,Non_Wetland,Water
1949,Forest,Bareland,Shrubland,Water,Non_Wetland,Forest
1950,Forest,Bareland,Grassland,NULL,Non_Wetland,Forest
1951,Forest,Bareland,Grassland,Non_Water,Non_Wetland,Grassland
1952,Forest,Bareland,Cropland,NULL,Non_Wetland,Grassland
1953,Forest,Bareland,Cropland,NULL,Non_Wetland,Forest
1954,Forest,Bareland,Cropland,Non_Water,Non_Wetland,Grassland
1955,Forest,Bareland,Cropland,Non_Water,Non_Wetland,Forest
1956,Forest,Bareland,Cropland,Water,Non_Wetland,Grassland
1957,Forest,Bareland,Cropland,Water,Non_Wetland,Forest
1958,Forest,Bareland,Wetland,NULL,Wetland,Water
1959,Forest,Bareland,Wetland,Non_Water,Wetland,Grassland
1960,Forest,Bareland,Wetland,Non_Water,Wetland,Bareland
1961,Forest,Bareland,Wetland,Non_Water,Wetland,Water
1962,Forest,Bareland,Wetland,Non_Water,Wetland,Forest
1963,Forest,Bareland,Wetland,Water,Wetland,Bareland
1964,Forest,Bareland,Wetland,Water,Wetland,Water
1965,Forest,Bareland,Bareland,NULL,Non_Wetland,Grassland
1966,Forest,Bareland,Bareland,NULL,Non_Wetland,Forest
1967,Forest,Bareland,Bareland,Non_Water,Non_Wetland,Grassland
1968,Forest,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
1969,Forest,Bareland,Bareland,Non_Water,Non_Wetland,Water
1970,Forest,Bareland,Bareland,Non_Water,Non_Wetland,Forest
1971,Forest,Bareland,Bareland,Water,Non_Wetland,Bareland
1972,Forest,Bareland,Bareland,Water,Non_Wetland,Water
1973,Forest,Bareland,Bareland,Water,Non_Wetland,Forest
1974,Forest,Bareland,Built-up,Non_Water,Non_Wetland,Grassland
1975,Forest,Bareland,Water,Water,Water,Grassland
1976,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland
1977,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland
1978,Forest,Bareland,Forest,NULL,Non_Wetland,Forest
1979,Forest,Bareland,Forest,Non_Water,Non_Wetland,Bareland
1980,Forest,Bareland,Forest,Non_Water,Non_Wetland,Forest
1981,Forest,Bareland,Forest,Water,Non_Wetland,Grassland
1982,Forest,Bareland,Forest,Water,Non_Wetland,Water
1983,Forest,Built-up,NULL,NULL,Non_Wetland,Forest
1984,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL
1985,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1986,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland
1987,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland
1988,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up
1989,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest
1990,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland
1991,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Water
1992,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Forest
1993,Forest,Built-up,Shrubland,Water,Non_Wetland,Forest
1994,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL
1995,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland
1996,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland
1997,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up
1998,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest
1999,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL
2000,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland
2001,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland
2002,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up
2003,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest
2004,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Forest
2005,Forest,Built-up,Cropland,Water,Non_Wetland,Bareland
2006,Forest,Built-up,Cropland,Water,Non_Wetland,Forest
2007,Forest,Built-up,Wetland,NULL,Wetland,Forest
2008,Forest,Built-up,Wetland,Water,Wetland,Forest
2009,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland
2010,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland
2011,Forest,Built-up,Bareland,NULL,Non_Wetland,Water
2012,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest
2013,Forest,Built-up,Bareland,Water,Non_Wetland,Water
2014,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland
2015,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up
2016,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest
2017,Forest,Built-up,Water,Non_Water,Water,Forest
2018,Forest,Built-up,Water,Water,Water,Bareland
2019,Forest,Built-up,Water,Water,Water,Forest
2020,Forest,Built-up,Forest,NULL,Non_Wetland,NULL
2021,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland
2022,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland
2023,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland
2024,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up
2025,Forest,Built-up,Forest,NULL,Non_Wetland,Forest
2026,Forest,Built-up,Forest,Non_Water,Non_Wetland,Bareland
2027,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest
2028,Forest,Built-up,Forest,Water,Non_Wetland,Forest
2029,Forest,Water,NULL,NULL,Non_Wetland,Water
2030,Forest,Water,NULL,NULL,Non_Wetland,Forest
2031,Forest,Water,NULL,Non_Water,Non_Wetland,Forest
2032,Forest,Water,NULL,Water,Non_Wetland,Water
2033,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland
2034,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland
2035,Forest,Water,Shrubland,NULL,Non_Wetland,Built-up
2036,Forest,Water,Shrubland,NULL,Non_Wetland,Water
2037,Forest,Water,Shrubland,NULL,Non_Wetland,Forest
2038,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland
2039,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland
2040,Forest,Water,Shrubland,Non_Water,Non_Wetland,Built-up
2041,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water
2042,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest
2043,Forest,Water,Shrubland,Water,Non_Wetland,Grassland
2044,Forest,Water,Shrubland,Water,Non_Wetland,Cropland
2045,Forest,Water,Shrubland,Water,Non_Wetland,Bareland
2046,Forest,Water,Shrubland,Water,Non_Wetland,Built-up
2047,Forest,Water,Shrubland,Water,Non_Wetland,Water
2048,Forest,Water,Shrubland,Water,Non_Wetland,Forest
2049,Forest,Water,Grassland,NULL,Non_Wetland,Grassland
2050,Forest,Water,Grassland,NULL,Non_Wetland,Built-up
2051,Forest,Water,Grassland,NULL,Non_Wetland,Forest
2052,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest
2053,Forest,Water,Cropland,NULL,Non_Wetland,Grassland
2054,Forest,Water,Cropland,NULL,Non_Wetland,Bareland
2055,Forest,Water,Cropland,NULL,Non_Wetland,Built-up
2056,Forest,Water,Cropland,NULL,Non_Wetland,Water
2057,Forest,Water,Cropland,NULL,Non_Wetland,Forest
2058,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland
2059,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland
2060,Forest,Water,Cropland,Non_Water,Non_Wetland,Water
2061,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest
2062,Forest,Water,Cropland,Water,Non_Wetland,Grassland
2063,Forest,Water,Cropland,Water,Non_Wetland,Cropland
2064,Forest,Water,Cropland,Water,Non_Wetland,Bareland
2065,Forest,Water,Cropland,Water,Non_Wetland,Water
2066,Forest,Water,Cropland,Water,Non_Wetland,Forest
2067,Forest,Water,Wetland,NULL,Wetland,Bareland
2068,Forest,Water,Wetland,NULL,Wetland,Water
2069,Forest,Water,Wetland,NULL,Wetland,Forest
2070,Forest,Water,Wetland,Non_Water,Wetland,Grassland
2071,Forest,Water,Wetland,Non_Water,Wetland,Bareland
2072,Forest,Water,Wetland,Non_Water,Wetland,Water
2073,Forest,Water,Wetland,Non_Water,Wetland,Forest
2074,Forest,Water,Wetland,Water,Wetland,Grassland
2075,Forest,Water,Wetland,Water,Wetland,Bareland
2076,Forest,Water,Wetland,Water,Wetland,Water
2077,Forest,Water,Wetland,Water,Wetland,Forest
2078,Forest,Water,Bareland,NULL,Non_Wetland,Grassland
2079,Forest,Water,Bareland,NULL,Non_Wetland,Bareland
2080,Forest,Water,Bareland,NULL,Non_Wetland,Water
2081,Forest,Water,Bareland,NULL,Non_Wetland,Forest
2082,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland
2083,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland
2084,Forest,Water,Bareland,Non_Water,Non_Wetland,Water
2085,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest
2086,Forest,Water,Bareland,Water,Non_Wetland,Grassland
2087,Forest,Water,Bareland,Water,Non_Wetland,Bareland
2088,Forest,Water,Bareland,Water,Non_Wetland,Water
2089,Forest,Water,Bareland,Water,Non_Wetland,Forest
2090,Forest,Water,Built-up,NULL,Non_Wetland,Forest
2091,Forest,Water,Water,NULL,Water,Grassland
2092,Forest,Water,Water,NULL,Water,Bareland
2093,Forest,Water,Water,NULL,Water,Water
2094,Forest,Water,Water,NULL,Water,Forest
2095,Forest,Water,Water,Non_Water,Water,Grassland
2096,Forest,Water,Water,Non_Water,Water,Bareland
2097,Forest,Water,Water,Non_Water,Water,Water
2098,Forest,Water,Water,Non_Water,Water,Forest
2099,Forest,Water,Water,Water,Water,Grassland
2100,Forest,Water,Water,Water,Water,Bareland
2101,Forest,Water,Water,Water,Water,Water
2102,Forest,Water,Water,Water,Water,Forest
2103,Forest,Water,Forest,NULL,Non_Wetland,Grassland
2104,Forest,Water,Forest,NULL,Non_Wetland,Bareland
2105,Forest,Water,Forest,NULL,Non_Wetland,Built-up
2106,Forest,Water,Forest,NULL,Non_Wetland,Water
2107,Forest,Water,Forest,NULL,Non_Wetland,Forest
2108,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland
2109,Forest,Water,Forest,Non_Water,Non_Wetland,Cropland
2110,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland
2111,Forest,Water,Forest,Non_Water,Non_Wetland,Water
2112,Forest,Water,Forest,Non_Water,Non_Wetland,Forest
2113,Forest,Water,Forest,Water,Non_Wetland,Grassland
2114,Forest,Water,Forest,Water,Non_Wetland,Bareland
2115,Forest,Water,Forest,Water,Non_Wetland,Water
2116,Forest,Water,Forest,Water,Non_Wetland,Forest
2117,Forest,Forest,NULL,NULL,Non_Wetland,NULL
2118,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
2119,Forest,Forest,NULL,NULL,Non_Wetland,Bareland
2120,Forest,Forest,NULL,NULL,Non_Wetland,Forest
2121,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest
2122,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
2123,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
2124,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland
2125,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland
2126,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up
2127,Forest,Forest,Shrubland,NULL,Non_Wetland,Water
2128,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
2129,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL
2130,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
2131,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Cropland
2132,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland
2133,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Built-up
2134,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water
2135,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest
2136,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland
2137,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland
2138,Forest,Forest,Shrubland,Water,Non_Wetland,Water
2139,Forest,Forest,Shrubland,Water,Non_Wetland,Forest
2140,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
2141,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
2142,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland
2143,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up
2144,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
2145,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL
2146,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland
2147,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland
2148,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water
2149,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest
