Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LUJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LUJ_M_R
2555,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Bareland
2556,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Built-up
2557,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
2558,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,NULL
2559,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
2560,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
2561,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Bareland
2562,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Built-up
2563,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2564,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
2565,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
2566,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
2567,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
2568,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2569,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2570,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
2571,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2572,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
2573,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2574,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
2575,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
2576,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
2577,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
2578,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
2579,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Grassland
2580,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
2581,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
2582,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
2583,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
2584,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2585,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
2586,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
2587,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
2588,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2589,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
2590,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2591,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2592,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Bareland
2593,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Built-up
2594,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
2595,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2596,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2597,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
2598,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
2599,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
2600,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2601,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2602,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Cropland
2603,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Bareland
2604,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Built-up
2605,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,NULL
2606,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
2607,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Cropland
2608,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Bareland
2609,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Built-up
2610,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
2611,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2612,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
2613,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Bareland
2614,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2615,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
2616,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
2617,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
2618,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
2619,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2620,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Bareland
2621,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2622,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2623,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Cropland
2624,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
2625,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Built-up
2626,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2627,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
2628,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Built-up
2629,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
2630,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,NULL
2631,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
2632,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Cropland
2633,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Bareland
2634,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Built-up
2635,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
2636,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Grassland
2637,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Cropland
2638,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Bareland
2639,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Built-up
2640,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Forest
2641,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
2642,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Cropland
2643,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Built-up
2644,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
2645,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
2646,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Bareland
2647,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Built-up
2648,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,NULL
2649,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
2650,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Cropland
2651,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Bareland
2652,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
2653,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Water
2654,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
2655,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Water,Grassland
2656,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Built-up
2657,NULL,Built-up,Forest,NULL,Non_Wetland,Water,NULL,Grassland
2658,NULL,Built-up,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
2659,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,NULL
2660,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
2661,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
2662,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Built-up
2663,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2664,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
2665,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
2666,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2667,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
2668,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2669,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2670,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Grassland
2671,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Built-up
2672,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
2673,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2674,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Built-up
2675,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2676,NULL,Built-up,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
2677,NULL,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Built-up,Bareland
2678,NULL,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Built-up,Forest
2679,NULL,Built-up,Forest,Non_Water,Non_Wetland,Built-up,Built-up,Cropland
2680,NULL,Built-up,Forest,Water,Non_Wetland,Grassland,Built-up,Bareland
2681,NULL,Built-up,Forest,Water,Non_Wetland,Bareland,Built-up,Bareland
2682,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2683,NULL,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
2684,NULL,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
2685,NULL,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2686,NULL,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2687,NULL,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
2688,NULL,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2689,NULL,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2690,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2691,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2692,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
2693,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2694,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
2695,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Water,Bareland
2696,NULL,Water,NULL,NULL,Non_Wetland,Built-up,Built-up,Bareland
2697,NULL,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
2698,NULL,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
2699,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2700,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2701,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2702,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
2703,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
2704,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
2705,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
2706,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
2707,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2708,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2709,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2710,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
2711,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2712,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2713,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2714,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2715,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2716,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2717,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
2718,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
2719,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2720,NULL,Water,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
2721,NULL,Water,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2722,NULL,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
2723,NULL,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
2724,NULL,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
2725,NULL,Water,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
2726,NULL,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
2727,NULL,Water,Shrubland,Water,Non_Wetland,Water,Shrubland,Water
2728,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2729,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2730,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2731,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2732,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
2733,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
2734,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
2735,NULL,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2736,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2737,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
2738,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2739,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2740,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2741,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2742,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
2743,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
2744,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Bareland
2745,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
2746,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2747,NULL,Water,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2748,NULL,Water,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
2749,NULL,Water,Cropland,NULL,Non_Wetland,Built-up,Water,Grassland
2750,NULL,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
2751,NULL,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
2752,NULL,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
2753,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
2754,NULL,Water,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
2755,NULL,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2756,NULL,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
2757,NULL,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Grassland
2758,NULL,Water,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
2759,NULL,Water,Cropland,Water,Non_Wetland,Grassland,Water,Bareland
2760,NULL,Water,Cropland,Water,Non_Wetland,Water,Grassland,Bareland
2761,NULL,Water,Cropland,Water,Non_Wetland,Water,Water,Grassland
2762,NULL,Water,Wetland,Water,Wetland,Water,Water,Grassland
2763,NULL,Water,Wetland,Water,Wetland,Water,Water,Cropland
2764,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2765,NULL,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
2766,NULL,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2767,NULL,Water,Built-up,NULL,Non_Wetland,NULL,Shrubland,Built-up
2768,NULL,Water,Built-up,NULL,Non_Wetland,NULL,Water,Built-up
2769,NULL,Water,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
2770,NULL,Water,Built-up,Water,Non_Wetland,NULL,Built-up,Bareland
2771,NULL,Water,Built-up,Water,Non_Wetland,Grassland,Built-up,Grassland
2772,NULL,Water,Built-up,Water,Non_Wetland,Grassland,Water,Grassland
2773,NULL,Water,Water,NULL,Water,Grassland,NULL,Grassland
2774,NULL,Water,Water,NULL,Water,Grassland,Water,Grassland
2775,NULL,Water,Water,NULL,Water,Water,Water,Grassland
2776,NULL,Water,Water,Water,Water,NULL,NULL,Grassland
2777,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2778,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2779,NULL,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
2780,NULL,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
2781,NULL,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2782,NULL,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2783,NULL,Water,Forest,NULL,Non_Wetland,NULL,Water,Grassland
2784,NULL,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
2785,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2786,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2787,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2788,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
2789,NULL,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
2790,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2791,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2792,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
2793,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
2794,NULL,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
2795,NULL,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2796,NULL,Water,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
2797,NULL,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2798,NULL,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
2799,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2800,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2801,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2802,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2803,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
2804,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
2805,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Built-up
2806,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
2807,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
2808,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
2809,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2810,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
2811,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Bareland
2812,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
2813,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
2814,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2815,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
2816,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
2817,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
2818,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
2819,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2820,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2821,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
2822,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
2823,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2824,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
2825,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2826,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
2827,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
2828,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Built-up,Grassland
2829,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
2830,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
2831,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
2832,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
2833,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2834,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
2835,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
2836,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2837,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
2838,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2839,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2840,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Built-up
2841,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
2842,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
2843,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2844,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
2845,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
2846,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2847,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2848,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
2849,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
2850,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
2851,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2852,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2853,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2854,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
2855,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
2856,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
2857,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2858,NULL,Forest,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
2859,NULL,Forest,NULL,NULL,Non_Wetland,Built-up,Shrubland,Grassland
2860,NULL,Forest,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
2861,NULL,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
2862,NULL,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
2863,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
2864,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
2865,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
2866,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2867,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
2868,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2869,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2870,NULL,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2871,NULL,Forest,NULL,Water,Non_Wetland,Shrubland,NULL,Grassland
2872,NULL,Forest,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
2873,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2874,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2875,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2876,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2877,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
2878,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
2879,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
2880,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
2881,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
2882,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
2883,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
2884,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
