Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18NWG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18NWG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18NWG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18NWG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18NWG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18NWG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18NWG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18NWG_M_R
1399,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1400,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1401,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1402,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1403,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1404,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1405,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1406,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1407,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1408,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1409,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1410,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1411,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1412,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1413,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1414,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1415,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1416,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1417,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1418,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1419,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1420,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1421,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1422,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1423,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1424,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
1425,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1426,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1427,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1428,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1429,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1430,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1431,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1432,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1433,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1434,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1435,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1436,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1437,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1438,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1439,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1440,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1441,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1442,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1443,Forest,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1444,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1445,Forest,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1446,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
1447,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1448,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
1449,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
1450,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
1451,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
1452,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
1453,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1454,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1455,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1456,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1457,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1458,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1459,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1460,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1461,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1462,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1463,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1464,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1465,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1466,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1467,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1468,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1469,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1470,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1471,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1472,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1473,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Water
1474,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1475,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1476,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1477,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1478,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1479,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1480,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1481,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1482,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1483,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1484,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1485,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1486,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1487,Forest,Built-up,Water,NULL,Water,NULL,NULL,Grassland
1488,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
1489,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1490,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1491,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1492,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1493,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1494,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1495,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1496,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1497,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1498,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1499,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1500,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1501,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1502,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1503,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1504,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1505,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1506,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1507,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1508,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1509,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1510,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1511,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1512,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1513,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1514,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1515,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1516,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1517,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1518,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1519,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1520,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1521,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1522,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1523,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1524,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1525,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1526,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1527,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
1528,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1529,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1530,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1531,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1532,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1533,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1534,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1535,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
1536,Forest,Water,Water,NULL,Water,NULL,NULL,Water
1537,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
1538,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1539,Forest,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1540,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
1541,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
1542,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
1543,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
1544,Forest,Water,Water,Water,Water,NULL,NULL,Bareland
1545,Forest,Water,Water,Water,Water,NULL,NULL,Water
1546,Forest,Water,Water,Water,Water,NULL,NULL,Forest
1547,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1548,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1549,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1550,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1551,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1552,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1553,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1554,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1555,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1556,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1557,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1558,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1559,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1560,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1561,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1562,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1563,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
1564,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1565,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1566,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1567,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1568,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1569,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1570,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1571,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1572,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1573,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1574,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1575,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1576,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1577,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1578,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1579,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1580,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1581,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1582,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1583,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1584,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1585,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1586,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1587,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1588,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1589,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
1590,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1591,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1592,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1593,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1594,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1595,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1596,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
1597,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1598,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
1599,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1600,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
1601,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
1602,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1603,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1604,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1605,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1606,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1607,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1608,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1609,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
1610,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1611,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1612,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1613,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1614,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1615,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1616,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1617,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1618,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1619,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1620,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
1621,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1622,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1623,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1624,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1625,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1626,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1627,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
1628,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1629,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1630,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1631,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1632,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1633,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
1634,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
1635,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
1636,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
1637,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Bareland
1638,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
1639,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1640,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
1641,Forest,Forest,Water,Water,Water,NULL,NULL,Wetland
1642,Forest,Forest,Water,Water,Water,NULL,NULL,Water
1643,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
1644,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1645,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1646,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1647,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1648,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1649,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1650,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1651,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1652,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1653,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1654,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1655,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1656,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1657,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1658,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
