Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MXU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MXU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MXU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MXU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MXU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MXU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MXU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MXU_M_R
6012,NULL,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Grassland
6013,NULL,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Water
6014,NULL,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Forest
6015,NULL,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
6016,NULL,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
6017,NULL,Water,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
6018,NULL,Water,Cropland,Water,Non_Wetland,Bareland,NULL,Water
6019,NULL,Water,Cropland,Water,Non_Wetland,Bareland,Shrubland,Bareland
6020,NULL,Water,Cropland,Water,Non_Wetland,Built-up,Built-up,Grassland
6021,NULL,Water,Cropland,Water,Non_Wetland,Water,NULL,Grassland
6022,NULL,Water,Cropland,Water,Non_Wetland,Water,NULL,Water
6023,NULL,Water,Cropland,Water,Non_Wetland,Water,Shrubland,NULL
6024,NULL,Water,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
6025,NULL,Water,Cropland,Water,Non_Wetland,Water,Water,Grassland
6026,NULL,Water,Cropland,Water,Non_Wetland,Water,Water,Water
6027,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
6028,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
6029,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
6030,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
6031,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Water
6032,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
6033,NULL,Water,Wetland,NULL,Wetland,NULL,Shrubland,NULL
6034,NULL,Water,Wetland,NULL,Wetland,NULL,Shrubland,Grassland
6035,NULL,Water,Wetland,NULL,Wetland,NULL,Shrubland,Water
6036,NULL,Water,Wetland,NULL,Wetland,NULL,Grassland,Grassland
6037,NULL,Water,Wetland,NULL,Wetland,NULL,Water,NULL
6038,NULL,Water,Wetland,NULL,Wetland,NULL,Water,Grassland
6039,NULL,Water,Wetland,NULL,Wetland,NULL,Water,Wetland
6040,NULL,Water,Wetland,NULL,Wetland,NULL,Water,Water
6041,NULL,Water,Wetland,NULL,Wetland,NULL,Forest,Grassland
6042,NULL,Water,Wetland,NULL,Wetland,Shrubland,NULL,NULL
6043,NULL,Water,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
6044,NULL,Water,Wetland,NULL,Wetland,Shrubland,NULL,Water
6045,NULL,Water,Wetland,NULL,Wetland,Shrubland,NULL,Forest
6046,NULL,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
6047,NULL,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
6048,NULL,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Water
6049,NULL,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
6050,NULL,Water,Wetland,NULL,Wetland,Shrubland,Built-up,Grassland
6051,NULL,Water,Wetland,NULL,Wetland,Shrubland,Water,NULL
6052,NULL,Water,Wetland,NULL,Wetland,Shrubland,Water,Grassland
6053,NULL,Water,Wetland,NULL,Wetland,Shrubland,Water,Forest
6054,NULL,Water,Wetland,NULL,Wetland,Shrubland,Forest,Forest
6055,NULL,Water,Wetland,NULL,Wetland,Grassland,NULL,NULL
6056,NULL,Water,Wetland,NULL,Wetland,Grassland,NULL,Grassland
6057,NULL,Water,Wetland,NULL,Wetland,Grassland,Water,NULL
6058,NULL,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
6059,NULL,Water,Wetland,NULL,Wetland,Grassland,Water,Cropland
6060,NULL,Water,Wetland,NULL,Wetland,Grassland,Water,Water
6061,NULL,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
6062,NULL,Water,Wetland,NULL,Wetland,Water,NULL,Grassland
6063,NULL,Water,Wetland,NULL,Wetland,Water,Shrubland,NULL
6064,NULL,Water,Wetland,NULL,Wetland,Water,Shrubland,Grassland
6065,NULL,Water,Wetland,NULL,Wetland,Water,Shrubland,Water
6066,NULL,Water,Wetland,NULL,Wetland,Water,Water,Grassland
6067,NULL,Water,Wetland,NULL,Wetland,Water,Water,Water
6068,NULL,Water,Wetland,NULL,Wetland,Forest,NULL,Grassland
6069,NULL,Water,Wetland,NULL,Wetland,Forest,NULL,Water
6070,NULL,Water,Wetland,NULL,Wetland,Forest,Shrubland,Grassland
6071,NULL,Water,Wetland,NULL,Wetland,Forest,Shrubland,Forest
6072,NULL,Water,Wetland,NULL,Wetland,Forest,Water,Grassland
6073,NULL,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
6074,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
6075,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
6076,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
6077,NULL,Water,Wetland,Non_Water,Wetland,NULL,Shrubland,Grassland
6078,NULL,Water,Wetland,Non_Water,Wetland,NULL,Shrubland,Water
6079,NULL,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
6080,NULL,Water,Wetland,Non_Water,Wetland,NULL,Water,Grassland
6081,NULL,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,Grassland
6082,NULL,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,Wetland
6083,NULL,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,Water
6084,NULL,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,Forest
6085,NULL,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,NULL
6086,NULL,Water,Wetland,Non_Water,Wetland,Shrubland,Grassland,Wetland
6087,NULL,Water,Wetland,Non_Water,Wetland,Shrubland,Water,NULL
6088,NULL,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
6089,NULL,Water,Wetland,Non_Water,Wetland,Shrubland,Forest,Grassland
6090,NULL,Water,Wetland,Non_Water,Wetland,Shrubland,Forest,Water
6091,NULL,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
6092,NULL,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
6093,NULL,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Water
6094,NULL,Water,Wetland,Non_Water,Wetland,Water,NULL,NULL
6095,NULL,Water,Wetland,Non_Water,Wetland,Water,NULL,Grassland
6096,NULL,Water,Wetland,Non_Water,Wetland,Water,NULL,Water
6097,NULL,Water,Wetland,Non_Water,Wetland,Water,Shrubland,NULL
6098,NULL,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
6099,NULL,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
6100,NULL,Water,Wetland,Non_Water,Wetland,Water,Water,Water
6101,NULL,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
6102,NULL,Water,Wetland,Non_Water,Wetland,Water,Forest,Grassland
6103,NULL,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
6104,NULL,Water,Wetland,Non_Water,Wetland,Forest,NULL,Grassland
6105,NULL,Water,Wetland,Non_Water,Wetland,Forest,NULL,Water
6106,NULL,Water,Wetland,Non_Water,Wetland,Forest,Water,Grassland
6107,NULL,Water,Wetland,Non_Water,Wetland,Forest,Forest,Grassland
6108,NULL,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
6109,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
6110,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
6111,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Water
6112,NULL,Water,Wetland,Water,Wetland,NULL,Shrubland,Water
6113,NULL,Water,Wetland,Water,Wetland,NULL,Grassland,Grassland
6114,NULL,Water,Wetland,Water,Wetland,NULL,Grassland,Water
6115,NULL,Water,Wetland,Water,Wetland,NULL,Water,NULL
6116,NULL,Water,Wetland,Water,Wetland,NULL,Water,Grassland
6117,NULL,Water,Wetland,Water,Wetland,NULL,Water,Water
6118,NULL,Water,Wetland,Water,Wetland,Shrubland,NULL,Grassland
6119,NULL,Water,Wetland,Water,Wetland,Shrubland,NULL,Water
6120,NULL,Water,Wetland,Water,Wetland,Shrubland,Shrubland,NULL
6121,NULL,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
6122,NULL,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Wetland
6123,NULL,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Water
6124,NULL,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
6125,NULL,Water,Wetland,Water,Wetland,Shrubland,Water,NULL
6126,NULL,Water,Wetland,Water,Wetland,Shrubland,Water,Grassland
6127,NULL,Water,Wetland,Water,Wetland,Shrubland,Water,Bareland
6128,NULL,Water,Wetland,Water,Wetland,Shrubland,Water,Water
6129,NULL,Water,Wetland,Water,Wetland,Grassland,NULL,Grassland
6130,NULL,Water,Wetland,Water,Wetland,Grassland,NULL,Water
6131,NULL,Water,Wetland,Water,Wetland,Grassland,Shrubland,Forest
6132,NULL,Water,Wetland,Water,Wetland,Grassland,Bareland,Grassland
6133,NULL,Water,Wetland,Water,Wetland,Grassland,Bareland,Water
6134,NULL,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
6135,NULL,Water,Wetland,Water,Wetland,Bareland,Built-up,Grassland
6136,NULL,Water,Wetland,Water,Wetland,Bareland,Forest,Water
6137,NULL,Water,Wetland,Water,Wetland,Water,NULL,Grassland
6138,NULL,Water,Wetland,Water,Wetland,Water,NULL,Water
6139,NULL,Water,Wetland,Water,Wetland,Water,Shrubland,NULL
6140,NULL,Water,Wetland,Water,Wetland,Water,Grassland,Grassland
6141,NULL,Water,Wetland,Water,Wetland,Water,Grassland,Water
6142,NULL,Water,Wetland,Water,Wetland,Water,Water,NULL
6143,NULL,Water,Wetland,Water,Wetland,Water,Water,Grassland
6144,NULL,Water,Wetland,Water,Wetland,Water,Water,Wetland
6145,NULL,Water,Wetland,Water,Wetland,Water,Water,Water
6146,NULL,Water,Wetland,Water,Wetland,Water,Forest,Water
6147,NULL,Water,Wetland,Water,Wetland,Water,Forest,Forest
6148,NULL,Water,Wetland,Water,Wetland,Forest,Shrubland,Water
6149,NULL,Water,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
6150,NULL,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
6151,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
6152,NULL,Water,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
6153,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
6154,NULL,Water,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
6155,NULL,Water,Built-up,NULL,Non_Wetland,Water,NULL,Grassland
6156,NULL,Water,Built-up,NULL,Non_Wetland,Water,NULL,Built-up
6157,NULL,Water,Built-up,Non_Water,Non_Wetland,Shrubland,Built-up,Grassland
6158,NULL,Water,Water,NULL,Water,NULL,Shrubland,NULL
6159,NULL,Water,Water,NULL,Water,NULL,Water,Grassland
6160,NULL,Water,Water,NULL,Water,NULL,Water,Water
6161,NULL,Water,Water,NULL,Water,Shrubland,NULL,Grassland
6162,NULL,Water,Water,NULL,Water,Shrubland,Shrubland,Water
6163,NULL,Water,Water,NULL,Water,Shrubland,Shrubland,Forest
6164,NULL,Water,Water,NULL,Water,Shrubland,Water,Grassland
6165,NULL,Water,Water,NULL,Water,Shrubland,Water,Forest
6166,NULL,Water,Water,NULL,Water,Water,Shrubland,Forest
6167,NULL,Water,Water,NULL,Water,Water,Built-up,Water
6168,NULL,Water,Water,NULL,Water,Water,Water,Water
6169,NULL,Water,Water,NULL,Water,Water,Water,Forest
6170,NULL,Water,Water,NULL,Water,Forest,NULL,Grassland
6171,NULL,Water,Water,Non_Water,Water,Water,Water,Water
6172,NULL,Water,Water,Water,Water,NULL,NULL,Grassland
6173,NULL,Water,Water,Water,Water,NULL,Water,Grassland
6174,NULL,Water,Water,Water,Water,NULL,Water,Water
6175,NULL,Water,Water,Water,Water,Shrubland,Water,Wetland
6176,NULL,Water,Water,Water,Water,Shrubland,Water,Water
6177,NULL,Water,Water,Water,Water,Water,Shrubland,Water
6178,NULL,Water,Water,Water,Water,Water,Water,Grassland
6179,NULL,Water,Water,Water,Water,Water,Water,Water
6180,NULL,Water,Water,Water,Water,Forest,NULL,Grassland
6181,NULL,Water,Water,Water,Water,Forest,NULL,Water
6182,NULL,Water,Water,Water,Water,Forest,Shrubland,Grassland
6183,NULL,Water,Water,Water,Water,Forest,Shrubland,Water
6184,NULL,Water,Water,Water,Water,Forest,Grassland,Water
6185,NULL,Water,Water,Water,Water,Forest,Water,Water
6186,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
6187,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
6188,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
6189,NULL,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
6190,NULL,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
6191,NULL,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
6192,NULL,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Wetland
6193,NULL,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Water
6194,NULL,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
6195,NULL,Water,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
6196,NULL,Water,Forest,NULL,Non_Wetland,NULL,Water,NULL
6197,NULL,Water,Forest,NULL,Non_Wetland,NULL,Water,Grassland
6198,NULL,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
6199,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
6200,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
6201,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
6202,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6203,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6204,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
6205,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6206,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6207,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
6208,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
6209,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Water
6210,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
6211,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
6212,NULL,Water,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
6213,NULL,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
6214,NULL,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Water
6215,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
6216,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6217,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6218,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,Water
6219,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
6220,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
6221,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
6222,NULL,Water,Forest,NULL,Non_Wetland,Water,NULL,NULL
6223,NULL,Water,Forest,NULL,Non_Wetland,Water,NULL,Grassland
6224,NULL,Water,Forest,NULL,Non_Wetland,Water,NULL,Water
6225,NULL,Water,Forest,NULL,Non_Wetland,Water,Shrubland,NULL
6226,NULL,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
6227,NULL,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Water
6228,NULL,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
6229,NULL,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
6230,NULL,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
6231,NULL,Water,Forest,NULL,Non_Wetland,Water,Water,NULL
6232,NULL,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
6233,NULL,Water,Forest,NULL,Non_Wetland,Water,Water,Water
6234,NULL,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
6235,NULL,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
6236,NULL,Water,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
6237,NULL,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
6238,NULL,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
6239,NULL,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
6240,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
6241,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
6242,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,Shrubland,NULL
6243,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
6244,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Water
6245,NULL,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
6246,NULL,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
6247,NULL,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
6248,NULL,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
6249,NULL,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,NULL
6250,NULL,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
6251,NULL,Water,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
6252,NULL,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
6253,NULL,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
6254,NULL,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,NULL
6255,NULL,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
6256,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
6257,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
6258,NULL,Water,Forest,Water,Non_Wetland,NULL,Shrubland,Grassland
6259,NULL,Water,Forest,Water,Non_Wetland,NULL,Shrubland,Water
6260,NULL,Water,Forest,Water,Non_Wetland,NULL,Water,Grassland
6261,NULL,Water,Forest,Water,Non_Wetland,NULL,Water,Water
6262,NULL,Water,Forest,Water,Non_Wetland,Shrubland,NULL,Grassland
6263,NULL,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,NULL
6264,NULL,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
6265,NULL,Water,Forest,Water,Non_Wetland,Shrubland,Water,Grassland
6266,NULL,Water,Forest,Water,Non_Wetland,Shrubland,Water,Forest
6267,NULL,Water,Forest,Water,Non_Wetland,Grassland,NULL,Grassland
6268,NULL,Water,Forest,Water,Non_Wetland,Bareland,NULL,Bareland
6269,NULL,Water,Forest,Water,Non_Wetland,Water,NULL,Water
6270,NULL,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
6271,NULL,Water,Forest,Water,Non_Wetland,Water,Water,Forest
6272,NULL,Water,Forest,Water,Non_Wetland,Forest,Shrubland,Wetland
6273,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
6274,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
6275,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
6276,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
6277,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
6278,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
6279,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
6280,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
6281,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
6282,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
6283,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
6284,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
6285,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
6286,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Water
6287,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
6288,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
6289,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
6290,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
6291,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6292,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6293,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
6294,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6295,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
6296,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6297,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
6298,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
6299,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
6300,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
6301,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
6302,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
6303,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
6304,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
6305,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
6306,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6307,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6308,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
6309,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
6310,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
6311,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
6312,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
6313,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
6314,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6315,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
6316,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
6317,NULL,Forest,NULL,NULL,Non_Wetland,Built-up,Forest,Forest
6318,NULL,Forest,NULL,NULL,Non_Wetland,Forest,NULL,NULL
6319,NULL,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
6320,NULL,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
6321,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
6322,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
6323,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Wetland
6324,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
6325,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
6326,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,Grassland
6327,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
6328,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
6329,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
6330,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
6331,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
6332,NULL,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,NULL
6333,NULL,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
6334,NULL,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
6335,NULL,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Forest
6336,NULL,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,NULL
6337,NULL,Forest,NULL,Water,Non_Wetland,Shrubland,Shrubland,NULL
6338,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
6339,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
6340,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
6341,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6342,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
6343,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
6344,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
6345,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
6346,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
6347,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
6348,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
6349,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
6350,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
6351,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
6352,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
6353,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6354,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6355,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6356,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
6357,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
6358,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
6359,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
6360,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6361,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
6362,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6363,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
6364,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
